File_Name,File_Description,Standard,Start_Date,End_Date,Missing_Value_Codes,File_Path
MSM_W_2023_gw-act-cond_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-act-cond_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-bar-pressure_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-bar-pressure_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-battery_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-battery_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-density_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-density_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-depth_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-depth_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-part-pressure_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-part-pressure_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-perc-sat_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-perc-sat_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-ph_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-ph_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-ph-mv_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-ph-mv_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-ph-orp_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-ph-orp_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-pressure-vented_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-pressure-vented_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-rdo-conc_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-rdo-conc_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-resistivity_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-resistivity_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-salinity_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-salinity_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-spec-cond_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-spec-cond_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-tds_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-tds_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-temperature_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-temperature_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-voltage-ext_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-voltage-ext_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_gw-wl-below-surface_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_gw-wl-below-surface_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-EC-10cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-EC-10cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-EC-30cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-EC-30cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-salinity-10cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-salinity-10cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-salinity-30cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-salinity-30cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-temp-10cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-temp-10cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-temp-30cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-temp-30cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-vwc-10cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-vwc-10cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_soil-vwc-30cm_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_soil-vwc-30cm_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_solar-voltage_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_solar-voltage_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-barpress15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-barpress15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-bpmax15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-bpmax15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-bpmin15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-bpmin15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-dist-min15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-dist-min15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-invalid-wind15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-invalid-wind15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-maxws15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-maxws15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-maxws24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-maxws24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-par-den15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-par-den15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-par-den24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-par-den24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-par-tot15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-par-tot15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-par-tot24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-par-tot24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rain15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rain15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rain24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rain24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rh15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rh15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rh24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rh24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rht24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rht24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rhtmax24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rhtmax24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-rhtmin24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-rhtmin24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-slr-fd15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-slr-fd15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-slr-fd24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-slr-fd24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-slr-tf15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-slr-tf15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-slr-tf24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-slr-tf24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-strikes15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-strikes15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tempavg15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tempavg15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tempavg24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tempavg24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tempmax15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tempmax15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tempmax24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tempmax24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tempmin15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tempmin15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tempmin24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tempmin24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tilt-ns15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tilt-ns15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tilt-ns24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tilt-ns24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tilt-we15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tilt-we15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-tilt-we24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-tilt-we24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-vappress15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-vappress15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-vappress24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-vappress24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-winddir-sd115_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-winddir-sd115_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-winddir15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-winddir15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-winderrors24_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-winderrors24_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_W_2023_wx-windspeed15_L2_v2-1.parquet,Year 2023 sensor data for W plot at MSM site,,2023-01-01,2023-12-31,'NA',MSM_2023
MSM_W_2023_wx-windspeed15_L2_v2-1.pdf,Plots of Jan 2023 sensor data for MSM-W,,2023-01-01,2023-12-31,,MSM_2023
MSM_2024_L2_v2-1_metadata.txt,Metadata for all data files in MSM_2024 folder,,,,,MSM_2024
MSM_OW_2024_battery-voltage_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_battery-voltage_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_solar-voltage_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_solar-voltage_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-cable_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-cable_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-conductivity_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-conductivity_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-fdom_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-fdom_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-fdom-rfu_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-fdom-rfu_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-nlf-cond_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-nlf-cond_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-odo-local_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-odo-local_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-odo-mgl_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-odo-mgl_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-odo-sat_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-odo-sat_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-orp_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-orp_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-ph_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-ph_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-ph-mv_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-ph-mv_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-pressure_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-pressure_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-salinity_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-salinity_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-spcond_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-spcond_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-tds_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-tds_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-temp_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-temp_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-tss_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-tss_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-turb-raw_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-turb-raw_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-turbidity_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-turbidity_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-vpos_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-vpos_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-wipercur_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-wipercur_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_OW_2024_sonde-wiperpos_L2_v2-1.parquet,Year 2024 sensor data for OW plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
MSM_OW_2024_sonde-wiperpos_L2_v2-1.pdf,Plots of Jan 2024 sensor data for MSM-OW,,2024-01-01,2024-12-31,,MSM_2024
MSM_TR_2024_battery-voltage_L2_v2-1.parquet,Year 2024 sensor data for TR plot at MSM site,,2024-01-01,2024-12-31,'NA',MSM_2024
