          pH	          mu	        Time	          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	         FeS	     Calcite	      Ca-PO4	      Pyrite	          DO	       O2(g)	
      7.1237	  0.00125528	  0.0000e+00	  7.1237e+00	  1.1401e-04	  2.8002e-05	  1.8276e-04	  7.9005e-05	  5.0003e-06	  1.3301e-04	  4.0002e-06	  3.8002e-05	  9.0005e-06	  8.2287e+01	  7.9986e-01	  9.7898e-01	  9.9257e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0000e-99	  0.0000e+00	
      7.1237	  0.00125528	  0.0000e+00	  7.1237e+00	  1.1401e-04	  2.8002e-05	  1.8276e-04	  7.9005e-05	  5.0003e-06	  1.3301e-04	  4.0002e-06	  3.8002e-05	  9.0005e-06	  8.2287e+01	  7.9986e-01	  9.7898e-01	  9.9257e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0000e-99	  0.0000e+00	
     7.87974	   0.0065453	  1.0000e+00	  7.8797e+00	  3.1062e-04	  7.0096e-05	  1.2453e-03	  5.7200e-04	  1.3200e-06	  1.0633e-03	  6.4245e-04	  9.7015e-05	  1.6748e-03	  7.1164e+02	  4.5299e-01	  8.4617e-01	  9.4293e-01	  9.9958e-01	  4.5659e+00	  1.5974e+01	  1.7582e+00	  2.2240e-01	  6.4628e-01	  5.2532e-02	  5.2532e-02	  2.0872e-01	  2.3275e+01	  0.0000e+00	  7.2893e-02	  1.0003e-01	  1.5000e-01	  2.0280e-04	  5.6305e-03	
     7.83588	  0.00882995	  2.0000e+00	  7.8359e+00	  3.8492e-04	  8.0308e-05	  1.6710e-03	  7.8383e-04	  1.1234e-06	  1.8675e-03	  1.1186e-03	  1.1120e-04	  1.4715e-03	  9.7994e+02	  3.9603e-01	  8.0028e-01	  9.2379e-01	  9.9926e-01	  4.4255e+00	  1.6048e+01	  1.7527e+00	  6.8313e-02	  7.2738e-01	  5.3172e-02	  5.3172e-02	  3.5321e-01	  2.3131e+01	  0.0000e+00	  7.4047e-02	  1.0003e-01	  1.4999e-01	  2.0150e-04	  5.5974e-03	
     7.79436	   0.0108802	  3.0000e+00	  7.7944e+00	  4.5549e-04	  8.8421e-05	  2.0606e-03	  9.8004e-04	  1.0445e-06	  2.5857e-03	  1.5215e-03	  1.2246e-04	  1.3798e-03	  1.2154e+03	  3.5913e-01	  7.6402e-01	  9.0774e-01	  9.9892e-01	  4.2880e+00	  1.6120e+01	  1.7485e+00	  3.4003e-02	  7.5860e-01	  5.3864e-02	  5.3864e-02	  4.2464e-01	  2.3059e+01	  2.4212e-03	  7.4151e-02	  1.0003e-01	  1.4878e-01	  2.0022e-04	  5.5644e-03	
     7.74589	   0.0127976	  4.0000e+00	  7.7459e+00	  5.2487e-04	  9.5326e-05	  2.4300e-03	  1.1674e-03	  1.0432e-06	  3.2495e-03	  1.8808e-03	  1.3202e-04	  1.3649e-03	  1.4318e+03	  3.3211e-01	  7.3353e-01	  8.9357e-01	  9.9857e-01	  4.1530e+00	  1.6190e+01	  1.7445e+00	  2.9371e-02	  7.7698e-01	  5.4577e-02	  5.4577e-02	  4.7755e-01	  2.3006e+01	  8.0263e-03	  7.3207e-02	  1.0003e-01	  1.4598e-01	  1.9895e-04	  5.5317e-03	
     7.70634	   0.0145807	  5.0000e+00	  7.7063e+00	  5.9297e-04	  1.0124e-04	  2.7749e-03	  1.3436e-03	  1.0482e-06	  3.8774e-03	  2.2140e-03	  1.4024e-04	  1.3574e-03	  1.6310e+03	  3.1137e-01	  7.0757e-01	  8.8096e-01	  9.9820e-01	  4.0206e+00	  1.6260e+01	  1.7406e+00	  2.7999e-02	  7.9326e-01	  5.5308e-02	  5.5308e-02	  5.2788e-01	  2.2956e+01	  1.2699e-02	  7.2365e-02	  1.0003e-01	  1.4364e-01	  1.9770e-04	  5.4992e-03	
     7.67306	   0.0162622	  6.0000e+00	  7.6731e+00	  6.6044e-04	  1.0645e-04	  3.1009e-03	  1.5113e-03	  1.0558e-06	  4.4781e-03	  2.5283e-03	  1.4751e-04	  1.3535e-03	  1.8174e+03	  2.9470e-01	  6.8492e-01	  8.6952e-01	  9.9782e-01	  3.8906e+00	  1.6329e+01	  1.7367e+00	  2.6975e-02	  8.0863e-01	  5.6053e-02	  5.6053e-02	  5.7737e-01	  2.2907e+01	  1.6675e-02	  7.1615e-02	  1.0003e-01	  1.4165e-01	  1.9647e-04	  5.4670e-03	
     7.64443	    0.017863	  7.0000e+00	  7.6444e+00	  7.2762e-04	  1.1113e-04	  3.4118e-03	  1.6720e-03	  1.0645e-06	  5.0568e-03	  2.8278e-03	  1.5406e-04	  1.3517e-03	  1.9935e+03	  2.8087e-01	  6.6482e-01	  8.5902e-01	  9.9744e-01	  3.7632e+00	  1.6396e+01	  1.7329e+00	  2.6042e-02	  8.2321e-01	  5.6813e-02	  5.6813e-02	  6.2617e-01	  2.2858e+01	  2.0111e-02	  7.0945e-02	  1.0003e-01	  1.3993e-01	  1.9525e-04	  5.4350e-03	
     7.61937	   0.0193973	  8.0000e+00	  7.6194e+00	  7.9468e-04	  1.1539e-04	  3.7101e-03	  1.8268e-03	  1.0735e-06	  5.6173e-03	  3.1156e-03	  1.6004e-04	  1.3510e-03	  2.1614e+03	  2.6911e-01	  6.4675e-01	  8.4926e-01	  9.9705e-01	  3.6383e+00	  1.6462e+01	  1.7290e+00	  2.5171e-02	  8.3703e-01	  5.7586e-02	  5.7586e-02	  6.7429e-01	  2.2810e+01	  2.3121e-02	  7.0343e-02	  1.0003e-01	  1.3843e-01	  1.9404e-04	  5.4033e-03	
     7.59714	   0.0208754	  9.0000e+00	  7.5971e+00	  8.6173e-04	  1.1931e-04	  3.9977e-03	  1.9766e-03	  1.0825e-06	  6.1620e-03	  3.3936e-03	  1.6555e-04	  1.3509e-03	  2.3222e+03	  2.5893e-01	  6.3035e-01	  8.4015e-01	  9.9666e-01	  3.5159e+00	  1.6527e+01	  1.7252e+00	  2.4355e-02	  8.5009e-01	  5.8371e-02	  5.8371e-02	  7.2173e-01	  2.2762e+01	  2.5785e-02	  6.9799e-02	  1.0003e-01	  1.3710e-01	  1.9285e-04	  5.3719e-03	
      7.5772	   0.0223049	  1.0000e+01	  7.5772e+00	  9.2882e-04	  1.2295e-04	  4.2760e-03	  2.1220e-03	  1.0914e-06	  6.6930e-03	  3.6633e-03	  1.7069e-04	  1.3512e-03	  2.4770e+03	  2.5000e-01	  6.1534e-01	  8.3157e-01	  9.9626e-01	  3.3961e+00	  1.6591e+01	  1.7214e+00	  2.3588e-02	  8.6242e-01	  5.9169e-02	  5.9169e-02	  7.6847e-01	  2.2716e+01	  2.8165e-02	  6.9306e-02	  1.0003e-01	  1.3591e-01	  1.9166e-04	  5.3407e-03	
     7.55916	   0.0236916	  1.1000e+01	  7.5592e+00	  9.9597e-04	  1.2634e-04	  4.5461e-03	  2.2635e-03	  1.0999e-06	  7.2116e-03	  3.9256e-03	  1.7549e-04	  1.3517e-03	  2.6265e+03	  2.4207e-01	  6.0152e-01	  8.2347e-01	  9.9586e-01	  3.2788e+00	  1.6653e+01	  1.7177e+00	  2.2863e-02	  8.7401e-01	  5.9977e-02	  5.9977e-02	  8.1452e-01	  2.2669e+01	  3.0308e-02	  6.8857e-02	  1.0003e-01	  1.3483e-01	  1.9050e-04	  5.3098e-03	
     7.54272	   0.0250403	  1.2000e+01	  7.5427e+00	  1.0632e-03	  1.2954e-04	  4.8088e-03	  2.4015e-03	  1.1080e-06	  7.7192e-03	  4.1815e-03	  1.8002e-04	  1.3524e-03	  2.7714e+03	  2.3496e-01	  5.8872e-01	  8.1579e-01	  9.9546e-01	  3.1640e+00	  1.6715e+01	  1.7139e+00	  2.2178e-02	  8.8489e-01	  6.0797e-02	  6.0797e-02	  8.5986e-01	  2.2624e+01	  3.2250e-02	  6.8445e-02	  1.0003e-01	  1.3386e-01	  1.8934e-04	  5.2792e-03	
     7.52763	   0.0263545	  1.3000e+01	  7.5276e+00	  1.1305e-03	  1.3255e-04	  5.0649e-03	  2.5362e-03	  1.1158e-06	  8.2167e-03	  4.4316e-03	  1.8430e-04	  1.3531e-03	  2.9119e+03	  2.2853e-01	  5.7680e-01	  8.0848e-01	  9.9505e-01	  3.0519e+00	  1.6775e+01	  1.7101e+00	  2.1527e-02	  8.9507e-01	  6.1625e-02	  6.1625e-02	  9.0450e-01	  2.2579e+01	  3.4020e-02	  6.8067e-02	  1.0003e-01	  1.3298e-01	  1.8819e-04	  5.2489e-03	
     7.51371	   0.0276374	  1.4000e+01	  7.5137e+00	  1.1979e-03	  1.3540e-04	  5.3149e-03	  2.6680e-03	  1.1233e-06	  8.7047e-03	  4.6763e-03	  1.8837e-04	  1.3538e-03	  3.0486e+03	  2.2268e-01	  5.6568e-01	  8.0151e-01	  9.9463e-01	  2.9423e+00	  1.6833e+01	  1.7064e+00	  2.0908e-02	  9.0455e-01	  6.2463e-02	  6.2463e-02	  9.4842e-01	  2.2536e+01	  3.5643e-02	  6.7718e-02	  1.0003e-01	  1.3216e-01	  1.8706e-04	  5.2189e-03	
      7.5008	   0.0288916	  1.5000e+01	  7.5008e+00	  1.2653e-03	  1.3812e-04	  5.5593e-03	  2.7970e-03	  1.1304e-06	  9.1841e-03	  4.9163e-03	  1.9224e-04	  1.3546e-03	  3.1819e+03	  2.1733e-01	  5.5525e-01	  7.9484e-01	  9.9422e-01	  2.8353e+00	  1.6891e+01	  1.7027e+00	  2.0318e-02	  9.1336e-01	  6.3309e-02	  6.3309e-02	  9.9162e-01	  2.2492e+01	  3.7137e-02	  6.7395e-02	  1.0003e-01	  1.3142e-01	  1.8594e-04	  5.1891e-03	
     7.48878	    0.030119	  1.6000e+01	  7.4888e+00	  1.3327e-03	  1.4071e-04	  5.7986e-03	  2.9234e-03	  1.1371e-06	  9.6553e-03	  5.1518e-03	  1.9594e-04	  1.3553e-03	  3.3118e+03	  2.1240e-01	  5.4544e-01	  7.8844e-01	  9.9380e-01	  2.7309e+00	  1.6947e+01	  1.6990e+00	  1.9754e-02	  9.2149e-01	  6.4163e-02	  6.4163e-02	  1.0341e+00	  2.2450e+01	  3.8519e-02	  6.7095e-02	  1.0003e-01	  1.3072e-01	  1.8483e-04	  5.1597e-03	
     7.47754	   0.0313216	  1.7000e+01	  7.4775e+00	  1.4001e-03	  1.4318e-04	  6.0329e-03	  3.0475e-03	  1.1436e-06	  1.0119e-02	  5.3830e-03	  1.9949e-04	  1.3560e-03	  3.4388e+03	  2.0785e-01	  5.3619e-01	  7.8230e-01	  9.9338e-01	  2.6291e+00	  1.7003e+01	  1.6954e+00	  1.9214e-02	  9.2896e-01	  6.5024e-02	  6.5024e-02	  1.0758e+00	  2.2408e+01	  3.9801e-02	  6.6816e-02	  1.0003e-01	  1.3008e-01	  1.8374e-04	  5.1305e-03	
     7.46699	   0.0325009	  1.8000e+01	  7.4670e+00	  1.4675e-03	  1.4555e-04	  6.2628e-03	  3.1693e-03	  1.1498e-06	  1.0575e-02	  5.6104e-03	  2.0289e-04	  1.3567e-03	  3.5629e+03	  2.0362e-01	  5.2745e-01	  7.7640e-01	  9.9296e-01	  2.5299e+00	  1.7056e+01	  1.6917e+00	  1.8697e-02	  9.3578e-01	  6.5891e-02	  6.5891e-02	  1.1168e+00	  2.2367e+01	  4.0994e-02	  6.6556e-02	  1.0003e-01	  1.2948e-01	  1.8265e-04	  5.1016e-03	
     7.45708	   0.0336582	  1.9000e+01	  7.4571e+00	  1.5349e-03	  1.4783e-04	  6.4883e-03	  3.2889e-03	  1.1557e-06	  1.1024e-02	  5.8341e-03	  2.0616e-04	  1.3573e-03	  3.6844e+03	  1.9968e-01	  5.1916e-01	  7.7071e-01	  9.9254e-01	  2.4333e+00	  1.7109e+01	  1.6881e+00	  1.8201e-02	  9.4196e-01	  6.6763e-02	  6.6763e-02	  1.1571e+00	  2.2327e+01	  4.2109e-02	  6.6312e-02	  1.0003e-01	  1.2893e-01	  1.8158e-04	  5.0729e-03	
     7.44772	   0.0347949	  2.0000e+01	  7.4477e+00	  1.6023e-03	  1.5002e-04	  6.7098e-03	  3.4064e-03	  1.1613e-06	  1.1467e-02	  6.0542e-03	  2.0932e-04	  1.3580e-03	  3.8034e+03	  1.9600e-01	  5.1130e-01	  7.6522e-01	  9.9212e-01	  2.3393e+00	  1.7160e+01	  1.6844e+00	  1.7723e-02	  9.4752e-01	  6.7641e-02	  6.7641e-02	  1.1966e+00	  2.2287e+01	  4.3153e-02	  6.6083e-02	  1.0003e-01	  1.2840e-01	  1.8051e-04	  5.0445e-03	
     7.43887	   0.0359118	  2.1000e+01	  7.4389e+00	  1.6696e-03	  1.5213e-04	  6.9274e-03	  3.5220e-03	  1.1667e-06	  1.1903e-02	  6.2710e-03	  2.1236e-04	  1.3586e-03	  3.9200e+03	  1.9255e-01	  5.0383e-01	  7.5993e-01	  9.9169e-01	  2.2479e+00	  1.7210e+01	  1.6808e+00	  1.7264e-02	  9.5247e-01	  6.8523e-02	  6.8523e-02	  1.2354e+00	  2.2249e+01	  4.4133e-02	  6.5868e-02	  1.0003e-01	  1.2791e-01	  1.7946e-04	  5.0164e-03	
     7.43047	   0.0370099	  2.2000e+01	  7.4305e+00	  1.7368e-03	  1.5417e-04	  7.1414e-03	  3.6358e-03	  1.1719e-06	  1.2333e-02	  6.4847e-03	  2.1530e-04	  1.3591e-03	  4.0344e+03	  1.8931e-01	  4.9671e-01	  7.5481e-01	  9.9127e-01	  2.1590e+00	  1.7259e+01	  1.6772e+00	  1.6821e-02	  9.5681e-01	  6.9409e-02	  6.9409e-02	  1.2734e+00	  2.2211e+01	  4.5055e-02	  6.5665e-02	  1.0003e-01	  1.2745e-01	  1.7842e-04	  4.9886e-03	
      7.4225	   0.0380902	  2.3000e+01	  7.4225e+00	  1.8039e-03	  1.5614e-04	  7.3518e-03	  3.7477e-03	  1.1768e-06	  1.2757e-02	  6.6952e-03	  2.1815e-04	  1.3597e-03	  4.1466e+03	  1.8626e-01	  4.8991e-01	  7.4985e-01	  9.9084e-01	  2.0728e+00	  1.7306e+01	  1.6736e+00	  1.6395e-02	  9.6056e-01	  7.0298e-02	  7.0298e-02	  1.3107e+00	  2.2173e+01	  4.5925e-02	  6.5474e-02	  1.0003e-01	  1.2702e-01	  1.7739e-04	  4.9610e-03	
     7.41492	   0.0391532	  2.4000e+01	  7.4149e+00	  1.8708e-03	  1.5804e-04	  7.5589e-03	  3.8579e-03	  1.1816e-06	  1.3176e-02	  6.9029e-03	  2.2090e-04	  1.3602e-03	  4.2569e+03	  1.8337e-01	  4.8342e-01	  7.4506e-01	  9.9042e-01	  1.9891e+00	  1.7353e+01	  1.6701e+00	  1.5983e-02	  9.6373e-01	  7.1189e-02	  7.1189e-02	  1.3472e+00	  2.2137e+01	  4.6748e-02	  6.5293e-02	  1.0003e-01	  1.2660e-01	  1.7637e-04	  4.9337e-03	
     7.40768	   0.0401998	  2.5000e+01	  7.4077e+00	  1.9377e-03	  1.5989e-04	  7.7628e-03	  3.9665e-03	  1.1861e-06	  1.3589e-02	  7.1077e-03	  2.2358e-04	  1.3607e-03	  4.3651e+03	  1.8064e-01	  4.7722e-01	  7.4041e-01	  9.8999e-01	  1.9079e+00	  1.7398e+01	  1.6665e+00	  1.5585e-02	  9.6634e-01	  7.2082e-02	  7.2082e-02	  1.3829e+00	  2.2101e+01	  4.7526e-02	  6.5122e-02	  1.0003e-01	  1.2621e-01	  1.7536e-04	  4.9066e-03	
     7.40077	   0.0412304	  2.6000e+01	  7.4008e+00	  2.0043e-03	  1.6167e-04	  7.9635e-03	  4.0734e-03	  1.1905e-06	  1.3996e-02	  7.3097e-03	  2.2617e-04	  1.3611e-03	  4.4716e+03	  1.7806e-01	  4.7127e-01	  7.3590e-01	  9.8956e-01	  1.8293e+00	  1.7441e+01	  1.6630e+00	  1.5200e-02	  9.6839e-01	  7.2977e-02	  7.2977e-02	  1.4179e+00	  2.2066e+01	  4.8265e-02	  6.4960e-02	  1.0003e-01	  1.2584e-01	  1.7436e-04	  4.8798e-03	
     7.39416	   0.0422458	  2.7000e+01	  7.3942e+00	  2.0709e-03	  1.6341e-04	  8.1612e-03	  4.1788e-03	  1.1948e-06	  1.4399e-02	  7.5092e-03	  2.2869e-04	  1.3616e-03	  4.5762e+03	  1.7560e-01	  4.6557e-01	  7.3153e-01	  9.8914e-01	  1.7532e+00	  1.7484e+01	  1.6594e+00	  1.4828e-02	  9.6991e-01	  7.3873e-02	  7.3873e-02	  1.4522e+00	  2.2032e+01	  4.8966e-02	  6.4806e-02	  1.0003e-01	  1.2549e-01	  1.7337e-04	  4.8533e-03	
     7.38783	   0.0432463	  2.8000e+01	  7.3878e+00	  2.1372e-03	  1.6509e-04	  8.3560e-03	  4.2826e-03	  1.1988e-06	  1.4796e-02	  7.7060e-03	  2.3115e-04	  1.3620e-03	  4.6791e+03	  1.7326e-01	  4.6009e-01	  7.2728e-01	  9.8871e-01	  1.6795e+00	  1.7525e+01	  1.6559e+00	  1.4469e-02	  9.7091e-01	  7.4769e-02	  7.4769e-02	  1.4857e+00	  2.1998e+01	  4.9634e-02	  6.4660e-02	  1.0003e-01	  1.2516e-01	  1.7239e-04	  4.8270e-03	
     7.38176	   0.0442325	  2.9000e+01	  7.3818e+00	  2.2033e-03	  1.6673e-04	  8.5480e-03	  4.3850e-03	  1.2028e-06	  1.5189e-02	  7.9004e-03	  2.3353e-04	  1.3624e-03	  4.7803e+03	  1.7104e-01	  4.5484e-01	  7.2315e-01	  9.8829e-01	  1.6083e+00	  1.7565e+01	  1.6524e+00	  1.4121e-02	  9.7139e-01	  7.5665e-02	  7.5665e-02	  1.5185e+00	  2.1966e+01	  5.0270e-02	  6.4520e-02	  1.0003e-01	  1.2484e-01	  1.7143e-04	  4.8010e-03	
     7.37593	   0.0452048	  3.0000e+01	  7.3759e+00	  2.2693e-03	  1.6832e-04	  8.7373e-03	  4.4860e-03	  1.2065e-06	  1.5576e-02	  8.0923e-03	  2.3585e-04	  1.3628e-03	  4.8799e+03	  1.6892e-01	  4.4978e-01	  7.1913e-01	  9.8786e-01	  1.5395e+00	  1.7604e+01	  1.6489e+00	  1.3784e-02	  9.7138e-01	  7.6560e-02	  7.6560e-02	  1.5505e+00	  2.1933e+01	  5.0877e-02	  6.4387e-02	  1.0003e-01	  1.2454e-01	  1.7047e-04	  4.7752e-03	
     7.37033	   0.0461636	  3.1000e+01	  7.3703e+00	  2.3350e-03	  1.6987e-04	  8.9240e-03	  4.5855e-03	  1.2102e-06	  1.5959e-02	  8.2818e-03	  2.3812e-04	  1.3631e-03	  4.9779e+03	  1.6689e-01	  4.4491e-01	  7.1522e-01	  9.8744e-01	  1.4731e+00	  1.7641e+01	  1.6454e+00	  1.3458e-02	  9.7089e-01	  7.7455e-02	  7.7455e-02	  1.5818e+00	  2.1902e+01	  5.1457e-02	  6.4260e-02	  1.0003e-01	  1.2425e-01	  1.6952e-04	  4.7496e-03	
     7.36493	   0.0471093	  3.2000e+01	  7.3649e+00	  2.4005e-03	  1.7138e-04	  9.1080e-03	  4.6837e-03	  1.2137e-06	  1.6338e-02	  8.4691e-03	  2.4033e-04	  1.3635e-03	  5.0745e+03	  1.6495e-01	  4.4022e-01	  7.1142e-01	  9.8701e-01	  1.4091e+00	  1.7678e+01	  1.6419e+00	  1.3142e-02	  9.6993e-01	  7.8347e-02	  7.8347e-02	  1.6124e+00	  2.1872e+01	  5.2011e-02	  6.4139e-02	  1.0003e-01	  1.2397e-01	  1.6858e-04	  4.7244e-03	
     7.35973	   0.0480423	  3.3000e+01	  7.3597e+00	  2.4657e-03	  1.7285e-04	  9.2896e-03	  4.7806e-03	  1.2172e-06	  1.6712e-02	  8.6541e-03	  2.4248e-04	  1.3638e-03	  5.1695e+03	  1.6309e-01	  4.3569e-01	  7.0771e-01	  9.8659e-01	  1.3474e+00	  1.7713e+01	  1.6385e+00	  1.2836e-02	  9.6852e-01	  7.9238e-02	  7.9238e-02	  1.6423e+00	  2.1842e+01	  5.2542e-02	  6.4023e-02	  1.0003e-01	  1.2370e-01	  1.6765e-04	  4.6993e-03	
     7.35472	   0.0489628	  3.4000e+01	  7.3547e+00	  2.5307e-03	  1.7429e-04	  9.4687e-03	  4.8762e-03	  1.2205e-06	  1.7081e-02	  8.8369e-03	  2.4458e-04	  1.3641e-03	  5.2632e+03	  1.6131e-01	  4.3133e-01	  7.0410e-01	  9.8617e-01	  1.2879e+00	  1.7747e+01	  1.6350e+00	  1.2541e-02	  9.6667e-01	  8.0126e-02	  8.0126e-02	  1.6715e+00	  2.1813e+01	  5.3051e-02	  6.3912e-02	  1.0003e-01	  1.2345e-01	  1.6673e-04	  4.6745e-03	
     7.34989	   0.0498712	  3.5000e+01	  7.3499e+00	  2.5954e-03	  1.7569e-04	  9.6455e-03	  4.9706e-03	  1.2237e-06	  1.7446e-02	  9.0175e-03	  2.4663e-04	  1.3644e-03	  5.3554e+03	  1.5960e-01	  4.2711e-01	  7.0059e-01	  9.8575e-01	  1.2307e+00	  1.7780e+01	  1.6316e+00	  1.2254e-02	  9.6441e-01	  8.1011e-02	  8.1011e-02	  1.6999e+00	  2.1784e+01	  5.3539e-02	  6.3805e-02	  1.0003e-01	  1.2320e-01	  1.6582e-04	  4.6499e-03	
     7.34521	   0.0507678	  3.6000e+01	  7.3452e+00	  2.6599e-03	  1.7705e-04	  9.8199e-03	  5.0637e-03	  1.2268e-06	  1.7807e-02	  9.1960e-03	  2.4864e-04	  1.3647e-03	  5.4464e+03	  1.5796e-01	  4.2304e-01	  6.9715e-01	  9.8533e-01	  1.1756e+00	  1.7812e+01	  1.6282e+00	  1.1977e-02	  9.6174e-01	  8.1892e-02	  8.1892e-02	  1.7277e+00	  2.1756e+01	  5.4008e-02	  6.3703e-02	  1.0003e-01	  1.2297e-01	  1.6492e-04	  4.6256e-03	
      7.3407	   0.0516529	  3.7000e+01	  7.3407e+00	  2.7240e-03	  1.7839e-04	  9.9920e-03	  5.1556e-03	  1.2298e-06	  1.8164e-02	  9.3725e-03	  2.5060e-04	  1.3650e-03	  5.5360e+03	  1.5639e-01	  4.1910e-01	  6.9381e-01	  9.8491e-01	  1.1227e+00	  1.7843e+01	  1.6248e+00	  1.1709e-02	  9.5868e-01	  8.2770e-02	  8.2770e-02	  1.7548e+00	  2.1729e+01	  5.4459e-02	  6.3605e-02	  1.0003e-01	  1.2274e-01	  1.6402e-04	  4.6015e-03	
     7.33633	   0.0525267	  3.8000e+01	  7.3363e+00	  2.7879e-03	  1.7969e-04	  1.0162e-02	  5.2464e-03	  1.2327e-06	  1.8517e-02	  9.5469e-03	  2.5252e-04	  1.3653e-03	  5.6243e+03	  1.5487e-01	  4.1529e-01	  6.9054e-01	  9.8449e-01	  1.0719e+00	  1.7873e+01	  1.6214e+00	  1.1449e-02	  9.5524e-01	  8.3644e-02	  8.3644e-02	  1.7812e+00	  2.1703e+01	  5.4893e-02	  6.3511e-02	  1.0003e-01	  1.2252e-01	  1.6314e-04	  4.5777e-03	
     7.33209	   0.0533894	  3.9000e+01	  7.3321e+00	  2.8515e-03	  1.8097e-04	  1.0330e-02	  5.3359e-03	  1.2355e-06	  1.8866e-02	  9.7194e-03	  2.5440e-04	  1.3655e-03	  5.7114e+03	  1.5341e-01	  4.1160e-01	  6.8735e-01	  9.8407e-01	  1.0231e+00	  1.7901e+01	  1.6180e+00	  1.1198e-02	  9.5145e-01	  8.4513e-02	  8.4513e-02	  1.8070e+00	  2.1677e+01	  5.5311e-02	  6.3421e-02	  1.0003e-01	  1.2231e-01	  1.6227e-04	  4.5540e-03	
       7.328	   0.0542414	  4.0000e+01	  7.3280e+00	  2.9148e-03	  1.8221e-04	  1.0495e-02	  5.4244e-03	  1.2383e-06	  1.9210e-02	  9.8899e-03	  2.5623e-04	  1.3658e-03	  5.7973e+03	  1.5200e-01	  4.0802e-01	  6.8424e-01	  9.8366e-01	  9.7635e-01	  1.7929e+01	  1.6146e+00	  1.0955e-02	  9.4732e-01	  8.5378e-02	  8.5378e-02	  1.8321e+00	  2.1652e+01	  5.5714e-02	  6.3333e-02	  1.0003e-01	  1.2211e-01	  1.6140e-04	  4.5306e-03	
     7.32402	   0.0550827	  4.1000e+01	  7.3240e+00	  2.9778e-03	  1.8343e-04	  1.0659e-02	  5.5117e-03	  1.2410e-06	  1.9551e-02	  1.0058e-02	  2.5803e-04	  1.3660e-03	  5.8820e+03	  1.5064e-01	  4.0456e-01	  6.8119e-01	  9.8325e-01	  9.3151e-01	  1.7956e+01	  1.6112e+00	  1.0721e-02	  9.4286e-01	  8.6237e-02	  8.6237e-02	  1.8566e+00	  2.1627e+01	  5.6102e-02	  6.3250e-02	  1.0003e-01	  1.2192e-01	  1.6054e-04	  4.5075e-03	
     7.32017	   0.0559137	  4.2000e+01	  7.3202e+00	  3.0405e-03	  1.8462e-04	  1.0821e-02	  5.5980e-03	  1.2435e-06	  1.9889e-02	  1.0225e-02	  2.5979e-04	  1.3663e-03	  5.9655e+03	  1.4933e-01	  4.0120e-01	  6.7822e-01	  9.8283e-01	  8.8856e-01	  1.7981e+01	  1.6079e+00	  1.0494e-02	  9.3810e-01	  8.7091e-02	  8.7091e-02	  1.8805e+00	  2.1603e+01	  5.6477e-02	  6.3169e-02	  1.0003e-01	  1.2173e-01	  1.5970e-04	  4.4845e-03	
     7.31642	   0.0567346	  4.3000e+01	  7.3164e+00	  3.1028e-03	  1.8579e-04	  1.0980e-02	  5.6832e-03	  1.2461e-06	  2.0222e-02	  1.0390e-02	  2.6152e-04	  1.3665e-03	  6.0479e+03	  1.4806e-01	  3.9794e-01	  6.7531e-01	  9.8242e-01	  8.4746e-01	  1.8006e+01	  1.6045e+00	  1.0275e-02	  9.3304e-01	  8.7939e-02	  8.7939e-02	  1.9038e+00	  2.1580e+01	  5.6839e-02	  6.3091e-02	  1.0003e-01	  1.2155e-01	  1.5886e-04	  4.4618e-03	
     7.31279	   0.0575455	  4.4000e+01	  7.3128e+00	  3.1648e-03	  1.8694e-04	  1.1138e-02	  5.7673e-03	  1.2485e-06	  2.0552e-02	  1.0553e-02	  2.6321e-04	  1.3667e-03	  6.1292e+03	  1.4684e-01	  3.9478e-01	  6.7247e-01	  9.8202e-01	  8.0813e-01	  1.8030e+01	  1.6012e+00	  1.0063e-02	  9.2769e-01	  8.8781e-02	  8.8781e-02	  1.9265e+00	  2.1557e+01	  5.7188e-02	  6.3015e-02	  1.0003e-01	  1.2137e-01	  1.5803e-04	  4.4393e-03	
     7.30926	   0.0583466	  4.5000e+01	  7.3093e+00	  3.2265e-03	  1.8806e-04	  1.1294e-02	  5.8504e-03	  1.2509e-06	  2.0878e-02	  1.0714e-02	  2.6487e-04	  1.3669e-03	  6.2094e+03	  1.4565e-01	  3.9170e-01	  6.6969e-01	  9.8161e-01	  7.7053e-01	  1.8053e+01	  1.5978e+00	  9.8593e-03	  9.2209e-01	  8.9617e-02	  8.9617e-02	  1.9486e+00	  2.1535e+01	  5.7526e-02	  6.2943e-02	  1.0003e-01	  1.2120e-01	  1.5720e-04	  4.4170e-03	
