        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	
  5.9000e+01	  6.3322e+00	  4.3336e-04	  6.4590e-03	  2.7452e-06	  7.0832e-04	  1.3543e-02	  1.0970e+04	  1.0117e-01	  2.6822e-01	  5.3884e-01	  9.5173e-01	  2.0030e-01	  2.0000e+01	  8.4125e-04	  1.1333e-03	  3.0624e-01	  7.3959e-02	  7.3959e-02	  2.0347e+00	  2.1345e+01	  1.8893e-01	  1.0000e-03	  1.0431e+00	  1.0000e+00	
  6.0000e+01	  6.3277e+00	  4.3535e-04	  6.5414e-03	  2.7456e-06	  7.1898e-04	  1.3674e-02	  1.1073e+04	  1.0055e-01	  2.6641e-01	  5.3659e-01	  9.5097e-01	  1.9000e-01	  2.0003e+01	  8.4631e-04	  1.1215e-03	  3.0256e-01	  7.4180e-02	  7.4180e-02	  2.0478e+00	  2.1332e+01	  1.8774e-01	  1.0000e-03	  1.0437e+00	  1.0000e+00	
  6.1000e+01	  6.3233e+00	  4.3733e-04	  6.6230e-03	  2.7460e-06	  7.2956e-04	  1.3805e-02	  1.1174e+04	  9.9948e-02	  2.6465e-01	  5.3439e-01	  9.5022e-01	  1.8032e-01	  2.0006e+01	  8.5130e-04	  1.1106e-03	  2.9898e-01	  7.4397e-02	  7.4397e-02	  2.0606e+00	  2.1319e+01	  1.8650e-01	  1.0000e-03	  1.0442e+00	  1.0000e+00	
  6.2000e+01	  6.3190e+00	  4.3929e-04	  6.7039e-03	  2.7464e-06	  7.4006e-04	  1.3934e-02	  1.1275e+04	  9.9362e-02	  2.6293e-01	  5.3223e-01	  9.4947e-01	  1.7120e-01	  2.0008e+01	  8.5621e-04	  1.1004e-03	  2.9549e-01	  7.4610e-02	  7.4610e-02	  2.0732e+00	  2.1307e+01	  1.8520e-01	  1.0000e-03	  1.0448e+00	  1.0000e+00	
  6.3000e+01	  6.3148e+00	  4.4123e-04	  6.7840e-03	  2.7468e-06	  7.5048e-04	  1.4062e-02	  1.1374e+04	  9.8791e-02	  2.6125e-01	  5.3012e-01	  9.4873e-01	  1.6262e-01	  2.0010e+01	  8.6106e-04	  1.0909e-03	  2.9210e-01	  7.4820e-02	  7.4820e-02	  2.0856e+00	  2.1294e+01	  1.8386e-01	  1.0000e-03	  1.0453e+00	  1.0000e+00	
  6.4000e+01	  6.3107e+00	  4.4315e-04	  6.8634e-03	  2.7472e-06	  7.6082e-04	  1.4189e-02	  1.1472e+04	  9.8235e-02	  2.5961e-01	  5.2805e-01	  9.4800e-01	  1.5454e-01	  2.0011e+01	  8.6584e-04	  1.0821e-03	  2.8880e-01	  7.5026e-02	  7.5026e-02	  2.0979e+00	  2.1282e+01	  1.8248e-01	  1.0000e-03	  1.0459e+00	  1.0000e+00	
  6.5000e+01	  6.3066e+00	  4.4505e-04	  6.9421e-03	  2.7476e-06	  7.7108e-04	  1.4314e-02	  1.1569e+04	  9.7693e-02	  2.5802e-01	  5.2602e-01	  9.4727e-01	  1.4695e-01	  2.0012e+01	  8.7056e-04	  1.0740e-03	  2.8559e-01	  7.5229e-02	  7.5229e-02	  2.1099e+00	  2.1270e+01	  1.8105e-01	  1.0000e-03	  1.0464e+00	  1.0000e+00	
  6.6000e+01	  6.3027e+00	  4.4693e-04	  7.0201e-03	  2.7480e-06	  7.8126e-04	  1.4438e-02	  1.1665e+04	  9.7164e-02	  2.5646e-01	  5.2403e-01	  9.4654e-01	  1.3980e-01	  2.0013e+01	  8.7522e-04	  1.0665e-03	  2.8248e-01	  7.5428e-02	  7.5428e-02	  2.1218e+00	  2.1258e+01	  1.7959e-01	  1.0000e-03	  1.0470e+00	  1.0000e+00	
  6.7000e+01	  6.2988e+00	  4.4879e-04	  7.0973e-03	  2.7484e-06	  7.9137e-04	  1.4561e-02	  1.1759e+04	  9.6648e-02	  2.5493e-01	  5.2207e-01	  9.4582e-01	  1.3307e-01	  2.0014e+01	  8.7983e-04	  1.0595e-03	  2.7944e-01	  7.5625e-02	  7.5625e-02	  2.1335e+00	  2.1247e+01	  1.7809e-01	  1.0000e-03	  1.0475e+00	  1.0000e+00	
  6.8000e+01	  6.2950e+00	  4.5064e-04	  7.1739e-03	  2.7488e-06	  8.0141e-04	  1.4683e-02	  1.1853e+04	  9.6144e-02	  2.5345e-01	  5.2016e-01	  9.4511e-01	  1.2674e-01	  2.0014e+01	  8.8440e-04	  1.0532e-03	  2.7650e-01	  7.5818e-02	  7.5818e-02	  2.1450e+00	  2.1235e+01	  1.7655e-01	  1.0000e-03	  1.0480e+00	  1.0000e+00	
  6.9000e+01	  6.2913e+00	  4.5246e-04	  7.2498e-03	  2.7492e-06	  8.1136e-04	  1.4803e-02	  1.1945e+04	  9.5653e-02	  2.5199e-01	  5.1828e-01	  9.4440e-01	  1.2078e-01	  2.0015e+01	  8.8891e-04	  1.0474e-03	  2.7364e-01	  7.6008e-02	  7.6008e-02	  2.1564e+00	  2.1224e+01	  1.7499e-01	  1.0000e-03	  1.0485e+00	  1.0000e+00	
  7.0000e+01	  6.2877e+00	  4.5427e-04	  7.3251e-03	  2.7496e-06	  8.2124e-04	  1.4923e-02	  1.2037e+04	  9.5173e-02	  2.5057e-01	  5.1644e-01	  9.4369e-01	  1.1517e-01	  2.0015e+01	  8.9339e-04	  1.0420e-03	  2.7085e-01	  7.6196e-02	  7.6196e-02	  2.1677e+00	  2.1212e+01	  1.7339e-01	  1.0000e-03	  1.0491e+00	  1.0000e+00	
  7.1000e+01	  6.2841e+00	  4.5606e-04	  7.3997e-03	  2.7499e-06	  8.3105e-04	  1.5041e-02	  1.2127e+04	  9.4705e-02	  2.4919e-01	  5.1463e-01	  9.4299e-01	  1.0989e-01	  2.0014e+01	  8.9782e-04	  1.0372e-03	  2.6815e-01	  7.6380e-02	  7.6380e-02	  2.1788e+00	  2.1201e+01	  1.7177e-01	  1.0000e-03	  1.0496e+00	  1.0000e+00	
  7.2000e+01	  6.2806e+00	  4.5783e-04	  7.4736e-03	  2.7503e-06	  8.4078e-04	  1.5158e-02	  1.2216e+04	  9.4247e-02	  2.4783e-01	  5.1286e-01	  9.4230e-01	  1.0493e-01	  2.0014e+01	  9.0222e-04	  1.0328e-03	  2.6552e-01	  7.6562e-02	  7.6562e-02	  2.1897e+00	  2.1190e+01	  1.7013e-01	  1.0000e-03	  1.0501e+00	  1.0000e+00	
  7.3000e+01	  6.2772e+00	  4.5958e-04	  7.5469e-03	  2.7507e-06	  8.5044e-04	  1.5274e-02	  1.2304e+04	  9.3800e-02	  2.4651e-01	  5.1112e-01	  9.4161e-01	  1.0025e-01	  2.0013e+01	  9.0659e-04	  1.0289e-03	  2.6297e-01	  7.6741e-02	  7.6741e-02	  2.2006e+00	  2.1179e+01	  1.6846e-01	  1.0000e-03	  1.0506e+00	  1.0000e+00	
  7.4000e+01	  6.2738e+00	  4.6132e-04	  7.6196e-03	  2.7510e-06	  8.6003e-04	  1.5389e-02	  1.2392e+04	  9.3363e-02	  2.4521e-01	  5.0941e-01	  9.4093e-01	  9.5846e-02	  2.0012e+01	  9.1092e-04	  1.0253e-03	  2.6050e-01	  7.6918e-02	  7.6918e-02	  2.2113e+00	  2.1169e+01	  1.6677e-01	  1.0000e-03	  1.0511e+00	  1.0000e+00	
  7.5000e+01	  6.2706e+00	  4.6304e-04	  7.6917e-03	  2.7514e-06	  8.6954e-04	  1.5503e-02	  1.2478e+04	  9.2936e-02	  2.4394e-01	  5.0773e-01	  9.4025e-01	  9.1700e-02	  2.0011e+01	  9.1523e-04	  1.0221e-03	  2.5809e-01	  7.7092e-02	  7.7092e-02	  2.2219e+00	  2.1158e+01	  1.6507e-01	  1.0000e-03	  1.0516e+00	  1.0000e+00	
  7.6000e+01	  6.2673e+00	  4.6474e-04	  7.7631e-03	  2.7517e-06	  8.7898e-04	  1.5615e-02	  1.2563e+04	  9.2518e-02	  2.4270e-01	  5.0608e-01	  9.3958e-01	  8.7796e-02	  2.0010e+01	  9.1950e-04	  1.0193e-03	  2.5575e-01	  7.7263e-02	  7.7263e-02	  2.2324e+00	  2.1148e+01	  1.6334e-01	  1.0000e-03	  1.0521e+00	  1.0000e+00	
  7.7000e+01	  6.2641e+00	  4.6643e-04	  7.8340e-03	  2.7521e-06	  8.8835e-04	  1.5727e-02	  1.2647e+04	  9.2110e-02	  2.4149e-01	  5.0446e-01	  9.3891e-01	  8.4119e-02	  2.0009e+01	  9.2376e-04	  1.0168e-03	  2.5349e-01	  7.7433e-02	  7.7433e-02	  2.2428e+00	  2.1137e+01	  1.6161e-01	  1.0000e-03	  1.0526e+00	  1.0000e+00	
  7.8000e+01	  6.2610e+00	  4.6809e-04	  7.9042e-03	  2.7524e-06	  8.9765e-04	  1.5837e-02	  1.2730e+04	  9.1710e-02	  2.4030e-01	  5.0288e-01	  9.3825e-01	  8.0656e-02	  2.0008e+01	  9.2799e-04	  1.0146e-03	  2.5128e-01	  7.7599e-02	  7.7599e-02	  2.2531e+00	  2.1127e+01	  1.5985e-01	  1.0000e-03	  1.0530e+00	  1.0000e+00	
  7.9000e+01	  6.2580e+00	  4.6975e-04	  7.9739e-03	  2.7528e-06	  9.0688e-04	  1.5947e-02	  1.2813e+04	  9.1319e-02	  2.3914e-01	  5.0132e-01	  9.3759e-01	  7.7393e-02	  2.0006e+01	  9.3220e-04	  1.0127e-03	  2.4914e-01	  7.7764e-02	  7.7764e-02	  2.2633e+00	  2.1117e+01	  1.5809e-01	  1.0000e-03	  1.0535e+00	  1.0000e+00	
  8.0000e+01	  6.2549e+00	  4.7138e-04	  8.0430e-03	  2.7531e-06	  9.1605e-04	  1.6056e-02	  1.2894e+04	  9.0937e-02	  2.3800e-01	  4.9978e-01	  9.3694e-01	  7.4318e-02	  2.0004e+01	  9.3639e-04	  1.0111e-03	  2.4706e-01	  7.7926e-02	  7.7926e-02	  2.2734e+00	  2.1107e+01	  1.5631e-01	  1.0000e-03	  1.0540e+00	  1.0000e+00	
  8.1000e+01	  6.2520e+00	  4.7300e-04	  8.1115e-03	  2.7534e-06	  9.2514e-04	  1.6163e-02	  1.2974e+04	  9.0562e-02	  2.3688e-01	  4.9828e-01	  9.3629e-01	  7.1420e-02	  2.0002e+01	  9.4057e-04	  1.0098e-03	  2.4505e-01	  7.8086e-02	  7.8086e-02	  2.2834e+00	  2.1097e+01	  1.5453e-01	  1.0000e-03	  1.0545e+00	  1.0000e+00	
  8.2000e+01	  6.2491e+00	  4.7460e-04	  8.1794e-03	  2.7537e-06	  9.3416e-04	  1.6270e-02	  1.3054e+04	  9.0196e-02	  2.3579e-01	  4.9680e-01	  9.3565e-01	  6.8688e-02	  2.0000e+01	  9.4473e-04	  1.0086e-03	  2.4309e-01	  7.8244e-02	  7.8244e-02	  2.2933e+00	  2.1087e+01	  1.5274e-01	  1.0000e-03	  1.0549e+00	  1.0000e+00	
  8.3000e+01	  6.2462e+00	  4.7619e-04	  8.2468e-03	  2.7541e-06	  9.4312e-04	  1.6375e-02	  1.3133e+04	  8.9837e-02	  2.3472e-01	  4.9534e-01	  9.3502e-01	  6.6112e-02	  1.9998e+01	  9.4887e-04	  1.0077e-03	  2.4118e-01	  7.8400e-02	  7.8400e-02	  2.3031e+00	  2.1077e+01	  1.5094e-01	  1.0000e-03	  1.0554e+00	  1.0000e+00	
  8.4000e+01	  6.2434e+00	  4.7776e-04	  8.3137e-03	  2.7544e-06	  9.5200e-04	  1.6480e-02	  1.3210e+04	  8.9485e-02	  2.3367e-01	  4.9392e-01	  9.3439e-01	  6.3682e-02	  1.9996e+01	  9.5300e-04	  1.0070e-03	  2.3934e-01	  7.8555e-02	  7.8555e-02	  2.3129e+00	  2.1067e+01	  1.4913e-01	  1.0000e-03	  1.0559e+00	  1.0000e+00	
  8.5000e+01	  6.2407e+00	  4.7932e-04	  8.3799e-03	  2.7547e-06	  9.6082e-04	  1.6584e-02	  1.3287e+04	  8.9141e-02	  2.3265e-01	  4.9251e-01	  9.3376e-01	  6.1390e-02	  1.9994e+01	  9.5712e-04	  1.0064e-03	  2.3754e-01	  7.8707e-02	  7.8707e-02	  2.3225e+00	  2.1057e+01	  1.4732e-01	  1.0000e-03	  1.0563e+00	  1.0000e+00	
  8.6000e+01	  6.2380e+00	  4.8086e-04	  8.4457e-03	  2.7550e-06	  9.6958e-04	  1.6686e-02	  1.3363e+04	  8.8804e-02	  2.3164e-01	  4.9113e-01	  9.3314e-01	  5.9228e-02	  1.9992e+01	  9.6123e-04	  1.0060e-03	  2.3580e-01	  7.8857e-02	  7.8857e-02	  2.3321e+00	  2.1048e+01	  1.4551e-01	  1.0000e-03	  1.0568e+00	  1.0000e+00	
  8.7000e+01	  6.2353e+00	  4.8238e-04	  8.5109e-03	  2.7553e-06	  9.7826e-04	  1.6788e-02	  1.3438e+04	  8.8474e-02	  2.3065e-01	  4.8978e-01	  9.3253e-01	  5.7187e-02	  1.9989e+01	  9.6532e-04	  1.0058e-03	  2.3410e-01	  7.9006e-02	  7.9006e-02	  2.3416e+00	  2.1038e+01	  1.4370e-01	  1.0000e-03	  1.0572e+00	  1.0000e+00	
  8.8000e+01	  6.2327e+00	  4.8389e-04	  8.5756e-03	  2.7556e-06	  9.8689e-04	  1.6889e-02	  1.3513e+04	  8.8150e-02	  2.2969e-01	  4.8844e-01	  9.3192e-01	  5.5259e-02	  1.9987e+01	  9.6941e-04	  1.0057e-03	  2.3246e-01	  7.9152e-02	  7.9152e-02	  2.3510e+00	  2.1029e+01	  1.4188e-01	  1.0000e-03	  1.0577e+00	  1.0000e+00	
  8.9000e+01	  6.2301e+00	  4.8539e-04	  8.6398e-03	  2.7559e-06	  9.9544e-04	  1.6989e-02	  1.3586e+04	  8.7832e-02	  2.2874e-01	  4.8713e-01	  9.3131e-01	  5.3439e-02	  1.9984e+01	  9.7349e-04	  1.0057e-03	  2.3086e-01	  7.9297e-02	  7.9297e-02	  2.3604e+00	  2.1020e+01	  1.4006e-01	  1.0000e-03	  1.0581e+00	  1.0000e+00	
  9.0000e+01	  6.2276e+00	  4.8686e-04	  8.7034e-03	  2.7562e-06	  1.0039e-03	  1.7088e-02	  1.3659e+04	  8.7521e-02	  2.2781e-01	  4.8584e-01	  9.3071e-01	  5.1720e-02	  1.9981e+01	  9.7756e-04	  1.0059e-03	  2.2931e-01	  7.9441e-02	  7.9441e-02	  2.3697e+00	  2.1010e+01	  1.3825e-01	  1.0000e-03	  1.0586e+00	  1.0000e+00	
  9.1000e+01	  6.2251e+00	  4.8833e-04	  8.7665e-03	  2.7565e-06	  1.0124e-03	  1.7186e-02	  1.3730e+04	  8.7216e-02	  2.2690e-01	  4.8457e-01	  9.3012e-01	  5.0095e-02	  1.9979e+01	  9.8163e-04	  1.0061e-03	  2.2780e-01	  7.9582e-02	  7.9582e-02	  2.3789e+00	  2.1001e+01	  1.3644e-01	  1.0000e-03	  1.0590e+00	  1.0000e+00	
  9.2000e+01	  6.2227e+00	  4.8978e-04	  8.8292e-03	  2.7568e-06	  1.0207e-03	  1.7284e-02	  1.3801e+04	  8.6917e-02	  2.2600e-01	  4.8332e-01	  9.2953e-01	  4.8559e-02	  1.9976e+01	  9.8569e-04	  1.0064e-03	  2.2634e-01	  7.9723e-02	  7.9723e-02	  2.3881e+00	  2.0992e+01	  1.3463e-01	  1.0000e-03	  1.0594e+00	  1.0000e+00	
  9.3000e+01	  6.2203e+00	  4.9122e-04	  8.8913e-03	  2.7571e-06	  1.0290e-03	  1.7380e-02	  1.3872e+04	  8.6624e-02	  2.2512e-01	  4.8210e-01	  9.2895e-01	  4.7106e-02	  1.9973e+01	  9.8974e-04	  1.0068e-03	  2.2491e-01	  7.9861e-02	  7.9861e-02	  2.3972e+00	  2.0983e+01	  1.3282e-01	  1.0000e-03	  1.0598e+00	  1.0000e+00	
  9.4000e+01	  6.2179e+00	  4.9264e-04	  8.9529e-03	  2.7574e-06	  1.0373e-03	  1.7476e-02	  1.3941e+04	  8.6336e-02	  2.2426e-01	  4.8089e-01	  9.2837e-01	  4.5732e-02	  1.9970e+01	  9.9379e-04	  1.0073e-03	  2.2353e-01	  7.9998e-02	  7.9998e-02	  2.4062e+00	  2.0974e+01	  1.3102e-01	  1.0000e-03	  1.0603e+00	  1.0000e+00	
  9.5000e+01	  6.2156e+00	  4.9404e-04	  9.0140e-03	  2.7577e-06	  1.0454e-03	  1.7571e-02	  1.4010e+04	  8.6054e-02	  2.2342e-01	  4.7970e-01	  9.2779e-01	  4.4431e-02	  1.9967e+01	  9.9783e-04	  1.0078e-03	  2.2219e-01	  8.0134e-02	  8.0134e-02	  2.4152e+00	  2.0965e+01	  1.2922e-01	  1.0000e-03	  1.0607e+00	  1.0000e+00	
  9.6000e+01	  6.2133e+00	  4.9544e-04	  9.0746e-03	  2.7580e-06	  1.0535e-03	  1.7665e-02	  1.4078e+04	  8.5777e-02	  2.2259e-01	  4.7853e-01	  9.2723e-01	  4.3200e-02	  1.9964e+01	  1.0019e-03	  1.0084e-03	  2.2088e-01	  8.0268e-02	  8.0268e-02	  2.4242e+00	  2.0956e+01	  1.2743e-01	  1.0000e-03	  1.0611e+00	  1.0000e+00	
  9.7000e+01	  6.2110e+00	  4.9682e-04	  9.1348e-03	  2.7583e-06	  1.0616e-03	  1.7758e-02	  1.4145e+04	  8.5505e-02	  2.2177e-01	  4.7738e-01	  9.2666e-01	  4.2034e-02	  1.9961e+01	  1.0059e-03	  1.0091e-03	  2.1961e-01	  8.0401e-02	  8.0401e-02	  2.4330e+00	  2.0947e+01	  1.2564e-01	  1.0000e-03	  1.0615e+00	  1.0000e+00	
  9.8000e+01	  6.2088e+00	  4.9818e-04	  9.1944e-03	  2.7585e-06	  1.0696e-03	  1.7850e-02	  1.4211e+04	  8.5238e-02	  2.2098e-01	  4.7625e-01	  9.2610e-01	  4.0929e-02	  1.9958e+01	  1.0099e-03	  1.0097e-03	  2.1837e-01	  8.0533e-02	  8.0533e-02	  2.4418e+00	  2.0938e+01	  1.2386e-01	  1.0000e-03	  1.0619e+00	  1.0000e+00	
  9.9000e+01	  6.2066e+00	  4.9954e-04	  9.2536e-03	  2.7588e-06	  1.0775e-03	  1.7942e-02	  1.4277e+04	  8.4976e-02	  2.2019e-01	  4.7514e-01	  9.2555e-01	  3.9881e-02	  1.9954e+01	  1.0140e-03	  1.0104e-03	  2.1717e-01	  8.0663e-02	  8.0663e-02	  2.4506e+00	  2.0929e+01	  1.2209e-01	  1.0000e-03	  1.0623e+00	  1.0000e+00	
  1.0000e+02	  6.2044e+00	  5.0087e-04	  9.3123e-03	  2.7591e-06	  1.0854e-03	  1.8032e-02	  1.4342e+04	  8.4719e-02	  2.1942e-01	  4.7404e-01	  9.2500e-01	  3.8888e-02	  1.9951e+01	  1.0180e-03	  1.0112e-03	  2.1600e-01	  8.0792e-02	  8.0792e-02	  2.4593e+00	  2.0921e+01	  1.2033e-01	  1.0000e-03	  1.0627e+00	  1.0000e+00	
  1.0100e+02	  6.2023e+00	  5.0220e-04	  9.3705e-03	  2.7593e-06	  1.0932e-03	  1.8122e-02	  1.4406e+04	  8.4467e-02	  2.1866e-01	  4.7297e-01	  9.2446e-01	  3.7946e-02	  1.9948e+01	  1.0220e-03	  1.0119e-03	  2.1486e-01	  8.0919e-02	  8.0919e-02	  2.4679e+00	  2.0912e+01	  1.1857e-01	  1.0000e-03	  1.0631e+00	  1.0000e+00	
  1.0200e+02	  6.2002e+00	  5.0351e-04	  9.4283e-03	  2.7596e-06	  1.1009e-03	  1.8211e-02	  1.4469e+04	  8.4219e-02	  2.1792e-01	  4.7190e-01	  9.2392e-01	  3.7051e-02	  1.9945e+01	  1.0260e-03	  1.0127e-03	  2.1375e-01	  8.1046e-02	  8.1046e-02	  2.4765e+00	  2.0903e+01	  1.1682e-01	  1.0000e-03	  1.0635e+00	  1.0000e+00	
  1.0300e+02	  6.1982e+00	  5.0481e-04	  9.4855e-03	  2.7599e-06	  1.1086e-03	  1.8300e-02	  1.4532e+04	  8.3976e-02	  2.1719e-01	  4.7086e-01	  9.2338e-01	  3.6201e-02	  1.9941e+01	  1.0300e-03	  1.0134e-03	  2.1267e-01	  8.1171e-02	  8.1171e-02	  2.4851e+00	  2.0895e+01	  1.1509e-01	  1.0000e-03	  1.0639e+00	  1.0000e+00	
  1.0400e+02	  6.1961e+00	  5.0610e-04	  9.5423e-03	  2.7601e-06	  1.1162e-03	  1.8387e-02	  1.4594e+04	  8.3737e-02	  2.1647e-01	  4.6983e-01	  9.2285e-01	  3.5394e-02	  1.9938e+01	  1.0340e-03	  1.0142e-03	  2.1162e-01	  8.1295e-02	  8.1295e-02	  2.4936e+00	  2.0886e+01	  1.1336e-01	  1.0000e-03	  1.0643e+00	  1.0000e+00	
  1.0500e+02	  6.1941e+00	  5.0737e-04	  9.5987e-03	  2.7604e-06	  1.1238e-03	  1.8474e-02	  1.4656e+04	  8.3502e-02	  2.1577e-01	  4.6882e-01	  9.2233e-01	  3.4627e-02	  1.9934e+01	  1.0380e-03	  1.0149e-03	  2.1060e-01	  8.1418e-02	  8.1418e-02	  2.5020e+00	  2.0878e+01	  1.1165e-01	  1.0000e-03	  1.0647e+00	  1.0000e+00	
  1.0600e+02	  6.1922e+00	  5.0863e-04	  9.6546e-03	  2.7606e-06	  1.1313e-03	  1.8560e-02	  1.4716e+04	  8.3271e-02	  2.1508e-01	  4.6782e-01	  9.2181e-01	  3.3897e-02	  1.9931e+01	  1.0420e-03	  1.0157e-03	  2.0960e-01	  8.1540e-02	  8.1540e-02	  2.5104e+00	  2.0870e+01	  1.0994e-01	  1.0000e-03	  1.0651e+00	  1.0000e+00	
  1.0700e+02	  6.1902e+00	  5.0988e-04	  9.7100e-03	  2.7609e-06	  1.1387e-03	  1.8645e-02	  1.4777e+04	  8.3044e-02	  2.1440e-01	  4.6684e-01	  9.2129e-01	  3.3203e-02	  1.9927e+01	  1.0460e-03	  1.0164e-03	  2.0863e-01	  8.1661e-02	  8.1661e-02	  2.5187e+00	  2.0861e+01	  1.0825e-01	  1.0000e-03	  1.0655e+00	  1.0000e+00	
  1.0800e+02	  6.1883e+00	  5.1111e-04	  9.7650e-03	  2.7611e-06	  1.1461e-03	  1.8729e-02	  1.4836e+04	  8.2822e-02	  2.1373e-01	  4.6587e-01	  9.2078e-01	  3.2541e-02	  1.9924e+01	  1.0500e-03	  1.0171e-03	  2.0769e-01	  8.1781e-02	  8.1781e-02	  2.5270e+00	  2.0853e+01	  1.0657e-01	  1.0000e-03	  1.0659e+00	  1.0000e+00	
  1.0900e+02	  6.1864e+00	  5.1234e-04	  9.8195e-03	  2.7614e-06	  1.1534e-03	  1.8813e-02	  1.4895e+04	  8.2603e-02	  2.1307e-01	  4.6492e-01	  9.2027e-01	  3.1912e-02	  1.9920e+01	  1.0540e-03	  1.0179e-03	  2.0677e-01	  8.1899e-02	  8.1899e-02	  2.5353e+00	  2.0845e+01	  1.0490e-01	  1.0000e-03	  1.0662e+00	  1.0000e+00	
  1.1000e+02	  6.1846e+00	  5.1355e-04	  9.8736e-03	  2.7616e-06	  1.1607e-03	  1.8896e-02	  1.4953e+04	  8.2387e-02	  2.1242e-01	  4.6398e-01	  9.1977e-01	  3.1311e-02	  1.9916e+01	  1.0580e-03	  1.0186e-03	  2.0587e-01	  8.2017e-02	  8.2017e-02	  2.5435e+00	  2.0836e+01	  1.0325e-01	  1.0000e-03	  1.0666e+00	  1.0000e+00	
  1.1100e+02	  6.1828e+00	  5.1475e-04	  9.9272e-03	  2.7618e-06	  1.1679e-03	  1.8978e-02	  1.5010e+04	  8.2176e-02	  2.1179e-01	  4.6305e-01	  9.1927e-01	  3.0739e-02	  1.9913e+01	  1.0620e-03	  1.0192e-03	  2.0499e-01	  8.2134e-02	  8.2134e-02	  2.5517e+00	  2.0828e+01	  1.0161e-01	  1.0000e-03	  1.0670e+00	  1.0000e+00	
  1.1200e+02	  6.1810e+00	  5.1594e-04	  9.9804e-03	  2.7621e-06	  1.1750e-03	  1.9060e-02	  1.5067e+04	  8.1968e-02	  2.1116e-01	  4.6214e-01	  9.1878e-01	  3.0193e-02	  1.9909e+01	  1.0659e-03	  1.0199e-03	  2.0413e-01	  8.2250e-02	  8.2250e-02	  2.5598e+00	  2.0820e+01	  9.9981e-02	  1.0000e-03	  1.0673e+00	  1.0000e+00	
  1.1300e+02	  6.1792e+00	  5.1711e-04	  1.0033e-02	  2.7623e-06	  1.1821e-03	  1.9140e-02	  1.5124e+04	  8.1764e-02	  2.1055e-01	  4.6124e-01	  9.1829e-01	  2.9671e-02	  1.9905e+01	  1.0699e-03	  1.0205e-03	  2.0330e-01	  8.2365e-02	  8.2365e-02	  2.5679e+00	  2.0812e+01	  9.8367e-02	  1.0000e-03	  1.0677e+00	  1.0000e+00	
  1.1400e+02	  6.1774e+00	  5.1827e-04	  1.0085e-02	  2.7625e-06	  1.1892e-03	  1.9220e-02	  1.5179e+04	  8.1563e-02	  2.0995e-01	  4.6036e-01	  9.1781e-01	  2.9173e-02	  1.9902e+01	  1.0739e-03	  1.0211e-03	  2.0248e-01	  8.2479e-02	  8.2479e-02	  2.5759e+00	  2.0804e+01	  9.6767e-02	  1.0000e-03	  1.0681e+00	  1.0000e+00	
  1.1500e+02	  6.1757e+00	  5.1943e-04	  1.0137e-02	  2.7628e-06	  1.1962e-03	  1.9300e-02	  1.5234e+04	  8.1365e-02	  2.0935e-01	  4.5949e-01	  9.1733e-01	  2.8697e-02	  1.9898e+01	  1.0778e-03	  1.0217e-03	  2.0169e-01	  8.2592e-02	  8.2592e-02	  2.5839e+00	  2.0796e+01	  9.5182e-02	  1.0000e-03	  1.0684e+00	  1.0000e+00	
  1.1600e+02	  6.1740e+00	  5.2057e-04	  1.0189e-02	  2.7630e-06	  1.2031e-03	  1.9378e-02	  1.5289e+04	  8.1171e-02	  2.0877e-01	  4.5863e-01	  9.1686e-01	  2.8242e-02	  1.9894e+01	  1.0818e-03	  1.0222e-03	  2.0091e-01	  8.2704e-02	  8.2704e-02	  2.5918e+00	  2.0788e+01	  9.3612e-02	  1.0000e-03	  1.0688e+00	  1.0000e+00	
  1.1700e+02	  6.1724e+00	  5.2170e-04	  1.0240e-02	  2.7632e-06	  1.2099e-03	  1.9456e-02	  1.5343e+04	  8.0979e-02	  2.0819e-01	  4.5779e-01	  9.1639e-01	  2.7806e-02	  1.9890e+01	  1.0858e-03	  1.0227e-03	  2.0015e-01	  8.2815e-02	  8.2815e-02	  2.5997e+00	  2.0780e+01	  9.2057e-02	  1.0000e-03	  1.0691e+00	  1.0000e+00	
  1.1800e+02	  6.1707e+00	  5.2282e-04	  1.0290e-02	  2.7634e-06	  1.2167e-03	  1.9533e-02	  1.5396e+04	  8.0791e-02	  2.0763e-01	  4.5695e-01	  9.1592e-01	  2.7389e-02	  1.9886e+01	  1.0897e-03	  1.0232e-03	  1.9941e-01	  8.2926e-02	  8.2926e-02	  2.6076e+00	  2.0772e+01	  9.0517e-02	  1.0000e-03	  1.0695e+00	  1.0000e+00	
  1.1900e+02	  6.1691e+00	  5.2392e-04	  1.0340e-02	  2.7637e-06	  1.2235e-03	  1.9610e-02	  1.5449e+04	  8.0606e-02	  2.0707e-01	  4.5613e-01	  9.1546e-01	  2.6989e-02	  1.9883e+01	  1.0937e-03	  1.0236e-03	  1.9868e-01	  8.3036e-02	  8.3036e-02	  2.6154e+00	  2.0765e+01	  8.8993e-02	  1.0000e-03	  1.0698e+00	  1.0000e+00	
