        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	
  5.3000e+01	  6.4442e+00	  2.9005e-08	  3.6765e-03	  5.5602e-05	  4.5483e-04	  1.0098e-02	  9.9520e+03	  1.0781e-01	  2.8757e-01	  5.6217e-01	  9.5898e-01	  2.7679e-01	  1.9968e+01	  8.0140e-04	  1.2546e-03	  3.3079e-01	  7.2286e-02	  7.2286e-02	  1.8319e+00	  2.1548e+01	  2.4856e-01	  7.5793e-03	  1.0244e+00	  1.0000e+00	  2.0514e-02	  2.6999e-01	  3.7812e-02	
  5.4000e+01	  6.4383e+00	  2.9121e-08	  3.7528e-03	  5.6555e-05	  4.6434e-04	  1.0230e-02	  1.0054e+04	  1.0710e-01	  2.8549e-01	  5.5972e-01	  9.5827e-01	  2.6211e-01	  1.9973e+01	  8.0726e-04	  1.2373e-03	  3.2665e-01	  7.2532e-02	  7.2532e-02	  1.8469e+00	  2.1533e+01	  2.4728e-01	  7.5813e-03	  1.0249e+00	  1.0000e+00	  2.0600e-02	  2.7567e-01	  3.8562e-02	
  5.5000e+01	  6.4326e+00	  2.9232e-08	  3.8284e-03	  5.7478e-05	  4.7381e-04	  1.0360e-02	  1.0156e+04	  1.0640e-01	  2.8348e-01	  5.5734e-01	  9.5756e-01	  2.4828e-01	  1.9978e+01	  8.1300e-04	  1.2210e-03	  3.2260e-01	  7.2773e-02	  7.2773e-02	  1.8616e+00	  2.1518e+01	  2.4593e-01	  7.5833e-03	  1.0254e+00	  1.0000e+00	  2.0686e-02	  2.8131e-01	  3.9296e-02	
  5.6000e+01	  6.4270e+00	  2.9339e-08	  3.9035e-03	  5.8374e-05	  4.8324e-04	  1.0489e-02	  1.0255e+04	  1.0572e-01	  2.8151e-01	  5.5500e-01	  9.5686e-01	  2.3525e-01	  1.9983e+01	  8.1863e-04	  1.2056e-03	  3.1866e-01	  7.3011e-02	  7.3011e-02	  1.8761e+00	  2.1504e+01	  2.4452e-01	  7.5853e-03	  1.0259e+00	  1.0000e+00	  2.0770e-02	  2.8690e-01	  4.0016e-02	
  5.7000e+01	  6.4215e+00	  2.9442e-08	  3.9781e-03	  5.9241e-05	  4.9261e-04	  1.0617e-02	  1.0354e+04	  1.0506e-01	  2.7960e-01	  5.5271e-01	  9.5617e-01	  2.2299e-01	  1.9987e+01	  8.2417e-04	  1.1911e-03	  3.1481e-01	  7.3244e-02	  7.3244e-02	  1.8902e+00	  2.1490e+01	  2.4304e-01	  7.5872e-03	  1.0265e+00	  1.0000e+00	  2.0854e-02	  2.9246e-01	  4.0722e-02	
  5.8000e+01	  6.4162e+00	  2.9540e-08	  4.0520e-03	  6.0081e-05	  5.0194e-04	  1.0744e-02	  1.0451e+04	  1.0442e-01	  2.7774e-01	  5.5047e-01	  9.5548e-01	  2.1145e-01	  1.9991e+01	  8.2961e-04	  1.1774e-03	  3.1106e-01	  7.3474e-02	  7.3474e-02	  1.9041e+00	  2.1476e+01	  2.4150e-01	  7.5892e-03	  1.0270e+00	  1.0000e+00	  2.0938e-02	  2.9796e-01	  4.1413e-02	
  5.9000e+01	  6.4109e+00	  2.9634e-08	  4.1254e-03	  6.0895e-05	  5.1122e-04	  1.0870e-02	  1.0547e+04	  1.0380e-01	  2.7593e-01	  5.4827e-01	  9.5479e-01	  2.0058e-01	  1.9994e+01	  8.3496e-04	  1.1646e-03	  3.0740e-01	  7.3700e-02	  7.3700e-02	  1.9178e+00	  2.1462e+01	  2.3991e-01	  7.5911e-03	  1.0275e+00	  1.0000e+00	  2.1020e-02	  3.0343e-01	  4.2091e-02	
  6.0000e+01	  6.4059e+00	  2.9723e-08	  4.1982e-03	  6.1682e-05	  5.2045e-04	  1.0994e-02	  1.0642e+04	  1.0320e-01	  2.7416e-01	  5.4612e-01	  9.5411e-01	  1.9035e-01	  1.9997e+01	  8.4022e-04	  1.1525e-03	  3.0384e-01	  7.3922e-02	  7.3922e-02	  1.9312e+00	  2.1449e+01	  2.3828e-01	  7.5930e-03	  1.0280e+00	  1.0000e+00	  2.1102e-02	  3.0885e-01	  4.2754e-02	
  6.1000e+01	  6.4009e+00	  2.9808e-08	  4.2705e-03	  6.2443e-05	  5.2963e-04	  1.1117e-02	  1.0736e+04	  1.0260e-01	  2.7243e-01	  5.4402e-01	  9.5343e-01	  1.8072e-01	  1.9999e+01	  8.4541e-04	  1.1412e-03	  3.0036e-01	  7.4140e-02	  7.4140e-02	  1.9445e+00	  2.1436e+01	  2.3659e-01	  7.5948e-03	  1.0285e+00	  1.0000e+00	  2.1183e-02	  3.1422e-01	  4.3403e-02	
  6.2000e+01	  6.3960e+00	  2.9888e-08	  4.3422e-03	  6.3180e-05	  5.3876e-04	  1.1239e-02	  1.0829e+04	  1.0203e-01	  2.7075e-01	  5.4195e-01	  9.5276e-01	  1.7166e-01	  2.0001e+01	  8.5051e-04	  1.1306e-03	  2.9698e-01	  7.4355e-02	  7.4355e-02	  1.9575e+00	  2.1423e+01	  2.3486e-01	  7.5967e-03	  1.0289e+00	  1.0000e+00	  2.1263e-02	  3.1956e-01	  4.4039e-02	
  6.3000e+01	  6.3913e+00	  2.9965e-08	  4.4133e-03	  6.3892e-05	  5.4783e-04	  1.1360e-02	  1.0920e+04	  1.0147e-01	  2.6911e-01	  5.3993e-01	  9.5209e-01	  1.6313e-01	  2.0003e+01	  8.5555e-04	  1.1208e-03	  2.9368e-01	  7.4566e-02	  7.4566e-02	  1.9703e+00	  2.1410e+01	  2.3310e-01	  7.5985e-03	  1.0294e+00	  1.0000e+00	  2.1342e-02	  3.2485e-01	  4.4662e-02	
  6.4000e+01	  6.3866e+00	  3.0036e-08	  4.4839e-03	  6.4581e-05	  5.5685e-04	  1.1480e-02	  1.1010e+04	  1.0092e-01	  2.6751e-01	  5.3795e-01	  9.5143e-01	  1.5510e-01	  2.0005e+01	  8.6052e-04	  1.1116e-03	  2.9048e-01	  7.4774e-02	  7.4774e-02	  1.9829e+00	  2.1397e+01	  2.3130e-01	  7.6004e-03	  1.0299e+00	  1.0000e+00	  2.1421e-02	  3.3010e-01	  4.5271e-02	
  6.5000e+01	  6.3821e+00	  3.0103e-08	  4.5539e-03	  6.5246e-05	  5.6582e-04	  1.1599e-02	  1.1100e+04	  1.0039e-01	  2.6594e-01	  5.3600e-01	  9.5077e-01	  1.4755e-01	  2.0006e+01	  8.6543e-04	  1.1030e-03	  2.8735e-01	  7.4979e-02	  7.4979e-02	  1.9953e+00	  2.1385e+01	  2.2946e-01	  7.6022e-03	  1.0304e+00	  1.0000e+00	  2.1499e-02	  3.3530e-01	  4.5867e-02	
  6.6000e+01	  6.3776e+00	  3.0165e-08	  4.6234e-03	  6.5889e-05	  5.7474e-04	  1.1717e-02	  1.1188e+04	  9.9868e-02	  2.6442e-01	  5.3410e-01	  9.5012e-01	  1.4044e-01	  2.0007e+01	  8.7027e-04	  1.0951e-03	  2.8431e-01	  7.5181e-02	  7.5181e-02	  2.0075e+00	  2.1372e+01	  2.2759e-01	  7.6039e-03	  1.0309e+00	  1.0000e+00	  2.1576e-02	  3.4047e-01	  4.6451e-02	
  6.7000e+01	  6.3733e+00	  3.0223e-08	  4.6923e-03	  6.6510e-05	  5.8360e-04	  1.1833e-02	  1.1275e+04	  9.9360e-02	  2.6292e-01	  5.3223e-01	  9.4947e-01	  1.3374e-01	  2.0008e+01	  8.7506e-04	  1.0877e-03	  2.8135e-01	  7.5379e-02	  7.5379e-02	  2.0196e+00	  2.1360e+01	  2.2570e-01	  7.6057e-03	  1.0313e+00	  1.0000e+00	  2.1653e-02	  3.4559e-01	  4.7021e-02	
  6.8000e+01	  6.3690e+00	  3.0279e-08	  4.7607e-03	  6.7109e-05	  5.9241e-04	  1.1949e-02	  1.1361e+04	  9.8865e-02	  2.6147e-01	  5.3039e-01	  9.4883e-01	  1.2744e-01	  2.0008e+01	  8.7980e-04	  1.0810e-03	  2.7848e-01	  7.5575e-02	  7.5575e-02	  2.0315e+00	  2.1348e+01	  2.2378e-01	  7.6075e-03	  1.0318e+00	  1.0000e+00	  2.1729e-02	  3.5067e-01	  4.7579e-02	
  6.9000e+01	  6.3648e+00	  3.0327e-08	  4.8286e-03	  6.7688e-05	  6.0117e-04	  1.2063e-02	  1.1446e+04	  9.8381e-02	  2.6004e-01	  5.2859e-01	  9.4819e-01	  1.2151e-01	  2.0008e+01	  8.8449e-04	  1.0746e-03	  2.7568e-01	  7.5767e-02	  7.5767e-02	  2.0433e+00	  2.1337e+01	  2.2184e-01	  7.6092e-03	  1.0323e+00	  1.0000e+00	  2.1804e-02	  3.5572e-01	  4.8126e-02	
  7.0000e+01	  6.3607e+00	  3.0371e-08	  4.8959e-03	  6.8247e-05	  6.0987e-04	  1.2176e-02	  1.1530e+04	  9.7909e-02	  2.5865e-01	  5.2683e-01	  9.4756e-01	  1.1593e-01	  2.0008e+01	  8.8914e-04	  1.0688e-03	  2.7295e-01	  7.5957e-02	  7.5957e-02	  2.0549e+00	  2.1325e+01	  2.1988e-01	  7.6109e-03	  1.0327e+00	  1.0000e+00	  2.1878e-02	  3.6072e-01	  4.8660e-02	
  7.1000e+01	  6.3567e+00	  3.0412e-08	  4.9628e-03	  6.8786e-05	  6.1852e-04	  1.2289e-02	  1.1613e+04	  9.7447e-02	  2.5729e-01	  5.2509e-01	  9.4693e-01	  1.1068e-01	  2.0008e+01	  8.9374e-04	  1.0634e-03	  2.7031e-01	  7.6144e-02	  7.6144e-02	  2.0663e+00	  2.1314e+01	  2.1789e-01	  7.6126e-03	  1.0332e+00	  1.0000e+00	  2.1952e-02	  3.6568e-01	  4.9182e-02	
  7.2000e+01	  6.3528e+00	  3.0448e-08	  5.0291e-03	  6.9306e-05	  6.2711e-04	  1.2400e-02	  1.1695e+04	  9.6996e-02	  2.5596e-01	  5.2339e-01	  9.4631e-01	  1.0573e-01	  2.0008e+01	  8.9830e-04	  1.0586e-03	  2.6773e-01	  7.6328e-02	  7.6328e-02	  2.0777e+00	  2.1302e+01	  2.1590e-01	  7.6143e-03	  1.0336e+00	  1.0000e+00	  2.2025e-02	  3.7060e-01	  4.9693e-02	
  7.3000e+01	  6.3490e+00	  3.0479e-08	  5.0949e-03	  6.9808e-05	  6.3565e-04	  1.2510e-02	  1.1776e+04	  9.6556e-02	  2.5466e-01	  5.2172e-01	  9.4569e-01	  1.0107e-01	  2.0007e+01	  9.0283e-04	  1.0541e-03	  2.6523e-01	  7.6510e-02	  7.6510e-02	  2.0889e+00	  2.1291e+01	  2.1388e-01	  7.6159e-03	  1.0341e+00	  1.0000e+00	  2.2098e-02	  3.7548e-01	  5.0192e-02	
  7.4000e+01	  6.3452e+00	  3.0507e-08	  5.1602e-03	  7.0293e-05	  6.4414e-04	  1.2620e-02	  1.1856e+04	  9.6125e-02	  2.5339e-01	  5.2009e-01	  9.4508e-01	  9.6683e-02	  2.0006e+01	  9.0732e-04	  1.0501e-03	  2.6279e-01	  7.6688e-02	  7.6688e-02	  2.0999e+00	  2.1280e+01	  2.1186e-01	  7.6176e-03	  1.0345e+00	  1.0000e+00	  2.2169e-02	  3.8032e-01	  5.0680e-02	
  7.5000e+01	  6.3415e+00	  3.0530e-08	  5.2250e-03	  7.0760e-05	  6.5257e-04	  1.2728e-02	  1.1936e+04	  9.5704e-02	  2.5215e-01	  5.1848e-01	  9.4447e-01	  9.2551e-02	  2.0005e+01	  9.1178e-04	  1.0464e-03	  2.6042e-01	  7.6865e-02	  7.6865e-02	  2.1109e+00	  2.1269e+01	  2.0982e-01	  7.6192e-03	  1.0350e+00	  1.0000e+00	  2.2241e-02	  3.8513e-01	  5.1157e-02	
  7.6000e+01	  6.3379e+00	  3.0549e-08	  5.2893e-03	  7.1210e-05	  6.6095e-04	  1.2835e-02	  1.2014e+04	  9.5292e-02	  2.5093e-01	  5.1690e-01	  9.4387e-01	  8.8659e-02	  2.0004e+01	  9.1621e-04	  1.0431e-03	  2.5812e-01	  7.7039e-02	  7.7039e-02	  2.1217e+00	  2.1258e+01	  2.0777e-01	  7.6208e-03	  1.0354e+00	  1.0000e+00	  2.2311e-02	  3.8990e-01	  5.1624e-02	
  7.7000e+01	  6.3343e+00	  3.0563e-08	  5.3532e-03	  7.1645e-05	  6.6927e-04	  1.2942e-02	  1.2091e+04	  9.4889e-02	  2.4973e-01	  5.1534e-01	  9.4327e-01	  8.4992e-02	  2.0003e+01	  9.2061e-04	  1.0401e-03	  2.5589e-01	  7.7211e-02	  7.7211e-02	  2.1324e+00	  2.1248e+01	  2.0572e-01	  7.6224e-03	  1.0358e+00	  1.0000e+00	  2.2381e-02	  3.9463e-01	  5.2080e-02	
  7.8000e+01	  6.3308e+00	  3.0574e-08	  5.4165e-03	  7.2063e-05	  6.7755e-04	  1.3047e-02	  1.2168e+04	  9.4495e-02	  2.4857e-01	  5.1382e-01	  9.4268e-01	  8.1537e-02	  2.0002e+01	  9.2498e-04	  1.0374e-03	  2.5371e-01	  7.7380e-02	  7.7380e-02	  2.1430e+00	  2.1237e+01	  2.0366e-01	  7.6240e-03	  1.0363e+00	  1.0000e+00	  2.2450e-02	  3.9932e-01	  5.2526e-02	
  7.9000e+01	  6.3274e+00	  3.0580e-08	  5.4794e-03	  7.2467e-05	  6.8577e-04	  1.3152e-02	  1.2243e+04	  9.4110e-02	  2.4742e-01	  5.1232e-01	  9.4209e-01	  7.8281e-02	  2.0000e+01	  9.2934e-04	  1.0351e-03	  2.5160e-01	  7.7547e-02	  7.7547e-02	  2.1535e+00	  2.1226e+01	  2.0159e-01	  7.6256e-03	  1.0367e+00	  1.0000e+00	  2.2519e-02	  4.0398e-01	  5.2962e-02	
  8.0000e+01	  6.3241e+00	  3.0583e-08	  5.5418e-03	  7.2856e-05	  6.9393e-04	  1.3255e-02	  1.2318e+04	  9.3732e-02	  2.4631e-01	  5.1085e-01	  9.4151e-01	  7.5211e-02	  1.9999e+01	  9.3367e-04	  1.0330e-03	  2.4954e-01	  7.7712e-02	  7.7712e-02	  2.1639e+00	  2.1216e+01	  1.9952e-01	  7.6271e-03	  1.0371e+00	  1.0000e+00	  2.2587e-02	  4.0860e-01	  5.3388e-02	
  8.1000e+01	  6.3208e+00	  3.0581e-08	  5.6038e-03	  7.3231e-05	  7.0205e-04	  1.3358e-02	  1.2392e+04	  9.3363e-02	  2.4521e-01	  5.0941e-01	  9.4093e-01	  7.2318e-02	  1.9997e+01	  9.3797e-04	  1.0311e-03	  2.4755e-01	  7.7875e-02	  7.7875e-02	  2.1742e+00	  2.1206e+01	  1.9744e-01	  7.6287e-03	  1.0376e+00	  1.0000e+00	  2.2654e-02	  4.1318e-01	  5.3804e-02	
  8.2000e+01	  6.3175e+00	  3.0576e-08	  5.6653e-03	  7.3592e-05	  7.1011e-04	  1.3460e-02	  1.2465e+04	  9.3001e-02	  2.4414e-01	  5.0799e-01	  9.4035e-01	  6.9588e-02	  1.9995e+01	  9.4226e-04	  1.0295e-03	  2.4561e-01	  7.8035e-02	  7.8035e-02	  2.1844e+00	  2.1196e+01	  1.9537e-01	  7.6302e-03	  1.0380e+00	  1.0000e+00	  2.2721e-02	  4.1773e-01	  5.4211e-02	
  8.3000e+01	  6.3144e+00	  3.0567e-08	  5.7263e-03	  7.3940e-05	  7.1812e-04	  1.3561e-02	  1.2537e+04	  9.2646e-02	  2.4308e-01	  5.0659e-01	  9.3979e-01	  6.7014e-02	  1.9993e+01	  9.4654e-04	  1.0281e-03	  2.4372e-01	  7.8194e-02	  7.8194e-02	  2.1945e+00	  2.1185e+01	  1.9329e-01	  7.6317e-03	  1.0384e+00	  1.0000e+00	  2.2787e-02	  4.2224e-01	  5.4608e-02	
  8.4000e+01	  6.3112e+00	  3.0553e-08	  5.7869e-03	  7.4276e-05	  7.2607e-04	  1.3661e-02	  1.2608e+04	  9.2299e-02	  2.4205e-01	  5.0522e-01	  9.3922e-01	  6.4585e-02	  1.9991e+01	  9.5079e-04	  1.0269e-03	  2.4189e-01	  7.8351e-02	  7.8351e-02	  2.2046e+00	  2.1175e+01	  1.9122e-01	  7.6332e-03	  1.0388e+00	  1.0000e+00	  2.2853e-02	  4.2672e-01	  5.4997e-02	
  8.5000e+01	  6.3082e+00	  3.0537e-08	  5.8471e-03	  7.4599e-05	  7.3398e-04	  1.3760e-02	  1.2678e+04	  9.1959e-02	  2.4104e-01	  5.0387e-01	  9.3866e-01	  6.2293e-02	  1.9988e+01	  9.5503e-04	  1.0259e-03	  2.4011e-01	  7.8506e-02	  7.8506e-02	  2.2145e+00	  2.1165e+01	  1.8914e-01	  7.6347e-03	  1.0392e+00	  1.0000e+00	  2.2918e-02	  4.3117e-01	  5.5376e-02	
  8.6000e+01	  6.3051e+00	  3.0516e-08	  5.9068e-03	  7.4910e-05	  7.4183e-04	  1.3858e-02	  1.2748e+04	  9.1626e-02	  2.4005e-01	  5.0254e-01	  9.3811e-01	  6.0130e-02	  1.9986e+01	  9.5926e-04	  1.0251e-03	  2.3837e-01	  7.8659e-02	  7.8659e-02	  2.2244e+00	  2.1156e+01	  1.8707e-01	  7.6361e-03	  1.0396e+00	  1.0000e+00	  2.2982e-02	  4.3558e-01	  5.5747e-02	
  8.7000e+01	  6.3022e+00	  3.0492e-08	  5.9661e-03	  7.5210e-05	  7.4964e-04	  1.3956e-02	  1.2817e+04	  9.1300e-02	  2.3908e-01	  5.0124e-01	  9.3756e-01	  5.8087e-02	  1.9984e+01	  9.6347e-04	  1.0244e-03	  2.3669e-01	  7.8810e-02	  7.8810e-02	  2.2342e+00	  2.1146e+01	  1.8500e-01	  7.6376e-03	  1.0400e+00	  1.0000e+00	  2.3046e-02	  4.3996e-01	  5.6109e-02	
  8.8000e+01	  6.2993e+00	  3.0464e-08	  6.0249e-03	  7.5498e-05	  7.5739e-04	  1.4052e-02	  1.2885e+04	  9.0980e-02	  2.3813e-01	  4.9996e-01	  9.3701e-01	  5.6157e-02	  1.9981e+01	  9.6768e-04	  1.0239e-03	  2.3506e-01	  7.8959e-02	  7.8959e-02	  2.2439e+00	  2.1136e+01	  1.8293e-01	  7.6390e-03	  1.0404e+00	  1.0000e+00	  2.3109e-02	  4.4430e-01	  5.6463e-02	
  8.9000e+01	  6.2964e+00	  3.0433e-08	  6.0834e-03	  7.5776e-05	  7.6509e-04	  1.4148e-02	  1.2952e+04	  9.0666e-02	  2.3719e-01	  4.9870e-01	  9.3647e-01	  5.4333e-02	  1.9979e+01	  9.7187e-04	  1.0235e-03	  2.3347e-01	  7.9107e-02	  7.9107e-02	  2.2535e+00	  2.1126e+01	  1.8087e-01	  7.6404e-03	  1.0408e+00	  1.0000e+00	  2.3172e-02	  4.4861e-01	  5.6809e-02	
  9.0000e+01	  6.2936e+00	  3.0399e-08	  6.1414e-03	  7.6044e-05	  7.7274e-04	  1.4243e-02	  1.3019e+04	  9.0358e-02	  2.3628e-01	  4.9746e-01	  9.3594e-01	  5.2610e-02	  1.9976e+01	  9.7605e-04	  1.0233e-03	  2.3192e-01	  7.9253e-02	  7.9253e-02	  2.2631e+00	  2.1117e+01	  1.7882e-01	  7.6418e-03	  1.0412e+00	  1.0000e+00	  2.3234e-02	  4.5289e-01	  5.7147e-02	
  9.1000e+01	  6.2908e+00	  3.0361e-08	  6.1990e-03	  7.6302e-05	  7.8033e-04	  1.4338e-02	  1.3084e+04	  9.0057e-02	  2.3538e-01	  4.9624e-01	  9.3541e-01	  5.0981e-02	  1.9973e+01	  9.8022e-04	  1.0231e-03	  2.3042e-01	  7.9398e-02	  7.9398e-02	  2.2726e+00	  2.1107e+01	  1.7677e-01	  7.6432e-03	  1.0416e+00	  1.0000e+00	  2.3296e-02	  4.5714e-01	  5.7476e-02	
  9.2000e+01	  6.2881e+00	  3.0320e-08	  6.2561e-03	  7.6550e-05	  7.8788e-04	  1.4431e-02	  1.3149e+04	  8.9761e-02	  2.3449e-01	  4.9504e-01	  9.3488e-01	  4.9440e-02	  1.9971e+01	  9.8438e-04	  1.0231e-03	  2.2895e-01	  7.9541e-02	  7.9541e-02	  2.2820e+00	  2.1098e+01	  1.7473e-01	  7.6446e-03	  1.0420e+00	  1.0000e+00	  2.3357e-02	  4.6136e-01	  5.7799e-02	
  9.3000e+01	  6.2854e+00	  3.0276e-08	  6.3129e-03	  7.6788e-05	  7.9538e-04	  1.4524e-02	  1.3214e+04	  8.9471e-02	  2.3363e-01	  4.9386e-01	  9.3436e-01	  4.7982e-02	  1.9968e+01	  9.8853e-04	  1.0231e-03	  2.2753e-01	  7.9682e-02	  7.9682e-02	  2.2914e+00	  2.1089e+01	  1.7269e-01	  7.6460e-03	  1.0424e+00	  1.0000e+00	  2.3417e-02	  4.6554e-01	  5.8113e-02	
  9.4000e+01	  6.2828e+00	  3.0229e-08	  6.3693e-03	  7.7018e-05	  8.0283e-04	  1.4616e-02	  1.3277e+04	  8.9186e-02	  2.3278e-01	  4.9269e-01	  9.3384e-01	  4.6601e-02	  1.9965e+01	  9.9268e-04	  1.0232e-03	  2.2615e-01	  7.9822e-02	  7.9822e-02	  2.3007e+00	  2.1079e+01	  1.7067e-01	  7.6473e-03	  1.0428e+00	  1.0000e+00	  2.3477e-02	  4.6969e-01	  5.8421e-02	
  9.5000e+01	  6.2802e+00	  3.0178e-08	  6.4252e-03	  7.7239e-05	  8.1023e-04	  1.4707e-02	  1.3340e+04	  8.8907e-02	  2.3195e-01	  4.9155e-01	  9.3333e-01	  4.5295e-02	  1.9962e+01	  9.9682e-04	  1.0234e-03	  2.2480e-01	  7.9960e-02	  7.9960e-02	  2.3099e+00	  2.1070e+01	  1.6865e-01	  7.6487e-03	  1.0432e+00	  1.0000e+00	  2.3537e-02	  4.7381e-01	  5.8721e-02	
  9.6000e+01	  6.2777e+00	  3.0125e-08	  6.4808e-03	  7.7452e-05	  8.1758e-04	  1.4797e-02	  1.3402e+04	  8.8633e-02	  2.3113e-01	  4.9043e-01	  9.3282e-01	  4.4057e-02	  1.9959e+01	  1.0010e-03	  1.0237e-03	  2.2350e-01	  8.0097e-02	  8.0097e-02	  2.3191e+00	  2.1061e+01	  1.6664e-01	  7.6500e-03	  1.0436e+00	  1.0000e+00	  2.3596e-02	  4.7791e-01	  5.9014e-02	
  9.7000e+01	  6.2752e+00	  3.0069e-08	  6.5360e-03	  7.7657e-05	  8.2488e-04	  1.4887e-02	  1.3463e+04	  8.8363e-02	  2.3033e-01	  4.8932e-01	  9.3232e-01	  4.2884e-02	  1.9956e+01	  1.0051e-03	  1.0240e-03	  2.2222e-01	  8.0233e-02	  8.0233e-02	  2.3282e+00	  2.1052e+01	  1.6465e-01	  7.6513e-03	  1.0439e+00	  1.0000e+00	  2.3654e-02	  4.8197e-01	  5.9300e-02	
  9.8000e+01	  6.2727e+00	  3.0010e-08	  6.5907e-03	  7.7853e-05	  8.3213e-04	  1.4976e-02	  1.3524e+04	  8.8099e-02	  2.2954e-01	  4.8823e-01	  9.3182e-01	  4.1772e-02	  1.9953e+01	  1.0092e-03	  1.0243e-03	  2.2098e-01	  8.0367e-02	  8.0367e-02	  2.3372e+00	  2.1043e+01	  1.6266e-01	  7.6526e-03	  1.0443e+00	  1.0000e+00	  2.3712e-02	  4.8600e-01	  5.9580e-02	
  9.9000e+01	  6.2703e+00	  2.9949e-08	  6.6451e-03	  7.8043e-05	  8.3933e-04	  1.5064e-02	  1.3584e+04	  8.7840e-02	  2.2876e-01	  4.8716e-01	  9.3133e-01	  4.0718e-02	  1.9950e+01	  1.0133e-03	  1.0248e-03	  2.1978e-01	  8.0500e-02	  8.0500e-02	  2.3462e+00	  2.1034e+01	  1.6068e-01	  7.6539e-03	  1.0447e+00	  1.0000e+00	  2.3769e-02	  4.9000e-01	  5.9853e-02	
  1.0000e+02	  6.2679e+00	  2.9885e-08	  6.6991e-03	  7.8225e-05	  8.4648e-04	  1.5151e-02	  1.3644e+04	  8.7586e-02	  2.2800e-01	  4.8611e-01	  9.3084e-01	  3.9717e-02	  1.9946e+01	  1.0174e-03	  1.0252e-03	  2.1861e-01	  8.0631e-02	  8.0631e-02	  2.3551e+00	  2.1025e+01	  1.5872e-01	  7.6552e-03	  1.0451e+00	  1.0000e+00	  2.3826e-02	  4.9397e-01	  6.0119e-02	
  1.0100e+02	  6.2655e+00	  2.9818e-08	  6.7527e-03	  7.8401e-05	  8.5359e-04	  1.5238e-02	  1.3702e+04	  8.7336e-02	  2.2725e-01	  4.8507e-01	  9.3035e-01	  3.8767e-02	  1.9943e+01	  1.0215e-03	  1.0256e-03	  2.1746e-01	  8.0762e-02	  8.0762e-02	  2.3640e+00	  2.1016e+01	  1.5677e-01	  7.6564e-03	  1.0454e+00	  1.0000e+00	  2.3882e-02	  4.9791e-01	  6.0379e-02	
  1.0200e+02	  6.2632e+00	  2.9749e-08	  6.8060e-03	  7.8569e-05	  8.6064e-04	  1.5324e-02	  1.3760e+04	  8.7090e-02	  2.2652e-01	  4.8405e-01	  9.2987e-01	  3.7865e-02	  1.9940e+01	  1.0256e-03	  1.0261e-03	  2.1635e-01	  8.0891e-02	  8.0891e-02	  2.3728e+00	  2.1007e+01	  1.5483e-01	  7.6577e-03	  1.0458e+00	  1.0000e+00	  2.3938e-02	  5.0182e-01	  6.0633e-02	
  1.0300e+02	  6.2609e+00	  2.9678e-08	  6.8588e-03	  7.8731e-05	  8.6765e-04	  1.5409e-02	  1.3818e+04	  8.6849e-02	  2.2580e-01	  4.8304e-01	  9.2940e-01	  3.7008e-02	  1.9936e+01	  1.0297e-03	  1.0266e-03	  2.1527e-01	  8.1019e-02	  8.1019e-02	  2.3816e+00	  2.0998e+01	  1.5290e-01	  7.6589e-03	  1.0461e+00	  1.0000e+00	  2.3994e-02	  5.0570e-01	  6.0881e-02	
  1.0400e+02	  6.2587e+00	  2.9604e-08	  6.9113e-03	  7.8887e-05	  8.7461e-04	  1.5494e-02	  1.3874e+04	  8.6613e-02	  2.2509e-01	  4.8205e-01	  9.2892e-01	  3.6193e-02	  1.9933e+01	  1.0338e-03	  1.0271e-03	  2.1421e-01	  8.1145e-02	  8.1145e-02	  2.3903e+00	  2.0990e+01	  1.5098e-01	  7.6601e-03	  1.0465e+00	  1.0000e+00	  2.4049e-02	  5.0956e-01	  6.1123e-02	
  1.0500e+02	  6.2564e+00	  2.9528e-08	  6.9634e-03	  7.9037e-05	  8.8153e-04	  1.5578e-02	  1.3930e+04	  8.6380e-02	  2.2439e-01	  4.8107e-01	  9.2846e-01	  3.5418e-02	  1.9930e+01	  1.0379e-03	  1.0277e-03	  2.1318e-01	  8.1271e-02	  8.1271e-02	  2.3990e+00	  2.0981e+01	  1.4908e-01	  7.6613e-03	  1.0469e+00	  1.0000e+00	  2.4103e-02	  5.1338e-01	  6.1359e-02	
  1.0600e+02	  6.2543e+00	  2.9450e-08	  7.0151e-03	  7.9181e-05	  8.8839e-04	  1.5661e-02	  1.3986e+04	  8.6151e-02	  2.2371e-01	  4.8011e-01	  9.2799e-01	  3.4680e-02	  1.9926e+01	  1.0419e-03	  1.0282e-03	  2.1218e-01	  8.1396e-02	  8.1396e-02	  2.4076e+00	  2.0972e+01	  1.4719e-01	  7.6625e-03	  1.0472e+00	  1.0000e+00	  2.4157e-02	  5.1718e-01	  6.1589e-02	
