        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	
  3.7800e+02	  6.0841e+00	  1.0720e-08	  1.4496e-02	  3.6887e-05	  1.8183e-03	  2.6722e-02	  1.7147e+04	  7.5142e-02	  1.9062e-01	  4.3120e-01	  9.0021e-01	  1.1674e-02	  1.8650e+01	  1.9078e-03	  1.0704e-03	  1.5752e-01	  1.0036e-01	  1.0036e-01	  3.9944e+00	  1.9386e+01	  1.7153e-02	  7.7742e-03	  1.0981e+00	  1.0000e+00	  3.0233e-02	  1.0460e+00	  4.1768e-02	
  3.7900e+02	  6.0839e+00	  1.0662e-08	  1.4513e-02	  3.6887e-05	  1.8202e-03	  2.6744e-02	  1.7149e+04	  7.5138e-02	  1.9061e-01	  4.3118e-01	  9.0020e-01	  1.1671e-02	  1.8645e+01	  1.9104e-03	  1.0705e-03	  1.5754e-01	  1.0041e-01	  1.0041e-01	  3.9993e+00	  1.9381e+01	  1.7164e-02	  7.7743e-03	  1.0982e+00	  1.0000e+00	  3.0241e-02	  1.0471e+00	  4.1768e-02	
  3.8000e+02	  6.0837e+00	  1.0605e-08	  1.4530e-02	  3.6887e-05	  1.8221e-03	  2.6766e-02	  1.7150e+04	  7.5135e-02	  1.9060e-01	  4.3116e-01	  9.0019e-01	  1.1667e-02	  1.8640e+01	  1.9129e-03	  1.0707e-03	  1.5756e-01	  1.0046e-01	  1.0046e-01	  4.0043e+00	  1.9376e+01	  1.7175e-02	  7.7744e-03	  1.0983e+00	  1.0000e+00	  3.0249e-02	  1.0483e+00	  4.1768e-02	
  3.8100e+02	  6.0835e+00	  1.0548e-08	  1.4547e-02	  3.6887e-05	  1.8240e-03	  2.6788e-02	  1.7151e+04	  7.5131e-02	  1.9059e-01	  4.3114e-01	  9.0018e-01	  1.1664e-02	  1.8635e+01	  1.9155e-03	  1.0708e-03	  1.5758e-01	  1.0051e-01	  1.0051e-01	  4.0093e+00	  1.9371e+01	  1.7186e-02	  7.7745e-03	  1.0984e+00	  1.0000e+00	  3.0256e-02	  1.0495e+00	  4.1768e-02	
  3.8200e+02	  6.0833e+00	  1.0491e-08	  1.4564e-02	  3.6887e-05	  1.8259e-03	  2.6809e-02	  1.7153e+04	  7.5127e-02	  1.9058e-01	  4.3113e-01	  9.0016e-01	  1.1661e-02	  1.8630e+01	  1.9181e-03	  1.0709e-03	  1.5760e-01	  1.0057e-01	  1.0057e-01	  4.0143e+00	  1.9366e+01	  1.7198e-02	  7.7745e-03	  1.0986e+00	  1.0000e+00	  3.0264e-02	  1.0507e+00	  4.1768e-02	
  3.8300e+02	  6.0830e+00	  1.0434e-08	  1.4581e-02	  3.6887e-05	  1.8278e-03	  2.6831e-02	  1.7154e+04	  7.5123e-02	  1.9056e-01	  4.3111e-01	  9.0015e-01	  1.1658e-02	  1.8624e+01	  1.9206e-03	  1.0711e-03	  1.5762e-01	  1.0062e-01	  1.0062e-01	  4.0192e+00	  1.9361e+01	  1.7209e-02	  7.7746e-03	  1.0987e+00	  1.0000e+00	  3.0271e-02	  1.0519e+00	  4.1768e-02	
  3.8400e+02	  6.0828e+00	  1.0378e-08	  1.4598e-02	  3.6887e-05	  1.8297e-03	  2.6853e-02	  1.7155e+04	  7.5120e-02	  1.9055e-01	  4.3109e-01	  9.0014e-01	  1.1655e-02	  1.8619e+01	  1.9232e-03	  1.0712e-03	  1.5764e-01	  1.0067e-01	  1.0067e-01	  4.0242e+00	  1.9356e+01	  1.7221e-02	  7.7747e-03	  1.0988e+00	  1.0000e+00	  3.0278e-02	  1.0531e+00	  4.1768e-02	
  3.8500e+02	  6.0826e+00	  1.0322e-08	  1.4615e-02	  3.6887e-05	  1.8316e-03	  2.6875e-02	  1.7156e+04	  7.5116e-02	  1.9054e-01	  4.3108e-01	  9.0013e-01	  1.1651e-02	  1.8614e+01	  1.9257e-03	  1.0713e-03	  1.5766e-01	  1.0072e-01	  1.0072e-01	  4.0292e+00	  1.9351e+01	  1.7233e-02	  7.7748e-03	  1.0989e+00	  1.0000e+00	  3.0286e-02	  1.0543e+00	  4.1768e-02	
  3.8600e+02	  6.0824e+00	  1.0266e-08	  1.4632e-02	  3.6888e-05	  1.8335e-03	  2.6897e-02	  1.7157e+04	  7.5113e-02	  1.9053e-01	  4.3106e-01	  9.0012e-01	  1.1648e-02	  1.8609e+01	  1.9283e-03	  1.0715e-03	  1.5768e-01	  1.0077e-01	  1.0077e-01	  4.0342e+00	  1.9346e+01	  1.7245e-02	  7.7748e-03	  1.0990e+00	  1.0000e+00	  3.0293e-02	  1.0555e+00	  4.1768e-02	
  3.8700e+02	  6.0822e+00	  1.0211e-08	  1.4649e-02	  3.6888e-05	  1.8354e-03	  2.6919e-02	  1.7158e+04	  7.5110e-02	  1.9052e-01	  4.3105e-01	  9.0011e-01	  1.1645e-02	  1.8604e+01	  1.9308e-03	  1.0716e-03	  1.5770e-01	  1.0083e-01	  1.0083e-01	  4.0392e+00	  1.9341e+01	  1.7257e-02	  7.7749e-03	  1.0991e+00	  1.0000e+00	  3.0300e-02	  1.0567e+00	  4.1768e-02	
  3.8800e+02	  6.0820e+00	  1.0156e-08	  1.4667e-02	  3.6888e-05	  1.8373e-03	  2.6941e-02	  1.7160e+04	  7.5107e-02	  1.9051e-01	  4.3103e-01	  9.0010e-01	  1.1642e-02	  1.8599e+01	  1.9334e-03	  1.0717e-03	  1.5772e-01	  1.0088e-01	  1.0088e-01	  4.0441e+00	  1.9336e+01	  1.7269e-02	  7.7750e-03	  1.0993e+00	  1.0000e+00	  3.0308e-02	  1.0578e+00	  4.1768e-02	
  3.8900e+02	  6.0817e+00	  1.0101e-08	  1.4684e-02	  3.6888e-05	  1.8392e-03	  2.6963e-02	  1.7161e+04	  7.5104e-02	  1.9051e-01	  4.3102e-01	  9.0009e-01	  1.1639e-02	  1.8594e+01	  1.9359e-03	  1.0719e-03	  1.5774e-01	  1.0093e-01	  1.0093e-01	  4.0491e+00	  1.9331e+01	  1.7281e-02	  7.7751e-03	  1.0994e+00	  1.0000e+00	  3.0315e-02	  1.0590e+00	  4.1768e-02	
  3.9000e+02	  6.0815e+00	  1.0046e-08	  1.4701e-02	  3.6888e-05	  1.8411e-03	  2.6985e-02	  1.7162e+04	  7.5101e-02	  1.9050e-01	  4.3100e-01	  9.0008e-01	  1.1636e-02	  1.8589e+01	  1.9385e-03	  1.0720e-03	  1.5776e-01	  1.0098e-01	  1.0098e-01	  4.0541e+00	  1.9326e+01	  1.7293e-02	  7.7751e-03	  1.0995e+00	  1.0000e+00	  3.0322e-02	  1.0602e+00	  4.1768e-02	
  3.9100e+02	  6.0813e+00	  9.9921e-09	  1.4718e-02	  3.6888e-05	  1.8430e-03	  2.7006e-02	  1.7162e+04	  7.5098e-02	  1.9049e-01	  4.3099e-01	  9.0007e-01	  1.1633e-02	  1.8583e+01	  1.9410e-03	  1.0721e-03	  1.5778e-01	  1.0103e-01	  1.0103e-01	  4.0591e+00	  1.9321e+01	  1.7305e-02	  7.7752e-03	  1.0996e+00	  1.0000e+00	  3.0329e-02	  1.0614e+00	  4.1768e-02	
  3.9200e+02	  6.0811e+00	  9.9381e-09	  1.4735e-02	  3.6888e-05	  1.8449e-03	  2.7028e-02	  1.7163e+04	  7.5095e-02	  1.9048e-01	  4.3098e-01	  9.0007e-01	  1.1630e-02	  1.8578e+01	  1.9435e-03	  1.0723e-03	  1.5780e-01	  1.0108e-01	  1.0108e-01	  4.0641e+00	  1.9316e+01	  1.7318e-02	  7.7753e-03	  1.0997e+00	  1.0000e+00	  3.0336e-02	  1.0626e+00	  4.1768e-02	
  3.9300e+02	  6.0809e+00	  9.8843e-09	  1.4752e-02	  3.6888e-05	  1.8468e-03	  2.7050e-02	  1.7164e+04	  7.5093e-02	  1.9047e-01	  4.3096e-01	  9.0006e-01	  1.1627e-02	  1.8573e+01	  1.9460e-03	  1.0724e-03	  1.5782e-01	  1.0114e-01	  1.0114e-01	  4.0691e+00	  1.9311e+01	  1.7330e-02	  7.7753e-03	  1.0998e+00	  1.0000e+00	  3.0343e-02	  1.0638e+00	  4.1768e-02	
  3.9400e+02	  6.0807e+00	  9.8309e-09	  1.4769e-02	  3.6888e-05	  1.8487e-03	  2.7072e-02	  1.7165e+04	  7.5090e-02	  1.9046e-01	  4.3095e-01	  9.0005e-01	  1.1624e-02	  1.8568e+01	  1.9485e-03	  1.0725e-03	  1.5784e-01	  1.0119e-01	  1.0119e-01	  4.0741e+00	  1.9306e+01	  1.7343e-02	  7.7754e-03	  1.1000e+00	  1.0000e+00	  3.0350e-02	  1.0650e+00	  4.1768e-02	
  3.9500e+02	  6.0805e+00	  9.7777e-09	  1.4786e-02	  3.6887e-05	  1.8506e-03	  2.7094e-02	  1.7166e+04	  7.5088e-02	  1.9046e-01	  4.3094e-01	  9.0004e-01	  1.1621e-02	  1.8563e+01	  1.9510e-03	  1.0727e-03	  1.5786e-01	  1.0124e-01	  1.0124e-01	  4.0791e+00	  1.9301e+01	  1.7355e-02	  7.7755e-03	  1.1001e+00	  1.0000e+00	  3.0357e-02	  1.0662e+00	  4.1768e-02	
  3.9600e+02	  6.0803e+00	  9.7248e-09	  1.4804e-02	  3.6887e-05	  1.8525e-03	  2.7116e-02	  1.7167e+04	  7.5085e-02	  1.9045e-01	  4.3093e-01	  9.0003e-01	  1.1618e-02	  1.8558e+01	  1.9536e-03	  1.0728e-03	  1.5788e-01	  1.0129e-01	  1.0129e-01	  4.0841e+00	  1.9296e+01	  1.7368e-02	  7.7755e-03	  1.1002e+00	  1.0000e+00	  3.0364e-02	  1.0674e+00	  4.1768e-02	
  3.9700e+02	  6.0800e+00	  9.6721e-09	  1.4821e-02	  3.6887e-05	  1.8544e-03	  2.7138e-02	  1.7168e+04	  7.5083e-02	  1.9044e-01	  4.3092e-01	  9.0003e-01	  1.1615e-02	  1.8553e+01	  1.9561e-03	  1.0729e-03	  1.5790e-01	  1.0134e-01	  1.0134e-01	  4.0891e+00	  1.9291e+01	  1.7381e-02	  7.7756e-03	  1.1003e+00	  1.0000e+00	  3.0371e-02	  1.0686e+00	  4.1768e-02	
  3.9800e+02	  6.0798e+00	  9.6198e-09	  1.4838e-02	  3.6887e-05	  1.8563e-03	  2.7159e-02	  1.7168e+04	  7.5081e-02	  1.9044e-01	  4.3091e-01	  9.0002e-01	  1.1612e-02	  1.8547e+01	  1.9586e-03	  1.0730e-03	  1.5792e-01	  1.0139e-01	  1.0139e-01	  4.0941e+00	  1.9286e+01	  1.7394e-02	  7.7757e-03	  1.1004e+00	  1.0000e+00	  3.0378e-02	  1.0697e+00	  4.1768e-02	
  3.9900e+02	  6.0796e+00	  9.5677e-09	  1.4855e-02	  3.6887e-05	  1.8582e-03	  2.7181e-02	  1.7169e+04	  7.5079e-02	  1.9043e-01	  4.3090e-01	  9.0001e-01	  1.1609e-02	  1.8542e+01	  1.9610e-03	  1.0732e-03	  1.5794e-01	  1.0145e-01	  1.0145e-01	  4.0991e+00	  1.9281e+01	  1.7407e-02	  7.7757e-03	  1.1005e+00	  1.0000e+00	  3.0385e-02	  1.0709e+00	  4.1768e-02	
  4.0000e+02	  6.0794e+00	  9.5158e-09	  1.4872e-02	  3.6887e-05	  1.8601e-03	  2.7203e-02	  1.7170e+04	  7.5077e-02	  1.9042e-01	  4.3089e-01	  9.0001e-01	  1.1606e-02	  1.8537e+01	  1.9635e-03	  1.0733e-03	  1.5796e-01	  1.0150e-01	  1.0150e-01	  4.1041e+00	  1.9276e+01	  1.7420e-02	  7.7758e-03	  1.1007e+00	  1.0000e+00	  3.0392e-02	  1.0721e+00	  4.1768e-02	
