        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	
  2.7800e+02	  1.2530e+01	  8.6106e-08	  3.9642e-05	  3.1123e-03	  5.2167e-16	  9.5013e-06	  2.0864e+04	  6.5781e-02	  1.6243e-01	  3.8534e-01	  8.6486e-01	  1.2168e-02	  1.9143e+01	  1.5538e-03	  1.0473e-03	  1.5331e-01	  9.1814e-02	  9.1814e-02	  2.6724e+00	  2.0708e+01	  3.5184e-01	  5.5800e-02	  1.0000e+00	  1.0017e+00	  1.5429e-01	  5.0465e-03	  4.0860e-01	
  2.7900e+02	  1.2530e+01	  8.5475e-08	  3.9646e-05	  3.1282e-03	  5.2065e-16	  9.5008e-06	  2.0880e+04	  6.5746e-02	  1.6233e-01	  3.8516e-01	  8.6470e-01	  1.2157e-02	  1.9138e+01	  1.5569e-03	  1.0476e-03	  1.5329e-01	  9.1870e-02	  9.1870e-02	  2.6768e+00	  2.0703e+01	  3.5176e-01	  5.5832e-02	  1.0000e+00	  1.0017e+00	  1.5442e-01	  5.0644e-03	  4.0969e-01	
  2.8000e+02	  1.2530e+01	  8.4850e-08	  3.9650e-05	  3.1442e-03	  5.1963e-16	  9.5004e-06	  2.0896e+04	  6.5713e-02	  1.6223e-01	  3.8499e-01	  8.6455e-01	  1.2146e-02	  1.9133e+01	  1.5601e-03	  1.0478e-03	  1.5328e-01	  9.1927e-02	  9.1927e-02	  2.6811e+00	  2.0699e+01	  3.5168e-01	  5.5864e-02	  1.0000e+00	  1.0017e+00	  1.5454e-01	  5.0823e-03	  4.1077e-01	
  2.8100e+02	  1.2531e+01	  8.4230e-08	  3.9654e-05	  3.1602e-03	  5.1862e-16	  9.5000e-06	  2.0911e+04	  6.5679e-02	  1.6213e-01	  3.8482e-01	  8.6439e-01	  1.2136e-02	  1.9129e+01	  1.5632e-03	  1.0480e-03	  1.5327e-01	  9.1983e-02	  9.1983e-02	  2.6854e+00	  2.0695e+01	  3.5160e-01	  5.5895e-02	  1.0000e+00	  1.0018e+00	  1.5466e-01	  5.1002e-03	  4.1185e-01	
  2.8200e+02	  1.2531e+01	  8.3615e-08	  3.9658e-05	  3.1762e-03	  5.1762e-16	  9.4996e-06	  2.0927e+04	  6.5646e-02	  1.6203e-01	  3.8465e-01	  8.6424e-01	  1.2126e-02	  1.9124e+01	  1.5664e-03	  1.0483e-03	  1.5326e-01	  9.2039e-02	  9.2039e-02	  2.6898e+00	  2.0690e+01	  3.5152e-01	  5.5926e-02	  1.0000e+00	  1.0018e+00	  1.5477e-01	  5.1181e-03	  4.1294e-01	
  2.8300e+02	  1.2531e+01	  8.3005e-08	  3.9662e-05	  3.1924e-03	  5.1663e-16	  9.4992e-06	  2.0942e+04	  6.5612e-02	  1.6193e-01	  3.8448e-01	  8.6409e-01	  1.2115e-02	  1.9119e+01	  1.5695e-03	  1.0485e-03	  1.5325e-01	  9.2096e-02	  9.2096e-02	  2.6941e+00	  2.0686e+01	  3.5144e-01	  5.5956e-02	  1.0000e+00	  1.0018e+00	  1.5489e-01	  5.1360e-03	  4.1402e-01	
  2.8400e+02	  1.2532e+01	  8.2400e-08	  3.9667e-05	  3.2086e-03	  5.1565e-16	  9.4988e-06	  2.0958e+04	  6.5580e-02	  1.6183e-01	  3.8431e-01	  8.6394e-01	  1.2105e-02	  1.9114e+01	  1.5726e-03	  1.0488e-03	  1.5323e-01	  9.2152e-02	  9.2152e-02	  2.6984e+00	  2.0682e+01	  3.5136e-01	  5.5987e-02	  1.0000e+00	  1.0018e+00	  1.5501e-01	  5.1539e-03	  4.1510e-01	
  2.8500e+02	  1.2532e+01	  8.1801e-08	  3.9671e-05	  3.2249e-03	  5.1468e-16	  9.4984e-06	  2.0973e+04	  6.5547e-02	  1.6173e-01	  3.8414e-01	  8.6379e-01	  1.2095e-02	  1.9110e+01	  1.5757e-03	  1.0490e-03	  1.5322e-01	  9.2208e-02	  9.2208e-02	  2.7028e+00	  2.0677e+01	  3.5129e-01	  5.6017e-02	  1.0000e+00	  1.0018e+00	  1.5513e-01	  5.1718e-03	  4.1619e-01	
  2.8600e+02	  1.2532e+01	  8.1206e-08	  3.9675e-05	  3.2412e-03	  5.1372e-16	  9.4980e-06	  2.0988e+04	  6.5515e-02	  1.6164e-01	  3.8398e-01	  8.6364e-01	  1.2085e-02	  1.9105e+01	  1.5789e-03	  1.0492e-03	  1.5321e-01	  9.2264e-02	  9.2264e-02	  2.7071e+00	  2.0673e+01	  3.5121e-01	  5.6046e-02	  1.0000e+00	  1.0018e+00	  1.5524e-01	  5.1897e-03	  4.1727e-01	
  2.8700e+02	  1.2533e+01	  8.0616e-08	  3.9680e-05	  3.2576e-03	  5.1277e-16	  9.4976e-06	  2.1003e+04	  6.5483e-02	  1.6154e-01	  3.8381e-01	  8.6349e-01	  1.2076e-02	  1.9100e+01	  1.5820e-03	  1.0495e-03	  1.5320e-01	  9.2320e-02	  9.2320e-02	  2.7114e+00	  2.0669e+01	  3.5114e-01	  5.6076e-02	  1.0000e+00	  1.0018e+00	  1.5535e-01	  5.2077e-03	  4.1835e-01	
  2.8800e+02	  1.2533e+01	  8.0031e-08	  3.9684e-05	  3.2741e-03	  5.1183e-16	  9.4971e-06	  2.1018e+04	  6.5451e-02	  1.6145e-01	  3.8365e-01	  8.6334e-01	  1.2066e-02	  1.9095e+01	  1.5851e-03	  1.0497e-03	  1.5319e-01	  9.2376e-02	  9.2376e-02	  2.7157e+00	  2.0664e+01	  3.5107e-01	  5.6105e-02	  1.0000e+00	  1.0018e+00	  1.5547e-01	  5.2256e-03	  4.1943e-01	
  2.8900e+02	  1.2533e+01	  7.9451e-08	  3.9689e-05	  3.2907e-03	  5.1090e-16	  9.4967e-06	  2.1033e+04	  6.5420e-02	  1.6135e-01	  3.8349e-01	  8.6320e-01	  1.2056e-02	  1.9090e+01	  1.5882e-03	  1.0499e-03	  1.5318e-01	  9.2432e-02	  9.2432e-02	  2.7201e+00	  2.0660e+01	  3.5099e-01	  5.6134e-02	  1.0000e+00	  1.0018e+00	  1.5558e-01	  5.2435e-03	  4.2051e-01	
  2.9000e+02	  1.2534e+01	  7.8876e-08	  3.9693e-05	  3.3073e-03	  5.0997e-16	  9.4963e-06	  2.1048e+04	  6.5389e-02	  1.6126e-01	  3.8333e-01	  8.6306e-01	  1.2047e-02	  1.9085e+01	  1.5913e-03	  1.0502e-03	  1.5318e-01	  9.2488e-02	  9.2488e-02	  2.7244e+00	  2.0656e+01	  3.5092e-01	  5.6162e-02	  1.0000e+00	  1.0018e+00	  1.5569e-01	  5.2615e-03	  4.2159e-01	
  2.9100e+02	  1.2534e+01	  7.8305e-08	  3.9698e-05	  3.3240e-03	  5.0905e-16	  9.4959e-06	  2.1062e+04	  6.5358e-02	  1.6117e-01	  3.8317e-01	  8.6291e-01	  1.2037e-02	  1.9081e+01	  1.5944e-03	  1.0504e-03	  1.5317e-01	  9.2544e-02	  9.2544e-02	  2.7287e+00	  2.0651e+01	  3.5085e-01	  5.6190e-02	  1.0000e+00	  1.0018e+00	  1.5580e-01	  5.2794e-03	  4.2267e-01	
  2.9200e+02	  1.2534e+01	  7.7740e-08	  3.9703e-05	  3.3407e-03	  5.0815e-16	  9.4955e-06	  2.1077e+04	  6.5328e-02	  1.6107e-01	  3.8301e-01	  8.6277e-01	  1.2028e-02	  1.9076e+01	  1.5975e-03	  1.0506e-03	  1.5316e-01	  9.2599e-02	  9.2599e-02	  2.7331e+00	  2.0647e+01	  3.5079e-01	  5.6218e-02	  1.0000e+00	  1.0019e+00	  1.5591e-01	  5.2973e-03	  4.2375e-01	
  2.9300e+02	  1.2535e+01	  7.7179e-08	  3.9707e-05	  3.3575e-03	  5.0725e-16	  9.4951e-06	  2.1091e+04	  6.5297e-02	  1.6098e-01	  3.8286e-01	  8.6263e-01	  1.2018e-02	  1.9071e+01	  1.6006e-03	  1.0509e-03	  1.5315e-01	  9.2655e-02	  9.2655e-02	  2.7374e+00	  2.0643e+01	  3.5072e-01	  5.6246e-02	  1.0000e+00	  1.0019e+00	  1.5602e-01	  5.3153e-03	  4.2483e-01	
  2.9400e+02	  1.2535e+01	  7.6623e-08	  3.9712e-05	  3.3744e-03	  5.0636e-16	  9.4947e-06	  2.1105e+04	  6.5267e-02	  1.6089e-01	  3.8270e-01	  8.6249e-01	  1.2009e-02	  1.9066e+01	  1.6037e-03	  1.0511e-03	  1.5314e-01	  9.2710e-02	  9.2710e-02	  2.7417e+00	  2.0638e+01	  3.5065e-01	  5.6273e-02	  1.0000e+00	  1.0019e+00	  1.5613e-01	  5.3332e-03	  4.2591e-01	
  2.9500e+02	  1.2535e+01	  7.6071e-08	  3.9717e-05	  3.3914e-03	  5.0547e-16	  9.4943e-06	  2.1119e+04	  6.5237e-02	  1.6080e-01	  3.8255e-01	  8.6235e-01	  1.2000e-02	  1.9061e+01	  1.6067e-03	  1.0513e-03	  1.5314e-01	  9.2766e-02	  9.2766e-02	  2.7461e+00	  2.0634e+01	  3.5058e-01	  5.6300e-02	  1.0000e+00	  1.0019e+00	  1.5624e-01	  5.3512e-03	  4.2699e-01	
  2.9600e+02	  1.2536e+01	  7.5524e-08	  3.9722e-05	  3.4084e-03	  5.0460e-16	  9.4939e-06	  2.1133e+04	  6.5208e-02	  1.6071e-01	  3.8240e-01	  8.6221e-01	  1.1991e-02	  1.9057e+01	  1.6098e-03	  1.0515e-03	  1.5313e-01	  9.2821e-02	  9.2821e-02	  2.7504e+00	  2.0630e+01	  3.5052e-01	  5.6327e-02	  1.0000e+00	  1.0019e+00	  1.5635e-01	  5.3691e-03	  4.2807e-01	
  2.9700e+02	  1.2536e+01	  7.4981e-08	  3.9727e-05	  3.4255e-03	  5.0373e-16	  9.4935e-06	  2.1147e+04	  6.5178e-02	  1.6063e-01	  3.8225e-01	  8.6207e-01	  1.1982e-02	  1.9052e+01	  1.6129e-03	  1.0518e-03	  1.5312e-01	  9.2877e-02	  9.2877e-02	  2.7547e+00	  2.0625e+01	  3.5046e-01	  5.6354e-02	  1.0000e+00	  1.0019e+00	  1.5645e-01	  5.3871e-03	  4.2915e-01	
  2.9800e+02	  1.2536e+01	  7.4443e-08	  3.9732e-05	  3.4427e-03	  5.0287e-16	  9.4931e-06	  2.1161e+04	  6.5149e-02	  1.6054e-01	  3.8210e-01	  8.6194e-01	  1.1973e-02	  1.9047e+01	  1.6159e-03	  1.0520e-03	  1.5312e-01	  9.2932e-02	  9.2932e-02	  2.7591e+00	  2.0621e+01	  3.5039e-01	  5.6380e-02	  1.0000e+00	  1.0019e+00	  1.5656e-01	  5.4050e-03	  4.3023e-01	
  2.9900e+02	  1.2537e+01	  7.3909e-08	  3.9737e-05	  3.4599e-03	  5.0202e-16	  9.4927e-06	  2.1175e+04	  6.5120e-02	  1.6045e-01	  3.8195e-01	  8.6180e-01	  1.1964e-02	  1.9042e+01	  1.6190e-03	  1.0522e-03	  1.5311e-01	  9.2987e-02	  9.2987e-02	  2.7634e+00	  2.0617e+01	  3.5033e-01	  5.6406e-02	  1.0000e+00	  1.0019e+00	  1.5666e-01	  5.4230e-03	  4.3131e-01	
  3.0000e+02	  1.2537e+01	  7.3379e-08	  3.9743e-05	  3.4772e-03	  5.0117e-16	  9.4923e-06	  2.1188e+04	  6.5092e-02	  1.6037e-01	  3.8180e-01	  8.6167e-01	  1.1955e-02	  1.9037e+01	  1.6220e-03	  1.0524e-03	  1.5311e-01	  9.3043e-02	  9.3043e-02	  2.7677e+00	  2.0612e+01	  3.5027e-01	  5.6432e-02	  1.0000e+00	  1.0019e+00	  1.5677e-01	  5.4409e-03	  4.3238e-01	
  3.0100e+02	  1.2537e+01	  7.2854e-08	  3.9748e-05	  3.4946e-03	  5.0033e-16	  9.4918e-06	  2.1202e+04	  6.5064e-02	  1.6028e-01	  3.8166e-01	  8.6153e-01	  1.1947e-02	  1.9032e+01	  1.6251e-03	  1.0526e-03	  1.5310e-01	  9.3098e-02	  9.3098e-02	  2.7720e+00	  2.0608e+01	  3.5021e-01	  5.6458e-02	  1.0000e+00	  1.0019e+00	  1.5687e-01	  5.4589e-03	  4.3346e-01	
  3.0200e+02	  1.2538e+01	  7.2333e-08	  3.9753e-05	  3.5120e-03	  4.9950e-16	  9.4914e-06	  2.1215e+04	  6.5035e-02	  1.6020e-01	  3.8151e-01	  8.6140e-01	  1.1938e-02	  1.9028e+01	  1.6281e-03	  1.0528e-03	  1.5309e-01	  9.3153e-02	  9.3153e-02	  2.7764e+00	  2.0604e+01	  3.5015e-01	  5.6483e-02	  1.0000e+00	  1.0019e+00	  1.5697e-01	  5.4769e-03	  4.3454e-01	
  3.0300e+02	  1.2538e+01	  7.1816e-08	  3.9759e-05	  3.5295e-03	  4.9868e-16	  9.4910e-06	  2.1229e+04	  6.5007e-02	  1.6011e-01	  3.8137e-01	  8.6127e-01	  1.1930e-02	  1.9023e+01	  1.6312e-03	  1.0530e-03	  1.5309e-01	  9.3208e-02	  9.3208e-02	  2.7807e+00	  2.0599e+01	  3.5009e-01	  5.6508e-02	  1.0000e+00	  1.0020e+00	  1.5708e-01	  5.4948e-03	  4.3562e-01	
  3.0400e+02	  1.2538e+01	  7.1304e-08	  3.9764e-05	  3.5471e-03	  4.9787e-16	  9.4906e-06	  2.1242e+04	  6.4980e-02	  1.6003e-01	  3.8123e-01	  8.6114e-01	  1.1921e-02	  1.9018e+01	  1.6342e-03	  1.0533e-03	  1.5309e-01	  9.3263e-02	  9.3263e-02	  2.7850e+00	  2.0595e+01	  3.5003e-01	  5.6533e-02	  1.0000e+00	  1.0020e+00	  1.5718e-01	  5.5128e-03	  4.3669e-01	
  3.0500e+02	  1.2538e+01	  7.0796e-08	  3.9770e-05	  3.5647e-03	  4.9706e-16	  9.4902e-06	  2.1255e+04	  6.4952e-02	  1.5995e-01	  3.8108e-01	  8.6101e-01	  1.1913e-02	  1.9013e+01	  1.6372e-03	  1.0535e-03	  1.5308e-01	  9.3318e-02	  9.3318e-02	  2.7894e+00	  2.0591e+01	  3.4998e-01	  5.6557e-02	  1.0000e+00	  1.0020e+00	  1.5728e-01	  5.5307e-03	  4.3777e-01	
  3.0600e+02	  1.2539e+01	  7.0292e-08	  3.9775e-05	  3.5824e-03	  4.9625e-16	  9.4898e-06	  2.1268e+04	  6.4925e-02	  1.5986e-01	  3.8094e-01	  8.6088e-01	  1.1904e-02	  1.9008e+01	  1.6403e-03	  1.0537e-03	  1.5308e-01	  9.3372e-02	  9.3372e-02	  2.7937e+00	  2.0586e+01	  3.4992e-01	  5.6582e-02	  1.0000e+00	  1.0020e+00	  1.5738e-01	  5.5487e-03	  4.3885e-01	
  3.0700e+02	  1.2539e+01	  6.9792e-08	  3.9781e-05	  3.6002e-03	  4.9546e-16	  9.4894e-06	  2.1281e+04	  6.4898e-02	  1.5978e-01	  3.8080e-01	  8.6075e-01	  1.1896e-02	  1.9003e+01	  1.6433e-03	  1.0539e-03	  1.5307e-01	  9.3427e-02	  9.3427e-02	  2.7980e+00	  2.0582e+01	  3.4987e-01	  5.6606e-02	  1.0000e+00	  1.0020e+00	  1.5748e-01	  5.5667e-03	  4.3992e-01	
  3.0800e+02	  1.2539e+01	  6.9296e-08	  3.9786e-05	  3.6181e-03	  4.9467e-16	  9.4890e-06	  2.1294e+04	  6.4871e-02	  1.5970e-01	  3.8067e-01	  8.6063e-01	  1.1888e-02	  1.8999e+01	  1.6463e-03	  1.0541e-03	  1.5307e-01	  9.3482e-02	  9.3482e-02	  2.8024e+00	  2.0578e+01	  3.4981e-01	  5.6630e-02	  1.0000e+00	  1.0020e+00	  1.5757e-01	  5.5847e-03	  4.4100e-01	
  3.0900e+02	  1.2540e+01	  6.8805e-08	  3.9792e-05	  3.6360e-03	  4.9389e-16	  9.4886e-06	  2.1307e+04	  6.4845e-02	  1.5962e-01	  3.8053e-01	  8.6050e-01	  1.1880e-02	  1.8994e+01	  1.6493e-03	  1.0543e-03	  1.5307e-01	  9.3537e-02	  9.3537e-02	  2.8067e+00	  2.0573e+01	  3.4976e-01	  5.6653e-02	  1.0000e+00	  1.0020e+00	  1.5767e-01	  5.6026e-03	  4.4207e-01	
  3.1000e+02	  1.2540e+01	  6.8317e-08	  3.9798e-05	  3.6540e-03	  4.9311e-16	  9.4882e-06	  2.1320e+04	  6.4818e-02	  1.5954e-01	  3.8039e-01	  8.6037e-01	  1.1872e-02	  1.8989e+01	  1.6523e-03	  1.0545e-03	  1.5306e-01	  9.3591e-02	  9.3591e-02	  2.8110e+00	  2.0569e+01	  3.4971e-01	  5.6677e-02	  1.0000e+00	  1.0020e+00	  1.5777e-01	  5.6206e-03	  4.4315e-01	
  3.1100e+02	  1.2540e+01	  6.7833e-08	  3.9804e-05	  3.6720e-03	  4.9234e-16	  9.4878e-06	  2.1332e+04	  6.4792e-02	  1.5947e-01	  3.8026e-01	  8.6025e-01	  1.1864e-02	  1.8984e+01	  1.6553e-03	  1.0547e-03	  1.5306e-01	  9.3646e-02	  9.3646e-02	  2.8154e+00	  2.0565e+01	  3.4966e-01	  5.6700e-02	  1.0000e+00	  1.0020e+00	  1.5786e-01	  5.6386e-03	  4.4423e-01	
  3.1200e+02	  1.2540e+01	  6.7354e-08	  3.9810e-05	  3.6902e-03	  4.9158e-16	  9.4874e-06	  2.1345e+04	  6.4766e-02	  1.5939e-01	  3.8012e-01	  8.6013e-01	  1.1856e-02	  1.8979e+01	  1.6583e-03	  1.0549e-03	  1.5306e-01	  9.3700e-02	  9.3700e-02	  2.8197e+00	  2.0560e+01	  3.4961e-01	  5.6723e-02	  1.0000e+00	  1.0020e+00	  1.5796e-01	  5.6566e-03	  4.4530e-01	
  3.1300e+02	  1.2541e+01	  6.6878e-08	  3.9816e-05	  3.7084e-03	  4.9082e-16	  9.4870e-06	  2.1357e+04	  6.4740e-02	  1.5931e-01	  3.7999e-01	  8.6000e-01	  1.1848e-02	  1.8974e+01	  1.6613e-03	  1.0551e-03	  1.5305e-01	  9.3755e-02	  9.3755e-02	  2.8240e+00	  2.0556e+01	  3.4956e-01	  5.6745e-02	  1.0000e+00	  1.0021e+00	  1.5805e-01	  5.6746e-03	  4.4638e-01	
  3.1400e+02	  1.2541e+01	  6.6406e-08	  3.9822e-05	  3.7266e-03	  4.9007e-16	  9.4866e-06	  2.1370e+04	  6.4715e-02	  1.5923e-01	  3.7986e-01	  8.5988e-01	  1.1840e-02	  1.8970e+01	  1.6643e-03	  1.0553e-03	  1.5305e-01	  9.3809e-02	  9.3809e-02	  2.8284e+00	  2.0552e+01	  3.4951e-01	  5.6768e-02	  1.0000e+00	  1.0021e+00	  1.5815e-01	  5.6925e-03	  4.4745e-01	
  3.1500e+02	  1.2541e+01	  6.5938e-08	  3.9828e-05	  3.7450e-03	  4.8933e-16	  9.4861e-06	  2.1382e+04	  6.4689e-02	  1.5916e-01	  3.7973e-01	  8.5976e-01	  1.1832e-02	  1.8965e+01	  1.6672e-03	  1.0555e-03	  1.5305e-01	  9.3863e-02	  9.3863e-02	  2.8327e+00	  2.0547e+01	  3.4946e-01	  5.6790e-02	  1.0000e+00	  1.0021e+00	  1.5824e-01	  5.7105e-03	  4.4852e-01	
  3.1600e+02	  1.2541e+01	  6.5473e-08	  3.9834e-05	  3.7634e-03	  4.8859e-16	  9.4857e-06	  2.1394e+04	  6.4664e-02	  1.5908e-01	  3.7959e-01	  8.5964e-01	  1.1824e-02	  1.8960e+01	  1.6702e-03	  1.0557e-03	  1.5305e-01	  9.3918e-02	  9.3918e-02	  2.8370e+00	  2.0543e+01	  3.4941e-01	  5.6812e-02	  1.0000e+00	  1.0021e+00	  1.5833e-01	  5.7285e-03	  4.4960e-01	
  3.1700e+02	  1.2542e+01	  6.5013e-08	  3.9840e-05	  3.7819e-03	  4.8785e-16	  9.4853e-06	  2.1407e+04	  6.4639e-02	  1.5901e-01	  3.7947e-01	  8.5952e-01	  1.1817e-02	  1.8955e+01	  1.6732e-03	  1.0559e-03	  1.5305e-01	  9.3972e-02	  9.3972e-02	  2.8414e+00	  2.0539e+01	  3.4937e-01	  5.6834e-02	  1.0000e+00	  1.0021e+00	  1.5843e-01	  5.7465e-03	  4.5067e-01	
  3.1800e+02	  1.2542e+01	  6.4556e-08	  3.9846e-05	  3.8004e-03	  4.8713e-16	  9.4849e-06	  2.1419e+04	  6.4614e-02	  1.5893e-01	  3.7934e-01	  8.5940e-01	  1.1809e-02	  1.8950e+01	  1.6762e-03	  1.0561e-03	  1.5305e-01	  9.4026e-02	  9.4026e-02	  2.8457e+00	  2.0534e+01	  3.4932e-01	  5.6855e-02	  1.0000e+00	  1.0021e+00	  1.5852e-01	  5.7645e-03	  4.5175e-01	
  3.1900e+02	  1.2542e+01	  6.4103e-08	  3.9852e-05	  3.8190e-03	  4.8640e-16	  9.4845e-06	  2.1431e+04	  6.4589e-02	  1.5886e-01	  3.7921e-01	  8.5928e-01	  1.1802e-02	  1.8945e+01	  1.6791e-03	  1.0563e-03	  1.5304e-01	  9.4080e-02	  9.4080e-02	  2.8500e+00	  2.0530e+01	  3.4928e-01	  5.6877e-02	  1.0000e+00	  1.0021e+00	  1.5861e-01	  5.7825e-03	  4.5282e-01	
  3.2000e+02	  1.2543e+01	  6.3654e-08	  3.9859e-05	  3.8377e-03	  4.8569e-16	  9.4841e-06	  2.1442e+04	  6.4565e-02	  1.5878e-01	  3.7908e-01	  8.5916e-01	  1.1794e-02	  1.8940e+01	  1.6821e-03	  1.0565e-03	  1.5304e-01	  9.4134e-02	  9.4134e-02	  2.8544e+00	  2.0526e+01	  3.4923e-01	  5.6898e-02	  1.0000e+00	  1.0021e+00	  1.5870e-01	  5.8005e-03	  4.5389e-01	
  3.2100e+02	  1.2543e+01	  6.3208e-08	  3.9865e-05	  3.8565e-03	  4.8498e-16	  9.4837e-06	  2.1454e+04	  6.4541e-02	  1.5871e-01	  3.7896e-01	  8.5905e-01	  1.1787e-02	  1.8935e+01	  1.6850e-03	  1.0567e-03	  1.5304e-01	  9.4188e-02	  9.4188e-02	  2.8587e+00	  2.0521e+01	  3.4919e-01	  5.6919e-02	  1.0000e+00	  1.0021e+00	  1.5879e-01	  5.8185e-03	  4.5497e-01	
  3.2200e+02	  1.2543e+01	  6.2766e-08	  3.9872e-05	  3.8753e-03	  4.8427e-16	  9.4833e-06	  2.1466e+04	  6.4516e-02	  1.5864e-01	  3.7883e-01	  8.5893e-01	  1.1779e-02	  1.8931e+01	  1.6880e-03	  1.0569e-03	  1.5304e-01	  9.4242e-02	  9.4242e-02	  2.8630e+00	  2.0517e+01	  3.4915e-01	  5.6939e-02	  1.0000e+00	  1.0022e+00	  1.5888e-01	  5.8364e-03	  4.5604e-01	
  3.2300e+02	  1.2543e+01	  6.2327e-08	  3.9878e-05	  3.8942e-03	  4.8357e-16	  9.4829e-06	  2.1478e+04	  6.4492e-02	  1.5857e-01	  3.7871e-01	  8.5882e-01	  1.1772e-02	  1.8926e+01	  1.6909e-03	  1.0571e-03	  1.5304e-01	  9.4296e-02	  9.4296e-02	  2.8674e+00	  2.0513e+01	  3.4910e-01	  5.6960e-02	  1.0000e+00	  1.0022e+00	  1.5897e-01	  5.8544e-03	  4.5711e-01	
  3.2400e+02	  1.2544e+01	  6.1892e-08	  3.9885e-05	  3.9132e-03	  4.8288e-16	  9.4825e-06	  2.1489e+04	  6.4469e-02	  1.5850e-01	  3.7859e-01	  8.5870e-01	  1.1765e-02	  1.8921e+01	  1.6938e-03	  1.0573e-03	  1.5304e-01	  9.4350e-02	  9.4350e-02	  2.8717e+00	  2.0508e+01	  3.4906e-01	  5.6980e-02	  1.0000e+00	  1.0022e+00	  1.5905e-01	  5.8724e-03	  4.5819e-01	
  3.2500e+02	  1.2544e+01	  6.1461e-08	  3.9891e-05	  3.9323e-03	  4.8219e-16	  9.4821e-06	  2.1501e+04	  6.4445e-02	  1.5842e-01	  3.7846e-01	  8.5859e-01	  1.1758e-02	  1.8916e+01	  1.6968e-03	  1.0575e-03	  1.5304e-01	  9.4404e-02	  9.4404e-02	  2.8760e+00	  2.0504e+01	  3.4902e-01	  5.7000e-02	  1.0000e+00	  1.0022e+00	  1.5914e-01	  5.8904e-03	  4.5926e-01	
  3.2600e+02	  1.2544e+01	  6.1033e-08	  3.9898e-05	  3.9514e-03	  4.8150e-16	  9.4816e-06	  2.1512e+04	  6.4422e-02	  1.5835e-01	  3.7834e-01	  8.5847e-01	  1.1750e-02	  1.8911e+01	  1.6997e-03	  1.0577e-03	  1.5304e-01	  9.4457e-02	  9.4457e-02	  2.8804e+00	  2.0500e+01	  3.4898e-01	  5.7020e-02	  1.0000e+00	  1.0022e+00	  1.5923e-01	  5.9084e-03	  4.6033e-01	
  3.2700e+02	  1.2544e+01	  6.0608e-08	  3.9905e-05	  3.9706e-03	  4.8082e-16	  9.4812e-06	  2.1524e+04	  6.4398e-02	  1.5828e-01	  3.7822e-01	  8.5836e-01	  1.1743e-02	  1.8906e+01	  1.7026e-03	  1.0578e-03	  1.5304e-01	  9.4511e-02	  9.4511e-02	  2.8847e+00	  2.0495e+01	  3.4895e-01	  5.7040e-02	  1.0000e+00	  1.0022e+00	  1.5931e-01	  5.9264e-03	  4.6141e-01	
  3.2800e+02	  1.2545e+01	  6.0187e-08	  3.9911e-05	  3.9898e-03	  4.8015e-16	  9.4808e-06	  2.1535e+04	  6.4375e-02	  1.5821e-01	  3.7810e-01	  8.5825e-01	  1.1736e-02	  1.8901e+01	  1.7055e-03	  1.0580e-03	  1.5304e-01	  9.4565e-02	  9.4565e-02	  2.8890e+00	  2.0491e+01	  3.4891e-01	  5.7059e-02	  1.0000e+00	  1.0022e+00	  1.5940e-01	  5.9444e-03	  4.6248e-01	
  3.2900e+02	  1.2545e+01	  5.9769e-08	  3.9918e-05	  4.0092e-03	  4.7948e-16	  9.4804e-06	  2.1546e+04	  6.4352e-02	  1.5815e-01	  3.7798e-01	  8.5814e-01	  1.1729e-02	  1.8896e+01	  1.7085e-03	  1.0582e-03	  1.5304e-01	  9.4618e-02	  9.4618e-02	  2.8934e+00	  2.0487e+01	  3.4887e-01	  5.7079e-02	  1.0000e+00	  1.0022e+00	  1.5948e-01	  5.9624e-03	  4.6355e-01	
  3.3000e+02	  1.2545e+01	  5.9355e-08	  3.9925e-05	  4.0286e-03	  4.7881e-16	  9.4800e-06	  2.1557e+04	  6.4330e-02	  1.5808e-01	  3.7786e-01	  8.5803e-01	  1.1722e-02	  1.8892e+01	  1.7114e-03	  1.0584e-03	  1.5305e-01	  9.4672e-02	  9.4672e-02	  2.8977e+00	  2.0482e+01	  3.4883e-01	  5.7098e-02	  1.0000e+00	  1.0022e+00	  1.5957e-01	  5.9804e-03	  4.6462e-01	
  3.3100e+02	  1.2545e+01	  5.8944e-08	  3.9932e-05	  4.0480e-03	  4.7815e-16	  9.4796e-06	  2.1569e+04	  6.4307e-02	  1.5801e-01	  3.7775e-01	  8.5792e-01	  1.1715e-02	  1.8887e+01	  1.7143e-03	  1.0586e-03	  1.5305e-01	  9.4725e-02	  9.4725e-02	  2.9020e+00	  2.0478e+01	  3.4880e-01	  5.7117e-02	  1.0000e+00	  1.0022e+00	  1.5965e-01	  5.9984e-03	  4.6569e-01	
