        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	
  5.3000e+01	  6.4898e+00	  2.4960e-08	  2.4085e-03	  1.0774e-04	  3.4508e-04	  8.2458e-03	  1.0721e+04	  1.0270e-01	  2.7270e-01	  5.4434e-01	  9.5354e-01	  2.7364e-01	  1.9963e+01	  7.8483e-04	  1.1818e-03	  3.2044e-01	  7.1979e-02	  7.1979e-02	  1.7149e+00	  2.1665e+01	  3.1464e-01	  7.5794e-03	  1.0160e+00	  1.0001e+00	  1.9751e-02	  1.8422e-01	  4.4862e-02	
  5.4000e+01	  6.4840e+00	  2.5075e-08	  2.4592e-03	  1.1004e-04	  3.5194e-04	  8.3442e-03	  1.0836e+04	  1.0198e-01	  2.7061e-01	  5.4178e-01	  9.5270e-01	  2.5894e-01	  1.9968e+01	  7.9028e-04	  1.1645e-03	  3.1624e-01	  7.2215e-02	  7.2215e-02	  1.7276e+00	  2.1652e+01	  3.1457e-01	  7.5814e-03	  1.0164e+00	  1.0001e+00	  1.9824e-02	  1.8814e-01	  4.5847e-02	
  5.5000e+01	  6.4784e+00	  2.5187e-08	  2.5096e-03	  1.1228e-04	  3.5877e-04	  8.4418e-03	  1.0950e+04	  1.0129e-01	  2.6857e-01	  5.3927e-01	  9.5187e-01	  2.4511e-01	  1.9973e+01	  7.9563e-04	  1.1482e-03	  3.1214e-01	  7.2447e-02	  7.2447e-02	  1.7400e+00	  2.1640e+01	  3.1441e-01	  7.5834e-03	  1.0167e+00	  1.0001e+00	  1.9896e-02	  1.9204e-01	  4.6818e-02	
  5.6000e+01	  6.4729e+00	  2.5295e-08	  2.5596e-03	  1.1449e-04	  3.6557e-04	  8.5385e-03	  1.1062e+04	  1.0061e-01	  2.6659e-01	  5.3681e-01	  9.5105e-01	  2.3208e-01	  1.9978e+01	  8.0086e-04	  1.1329e-03	  3.0814e-01	  7.2675e-02	  7.2675e-02	  1.7522e+00	  2.1628e+01	  3.1417e-01	  7.5854e-03	  1.0171e+00	  1.0001e+00	  1.9968e-02	  1.9591e-01	  4.7776e-02	
  5.7000e+01	  6.4675e+00	  2.5399e-08	  2.6093e-03	  1.1665e-04	  3.7234e-04	  8.6345e-03	  1.1173e+04	  9.9954e-02	  2.6467e-01	  5.3441e-01	  9.5023e-01	  2.1981e-01	  1.9982e+01	  8.0600e-04	  1.1184e-03	  3.0424e-01	  7.2898e-02	  7.2898e-02	  1.7641e+00	  2.1616e+01	  3.1386e-01	  7.5873e-03	  1.0174e+00	  1.0001e+00	  2.0039e-02	  1.9975e-01	  4.8721e-02	
  5.8000e+01	  6.4622e+00	  2.5499e-08	  2.6586e-03	  1.1877e-04	  3.7909e-04	  8.7296e-03	  1.1283e+04	  9.9315e-02	  2.6279e-01	  5.3206e-01	  9.4941e-01	  2.0827e-01	  1.9985e+01	  8.1104e-04	  1.1049e-03	  3.0044e-01	  7.3118e-02	  7.3118e-02	  1.7758e+00	  2.1604e+01	  3.1347e-01	  7.5893e-03	  1.0177e+00	  1.0001e+00	  2.0110e-02	  2.0357e-01	  4.9653e-02	
  5.9000e+01	  6.4571e+00	  2.5596e-08	  2.7076e-03	  1.2084e-04	  3.8580e-04	  8.8239e-03	  1.1391e+04	  9.8694e-02	  2.6097e-01	  5.2976e-01	  9.4861e-01	  1.9740e-01	  1.9988e+01	  8.1599e-04	  1.0923e-03	  2.9673e-01	  7.3334e-02	  7.3334e-02	  1.7873e+00	  2.1593e+01	  3.1301e-01	  7.5912e-03	  1.0181e+00	  1.0001e+00	  2.0180e-02	  2.0736e-01	  5.0572e-02	
  6.0000e+01	  6.4521e+00	  2.5688e-08	  2.7563e-03	  1.2287e-04	  3.9249e-04	  8.9174e-03	  1.1498e+04	  9.8090e-02	  2.5919e-01	  5.2750e-01	  9.4780e-01	  1.8717e-01	  1.9991e+01	  8.2086e-04	  1.0804e-03	  2.9313e-01	  7.3546e-02	  7.3546e-02	  1.7986e+00	  2.1581e+01	  3.1248e-01	  7.5931e-03	  1.0184e+00	  1.0001e+00	  2.0249e-02	  2.1112e-01	  5.1478e-02	
  6.1000e+01	  6.4471e+00	  2.5777e-08	  2.8047e-03	  1.2486e-04	  3.9914e-04	  9.0102e-03	  1.1603e+04	  9.7501e-02	  2.5745e-01	  5.2530e-01	  9.4701e-01	  1.7755e-01	  1.9994e+01	  8.2565e-04	  1.0694e-03	  2.8962e-01	  7.3754e-02	  7.3754e-02	  1.8097e+00	  2.1570e+01	  3.1190e-01	  7.5949e-03	  1.0187e+00	  1.0001e+00	  2.0318e-02	  2.1486e-01	  5.2370e-02	
  6.2000e+01	  6.4423e+00	  2.5863e-08	  2.8527e-03	  1.2681e-04	  4.0576e-04	  9.1021e-03	  1.1708e+04	  9.6928e-02	  2.5576e-01	  5.2314e-01	  9.4621e-01	  1.6849e-01	  1.9996e+01	  8.3037e-04	  1.0591e-03	  2.8620e-01	  7.3959e-02	  7.3959e-02	  1.8206e+00	  2.1559e+01	  3.1125e-01	  7.5968e-03	  1.0191e+00	  1.0001e+00	  2.0386e-02	  2.1857e-01	  5.3250e-02	
  6.3000e+01	  6.4376e+00	  2.5944e-08	  2.9005e-03	  1.2872e-04	  4.1236e-04	  9.1933e-03	  1.1811e+04	  9.6370e-02	  2.5411e-01	  5.2102e-01	  9.4543e-01	  1.5997e-01	  1.9997e+01	  8.3502e-04	  1.0496e-03	  2.8287e-01	  7.4160e-02	  7.4160e-02	  1.8313e+00	  2.1549e+01	  3.1056e-01	  7.5986e-03	  1.0194e+00	  1.0001e+00	  2.0454e-02	  2.2226e-01	  5.4118e-02	
  6.4000e+01	  6.4330e+00	  2.6021e-08	  2.9479e-03	  1.3059e-04	  4.1891e-04	  9.2837e-03	  1.1913e+04	  9.5826e-02	  2.5251e-01	  5.1894e-01	  9.4465e-01	  1.5194e-01	  1.9999e+01	  8.3961e-04	  1.0408e-03	  2.7963e-01	  7.4358e-02	  7.4358e-02	  1.8419e+00	  2.1538e+01	  3.0980e-01	  7.6005e-03	  1.0197e+00	  1.0001e+00	  2.0521e-02	  2.2592e-01	  5.4973e-02	
  6.5000e+01	  6.4285e+00	  2.6095e-08	  2.9950e-03	  1.3242e-04	  4.2544e-04	  9.3734e-03	  1.2013e+04	  9.5295e-02	  2.5094e-01	  5.1691e-01	  9.4387e-01	  1.4440e-01	  2.0000e+01	  8.4413e-04	  1.0326e-03	  2.7648e-01	  7.4553e-02	  7.4553e-02	  1.8522e+00	  2.1528e+01	  3.0901e-01	  7.6023e-03	  1.0200e+00	  1.0001e+00	  2.0587e-02	  2.2955e-01	  5.5816e-02	
  6.6000e+01	  6.4240e+00	  2.6164e-08	  3.0418e-03	  1.3421e-04	  4.3194e-04	  9.4623e-03	  1.2113e+04	  9.4778e-02	  2.4941e-01	  5.1491e-01	  9.4310e-01	  1.3729e-01	  2.0001e+01	  8.4860e-04	  1.0251e-03	  2.7342e-01	  7.4744e-02	  7.4744e-02	  1.8625e+00	  2.1518e+01	  3.0816e-01	  7.6040e-03	  1.0204e+00	  1.0001e+00	  2.0653e-02	  2.3316e-01	  5.6646e-02	
  6.7000e+01	  6.4197e+00	  2.6230e-08	  3.0882e-03	  1.3596e-04	  4.3840e-04	  9.5505e-03	  1.2211e+04	  9.4274e-02	  2.4791e-01	  5.1296e-01	  9.4234e-01	  1.3061e-01	  2.0001e+01	  8.5302e-04	  1.0183e-03	  2.7044e-01	  7.4933e-02	  7.4933e-02	  1.8726e+00	  2.1507e+01	  3.0727e-01	  7.6058e-03	  1.0207e+00	  1.0001e+00	  2.0718e-02	  2.3675e-01	  5.7465e-02	
  6.8000e+01	  6.4155e+00	  2.6292e-08	  3.1344e-03	  1.3767e-04	  4.4483e-04	  9.6380e-03	  1.2308e+04	  9.3781e-02	  2.4645e-01	  5.1104e-01	  9.4158e-01	  1.2432e-01	  2.0002e+01	  8.5739e-04	  1.0120e-03	  2.6754e-01	  7.5118e-02	  7.5118e-02	  1.8825e+00	  2.1497e+01	  3.0635e-01	  7.6076e-03	  1.0210e+00	  1.0001e+00	  2.0783e-02	  2.4031e-01	  5.8271e-02	
  6.9000e+01	  6.4113e+00	  2.6349e-08	  3.1803e-03	  1.3935e-04	  4.5123e-04	  9.7248e-03	  1.2404e+04	  9.3301e-02	  2.4503e-01	  5.0916e-01	  9.4083e-01	  1.1840e-01	  2.0002e+01	  8.6172e-04	  1.0062e-03	  2.6473e-01	  7.5301e-02	  7.5301e-02	  1.8924e+00	  2.1488e+01	  3.0538e-01	  7.6093e-03	  1.0213e+00	  1.0001e+00	  2.0847e-02	  2.4385e-01	  5.9067e-02	
  7.0000e+01	  6.4072e+00	  2.6403e-08	  3.2259e-03	  1.4100e-04	  4.5760e-04	  9.8109e-03	  1.2499e+04	  9.2832e-02	  2.4363e-01	  5.0732e-01	  9.4008e-01	  1.1283e-01	  2.0002e+01	  8.6600e-04	  1.0010e-03	  2.6199e-01	  7.5480e-02	  7.5480e-02	  1.9021e+00	  2.1478e+01	  3.0438e-01	  7.6110e-03	  1.0216e+00	  1.0001e+00	  2.0910e-02	  2.4736e-01	  5.9850e-02	
  7.1000e+01	  6.4032e+00	  2.6453e-08	  3.2713e-03	  1.4261e-04	  4.6393e-04	  9.8962e-03	  1.2592e+04	  9.2374e-02	  2.4227e-01	  5.0551e-01	  9.3934e-01	  1.0759e-01	  2.0001e+01	  8.7025e-04	  9.9636e-04	  2.5933e-01	  7.5657e-02	  7.5657e-02	  1.9116e+00	  2.1468e+01	  3.0334e-01	  7.6127e-03	  1.0219e+00	  1.0001e+00	  2.0974e-02	  2.5086e-01	  6.0623e-02	
  7.2000e+01	  6.3993e+00	  2.6499e-08	  3.3163e-03	  1.4418e-04	  4.7023e-04	  9.9810e-03	  1.2685e+04	  9.1927e-02	  2.4094e-01	  5.0374e-01	  9.3861e-01	  1.0266e-01	  2.0001e+01	  8.7446e-04	  9.9215e-04	  2.5675e-01	  7.5831e-02	  7.5831e-02	  1.9211e+00	  2.1459e+01	  3.0228e-01	  7.6144e-03	  1.0222e+00	  1.0001e+00	  2.1036e-02	  2.5432e-01	  6.1384e-02	
  7.3000e+01	  6.3954e+00	  2.6542e-08	  3.3611e-03	  1.4573e-04	  4.7650e-04	  1.0065e-02	  1.2777e+04	  9.1490e-02	  2.3964e-01	  5.0200e-01	  9.3788e-01	  9.8010e-02	  2.0000e+01	  8.7863e-04	  9.8840e-04	  2.5424e-01	  7.6002e-02	  7.6002e-02	  1.9305e+00	  2.1450e+01	  3.0118e-01	  7.6160e-03	  1.0225e+00	  1.0001e+00	  2.1098e-02	  2.5777e-01	  6.2135e-02	
  7.4000e+01	  6.3916e+00	  2.6580e-08	  3.4056e-03	  1.4723e-04	  4.8274e-04	  1.0148e-02	  1.2867e+04	  9.1063e-02	  2.3837e-01	  5.0029e-01	  9.3716e-01	  9.3638e-02	  1.9999e+01	  8.8278e-04	  9.8509e-04	  2.5180e-01	  7.6171e-02	  7.6171e-02	  1.9397e+00	  2.1440e+01	  3.0006e-01	  7.6177e-03	  1.0228e+00	  1.0001e+00	  2.1160e-02	  2.6119e-01	  6.2874e-02	
  7.5000e+01	  6.3879e+00	  2.6614e-08	  3.4498e-03	  1.4871e-04	  4.8895e-04	  1.0231e-02	  1.2957e+04	  9.0645e-02	  2.3713e-01	  4.9861e-01	  9.3644e-01	  8.9522e-02	  1.9998e+01	  8.8690e-04	  9.8216e-04	  2.4943e-01	  7.6337e-02	  7.6337e-02	  1.9489e+00	  2.1431e+01	  2.9891e-01	  7.6193e-03	  1.0231e+00	  1.0001e+00	  2.1221e-02	  2.6460e-01	  6.3604e-02	
  7.6000e+01	  6.3842e+00	  2.6645e-08	  3.4938e-03	  1.5016e-04	  4.9512e-04	  1.0313e-02	  1.3045e+04	  9.0237e-02	  2.3592e-01	  4.9697e-01	  9.3573e-01	  8.5646e-02	  1.9997e+01	  8.9100e-04	  9.7966e-04	  2.4713e-01	  7.6501e-02	  7.6501e-02	  1.9579e+00	  2.1422e+01	  2.9774e-01	  7.6209e-03	  1.0234e+00	  1.0001e+00	  2.1281e-02	  2.6798e-01	  6.4323e-02	
  7.7000e+01	  6.3807e+00	  2.6672e-08	  3.5376e-03	  1.5158e-04	  5.0127e-04	  1.0395e-02	  1.3132e+04	  8.9838e-02	  2.3473e-01	  4.9535e-01	  9.3502e-01	  8.1995e-02	  1.9995e+01	  8.9508e-04	  9.7749e-04	  2.4490e-01	  7.6663e-02	  7.6663e-02	  1.9669e+00	  2.1413e+01	  2.9654e-01	  7.6225e-03	  1.0237e+00	  1.0001e+00	  2.1341e-02	  2.7134e-01	  6.5032e-02	
  7.8000e+01	  6.3771e+00	  2.6695e-08	  3.5810e-03	  1.5296e-04	  5.0738e-04	  1.0476e-02	  1.3219e+04	  8.9448e-02	  2.3356e-01	  4.9376e-01	  9.3432e-01	  7.8558e-02	  1.9994e+01	  8.9913e-04	  9.7569e-04	  2.4274e-01	  7.6822e-02	  7.6822e-02	  1.9758e+00	  2.1404e+01	  2.9532e-01	  7.6241e-03	  1.0240e+00	  1.0001e+00	  2.1400e-02	  2.7468e-01	  6.5731e-02	
  7.9000e+01	  6.3737e+00	  2.6715e-08	  3.6243e-03	  1.5432e-04	  5.1346e-04	  1.0556e-02	  1.3304e+04	  8.9066e-02	  2.3242e-01	  4.9221e-01	  9.3362e-01	  7.5319e-02	  1.9992e+01	  9.0317e-04	  9.7419e-04	  2.4063e-01	  7.6979e-02	  7.6979e-02	  1.9846e+00	  2.1395e+01	  2.9408e-01	  7.6257e-03	  1.0243e+00	  1.0001e+00	  2.1459e-02	  2.7799e-01	  6.6420e-02	
  8.0000e+01	  6.3703e+00	  2.6731e-08	  3.6673e-03	  1.5565e-04	  5.1951e-04	  1.0635e-02	  1.3388e+04	  8.8693e-02	  2.3131e-01	  4.9067e-01	  9.3294e-01	  7.2268e-02	  1.9991e+01	  9.0719e-04	  9.7300e-04	  2.3859e-01	  7.7134e-02	  7.7134e-02	  1.9934e+00	  2.1387e+01	  2.9283e-01	  7.6272e-03	  1.0246e+00	  1.0001e+00	  2.1518e-02	  2.8129e-01	  6.7100e-02	
  8.1000e+01	  6.3669e+00	  2.6743e-08	  3.7100e-03	  1.5695e-04	  5.2553e-04	  1.0715e-02	  1.3472e+04	  8.8327e-02	  2.3022e-01	  4.8917e-01	  9.3225e-01	  6.9393e-02	  1.9989e+01	  9.1119e-04	  9.7209e-04	  2.3661e-01	  7.7287e-02	  7.7287e-02	  2.0020e+00	  2.1378e+01	  2.9156e-01	  7.6288e-03	  1.0249e+00	  1.0001e+00	  2.1576e-02	  2.8457e-01	  6.7770e-02	
  8.2000e+01	  6.3636e+00	  2.6751e-08	  3.7526e-03	  1.5823e-04	  5.3152e-04	  1.0793e-02	  1.3554e+04	  8.7969e-02	  2.2915e-01	  4.8770e-01	  9.3157e-01	  6.6683e-02	  1.9987e+01	  9.1519e-04	  9.7144e-04	  2.3469e-01	  7.7438e-02	  7.7438e-02	  2.0106e+00	  2.1369e+01	  2.9027e-01	  7.6303e-03	  1.0252e+00	  1.0001e+00	  2.1633e-02	  2.8783e-01	  6.8431e-02	
  8.3000e+01	  6.3604e+00	  2.6756e-08	  3.7949e-03	  1.5948e-04	  5.3748e-04	  1.0871e-02	  1.3636e+04	  8.7619e-02	  2.2810e-01	  4.8624e-01	  9.3090e-01	  6.4129e-02	  1.9985e+01	  9.1917e-04	  9.7104e-04	  2.3283e-01	  7.7586e-02	  7.7586e-02	  2.0191e+00	  2.1361e+01	  2.8896e-01	  7.6318e-03	  1.0255e+00	  1.0001e+00	  2.1691e-02	  2.9107e-01	  6.9084e-02	
  8.4000e+01	  6.3572e+00	  2.6757e-08	  3.8370e-03	  1.6070e-04	  5.4341e-04	  1.0948e-02	  1.3716e+04	  8.7276e-02	  2.2707e-01	  4.8482e-01	  9.3024e-01	  6.1720e-02	  1.9982e+01	  9.2314e-04	  9.7087e-04	  2.3102e-01	  7.7733e-02	  7.7733e-02	  2.0276e+00	  2.1352e+01	  2.8765e-01	  7.6333e-03	  1.0258e+00	  1.0001e+00	  2.1747e-02	  2.9430e-01	  6.9727e-02	
  8.5000e+01	  6.3541e+00	  2.6755e-08	  3.8788e-03	  1.6190e-04	  5.4931e-04	  1.1025e-02	  1.3796e+04	  8.6940e-02	  2.2607e-01	  4.8342e-01	  9.2958e-01	  5.9449e-02	  1.9980e+01	  9.2711e-04	  9.7091e-04	  2.2926e-01	  7.7878e-02	  7.7878e-02	  2.0360e+00	  2.1344e+01	  2.8632e-01	  7.6348e-03	  1.0261e+00	  1.0001e+00	  2.1803e-02	  2.9750e-01	  7.0362e-02	
  8.6000e+01	  6.3510e+00	  2.6749e-08	  3.9205e-03	  1.6307e-04	  5.5518e-04	  1.1101e-02	  1.3875e+04	  8.6611e-02	  2.2508e-01	  4.8204e-01	  9.2892e-01	  5.7306e-02	  1.9978e+01	  9.3107e-04	  9.7114e-04	  2.2756e-01	  7.8021e-02	  7.8021e-02	  2.0443e+00	  2.1336e+01	  2.8498e-01	  7.6362e-03	  1.0264e+00	  1.0001e+00	  2.1859e-02	  3.0069e-01	  7.0988e-02	
  8.7000e+01	  6.3480e+00	  2.6740e-08	  3.9619e-03	  1.6422e-04	  5.6102e-04	  1.1177e-02	  1.3953e+04	  8.6288e-02	  2.2412e-01	  4.8069e-01	  9.2827e-01	  5.5284e-02	  1.9975e+01	  9.3502e-04	  9.7156e-04	  2.2590e-01	  7.8163e-02	  7.8163e-02	  2.0526e+00	  2.1327e+01	  2.8362e-01	  7.6377e-03	  1.0266e+00	  1.0001e+00	  2.1914e-02	  3.0386e-01	  7.1606e-02	
  8.8000e+01	  6.3450e+00	  2.6728e-08	  4.0032e-03	  1.6535e-04	  5.6683e-04	  1.1252e-02	  1.4030e+04	  8.5972e-02	  2.2317e-01	  4.7936e-01	  9.2763e-01	  5.3376e-02	  1.9973e+01	  9.3896e-04	  9.7215e-04	  2.2430e-01	  7.8302e-02	  7.8302e-02	  2.0608e+00	  2.1319e+01	  2.8226e-01	  7.6391e-03	  1.0269e+00	  1.0001e+00	  2.1969e-02	  3.0701e-01	  7.2216e-02	
  8.9000e+01	  6.3421e+00	  2.6712e-08	  4.0442e-03	  1.6646e-04	  5.7262e-04	  1.1327e-02	  1.4106e+04	  8.5662e-02	  2.2225e-01	  4.7805e-01	  9.2699e-01	  5.1575e-02	  1.9970e+01	  9.4291e-04	  9.7288e-04	  2.2275e-01	  7.8440e-02	  7.8440e-02	  2.0690e+00	  2.1311e+01	  2.8089e-01	  7.6405e-03	  1.0272e+00	  1.0001e+00	  2.2024e-02	  3.1015e-01	  7.2817e-02	
  9.0000e+01	  6.3392e+00	  2.6693e-08	  4.0851e-03	  1.6754e-04	  5.7837e-04	  1.1401e-02	  1.4181e+04	  8.5359e-02	  2.2134e-01	  4.7677e-01	  9.2636e-01	  4.9875e-02	  1.9967e+01	  9.4684e-04	  9.7377e-04	  2.2124e-01	  7.8577e-02	  7.8577e-02	  2.0771e+00	  2.1303e+01	  2.7951e-01	  7.6419e-03	  1.0275e+00	  1.0001e+00	  2.2078e-02	  3.1327e-01	  7.3411e-02	
  9.1000e+01	  6.3364e+00	  2.6671e-08	  4.1257e-03	  1.6860e-04	  5.8410e-04	  1.1475e-02	  1.4255e+04	  8.5061e-02	  2.2045e-01	  4.7550e-01	  9.2573e-01	  4.8268e-02	  1.9964e+01	  9.5078e-04	  9.7477e-04	  2.1977e-01	  7.8712e-02	  7.8712e-02	  2.0852e+00	  2.1295e+01	  2.7812e-01	  7.6433e-03	  1.0278e+00	  1.0001e+00	  2.2131e-02	  3.1637e-01	  7.3997e-02	
  9.2000e+01	  6.3336e+00	  2.6646e-08	  4.1662e-03	  1.6964e-04	  5.8980e-04	  1.1548e-02	  1.4329e+04	  8.4770e-02	  2.1957e-01	  4.7426e-01	  9.2511e-01	  4.6750e-02	  1.9962e+01	  9.5472e-04	  9.7590e-04	  2.1835e-01	  7.8845e-02	  7.8845e-02	  2.0933e+00	  2.1287e+01	  2.7673e-01	  7.6447e-03	  1.0280e+00	  1.0001e+00	  2.2184e-02	  3.1946e-01	  7.4576e-02	
  9.3000e+01	  6.3308e+00	  2.6618e-08	  4.2065e-03	  1.7066e-04	  5.9547e-04	  1.1621e-02	  1.4402e+04	  8.4484e-02	  2.1871e-01	  4.7304e-01	  9.2449e-01	  4.5316e-02	  1.9959e+01	  9.5865e-04	  9.7713e-04	  2.1698e-01	  7.8977e-02	  7.8977e-02	  2.1013e+00	  2.1279e+01	  2.7533e-01	  7.6461e-03	  1.0283e+00	  1.0001e+00	  2.2237e-02	  3.2253e-01	  7.5147e-02	
  9.4000e+01	  6.3281e+00	  2.6587e-08	  4.2466e-03	  1.7166e-04	  6.0112e-04	  1.1693e-02	  1.4474e+04	  8.4203e-02	  2.1787e-01	  4.7183e-01	  9.2388e-01	  4.3960e-02	  1.9956e+01	  9.6259e-04	  9.7846e-04	  2.1564e-01	  7.9107e-02	  7.9107e-02	  2.1092e+00	  2.1271e+01	  2.7393e-01	  7.6474e-03	  1.0286e+00	  1.0001e+00	  2.2289e-02	  3.2559e-01	  7.5711e-02	
  9.5000e+01	  6.3255e+00	  2.6553e-08	  4.2865e-03	  1.7264e-04	  6.0674e-04	  1.1765e-02	  1.4545e+04	  8.3928e-02	  2.1705e-01	  4.7065e-01	  9.2328e-01	  4.2677e-02	  1.9953e+01	  9.6652e-04	  9.7987e-04	  2.1435e-01	  7.9236e-02	  7.9236e-02	  2.1171e+00	  2.1263e+01	  2.7252e-01	  7.6488e-03	  1.0289e+00	  1.0001e+00	  2.2341e-02	  3.2863e-01	  7.6268e-02	
  9.6000e+01	  6.3228e+00	  2.6516e-08	  4.3263e-03	  1.7360e-04	  6.1233e-04	  1.1837e-02	  1.4615e+04	  8.3658e-02	  2.1624e-01	  4.6949e-01	  9.2268e-01	  4.1464e-02	  1.9950e+01	  9.7046e-04	  9.8136e-04	  2.1309e-01	  7.9363e-02	  7.9363e-02	  2.1250e+00	  2.1255e+01	  2.7110e-01	  7.6501e-03	  1.0291e+00	  1.0001e+00	  2.2393e-02	  3.3166e-01	  7.6817e-02	
  9.7000e+01	  6.3202e+00	  2.6476e-08	  4.3659e-03	  1.7455e-04	  6.1789e-04	  1.1907e-02	  1.4684e+04	  8.3393e-02	  2.1544e-01	  4.6835e-01	  9.2208e-01	  4.0315e-02	  1.9946e+01	  9.7439e-04	  9.8291e-04	  2.1187e-01	  7.9490e-02	  7.9490e-02	  2.1328e+00	  2.1247e+01	  2.6968e-01	  7.6514e-03	  1.0294e+00	  1.0001e+00	  2.2444e-02	  3.3467e-01	  7.7360e-02	
  9.8000e+01	  6.3177e+00	  2.6433e-08	  4.4053e-03	  1.7547e-04	  6.2343e-04	  1.1978e-02	  1.4753e+04	  8.3133e-02	  2.1466e-01	  4.6722e-01	  9.2149e-01	  3.9228e-02	  1.9943e+01	  9.7833e-04	  9.8452e-04	  2.1069e-01	  7.9615e-02	  7.9615e-02	  2.1406e+00	  2.1239e+01	  2.6826e-01	  7.6527e-03	  1.0297e+00	  1.0001e+00	  2.2495e-02	  3.3767e-01	  7.7896e-02	
  9.9000e+01	  6.3151e+00	  2.6388e-08	  4.4445e-03	  1.7638e-04	  6.2894e-04	  1.2048e-02	  1.4821e+04	  8.2878e-02	  2.1390e-01	  4.6611e-01	  9.2091e-01	  3.8199e-02	  1.9940e+01	  9.8227e-04	  9.8619e-04	  2.0955e-01	  7.9738e-02	  7.9738e-02	  2.1484e+00	  2.1232e+01	  2.6684e-01	  7.6540e-03	  1.0299e+00	  1.0001e+00	  2.2545e-02	  3.4065e-01	  7.8426e-02	
  1.0000e+02	  6.3127e+00	  2.6340e-08	  4.4836e-03	  1.7727e-04	  6.3443e-04	  1.2118e-02	  1.4888e+04	  8.2627e-02	  2.1314e-01	  4.6502e-01	  9.2033e-01	  3.7224e-02	  1.9937e+01	  9.8621e-04	  9.8789e-04	  2.0843e-01	  7.9861e-02	  7.9861e-02	  2.1561e+00	  2.1224e+01	  2.6541e-01	  7.6552e-03	  1.0302e+00	  1.0001e+00	  2.2595e-02	  3.4362e-01	  7.8949e-02	
  1.0100e+02	  6.3102e+00	  2.6290e-08	  4.5225e-03	  1.7814e-04	  6.3989e-04	  1.2187e-02	  1.4955e+04	  8.2381e-02	  2.1240e-01	  4.6395e-01	  9.1976e-01	  3.6300e-02	  1.9933e+01	  9.9016e-04	  9.8964e-04	  2.0736e-01	  7.9982e-02	  7.9982e-02	  2.1638e+00	  2.1216e+01	  2.6398e-01	  7.6565e-03	  1.0305e+00	  1.0001e+00	  2.2645e-02	  3.4658e-01	  7.9465e-02	
  1.0200e+02	  6.3078e+00	  2.6237e-08	  4.5613e-03	  1.7900e-04	  6.4533e-04	  1.2255e-02	  1.5020e+04	  8.2140e-02	  2.1168e-01	  4.6289e-01	  9.1919e-01	  3.5423e-02	  1.9930e+01	  9.9410e-04	  9.9141e-04	  2.0631e-01	  8.0102e-02	  8.0102e-02	  2.1715e+00	  2.1209e+01	  2.6256e-01	  7.6577e-03	  1.0307e+00	  1.0001e+00	  2.2694e-02	  3.4952e-01	  7.9976e-02	
  1.0300e+02	  6.3054e+00	  2.6182e-08	  4.5999e-03	  1.7984e-04	  6.5074e-04	  1.2324e-02	  1.5085e+04	  8.1903e-02	  2.1097e-01	  4.6186e-01	  9.1863e-01	  3.4592e-02	  1.9927e+01	  9.9805e-04	  9.9321e-04	  2.0530e-01	  8.0221e-02	  8.0221e-02	  2.1791e+00	  2.1201e+01	  2.6112e-01	  7.6590e-03	  1.0310e+00	  1.0001e+00	  2.2743e-02	  3.5245e-01	  8.0480e-02	
  1.0400e+02	  6.3031e+00	  2.6124e-08	  4.6384e-03	  1.8066e-04	  6.5613e-04	  1.2392e-02	  1.5149e+04	  8.1670e-02	  2.1027e-01	  4.6083e-01	  9.1807e-01	  3.3804e-02	  1.9923e+01	  1.0020e-03	  9.9502e-04	  2.0431e-01	  8.0339e-02	  8.0339e-02	  2.1867e+00	  2.1193e+01	  2.5969e-01	  7.6602e-03	  1.0313e+00	  1.0001e+00	  2.2791e-02	  3.5537e-01	  8.0978e-02	
  1.0500e+02	  6.3007e+00	  2.6065e-08	  4.6767e-03	  1.8147e-04	  6.6149e-04	  1.2459e-02	  1.5213e+04	  8.1442e-02	  2.0958e-01	  4.5983e-01	  9.1752e-01	  3.3055e-02	  1.9920e+01	  1.0060e-03	  9.9685e-04	  2.0336e-01	  8.0456e-02	  8.0456e-02	  2.1943e+00	  2.1186e+01	  2.5826e-01	  7.6614e-03	  1.0315e+00	  1.0001e+00	  2.2840e-02	  3.5828e-01	  8.1470e-02	
  1.0600e+02	  6.2985e+00	  2.6003e-08	  4.7149e-03	  1.8227e-04	  6.6683e-04	  1.2526e-02	  1.5276e+04	  8.1217e-02	  2.0891e-01	  4.5884e-01	  9.1697e-01	  3.2344e-02	  1.9916e+01	  1.0099e-03	  9.9869e-04	  2.0243e-01	  8.0572e-02	  8.0572e-02	  2.2019e+00	  2.1178e+01	  2.5683e-01	  7.6626e-03	  1.0318e+00	  1.0001e+00	  2.2887e-02	  3.6117e-01	  8.1957e-02	
