          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
    -6.84069	  3.6000e+01	  6.1173e+00	  7.9728e-05	  1.4651e-04	  1.4419e-05	  5.4912e-03	  8.9871e-03	  9.2483e+03	  1.1307e-01	  3.0267e-01	  5.7956e-01	  9.6374e-01	  1.1855e+00	  1.7790e+01	  1.6270e+00	  1.3669e-02	  9.8240e-01	  8.1385e-02	  8.1385e-02	  3.6875e+00	  1.9790e+01	  1.1396e-01	  1.1155e+00	  1.0012e+00	  1.0000e+00	  2.8185e-01	  1.1755e-02	  0.0000e+00	  6.7547e-03	  3.5869e-04	  1.1903e-02	  5.6038e-03	  7.8744e-05	  2.9855e-02	  2.1190e-03	  2.5704e-04	  8.9871e-03	  0.0000e+00	  1.9388e-03	
     -6.8412	  3.7000e+01	  6.1130e+00	  7.9707e-05	  1.5499e-04	  1.4422e-05	  5.6536e-03	  9.2215e-03	  9.4167e+03	  1.1175e-01	  2.9891e-01	  5.7530e-01	  9.6262e-01	  1.1327e+00	  1.7821e+01	  1.6235e+00	  1.3328e-02	  9.8110e-01	  8.2285e-02	  8.2285e-02	  3.7762e+00	  1.9701e+01	  1.1293e-01	  1.1188e+00	  1.0012e+00	  1.0000e+00	  2.8988e-01	  1.2350e-02	  0.0000e+00	  6.9397e-03	  3.6535e-04	  1.2118e-02	  5.7108e-03	  7.9115e-05	  3.0458e-02	  2.1550e-03	  2.5902e-04	  9.2215e-03	  0.0000e+00	  1.9436e-03	
    -6.84177	  3.8000e+01	  6.1089e+00	  7.9686e-05	  1.6359e-04	  1.4424e-05	  5.8144e-03	  9.4535e-03	  9.5829e+03	  1.1049e-01	  2.9529e-01	  5.7115e-01	  9.6150e-01	  1.0819e+00	  1.7850e+01	  1.6201e+00	  1.2999e-02	  9.7937e-01	  8.3182e-02	  8.3182e-02	  3.8636e+00	  1.9614e+01	  1.1192e-01	  1.1221e+00	  1.0013e+00	  1.0000e+00	  2.9781e-01	  1.2950e-02	  0.0000e+00	  7.1239e-03	  3.7195e-04	  1.2330e-02	  5.8164e-03	  7.9451e-05	  3.1053e-02	  2.1904e-03	  2.6096e-04	  9.4535e-03	  0.0000e+00	  1.9478e-03	
    -6.84241	  3.9000e+01	  6.1050e+00	  7.9665e-05	  1.7231e-04	  1.4426e-05	  5.9736e-03	  9.6832e-03	  9.7469e+03	  1.0928e-01	  2.9181e-01	  5.6712e-01	  9.6039e-01	  1.0331e+00	  1.7878e+01	  1.6167e+00	  1.2681e-02	  9.7722e-01	  8.4077e-02	  8.4077e-02	  3.9497e+00	  1.9528e+01	  1.1093e-01	  1.1253e+00	  1.0014e+00	  1.0000e+00	  3.0565e-01	  1.3556e-02	  0.0000e+00	  7.3073e-03	  3.7851e-04	  1.2540e-02	  5.9208e-03	  7.9755e-05	  3.1643e-02	  2.2253e-03	  2.6285e-04	  9.6832e-03	  0.0000e+00	  1.9516e-03	
    -6.84309	  4.0000e+01	  6.1013e+00	  7.9645e-05	  1.8111e-04	  1.4428e-05	  6.1311e-03	  9.9105e-03	  9.9087e+03	  1.0812e-01	  2.8845e-01	  5.6321e-01	  9.5928e-01	  9.8631e-01	  1.7905e+01	  1.6133e+00	  1.2374e-02	  9.7467e-01	  8.4969e-02	  8.4969e-02	  4.0346e+00	  1.9443e+01	  1.0995e-01	  1.1284e+00	  1.0014e+00	  1.0000e+00	  3.1339e-01	  1.4167e-02	  0.0000e+00	  7.4899e-03	  3.8502e-04	  1.2746e-02	  6.0239e-03	  8.0027e-05	  3.2225e-02	  2.2596e-03	  2.6470e-04	  9.9105e-03	  0.0000e+00	  1.9550e-03	
    -6.84384	  4.1000e+01	  6.0978e+00	  7.9625e-05	  1.9001e-04	  1.4430e-05	  6.2870e-03	  1.0135e-02	  1.0068e+04	  1.0700e-01	  2.8521e-01	  5.5939e-01	  9.5817e-01	  9.4143e-01	  1.7931e+01	  1.6099e+00	  1.2077e-02	  9.7173e-01	  8.5856e-02	  8.5856e-02	  4.1182e+00	  1.9359e+01	  1.0900e-01	  1.1316e+00	  1.0015e+00	  1.0000e+00	  3.2103e-01	  1.4783e-02	  0.0000e+00	  7.6716e-03	  3.9149e-04	  1.2950e-02	  6.1258e-03	  8.0269e-05	  3.2802e-02	  2.2934e-03	  2.6651e-04	  1.0135e-02	  0.0000e+00	  1.9580e-03	
    -6.84463	  4.2000e+01	  6.0945e+00	  7.9605e-05	  1.9897e-04	  1.4432e-05	  6.4411e-03	  1.0358e-02	  1.0226e+04	  1.0592e-01	  2.8208e-01	  5.5568e-01	  9.5707e-01	  8.9843e-01	  1.7957e+01	  1.6066e+00	  1.1791e-02	  9.6842e-01	  8.6740e-02	  8.6740e-02	  4.2006e+00	  1.9276e+01	  1.0806e-01	  1.1347e+00	  1.0015e+00	  1.0000e+00	  3.2858e-01	  1.5402e-02	  0.0000e+00	  7.8524e-03	  3.9790e-04	  1.3150e-02	  6.2265e-03	  8.0483e-05	  3.3372e-02	  2.3268e-03	  2.6827e-04	  1.0358e-02	  0.0000e+00	  1.9607e-03	
    -6.84546	  4.3000e+01	  6.0913e+00	  7.9585e-05	  2.0801e-04	  1.4434e-05	  6.5935e-03	  1.0578e-02	  1.0382e+04	  1.0488e-01	  2.7906e-01	  5.5206e-01	  9.5597e-01	  8.5724e-01	  1.7981e+01	  1.6032e+00	  1.1515e-02	  9.6476e-01	  8.7620e-02	  8.7620e-02	  4.2817e+00	  1.9195e+01	  1.0715e-01	  1.1377e+00	  1.0016e+00	  1.0000e+00	  3.3602e-01	  1.6025e-02	  0.0000e+00	  8.0323e-03	  4.0427e-04	  1.3349e-02	  6.3260e-03	  8.0671e-05	  3.3936e-02	  2.3596e-03	  2.7000e-04	  1.0578e-02	  0.0000e+00	  1.9631e-03	
    -6.84634	  4.4000e+01	  6.0883e+00	  7.9566e-05	  2.1710e-04	  1.4436e-05	  6.7441e-03	  1.0795e-02	  1.0536e+04	  1.0388e-01	  2.7615e-01	  5.4854e-01	  9.5487e-01	  8.1783e-01	  1.8004e+01	  1.5998e+00	  1.1248e-02	  9.6077e-01	  8.8494e-02	  8.8494e-02	  4.3616e+00	  1.9115e+01	  1.0626e-01	  1.1407e+00	  1.0017e+00	  1.0000e+00	  3.4336e-01	  1.6650e-02	  0.0000e+00	  8.2112e-03	  4.1059e-04	  1.3544e-02	  6.4244e-03	  8.0832e-05	  3.4494e-02	  2.3919e-03	  2.7169e-04	  1.0795e-02	  0.0000e+00	  1.9653e-03	
    -6.84725	  4.5000e+01	  6.0854e+00	  7.9546e-05	  2.2623e-04	  1.4437e-05	  6.8929e-03	  1.1010e-02	  1.0687e+04	  1.0291e-01	  2.7332e-01	  5.4511e-01	  9.5378e-01	  7.8013e-01	  1.8027e+01	  1.5965e+00	  1.0991e-02	  9.5645e-01	  8.9364e-02	  8.9364e-02	  4.4402e+00	  1.9036e+01	  1.0539e-01	  1.1437e+00	  1.0017e+00	  1.0000e+00	  3.5061e-01	  1.7278e-02	  0.0000e+00	  8.3892e-03	  4.1687e-04	  1.3737e-02	  6.5216e-03	  8.0970e-05	  3.5046e-02	  2.4238e-03	  2.7334e-04	  1.1010e-02	  0.0000e+00	  1.9673e-03	
     -6.8482	  4.6000e+01	  6.0826e+00	  7.9527e-05	  2.3541e-04	  1.4439e-05	  7.0400e-03	  1.1223e-02	  1.0837e+04	  1.0198e-01	  2.7059e-01	  5.4176e-01	  9.5270e-01	  7.4409e-01	  1.8048e+01	  1.5932e+00	  1.0744e-02	  9.5183e-01	  9.0229e-02	  9.0229e-02	  4.5176e+00	  1.8958e+01	  1.0455e-01	  1.1466e+00	  1.0018e+00	  1.0000e+00	  3.5775e-01	  1.7909e-02	  0.0000e+00	  8.5663e-03	  4.2310e-04	  1.3927e-02	  6.6177e-03	  8.1085e-05	  3.5593e-02	  2.4553e-03	  2.7496e-04	  1.1223e-02	  0.0000e+00	  1.9692e-03	
    -6.84919	  4.7000e+01	  6.0800e+00	  7.9508e-05	  2.4462e-04	  1.4441e-05	  7.1852e-03	  1.1433e-02	  1.0985e+04	  1.0107e-01	  2.6795e-01	  5.3850e-01	  9.5161e-01	  7.0967e-01	  1.8069e+01	  1.5898e+00	  1.0506e-02	  9.4692e-01	  9.1087e-02	  9.1087e-02	  4.5938e+00	  1.8882e+01	  1.0374e-01	  1.1495e+00	  1.0019e+00	  1.0000e+00	  3.6480e-01	  1.8540e-02	  0.0000e+00	  8.7423e-03	  4.2928e-04	  1.4115e-02	  6.7127e-03	  8.1179e-05	  3.6133e-02	  2.4862e-03	  2.7655e-04	  1.1433e-02	  0.0000e+00	  1.9708e-03	
     -6.8502	  4.8000e+01	  6.0775e+00	  7.9490e-05	  2.5386e-04	  1.4443e-05	  7.3287e-03	  1.1641e-02	  1.1131e+04	  1.0020e-01	  2.6539e-01	  5.3531e-01	  9.5054e-01	  6.7680e-01	  1.8089e+01	  1.5865e+00	  1.0277e-02	  9.4173e-01	  9.1940e-02	  9.1940e-02	  4.6689e+00	  1.8807e+01	  1.0294e-01	  1.1524e+00	  1.0019e+00	  1.0000e+00	  3.7175e-01	  1.9173e-02	  0.0000e+00	  8.9174e-03	  4.3542e-04	  1.4301e-02	  6.8066e-03	  8.1252e-05	  3.6668e-02	  2.5168e-03	  2.7811e-04	  1.1641e-02	  0.0000e+00	  1.9723e-03	
    -6.85124	  4.9000e+01	  6.0751e+00	  7.9471e-05	  2.6311e-04	  1.4445e-05	  7.4703e-03	  1.1846e-02	  1.1276e+04	  9.9355e-02	  2.6291e-01	  5.3221e-01	  9.4947e-01	  6.4544e-01	  1.8108e+01	  1.5832e+00	  1.0057e-02	  9.3629e-01	  9.2787e-02	  9.2787e-02	  4.7427e+00	  1.8733e+01	  1.0218e-01	  1.1552e+00	  1.0020e+00	  1.0000e+00	  3.7860e-01	  1.9807e-02	  0.0000e+00	  9.0914e-03	  4.4151e-04	  1.4484e-02	  6.8995e-03	  8.1307e-05	  3.7197e-02	  2.5469e-03	  2.7963e-04	  1.1846e-02	  0.0000e+00	  1.9737e-03	
    -6.85231	  5.0000e+01	  6.0728e+00	  7.9453e-05	  2.7239e-04	  1.4447e-05	  7.6102e-03	  1.2049e-02	  1.1418e+04	  9.8538e-02	  2.6051e-01	  5.2918e-01	  9.4840e-01	  6.1554e-01	  1.8126e+01	  1.5799e+00	  9.8454e-03	  9.3061e-01	  9.3627e-02	  9.3627e-02	  4.8153e+00	  1.8660e+01	  1.0144e-01	  1.1579e+00	  1.0020e+00	  1.0000e+00	  3.8535e-01	  2.0442e-02	  0.0000e+00	  9.2644e-03	  4.4756e-04	  1.4664e-02	  6.9913e-03	  8.1344e-05	  3.7720e-02	  2.5766e-03	  2.8112e-04	  1.2049e-02	  0.0000e+00	  1.9750e-03	
    -6.85339	  5.1000e+01	  6.0706e+00	  7.9435e-05	  2.8167e-04	  1.4448e-05	  7.7482e-03	  1.2249e-02	  1.1559e+04	  9.7746e-02	  2.5817e-01	  5.2622e-01	  9.4734e-01	  5.8703e-01	  1.8144e+01	  1.5766e+00	  9.6422e-03	  9.2469e-01	  9.4461e-02	  9.4461e-02	  4.8868e+00	  1.8588e+01	  1.0073e-01	  1.1607e+00	  1.0021e+00	  1.0000e+00	  3.9201e-01	  2.1077e-02	  0.0000e+00	  9.4364e-03	  4.5356e-04	  1.4843e-02	  7.0821e-03	  8.1365e-05	  3.8239e-02	  2.6060e-03	  2.8259e-04	  1.2249e-02	  0.0000e+00	  1.9762e-03	
     -6.8545	  5.2000e+01	  6.0685e+00	  7.9417e-05	  2.9095e-04	  1.4450e-05	  7.8845e-03	  1.2447e-02	  1.1698e+04	  9.6978e-02	  2.5591e-01	  5.2333e-01	  9.4628e-01	  5.5988e-01	  1.8161e+01	  1.5734e+00	  9.4471e-03	  9.1857e-01	  9.5287e-02	  9.5287e-02	  4.9572e+00	  1.8518e+01	  1.0004e-01	  1.1633e+00	  1.0022e+00	  1.0000e+00	  3.9857e-01	  2.1712e-02	  0.0000e+00	  9.6073e-03	  4.5951e-04	  1.5019e-02	  7.1719e-03	  8.1369e-05	  3.8751e-02	  2.6349e-03	  2.8402e-04	  1.2447e-02	  0.0000e+00	  1.9772e-03	
    -6.85563	  5.3000e+01	  6.0665e+00	  7.9400e-05	  3.0024e-04	  1.4452e-05	  8.0191e-03	  1.2643e-02	  1.1836e+04	  9.6234e-02	  2.5371e-01	  5.2050e-01	  9.4524e-01	  5.3402e-01	  1.8177e+01	  1.5701e+00	  9.2601e-03	  9.1225e-01	  9.6107e-02	  9.6107e-02	  5.0264e+00	  1.8448e+01	  9.9373e-02	  1.1660e+00	  1.0022e+00	  1.0000e+00	  4.0503e-01	  2.2346e-02	  0.0000e+00	  9.7772e-03	  4.6542e-04	  1.5193e-02	  7.2607e-03	  8.1360e-05	  3.9258e-02	  2.6634e-03	  2.8543e-04	  1.2643e-02	  0.0000e+00	  1.9782e-03	
    -6.85677	  5.4000e+01	  6.0646e+00	  7.9382e-05	  3.0952e-04	  1.4454e-05	  8.1518e-03	  1.2836e-02	  1.1972e+04	  9.5513e-02	  2.5158e-01	  5.1774e-01	  9.4419e-01	  5.0941e-01	  1.8192e+01	  1.5669e+00	  9.0808e-03	  9.0574e-01	  9.6920e-02	  9.6920e-02	  5.0946e+00	  1.8380e+01	  9.8735e-02	  1.1686e+00	  1.0023e+00	  1.0000e+00	  4.1141e-01	  2.2980e-02	  0.0000e+00	  9.9460e-03	  4.7129e-04	  1.5364e-02	  7.3485e-03	  8.1337e-05	  3.9760e-02	  2.6916e-03	  2.8682e-04	  1.2836e-02	  0.0000e+00	  1.9792e-03	
    -6.85793	  5.5000e+01	  6.0628e+00	  7.9365e-05	  3.1879e-04	  1.4455e-05	  8.2829e-03	  1.3027e-02	  1.2106e+04	  9.4812e-02	  2.4951e-01	  5.1505e-01	  9.4315e-01	  4.8600e-01	  1.8207e+01	  1.5636e+00	  8.9091e-03	  8.9907e-01	  9.7725e-02	  9.7725e-02	  5.1617e+00	  1.8313e+01	  9.8120e-02	  1.1712e+00	  1.0024e+00	  1.0000e+00	  4.1769e-01	  2.3614e-02	  0.0000e+00	  1.0114e-02	  4.7711e-04	  1.5534e-02	  7.4353e-03	  8.1301e-05	  4.0257e-02	  2.7194e-03	  2.8817e-04	  1.3027e-02	  0.0000e+00	  1.9800e-03	
     -6.8591	  5.6000e+01	  6.0611e+00	  7.9348e-05	  3.2805e-04	  1.4457e-05	  8.4122e-03	  1.3216e-02	  1.2239e+04	  9.4132e-02	  2.4749e-01	  5.1241e-01	  9.4212e-01	  4.6375e-01	  1.8222e+01	  1.5604e+00	  8.7448e-03	  8.9223e-01	  9.8522e-02	  9.8522e-02	  5.2277e+00	  1.8247e+01	  9.7530e-02	  1.1737e+00	  1.0024e+00	  1.0000e+00	  4.2388e-01	  2.4246e-02	  0.0000e+00	  1.0280e-02	  4.8288e-04	  1.5701e-02	  7.5212e-03	  8.1253e-05	  4.0749e-02	  2.7468e-03	  2.8951e-04	  1.3216e-02	  0.0000e+00	  1.9808e-03	
    -6.86028	  5.7000e+01	  6.0594e+00	  7.9331e-05	  3.3729e-04	  1.4459e-05	  8.5399e-03	  1.3403e-02	  1.2370e+04	  9.3471e-02	  2.4553e-01	  5.0983e-01	  9.4110e-01	  4.4259e-01	  1.8235e+01	  1.5571e+00	  8.5876e-03	  8.8526e-01	  9.9312e-02	  9.9312e-02	  5.2927e+00	  1.8181e+01	  9.6964e-02	  1.1762e+00	  1.0025e+00	  1.0000e+00	  4.2998e-01	  2.4877e-02	  0.0000e+00	  1.0446e-02	  4.8861e-04	  1.5867e-02	  7.6062e-03	  8.1195e-05	  4.1235e-02	  2.7739e-03	  2.9081e-04	  1.3403e-02	  0.0000e+00	  1.9816e-03	
    -6.86147	  5.8000e+01	  6.0578e+00	  7.9315e-05	  3.4652e-04	  1.4460e-05	  8.6658e-03	  1.3587e-02	  1.2499e+04	  9.2830e-02	  2.4363e-01	  5.0731e-01	  9.4008e-01	  4.2250e-01	  1.8248e+01	  1.5539e+00	  8.4375e-03	  8.7815e-01	  1.0009e-01	  1.0009e-01	  5.3567e+00	  1.8117e+01	  9.6421e-02	  1.1787e+00	  1.0026e+00	  1.0000e+00	  4.3600e-01	  2.5507e-02	  0.0000e+00	  1.0610e-02	  4.9430e-04	  1.6030e-02	  7.6902e-03	  8.1126e-05	  4.1717e-02	  2.8006e-03	  2.9210e-04	  1.3587e-02	  0.0000e+00	  1.9823e-03	
    -6.86266	  5.9000e+01	  6.0563e+00	  7.9298e-05	  3.5572e-04	  1.4462e-05	  8.7901e-03	  1.3769e-02	  1.2627e+04	  9.2205e-02	  2.4177e-01	  5.0485e-01	  9.3907e-01	  4.0341e-01	  1.8261e+01	  1.5507e+00	  8.2942e-03	  8.7092e-01	  1.0087e-01	  1.0087e-01	  5.4197e+00	  1.8054e+01	  9.5901e-02	  1.1811e+00	  1.0026e+00	  1.0000e+00	  4.4193e-01	  2.6135e-02	  0.0000e+00	  1.0774e-02	  4.9994e-04	  1.6191e-02	  7.7733e-03	  8.1048e-05	  4.2193e-02	  2.8270e-03	  2.9336e-04	  1.3769e-02	  0.0000e+00	  1.9829e-03	
    -6.86387	  6.0000e+01	  6.0548e+00	  7.9282e-05	  3.6491e-04	  1.4464e-05	  8.9128e-03	  1.3949e-02	  1.2754e+04	  9.1599e-02	  2.3997e-01	  5.0243e-01	  9.3806e-01	  3.8529e-01	  1.8273e+01	  1.5475e+00	  8.1575e-03	  8.6359e-01	  1.0163e-01	  1.0163e-01	  5.4817e+00	  1.7992e+01	  9.5404e-02	  1.1835e+00	  1.0027e+00	  1.0000e+00	  4.4777e-01	  2.6762e-02	  0.0000e+00	  1.0936e-02	  5.0554e-04	  1.6350e-02	  7.8555e-03	  8.0961e-05	  4.2665e-02	  2.8531e-03	  2.9460e-04	  1.3949e-02	  0.0000e+00	  1.9835e-03	
    -6.86508	  6.1000e+01	  6.0534e+00	  7.9266e-05	  3.7406e-04	  1.4465e-05	  9.0338e-03	  1.4126e-02	  1.2879e+04	  9.1008e-02	  2.3821e-01	  5.0007e-01	  9.3706e-01	  3.6809e-01	  1.8284e+01	  1.5443e+00	  8.0272e-03	  8.5616e-01	  1.0239e-01	  1.0239e-01	  5.5428e+00	  1.7931e+01	  9.4929e-02	  1.1859e+00	  1.0027e+00	  1.0000e+00	  4.5353e-01	  2.7386e-02	  0.0000e+00	  1.1097e-02	  5.1110e-04	  1.6508e-02	  7.9369e-03	  8.0867e-05	  4.3132e-02	  2.8788e-03	  2.9582e-04	  1.4126e-02	  0.0000e+00	  1.9841e-03	
    -6.86629	  6.2000e+01	  6.0520e+00	  7.9250e-05	  3.8319e-04	  1.4467e-05	  9.1533e-03	  1.4302e-02	  1.3002e+04	  9.0433e-02	  2.3650e-01	  4.9776e-01	  9.3607e-01	  3.5178e-01	  1.8295e+01	  1.5411e+00	  7.9032e-03	  8.4864e-01	  1.0314e-01	  1.0314e-01	  5.6029e+00	  1.7870e+01	  9.4476e-02	  1.1882e+00	  1.0028e+00	  1.0000e+00	  4.5921e-01	  2.8009e-02	  0.0000e+00	  1.1257e-02	  5.1661e-04	  1.6663e-02	  8.0173e-03	  8.0765e-05	  4.3593e-02	  2.9043e-03	  2.9702e-04	  1.4302e-02	  0.0000e+00	  1.9846e-03	
    -6.86751	  6.3000e+01	  6.0508e+00	  7.9234e-05	  3.9228e-04	  1.4468e-05	  9.2711e-03	  1.4475e-02	  1.3124e+04	  8.9874e-02	  2.3483e-01	  4.9550e-01	  9.3508e-01	  3.3631e-01	  1.8306e+01	  1.5380e+00	  7.7852e-03	  8.4105e-01	  1.0388e-01	  1.0388e-01	  5.6622e+00	  1.7811e+01	  9.4044e-02	  1.1905e+00	  1.0029e+00	  1.0000e+00	  4.6480e-01	  2.8629e-02	  0.0000e+00	  1.1416e-02	  5.2208e-04	  1.6817e-02	  8.0969e-03	  8.0656e-05	  4.4051e-02	  2.9294e-03	  2.9819e-04	  1.4475e-02	  0.0000e+00	  1.9851e-03	
    -6.86872	  6.4000e+01	  6.0495e+00	  7.9219e-05	  4.0135e-04	  1.4470e-05	  9.3874e-03	  1.4647e-02	  1.3245e+04	  8.9329e-02	  2.3321e-01	  4.9328e-01	  9.3410e-01	  3.2164e-01	  1.8316e+01	  1.5348e+00	  7.6731e-03	  8.3339e-01	  1.0462e-01	  1.0462e-01	  5.7205e+00	  1.7752e+01	  9.3633e-02	  1.1928e+00	  1.0029e+00	  1.0000e+00	  4.7032e-01	  2.9247e-02	  0.0000e+00	  1.1574e-02	  5.2751e-04	  1.6968e-02	  8.1757e-03	  8.0541e-05	  4.4503e-02	  2.9542e-03	  2.9935e-04	  1.4647e-02	  0.0000e+00	  1.9856e-03	
    -6.86994	  6.5000e+01	  6.0483e+00	  7.9203e-05	  4.1038e-04	  1.4472e-05	  9.5022e-03	  1.4816e-02	  1.3364e+04	  8.8798e-02	  2.3162e-01	  4.9111e-01	  9.3313e-01	  3.0773e-01	  1.8326e+01	  1.5316e+00	  7.5667e-03	  8.2568e-01	  1.0534e-01	  1.0534e-01	  5.7780e+00	  1.7695e+01	  9.3241e-02	  1.1950e+00	  1.0030e+00	  1.0000e+00	  4.7576e-01	  2.9863e-02	  0.0000e+00	  1.1731e-02	  5.3289e-04	  1.7118e-02	  8.2536e-03	  8.0420e-05	  4.4951e-02	  2.9786e-03	  3.0049e-04	  1.4816e-02	  0.0000e+00	  1.9860e-03	
    -6.87116	  6.6000e+01	  6.0472e+00	  7.9188e-05	  4.1937e-04	  1.4473e-05	  9.6155e-03	  1.4983e-02	  1.3482e+04	  8.8281e-02	  2.3008e-01	  4.8898e-01	  9.3217e-01	  2.9455e-01	  1.8335e+01	  1.5285e+00	  7.4659e-03	  8.1792e-01	  1.0606e-01	  1.0606e-01	  5.8347e+00	  1.7638e+01	  9.2870e-02	  1.1972e+00	  1.0030e+00	  1.0000e+00	  4.8112e-01	  3.0476e-02	  0.0000e+00	  1.1886e-02	  5.3823e-04	  1.7266e-02	  8.3307e-03	  8.0294e-05	  4.5394e-02	  3.0028e-03	  3.0161e-04	  1.4983e-02	  0.0000e+00	  1.9865e-03	
    -6.87238	  6.7000e+01	  6.0461e+00	  7.9173e-05	  4.2833e-04	  1.4475e-05	  9.7274e-03	  1.5149e-02	  1.3599e+04	  8.7776e-02	  2.2857e-01	  4.8690e-01	  9.3121e-01	  2.8205e-01	  1.8344e+01	  1.5253e+00	  7.3704e-03	  8.1012e-01	  1.0676e-01	  1.0676e-01	  5.8905e+00	  1.7582e+01	  9.2518e-02	  1.1993e+00	  1.0031e+00	  1.0000e+00	  4.8641e-01	  3.1087e-02	  0.0000e+00	  1.2041e-02	  5.4353e-04	  1.7413e-02	  8.4069e-03	  8.0164e-05	  4.5833e-02	  3.0267e-03	  3.0271e-04	  1.5149e-02	  0.0000e+00	  1.9869e-03	
    -6.87359	  6.8000e+01	  6.0450e+00	  7.9158e-05	  4.3724e-04	  1.4476e-05	  9.8377e-03	  1.5312e-02	  1.3714e+04	  8.7284e-02	  2.2710e-01	  4.8486e-01	  9.3025e-01	  2.7022e-01	  1.8352e+01	  1.5222e+00	  7.2801e-03	  8.0230e-01	  1.0746e-01	  1.0746e-01	  5.9455e+00	  1.7527e+01	  9.2185e-02	  1.2015e+00	  1.0032e+00	  1.0000e+00	  4.9162e-01	  3.1695e-02	  0.0000e+00	  1.2194e-02	  5.4878e-04	  1.7557e-02	  8.4824e-03	  8.0029e-05	  4.6267e-02	  3.0503e-03	  3.0379e-04	  1.5312e-02	  0.0000e+00	  1.9872e-03	
     -6.8748	  6.9000e+01	  6.0440e+00	  7.9144e-05	  4.4612e-04	  1.4477e-05	  9.9467e-03	  1.5473e-02	  1.3828e+04	  8.6805e-02	  2.2567e-01	  4.8285e-01	  9.2931e-01	  2.5901e-01	  1.8360e+01	  1.5191e+00	  7.1947e-03	  7.9445e-01	  1.0815e-01	  1.0815e-01	  5.9997e+00	  1.7472e+01	  9.1870e-02	  1.2036e+00	  1.0032e+00	  1.0000e+00	  4.9676e-01	  3.2300e-02	  0.0000e+00	  1.2347e-02	  5.5400e-04	  1.7700e-02	  8.5570e-03	  7.9890e-05	  4.6697e-02	  3.0737e-03	  3.0485e-04	  1.5473e-02	  0.0000e+00	  1.9876e-03	
    -6.87601	  7.0000e+01	  6.0430e+00	  7.9129e-05	  4.5496e-04	  1.4479e-05	  1.0054e-02	  1.5633e-02	  1.3941e+04	  8.6337e-02	  2.2426e-01	  4.8089e-01	  9.2837e-01	  2.4839e-01	  1.8368e+01	  1.5159e+00	  7.1143e-03	  7.8659e-01	  1.0884e-01	  1.0884e-01	  6.0531e+00	  1.7419e+01	  9.1574e-02	  1.2057e+00	  1.0033e+00	  1.0000e+00	  5.0183e-01	  3.2902e-02	  0.0000e+00	  1.2498e-02	  5.5917e-04	  1.7841e-02	  8.6309e-03	  7.9748e-05	  4.7122e-02	  3.0967e-03	  3.0590e-04	  1.5633e-02	  0.0000e+00	  1.9879e-03	
    -6.87722	  7.1000e+01	  6.0421e+00	  7.9115e-05	  4.6375e-04	  1.4480e-05	  1.0160e-02	  1.5791e-02	  1.4052e+04	  8.5880e-02	  2.2290e-01	  4.7897e-01	  9.2744e-01	  2.3833e-01	  1.8376e+01	  1.5128e+00	  7.0385e-03	  7.7872e-01	  1.0951e-01	  1.0951e-01	  6.1058e+00	  1.7366e+01	  9.1295e-02	  1.2077e+00	  1.0034e+00	  1.0000e+00	  5.0683e-01	  3.3502e-02	  0.0000e+00	  1.2648e-02	  5.6430e-04	  1.7981e-02	  8.7040e-03	  7.9603e-05	  4.7543e-02	  3.1195e-03	  3.0693e-04	  1.5791e-02	  0.0000e+00	  1.9883e-03	
    -6.87841	  7.2000e+01	  6.0412e+00	  7.9100e-05	  4.7251e-04	  1.4482e-05	  1.0265e-02	  1.5947e-02	  1.4162e+04	  8.5434e-02	  2.2156e-01	  4.7708e-01	  9.2651e-01	  2.2880e-01	  1.8383e+01	  1.5097e+00	  6.9672e-03	  7.7085e-01	  1.1017e-01	  1.1017e-01	  6.1578e+00	  1.7314e+01	  9.1033e-02	  1.2097e+00	  1.0034e+00	  1.0000e+00	  5.1176e-01	  3.4098e-02	  0.0000e+00	  1.2797e-02	  5.6939e-04	  1.8118e-02	  8.7764e-03	  7.9456e-05	  4.7960e-02	  3.1419e-03	  3.0795e-04	  1.5947e-02	  0.0000e+00	  1.9886e-03	
    -6.87961	  7.3000e+01	  6.0403e+00	  7.9086e-05	  4.8122e-04	  1.4483e-05	  1.0369e-02	  1.6101e-02	  1.4271e+04	  8.4998e-02	  2.2026e-01	  4.7523e-01	  9.2559e-01	  2.1978e-01	  1.8390e+01	  1.5066e+00	  6.9003e-03	  7.6299e-01	  1.1083e-01	  1.1083e-01	  6.2090e+00	  1.7262e+01	  9.0788e-02	  1.2117e+00	  1.0035e+00	  1.0000e+00	  5.1662e-01	  3.4692e-02	  0.0000e+00	  1.2944e-02	  5.7444e-04	  1.8255e-02	  8.8479e-03	  7.9306e-05	  4.8372e-02	  3.1642e-03	  3.0895e-04	  1.6101e-02	  0.0000e+00	  1.9888e-03	
