          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
     -6.7659	  3.6000e+01	  6.0911e+00	  7.9717e-05	  5.2031e-05	  1.4420e-05	  5.5794e-03	  8.9038e-03	  9.4561e+03	  1.1145e-01	  2.9805e-01	  5.7431e-01	  9.6236e-01	  1.1854e+00	  1.7791e+01	  1.6270e+00	  1.3628e-02	  9.8508e-01	  8.1435e-02	  8.1435e-02	  3.6694e+00	  1.9808e+01	  1.1270e-01	  1.1194e+00	  1.0004e+00	  1.0000e+00	  2.9122e-01	  3.8356e-03	  0.0000e+00	  6.8022e-03	  3.6134e-04	  1.2172e-02	  5.5763e-03	  8.6900e-05	  3.2076e-02	  1.0917e-03	  2.5866e-04	  8.9038e-03	  0.0000e+00	  1.5789e-03	
    -6.76552	  3.7000e+01	  6.0859e+00	  7.9695e-05	  5.3998e-05	  1.4422e-05	  5.7463e-03	  9.1326e-03	  9.6293e+03	  1.1015e-01	  2.9430e-01	  5.7001e-01	  9.6119e-01	  1.1325e+00	  1.7821e+01	  1.6235e+00	  1.3287e-02	  9.8382e-01	  8.2338e-02	  8.2338e-02	  3.7564e+00	  1.9721e+01	  1.1172e-01	  1.1228e+00	  1.0004e+00	  1.0000e+00	  2.9960e-01	  4.0438e-03	  0.0000e+00	  6.9885e-03	  3.6805e-04	  1.2394e-02	  5.6829e-03	  8.7663e-05	  3.2724e-02	  1.1111e-03	  2.6066e-04	  9.1326e-03	  0.0000e+00	  1.5956e-03	
    -6.76521	  3.8000e+01	  6.0810e+00	  7.9674e-05	  5.6031e-05	  1.4424e-05	  5.9118e-03	  9.3589e-03	  9.8002e+03	  1.0890e-01	  2.9069e-01	  5.6583e-01	  9.6003e-01	  1.0817e+00	  1.7850e+01	  1.6201e+00	  1.2958e-02	  9.8213e-01	  8.3238e-02	  8.3238e-02	  3.8421e+00	  1.9635e+01	  1.1075e-01	  1.1262e+00	  1.0004e+00	  1.0000e+00	  3.0788e-01	  4.2551e-03	  0.0000e+00	  7.1741e-03	  3.7471e-04	  1.2613e-02	  5.7882e-03	  8.8386e-05	  3.3364e-02	  1.1302e-03	  2.6262e-04	  9.3589e-03	  0.0000e+00	  1.6121e-03	
    -6.76499	  3.9000e+01	  6.0763e+00	  7.9653e-05	  5.8130e-05	  1.4426e-05	  6.0757e-03	  9.5829e-03	  9.9689e+03	  1.0769e-01	  2.8722e-01	  5.6176e-01	  9.5886e-01	  1.0330e+00	  1.7878e+01	  1.6167e+00	  1.2639e-02	  9.8002e-01	  8.4135e-02	  8.4135e-02	  3.9265e+00	  1.9551e+01	  1.0979e-01	  1.1295e+00	  1.0004e+00	  1.0000e+00	  3.1608e-01	  4.4693e-03	  0.0000e+00	  7.3589e-03	  3.8133e-04	  1.2828e-02	  5.8922e-03	  8.9072e-05	  3.3998e-02	  1.1490e-03	  2.6453e-04	  9.5829e-03	  0.0000e+00	  1.6281e-03	
    -6.76483	  4.0000e+01	  6.0718e+00	  7.9632e-05	  6.0296e-05	  1.4428e-05	  6.2381e-03	  9.8044e-03	  1.0135e+04	  1.0654e-01	  2.8388e-01	  5.5781e-01	  9.5770e-01	  9.8616e-01	  1.7906e+01	  1.6133e+00	  1.2332e-02	  9.7751e-01	  8.5030e-02	  8.5030e-02	  4.0097e+00	  1.9467e+01	  1.0886e-01	  1.1329e+00	  1.0005e+00	  1.0000e+00	  3.2417e-01	  4.6862e-03	  0.0000e+00	  7.5428e-03	  3.8789e-04	  1.3041e-02	  5.9950e-03	  8.9721e-05	  3.4624e-02	  1.1676e-03	  2.6639e-04	  9.8044e-03	  0.0000e+00	  1.6438e-03	
    -6.76475	  4.1000e+01	  6.0675e+00	  7.9612e-05	  6.2529e-05	  1.4430e-05	  6.3987e-03	  1.0023e-02	  1.0300e+04	  1.0543e-01	  2.8065e-01	  5.5396e-01	  9.5655e-01	  9.4128e-01	  1.7932e+01	  1.6099e+00	  1.2035e-02	  9.7461e-01	  8.5920e-02	  8.5920e-02	  4.0915e+00	  1.9385e+01	  1.0795e-01	  1.1361e+00	  1.0005e+00	  1.0000e+00	  3.3217e-01	  4.9056e-03	  0.0000e+00	  7.7259e-03	  3.9441e-04	  1.3251e-02	  6.0965e-03	  9.0333e-05	  3.5244e-02	  1.1859e-03	  2.6821e-04	  1.0023e-02	  0.0000e+00	  1.6590e-03	
    -6.76473	  4.2000e+01	  6.0634e+00	  7.9591e-05	  6.4827e-05	  1.4432e-05	  6.5578e-03	  1.0240e-02	  1.0462e+04	  1.0436e-01	  2.7754e-01	  5.5022e-01	  9.5540e-01	  8.9828e-01	  1.7957e+01	  1.6066e+00	  1.1749e-02	  9.7135e-01	  8.6807e-02	  8.6807e-02	  4.1721e+00	  1.9305e+01	  1.0706e-01	  1.1394e+00	  1.0005e+00	  1.0000e+00	  3.4008e-01	  5.1273e-03	  0.0000e+00	  7.9080e-03	  4.0088e-04	  1.3457e-02	  6.1969e-03	  9.0911e-05	  3.5858e-02	  1.2039e-03	  2.6999e-04	  1.0240e-02	  0.0000e+00	  1.6737e-03	
    -6.76477	  4.3000e+01	  6.0594e+00	  7.9571e-05	  6.7190e-05	  1.4434e-05	  6.7151e-03	  1.0454e-02	  1.0622e+04	  1.0332e-01	  2.7453e-01	  5.4658e-01	  9.5425e-01	  8.5709e-01	  1.7981e+01	  1.6032e+00	  1.1473e-02	  9.6772e-01	  8.7689e-02	  8.7689e-02	  4.2515e+00	  1.9225e+01	  1.0619e-01	  1.1426e+00	  1.0005e+00	  1.0000e+00	  3.4788e-01	  5.3512e-03	  0.0000e+00	  8.0892e-03	  4.0731e-04	  1.3661e-02	  6.2960e-03	  9.1455e-05	  3.6464e-02	  1.2217e-03	  2.7174e-04	  1.0454e-02	  0.0000e+00	  1.6879e-03	
    -6.76487	  4.4000e+01	  6.0556e+00	  7.9551e-05	  6.9617e-05	  1.4436e-05	  6.8707e-03	  1.0666e-02	  1.0780e+04	  1.0233e-01	  2.7163e-01	  5.4303e-01	  9.5311e-01	  8.1767e-01	  1.8005e+01	  1.5998e+00	  1.1207e-02	  9.6376e-01	  8.8567e-02	  8.8567e-02	  4.3296e+00	  1.9147e+01	  1.0534e-01	  1.1457e+00	  1.0006e+00	  1.0000e+00	  3.5558e-01	  5.5769e-03	  0.0000e+00	  8.2695e-03	  4.1368e-04	  1.3863e-02	  6.3940e-03	  9.1966e-05	  3.7064e-02	  1.2392e-03	  2.7344e-04	  1.0666e-02	  0.0000e+00	  1.7016e-03	
    -6.76502	  4.5000e+01	  6.0520e+00	  7.9532e-05	  7.2107e-05	  1.4438e-05	  7.0245e-03	  1.0875e-02	  1.0936e+04	  1.0137e-01	  2.6882e-01	  5.3957e-01	  9.5197e-01	  7.7998e-01	  1.8027e+01	  1.5965e+00	  1.0950e-02	  9.5948e-01	  8.9439e-02	  8.9439e-02	  4.4065e+00	  1.9070e+01	  1.0453e-01	  1.1488e+00	  1.0006e+00	  1.0000e+00	  3.6319e-01	  5.8045e-03	  0.0000e+00	  8.4488e-03	  4.2001e-04	  1.4062e-02	  6.4909e-03	  9.2445e-05	  3.7658e-02	  1.2565e-03	  2.7511e-04	  1.0875e-02	  0.0000e+00	  1.7147e-03	
    -6.76523	  4.6000e+01	  6.0485e+00	  7.9512e-05	  7.4656e-05	  1.4440e-05	  7.1766e-03	  1.1082e-02	  1.1090e+04	  1.0044e-01	  2.6610e-01	  5.3620e-01	  9.5084e-01	  7.4394e-01	  1.8049e+01	  1.5932e+00	  1.0703e-02	  9.5489e-01	  9.0307e-02	  9.0307e-02	  4.4821e+00	  1.8994e+01	  1.0373e-01	  1.1519e+00	  1.0006e+00	  1.0000e+00	  3.7069e-01	  6.0337e-03	  0.0000e+00	  8.6271e-03	  4.2629e-04	  1.4258e-02	  6.5867e-03	  9.2894e-05	  3.8246e-02	  1.2735e-03	  2.7675e-04	  1.1082e-02	  0.0000e+00	  1.7273e-03	
    -6.76549	  4.7000e+01	  6.0452e+00	  7.9493e-05	  7.7264e-05	  1.4442e-05	  7.3269e-03	  1.1286e-02	  1.1243e+04	  9.9548e-02	  2.6348e-01	  5.3292e-01	  9.4971e-01	  7.0952e-01	  1.8069e+01	  1.5898e+00	  1.0465e-02	  9.5001e-01	  9.1169e-02	  9.1169e-02	  4.5565e+00	  1.8919e+01	  1.0296e-01	  1.1550e+00	  1.0006e+00	  1.0000e+00	  3.7810e-01	  6.2644e-03	  0.0000e+00	  8.8045e-03	  4.3253e-04	  1.4451e-02	  6.6813e-03	  9.3314e-05	  3.8827e-02	  1.2904e-03	  2.7835e-04	  1.1286e-02	  0.0000e+00	  1.7393e-03	
    -6.76579	  4.8000e+01	  6.0420e+00	  7.9474e-05	  7.9929e-05	  1.4444e-05	  7.4755e-03	  1.1488e-02	  1.1393e+04	  9.8682e-02	  2.6093e-01	  5.2971e-01	  9.4859e-01	  6.7665e-01	  1.8089e+01	  1.5865e+00	  1.0237e-02	  9.4486e-01	  9.2024e-02	  9.2024e-02	  4.6297e+00	  1.8846e+01	  1.0222e-01	  1.1580e+00	  1.0006e+00	  1.0000e+00	  3.8541e-01	  6.4965e-03	  0.0000e+00	  8.9808e-03	  4.3872e-04	  1.4642e-02	  6.7749e-03	  9.3706e-05	  3.9402e-02	  1.3069e-03	  2.7991e-04	  1.1488e-02	  0.0000e+00	  1.7507e-03	
    -6.76613	  4.9000e+01	  6.0389e+00	  7.9455e-05	  8.2646e-05	  1.4446e-05	  7.6222e-03	  1.1688e-02	  1.1542e+04	  9.7845e-02	  2.5846e-01	  5.2659e-01	  9.4747e-01	  6.4530e-01	  1.8108e+01	  1.5832e+00	  1.0017e-02	  9.3945e-01	  9.2874e-02	  9.2874e-02	  4.7018e+00	  1.8774e+01	  1.0150e-01	  1.1609e+00	  1.0007e+00	  1.0000e+00	  3.9262e-01	  6.7297e-03	  0.0000e+00	  9.1561e-03	  4.4486e-04	  1.4831e-02	  6.8674e-03	  9.4071e-05	  3.9971e-02	  1.3233e-03	  2.8145e-04	  1.1688e-02	  0.0000e+00	  1.7616e-03	
    -6.76652	  5.0000e+01	  6.0360e+00	  7.9437e-05	  8.5414e-05	  1.4448e-05	  7.7673e-03	  1.1885e-02	  1.1688e+04	  9.7034e-02	  2.5607e-01	  5.2354e-01	  9.4636e-01	  6.1539e-01	  1.8127e+01	  1.5799e+00	  9.8052e-03	  9.3380e-01	  9.3717e-02	  9.3717e-02	  4.7726e+00	  1.8703e+01	  1.0081e-01	  1.1638e+00	  1.0007e+00	  1.0000e+00	  3.9973e-01	  6.9640e-03	  0.0000e+00	  9.3304e-03	  4.5096e-04	  1.5017e-02	  6.9589e-03	  9.4410e-05	  4.0534e-02	  1.3394e-03	  2.8296e-04	  1.1885e-02	  0.0000e+00	  1.7720e-03	
    -6.76694	  5.1000e+01	  6.0331e+00	  7.9418e-05	  8.8231e-05	  1.4449e-05	  7.9105e-03	  1.2080e-02	  1.1833e+04	  9.6249e-02	  2.5376e-01	  5.2056e-01	  9.4526e-01	  5.8689e-01	  1.8144e+01	  1.5767e+00	  9.6023e-03	  9.2792e-01	  9.4554e-02	  9.4554e-02	  4.8424e+00	  1.8633e+01	  1.0014e-01	  1.1667e+00	  1.0007e+00	  1.0000e+00	  4.0675e-01	  7.1992e-03	  0.0000e+00	  9.5037e-03	  4.5701e-04	  1.5201e-02	  7.0493e-03	  9.4725e-05	  4.1091e-02	  1.3554e-03	  2.8443e-04	  1.2080e-02	  0.0000e+00	  1.7818e-03	
     -6.7674	  5.2000e+01	  6.0304e+00	  7.9400e-05	  9.1092e-05	  1.4451e-05	  8.0520e-03	  1.2272e-02	  1.1976e+04	  9.5489e-02	  2.5151e-01	  5.1765e-01	  9.4416e-01	  5.5974e-01	  1.8161e+01	  1.5734e+00	  9.4075e-03	  9.2183e-01	  9.5384e-02	  9.5384e-02	  4.9110e+00	  1.8564e+01	  9.9498e-02	  1.1695e+00	  1.0007e+00	  1.0000e+00	  4.1367e-01	  7.4352e-03	  0.0000e+00	  9.6758e-03	  4.6301e-04	  1.5383e-02	  7.1388e-03	  9.5016e-05	  4.1643e-02	  1.3711e-03	  2.8588e-04	  1.2272e-02	  0.0000e+00	  1.7912e-03	
    -6.76789	  5.3000e+01	  6.0278e+00	  7.9382e-05	  9.3995e-05	  1.4453e-05	  8.1917e-03	  1.2462e-02	  1.2118e+04	  9.4751e-02	  2.4933e-01	  5.1481e-01	  9.4306e-01	  5.3389e-01	  1.8177e+01	  1.5701e+00	  9.2208e-03	  9.1554e-01	  9.6207e-02	  9.6207e-02	  4.9785e+00	  1.8496e+01	  9.8880e-02	  1.1723e+00	  1.0008e+00	  1.0000e+00	  4.2050e-01	  7.6719e-03	  0.0000e+00	  9.8469e-03	  4.6897e-04	  1.5562e-02	  7.2272e-03	  9.5286e-05	  4.2188e-02	  1.3866e-03	  2.8730e-04	  1.2462e-02	  0.0000e+00	  1.8000e-03	
    -6.76841	  5.4000e+01	  6.0253e+00	  7.9365e-05	  9.6938e-05	  1.4455e-05	  8.3298e-03	  1.2650e-02	  1.2258e+04	  9.4036e-02	  2.4721e-01	  5.1204e-01	  9.4198e-01	  5.0929e-01	  1.8193e+01	  1.5669e+00	  9.0418e-03	  9.0906e-01	  9.7023e-02	  9.7023e-02	  5.0449e+00	  1.8430e+01	  9.8287e-02	  1.1751e+00	  1.0008e+00	  1.0000e+00	  4.2724e-01	  7.9092e-03	  0.0000e+00	  1.0017e-02	  4.7489e-04	  1.5739e-02	  7.3147e-03	  9.5534e-05	  4.2728e-02	  1.4019e-03	  2.8870e-04	  1.2650e-02	  0.0000e+00	  1.8084e-03	
    -6.76895	  5.5000e+01	  6.0229e+00	  7.9347e-05	  9.9918e-05	  1.4456e-05	  8.4660e-03	  1.2836e-02	  1.2396e+04	  9.3342e-02	  2.4515e-01	  5.0933e-01	  9.4089e-01	  4.8589e-01	  1.8208e+01	  1.5636e+00	  8.8704e-03	  9.0241e-01	  9.7831e-02	  9.7831e-02	  5.1103e+00	  1.8364e+01	  9.7717e-02	  1.1778e+00	  1.0008e+00	  1.0000e+00	  4.3388e-01	  8.1470e-03	  0.0000e+00	  1.0186e-02	  4.8076e-04	  1.5913e-02	  7.4012e-03	  9.5762e-05	  4.3262e-02	  1.4170e-03	  2.9007e-04	  1.2836e-02	  0.0000e+00	  1.8163e-03	
    -6.76953	  5.6000e+01	  6.0205e+00	  7.9330e-05	  1.0293e-04	  1.4458e-05	  8.6006e-03	  1.3019e-02	  1.2532e+04	  9.2668e-02	  2.4315e-01	  5.0668e-01	  9.3982e-01	  4.6364e-01	  1.8222e+01	  1.5604e+00	  8.7064e-03	  8.9561e-01	  9.8632e-02	  9.8632e-02	  5.1746e+00	  1.8300e+01	  9.7171e-02	  1.1805e+00	  1.0008e+00	  1.0000e+00	  4.4043e-01	  8.3852e-03	  0.0000e+00	  1.0354e-02	  4.8658e-04	  1.6086e-02	  7.4868e-03	  9.5971e-05	  4.3791e-02	  1.4319e-03	  2.9141e-04	  1.3019e-02	  0.0000e+00	  1.8238e-03	
    -6.77013	  5.7000e+01	  6.0183e+00	  7.9313e-05	  1.0597e-04	  1.4460e-05	  8.7335e-03	  1.3200e-02	  1.2667e+04	  9.2014e-02	  2.4120e-01	  5.0408e-01	  9.3875e-01	  4.4249e-01	  1.8236e+01	  1.5572e+00	  8.5496e-03	  8.8866e-01	  9.9425e-02	  9.9425e-02	  5.2379e+00	  1.8236e+01	  9.6648e-02	  1.1832e+00	  1.0009e+00	  1.0000e+00	  4.4689e-01	  8.6237e-03	  0.0000e+00	  1.0521e-02	  4.9236e-04	  1.6257e-02	  7.5714e-03	  9.6162e-05	  4.4314e-02	  1.4466e-03	  2.9273e-04	  1.3200e-02	  0.0000e+00	  1.8309e-03	
    -6.77074	  5.8000e+01	  6.0161e+00	  7.9296e-05	  1.0905e-04	  1.4461e-05	  8.8647e-03	  1.3379e-02	  1.2800e+04	  9.1378e-02	  2.3931e-01	  5.0155e-01	  9.3769e-01	  4.2240e-01	  1.8249e+01	  1.5539e+00	  8.3997e-03	  8.8158e-01	  1.0021e-01	  1.0021e-01	  5.3001e+00	  1.8174e+01	  9.6149e-02	  1.1858e+00	  1.0009e+00	  1.0000e+00	  4.5326e-01	  8.8624e-03	  0.0000e+00	  1.0686e-02	  4.9810e-04	  1.6425e-02	  7.6551e-03	  9.6336e-05	  4.4832e-02	  1.4611e-03	  2.9403e-04	  1.3379e-02	  0.0000e+00	  1.8375e-03	
    -6.77138	  5.9000e+01	  6.0141e+00	  7.9279e-05	  1.1214e-04	  1.4463e-05	  8.9943e-03	  1.3556e-02	  1.2932e+04	  9.0760e-02	  2.3747e-01	  4.9907e-01	  9.3664e-01	  4.0332e-01	  1.8262e+01	  1.5507e+00	  8.2567e-03	  8.7438e-01	  1.0099e-01	  1.0099e-01	  5.3615e+00	  1.8112e+01	  9.5671e-02	  1.1883e+00	  1.0009e+00	  1.0000e+00	  4.5955e-01	  9.1011e-03	  0.0000e+00	  1.0851e-02	  5.0379e-04	  1.6591e-02	  7.7379e-03	  9.6493e-05	  4.5345e-02	  1.4755e-03	  2.9530e-04	  1.3556e-02	  0.0000e+00	  1.8439e-03	
    -6.77204	  6.0000e+01	  6.0120e+00	  7.9263e-05	  1.1527e-04	  1.4465e-05	  9.1222e-03	  1.3730e-02	  1.3062e+04	  9.0159e-02	  2.3568e-01	  4.9665e-01	  9.3559e-01	  3.8521e-01	  1.8274e+01	  1.5475e+00	  8.1203e-03	  8.6707e-01	  1.0176e-01	  1.0176e-01	  5.4218e+00	  1.8052e+01	  9.5215e-02	  1.1909e+00	  1.0009e+00	  1.0000e+00	  4.6575e-01	  9.3400e-03	  0.0000e+00	  1.1014e-02	  5.0943e-04	  1.6755e-02	  7.8198e-03	  9.6636e-05	  4.5852e-02	  1.4896e-03	  2.9655e-04	  1.3730e-02	  0.0000e+00	  1.8498e-03	
    -6.77271	  6.1000e+01	  6.0101e+00	  7.9246e-05	  1.1841e-04	  1.4466e-05	  9.2485e-03	  1.3903e-02	  1.3191e+04	  8.9574e-02	  2.3394e-01	  4.9428e-01	  9.3455e-01	  3.6802e-01	  1.8285e+01	  1.5443e+00	  7.9904e-03	  8.5967e-01	  1.0252e-01	  1.0252e-01	  5.4812e+00	  1.7992e+01	  9.4781e-02	  1.1934e+00	  1.0010e+00	  1.0000e+00	  4.7186e-01	  9.5788e-03	  0.0000e+00	  1.1177e-02	  5.1504e-04	  1.6918e-02	  7.9008e-03	  9.6763e-05	  4.6354e-02	  1.5036e-03	  2.9778e-04	  1.3903e-02	  0.0000e+00	  1.8555e-03	
     -6.7734	  6.2000e+01	  6.0083e+00	  7.9230e-05	  1.2157e-04	  1.4468e-05	  9.3733e-03	  1.4073e-02	  1.3318e+04	  8.9005e-02	  2.3224e-01	  4.9195e-01	  9.3351e-01	  3.5172e-01	  1.8296e+01	  1.5412e+00	  7.8666e-03	  8.5218e-01	  1.0327e-01	  1.0327e-01	  5.5397e+00	  1.7934e+01	  9.4368e-02	  1.1959e+00	  1.0010e+00	  1.0000e+00	  4.7789e-01	  9.8175e-03	  0.0000e+00	  1.1338e-02	  5.2060e-04	  1.7078e-02	  7.9809e-03	  9.6877e-05	  4.6851e-02	  1.5174e-03	  2.9899e-04	  1.4073e-02	  0.0000e+00	  1.8608e-03	
     -6.7741	  6.3000e+01	  6.0065e+00	  7.9214e-05	  1.2474e-04	  1.4470e-05	  9.4964e-03	  1.4241e-02	  1.3443e+04	  8.8451e-02	  2.3059e-01	  4.8968e-01	  9.3248e-01	  3.3625e-01	  1.8307e+01	  1.5380e+00	  7.7490e-03	  8.4461e-01	  1.0402e-01	  1.0402e-01	  5.5973e+00	  1.7876e+01	  9.3976e-02	  1.1983e+00	  1.0010e+00	  1.0000e+00	  4.8384e-01	  1.0056e-02	  0.0000e+00	  1.1498e-02	  5.2611e-04	  1.7236e-02	  8.0602e-03	  9.6978e-05	  4.7342e-02	  1.5311e-03	  3.0017e-04	  1.4241e-02	  0.0000e+00	  1.8659e-03	
    -6.77482	  6.4000e+01	  6.0047e+00	  7.9198e-05	  1.2793e-04	  1.4471e-05	  9.6180e-03	  1.4407e-02	  1.3568e+04	  8.7911e-02	  2.2897e-01	  4.8746e-01	  9.3146e-01	  3.2159e-01	  1.8317e+01	  1.5348e+00	  7.6372e-03	  8.3698e-01	  1.0475e-01	  1.0475e-01	  5.6541e+00	  1.7819e+01	  9.3603e-02	  1.2007e+00	  1.0010e+00	  1.0000e+00	  4.8971e-01	  1.0294e-02	  0.0000e+00	  1.1657e-02	  5.3158e-04	  1.7393e-02	  8.1386e-03	  9.7067e-05	  4.7829e-02	  1.5445e-03	  3.0134e-04	  1.4407e-02	  0.0000e+00	  1.8707e-03	
    -6.77554	  6.5000e+01	  6.0030e+00	  7.9182e-05	  1.3114e-04	  1.4473e-05	  9.7381e-03	  1.4572e-02	  1.3690e+04	  8.7386e-02	  2.2740e-01	  4.8528e-01	  9.3045e-01	  3.0769e-01	  1.8326e+01	  1.5316e+00	  7.5311e-03	  8.2929e-01	  1.0548e-01	  1.0548e-01	  5.7099e+00	  1.7763e+01	  9.3250e-02	  1.2031e+00	  1.0011e+00	  1.0000e+00	  4.9550e-01	  1.0532e-02	  0.0000e+00	  1.1815e-02	  5.3701e-04	  1.7547e-02	  8.2162e-03	  9.7145e-05	  4.8311e-02	  1.5578e-03	  3.0249e-04	  1.4572e-02	  0.0000e+00	  1.8752e-03	
    -6.77627	  6.6000e+01	  6.0014e+00	  7.9167e-05	  1.3435e-04	  1.4474e-05	  9.8566e-03	  1.4734e-02	  1.3812e+04	  8.6874e-02	  2.2587e-01	  4.8314e-01	  9.2944e-01	  2.9452e-01	  1.8336e+01	  1.5285e+00	  7.4305e-03	  8.2156e-01	  1.0620e-01	  1.0620e-01	  5.7650e+00	  1.7708e+01	  9.2916e-02	  1.2054e+00	  1.0011e+00	  1.0000e+00	  5.0121e-01	  1.0770e-02	  0.0000e+00	  1.1971e-02	  5.4240e-04	  1.7700e-02	  8.2930e-03	  9.7212e-05	  4.8787e-02	  1.5710e-03	  3.0361e-04	  1.4734e-02	  0.0000e+00	  1.8795e-03	
    -6.77702	  6.7000e+01	  5.9999e+00	  7.9152e-05	  1.3757e-04	  1.4476e-05	  9.9737e-03	  1.4894e-02	  1.3932e+04	  8.6374e-02	  2.2438e-01	  4.8105e-01	  9.2845e-01	  2.8204e-01	  1.8344e+01	  1.5254e+00	  7.3352e-03	  8.1379e-01	  1.0691e-01	  1.0691e-01	  5.8192e+00	  1.7653e+01	  9.2601e-02	  1.2077e+00	  1.0011e+00	  1.0000e+00	  5.0684e-01	  1.1007e-02	  0.0000e+00	  1.2127e-02	  5.4774e-04	  1.7851e-02	  8.3689e-03	  9.7268e-05	  4.9259e-02	  1.5839e-03	  3.0472e-04	  1.4894e-02	  0.0000e+00	  1.8835e-03	
    -6.77777	  6.8000e+01	  5.9983e+00	  7.9137e-05	  1.4080e-04	  1.4477e-05	  1.0089e-02	  1.5053e-02	  1.4050e+04	  8.5887e-02	  2.2292e-01	  4.7900e-01	  9.2745e-01	  2.7021e-01	  1.8353e+01	  1.5222e+00	  7.2451e-03	  8.0598e-01	  1.0761e-01	  1.0761e-01	  5.8727e+00	  1.7600e+01	  9.2304e-02	  1.2100e+00	  1.0011e+00	  1.0000e+00	  5.1240e-01	  1.1244e-02	  0.0000e+00	  1.2282e-02	  5.5304e-04	  1.8000e-02	  8.4441e-03	  9.7316e-05	  4.9726e-02	  1.5967e-03	  3.0582e-04	  1.5053e-02	  0.0000e+00	  1.8874e-03	
    -6.77852	  6.9000e+01	  5.9969e+00	  7.9122e-05	  1.4403e-04	  1.4479e-05	  1.0204e-02	  1.5210e-02	  1.4168e+04	  8.5413e-02	  2.2150e-01	  4.7699e-01	  9.2647e-01	  2.5901e-01	  1.8361e+01	  1.5191e+00	  7.1601e-03	  7.9816e-01	  1.0831e-01	  1.0831e-01	  5.9254e+00	  1.7547e+01	  9.2025e-02	  1.2122e+00	  1.0011e+00	  1.0000e+00	  5.1788e-01	  1.1481e-02	  0.0000e+00	  1.2435e-02	  5.5830e-04	  1.8147e-02	  8.5184e-03	  9.7354e-05	  5.0188e-02	  1.6094e-03	  3.0689e-04	  1.5210e-02	  0.0000e+00	  1.8910e-03	
    -6.77928	  7.0000e+01	  5.9955e+00	  7.9107e-05	  1.4727e-04	  1.4480e-05	  1.0316e-02	  1.5364e-02	  1.4284e+04	  8.4949e-02	  2.2011e-01	  4.7502e-01	  9.2549e-01	  2.4840e-01	  1.8369e+01	  1.5160e+00	  7.0798e-03	  7.9032e-01	  1.0899e-01	  1.0899e-01	  5.9773e+00	  1.7495e+01	  9.1763e-02	  1.2145e+00	  1.0012e+00	  1.0000e+00	  5.2330e-01	  1.1716e-02	  0.0000e+00	  1.2587e-02	  5.6351e-04	  1.8293e-02	  8.5920e-03	  9.7384e-05	  5.0646e-02	  1.6219e-03	  3.0795e-04	  1.5364e-02	  0.0000e+00	  1.8945e-03	
    -6.78005	  7.1000e+01	  5.9941e+00	  7.9092e-05	  1.5051e-04	  1.4482e-05	  1.0428e-02	  1.5517e-02	  1.4398e+04	  8.4497e-02	  2.1875e-01	  4.7309e-01	  9.2452e-01	  2.3835e-01	  1.8376e+01	  1.5128e+00	  7.0042e-03	  7.8247e-01	  1.0967e-01	  1.0967e-01	  6.0285e+00	  1.7443e+01	  9.1518e-02	  1.2167e+00	  1.0012e+00	  1.0000e+00	  5.2864e-01	  1.1952e-02	  0.0000e+00	  1.2738e-02	  5.6869e-04	  1.8437e-02	  8.6648e-03	  9.7406e-05	  5.1099e-02	  1.6343e-03	  3.0899e-04	  1.5517e-02	  0.0000e+00	  1.8978e-03	
    -6.78082	  7.2000e+01	  5.9928e+00	  7.9078e-05	  1.5376e-04	  1.4483e-05	  1.0538e-02	  1.5668e-02	  1.4511e+04	  8.4056e-02	  2.1743e-01	  4.7120e-01	  9.2356e-01	  2.2884e-01	  1.8383e+01	  1.5097e+00	  6.9332e-03	  7.7462e-01	  1.1034e-01	  1.1034e-01	  6.0789e+00	  1.7393e+01	  9.1290e-02	  1.2188e+00	  1.0012e+00	  1.0000e+00	  5.3391e-01	  1.2186e-02	  0.0000e+00	  1.2888e-02	  5.7382e-04	  1.8579e-02	  8.7368e-03	  9.7421e-05	  5.1547e-02	  1.6465e-03	  3.1001e-04	  1.5668e-02	  0.0000e+00	  1.9009e-03	
    -6.78159	  7.3000e+01	  5.9915e+00	  7.9063e-05	  1.5700e-04	  1.4485e-05	  1.0646e-02	  1.5818e-02	  1.4624e+04	  8.3625e-02	  2.1614e-01	  4.6935e-01	  9.2260e-01	  2.1982e-01	  1.8390e+01	  1.5066e+00	  6.8664e-03	  7.6678e-01	  1.1100e-01	  1.1100e-01	  6.1287e+00	  1.7343e+01	  9.1078e-02	  1.2209e+00	  1.0012e+00	  1.0000e+00	  5.3911e-01	  1.2420e-02	  0.0000e+00	  1.3037e-02	  5.7891e-04	  1.8720e-02	  8.8080e-03	  9.7429e-05	  5.1991e-02	  1.6585e-03	  3.1102e-04	  1.5818e-02	  0.0000e+00	  1.9039e-03	
