          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
    -6.97384	  3.6000e+01	  6.1777e+00	  7.9748e-05	  4.2802e-04	  1.4419e-05	  5.3375e-03	  9.2927e-03	  8.8469e+03	  1.1635e-01	  3.1202e-01	  5.9000e-01	  9.6636e-01	  1.1857e+00	  1.7790e+01	  1.6270e+00	  1.3747e-02	  9.7909e-01	  8.1326e-02	  8.1326e-02	  3.7724e+00	  1.9705e+01	  1.1206e-01	  1.1085e+00	  1.0031e+00	  1.0000e+00	  2.6481e-01	  3.0725e-02	  0.0000e+00	  6.6636e-03	  3.5362e-04	  1.1395e-02	  5.6620e-03	  6.2358e-05	  2.5379e-02	  4.1401e-03	  2.5395e-04	  9.2927e-03	  0.0000e+00	  1.9914e-03	
    -6.97578	  3.7000e+01	  6.1748e+00	  7.9728e-05	  4.4883e-04	  1.4421e-05	  5.4913e-03	  9.5398e-03	  9.0059e+03	  1.1503e-01	  3.0825e-01	  5.8582e-01	  9.6533e-01	  1.1328e+00	  1.7820e+01	  1.6235e+00	  1.3405e-02	  9.7769e-01	  8.2223e-02	  8.2223e-02	  3.8650e+00	  1.9613e+01	  1.1092e-01	  1.1115e+00	  1.0032e+00	  1.0000e+00	  2.7215e-01	  3.2132e-02	  0.0000e+00	  6.8458e-03	  3.6016e-04	  1.1598e-02	  5.7697e-03	  6.2253e-05	  2.5890e-02	  4.2089e-03	  2.5590e-04	  9.5398e-03	  0.0000e+00	  1.9920e-03	
    -6.97775	  3.8000e+01	  6.1720e+00	  7.9707e-05	  4.6974e-04	  1.4423e-05	  5.6433e-03	  9.7844e-03	  9.1628e+03	  1.1375e-01	  3.0461e-01	  5.8175e-01	  9.6431e-01	  1.0820e+00	  1.7849e+01	  1.6201e+00	  1.3075e-02	  9.7587e-01	  8.3117e-02	  8.3117e-02	  3.9563e+00	  1.9521e+01	  1.0979e-01	  1.1145e+00	  1.0034e+00	  1.0000e+00	  2.7938e-01	  3.3545e-02	  0.0000e+00	  7.0273e-03	  3.6666e-04	  1.1798e-02	  5.8761e-03	  6.2130e-05	  2.6396e-02	  4.2767e-03	  2.5780e-04	  9.7844e-03	  0.0000e+00	  1.9925e-03	
    -6.97974	  3.9000e+01	  6.1695e+00	  7.9687e-05	  4.9072e-04	  1.4425e-05	  5.7936e-03	  1.0027e-02	  9.3176e+03	  1.1252e-01	  3.0111e-01	  5.7780e-01	  9.6328e-01	  1.0333e+00	  1.7878e+01	  1.6167e+00	  1.2756e-02	  9.7362e-01	  8.4008e-02	  8.4008e-02	  4.0463e+00	  1.9431e+01	  1.0868e-01	  1.1174e+00	  1.0035e+00	  1.0000e+00	  2.8652e-01	  3.4963e-02	  0.0000e+00	  7.2080e-03	  3.7310e-04	  1.1995e-02	  5.9812e-03	  6.1991e-05	  2.6896e-02	  4.3435e-03	  2.5966e-04	  1.0027e-02	  0.0000e+00	  1.9929e-03	
    -6.98174	  4.0000e+01	  6.1670e+00	  7.9668e-05	  5.1176e-04	  1.4427e-05	  5.9421e-03	  1.0266e-02	  9.4703e+03	  1.1134e-01	  2.9773e-01	  5.7396e-01	  9.6226e-01	  9.8648e-01	  1.7905e+01	  1.6133e+00	  1.2448e-02	  9.7098e-01	  8.4896e-02	  8.4896e-02	  4.1350e+00	  1.9342e+01	  1.0759e-01	  1.1203e+00	  1.0036e+00	  1.0000e+00	  2.9356e-01	  3.6385e-02	  0.0000e+00	  7.3879e-03	  3.7950e-04	  1.2190e-02	  6.0851e-03	  6.1838e-05	  2.7390e-02	  4.4093e-03	  2.6148e-04	  1.0266e-02	  0.0000e+00	  1.9933e-03	
    -6.98376	  4.1000e+01	  6.1648e+00	  7.9648e-05	  5.3283e-04	  1.4429e-05	  6.0888e-03	  1.0503e-02	  9.6211e+03	  1.1021e-01	  2.9447e-01	  5.7021e-01	  9.6125e-01	  9.4160e-01	  1.7931e+01	  1.6099e+00	  1.2150e-02	  9.6794e-01	  8.5780e-02	  8.5780e-02	  4.2224e+00	  1.9254e+01	  1.0652e-01	  1.1232e+00	  1.0038e+00	  1.0000e+00	  3.0050e-01	  3.7809e-02	  0.0000e+00	  7.5670e-03	  3.8586e-04	  1.2381e-02	  6.1877e-03	  6.1671e-05	  2.7879e-02	  4.4742e-03	  2.6325e-04	  1.0503e-02	  0.0000e+00	  1.9937e-03	
     -6.9858	  4.2000e+01	  6.1626e+00	  7.9629e-05	  5.5392e-04	  1.4431e-05	  6.2336e-03	  1.0738e-02	  9.7699e+03	  1.0911e-01	  2.9133e-01	  5.6656e-01	  9.6023e-01	  8.9860e-01	  1.7956e+01	  1.6065e+00	  1.1863e-02	  9.6454e-01	  8.6660e-02	  8.6660e-02	  4.3086e+00	  1.9168e+01	  1.0548e-01	  1.1260e+00	  1.0039e+00	  1.0000e+00	  3.0734e-01	  3.9235e-02	  0.0000e+00	  7.7451e-03	  3.9217e-04	  1.2571e-02	  6.2892e-03	  6.1492e-05	  2.8363e-02	  4.5382e-03	  2.6499e-04	  1.0738e-02	  0.0000e+00	  1.9940e-03	
    -6.98785	  4.3000e+01	  6.1606e+00	  7.9610e-05	  5.7501e-04	  1.4432e-05	  6.3766e-03	  1.0970e-02	  9.9169e+03	  1.0806e-01	  2.8828e-01	  5.6301e-01	  9.5922e-01	  8.5741e-01	  1.7980e+01	  1.6032e+00	  1.1585e-02	  9.6078e-01	  8.7536e-02	  8.7536e-02	  4.3934e+00	  1.9083e+01	  1.0446e-01	  1.1287e+00	  1.0041e+00	  1.0000e+00	  3.1408e-01	  4.0662e-02	  0.0000e+00	  7.9224e-03	  3.9843e-04	  1.2757e-02	  6.3894e-03	  6.1302e-05	  2.8842e-02	  4.6013e-03	  2.6669e-04	  1.0970e-02	  0.0000e+00	  1.9943e-03	
     -6.9899	  4.4000e+01	  6.1587e+00	  7.9591e-05	  5.9610e-04	  1.4434e-05	  6.5177e-03	  1.1199e-02	  1.0062e+04	  1.0704e-01	  2.8534e-01	  5.5955e-01	  9.5822e-01	  8.1799e-01	  1.8004e+01	  1.5998e+00	  1.1318e-02	  9.5669e-01	  8.8406e-02	  8.8406e-02	  4.4770e+00	  1.8999e+01	  1.0347e-01	  1.1314e+00	  1.0042e+00	  1.0000e+00	  3.2071e-01	  4.2089e-02	  0.0000e+00	  8.0987e-03	  4.0464e-04	  1.2941e-02	  6.4886e-03	  6.1101e-05	  2.9316e-02	  4.6635e-03	  2.6835e-04	  1.1199e-02	  0.0000e+00	  1.9945e-03	
    -6.99196	  4.5000e+01	  6.1569e+00	  7.9572e-05	  6.1716e-04	  1.4436e-05	  6.6569e-03	  1.1425e-02	  1.0205e+04	  1.0606e-01	  2.8250e-01	  5.5617e-01	  9.5722e-01	  7.8029e-01	  1.8026e+01	  1.5965e+00	  1.1060e-02	  9.5228e-01	  8.9272e-02	  8.9272e-02	  4.5593e+00	  1.8917e+01	  1.0251e-01	  1.1341e+00	  1.0044e+00	  1.0000e+00	  3.2725e-01	  4.3514e-02	  0.0000e+00	  8.2741e-03	  4.1081e-04	  1.3123e-02	  6.5865e-03	  6.0892e-05	  2.9784e-02	  4.7249e-03	  2.6997e-04	  1.1425e-02	  0.0000e+00	  1.9948e-03	
    -6.99403	  4.6000e+01	  6.1553e+00	  7.9554e-05	  6.3820e-04	  1.4438e-05	  6.7943e-03	  1.1650e-02	  1.0347e+04	  1.0511e-01	  2.7974e-01	  5.5288e-01	  9.5622e-01	  7.4425e-01	  1.8048e+01	  1.5931e+00	  1.0812e-02	  9.4756e-01	  9.0132e-02	  9.0132e-02	  4.6403e+00	  1.8836e+01	  1.0157e-01	  1.1368e+00	  1.0045e+00	  1.0000e+00	  3.3369e-01	  4.4937e-02	  0.0000e+00	  8.4486e-03	  4.1694e-04	  1.3302e-02	  6.6834e-03	  6.0675e-05	  3.0248e-02	  4.7855e-03	  2.7156e-04	  1.1650e-02	  0.0000e+00	  1.9950e-03	
    -6.99609	  4.7000e+01	  6.1537e+00	  7.9536e-05	  6.5918e-04	  1.4440e-05	  6.9298e-03	  1.1871e-02	  1.0486e+04	  1.0420e-01	  2.7708e-01	  5.4966e-01	  9.5522e-01	  7.0982e-01	  1.8068e+01	  1.5898e+00	  1.0573e-02	  9.4255e-01	  9.0987e-02	  9.0987e-02	  4.7200e+00	  1.8756e+01	  1.0067e-01	  1.1394e+00	  1.0046e+00	  1.0000e+00	  3.4003e-01	  4.6358e-02	  0.0000e+00	  8.6221e-03	  4.2302e-04	  1.3479e-02	  6.7792e-03	  6.0451e-05	  3.0706e-02	  4.8453e-03	  2.7312e-04	  1.1871e-02	  0.0000e+00	  1.9952e-03	
    -6.99816	  4.8000e+01	  6.1522e+00	  7.9518e-05	  6.8012e-04	  1.4442e-05	  7.0634e-03	  1.2090e-02	  1.0624e+04	  1.0331e-01	  2.7449e-01	  5.4653e-01	  9.5424e-01	  6.7695e-01	  1.8088e+01	  1.5865e+00	  1.0343e-02	  9.3727e-01	  9.1835e-02	  9.1835e-02	  4.7985e+00	  1.8677e+01	  9.9787e-02	  1.1419e+00	  1.0048e+00	  1.0000e+00	  3.4627e-01	  4.7775e-02	  0.0000e+00	  8.7946e-03	  4.2905e-04	  1.3654e-02	  6.8739e-03	  6.0221e-05	  3.1160e-02	  4.9043e-03	  2.7465e-04	  1.2090e-02	  0.0000e+00	  1.9954e-03	
    -7.00023	  4.9000e+01	  6.1508e+00	  7.9500e-05	  7.0099e-04	  1.4444e-05	  7.1952e-03	  1.2306e-02	  1.0760e+04	  1.0245e-01	  2.7198e-01	  5.4347e-01	  9.5325e-01	  6.4559e-01	  1.8107e+01	  1.5832e+00	  1.0122e-02	  9.3174e-01	  9.2678e-02	  9.2678e-02	  4.8758e+00	  1.8600e+01	  9.8937e-02	  1.1444e+00	  1.0049e+00	  1.0000e+00	  3.5242e-01	  4.9188e-02	  0.0000e+00	  8.9661e-03	  4.3504e-04	  1.3826e-02	  6.9675e-03	  5.9986e-05	  3.1609e-02	  4.9626e-03	  2.7615e-04	  1.2306e-02	  0.0000e+00	  1.9956e-03	
    -7.00229	  5.0000e+01	  6.1495e+00	  7.9482e-05	  7.2180e-04	  1.4445e-05	  7.3251e-03	  1.2520e-02	  1.0895e+04	  1.0162e-01	  2.6955e-01	  5.4048e-01	  9.5227e-01	  6.1567e-01	  1.8126e+01	  1.5799e+00	  9.9094e-03	  9.2596e-01	  9.3513e-02	  9.3513e-02	  4.9519e+00	  1.8524e+01	  9.8116e-02	  1.1469e+00	  1.0051e+00	  1.0000e+00	  3.5847e-01	  5.0596e-02	  0.0000e+00	  9.1366e-03	  4.4099e-04	  1.3996e-02	  7.0601e-03	  5.9745e-05	  3.2053e-02	  5.0201e-03	  2.7762e-04	  1.2520e-02	  0.0000e+00	  1.9957e-03	
    -7.00435	  5.1000e+01	  6.1482e+00	  7.9465e-05	  7.4252e-04	  1.4447e-05	  7.4532e-03	  1.2731e-02	  1.1028e+04	  1.0082e-01	  2.6720e-01	  5.3756e-01	  9.5130e-01	  5.8716e-01	  1.8143e+01	  1.5766e+00	  9.7053e-03	  9.1996e-01	  9.4342e-02	  9.4342e-02	  5.0267e+00	  1.8448e+01	  9.7323e-02	  1.1494e+00	  1.0052e+00	  1.0000e+00	  3.6443e-01	  5.2000e-02	  0.0000e+00	  9.3061e-03	  4.4688e-04	  1.4164e-02	  7.1517e-03	  5.9501e-05	  3.2493e-02	  5.0769e-03	  2.7906e-04	  1.2731e-02	  0.0000e+00	  1.9959e-03	
     -7.0064	  5.2000e+01	  6.1471e+00	  7.9448e-05	  7.6316e-04	  1.4449e-05	  7.5795e-03	  1.2940e-02	  1.1159e+04	  1.0004e-01	  2.6491e-01	  5.3471e-01	  9.5033e-01	  5.5999e-01	  1.8160e+01	  1.5733e+00	  9.5094e-03	  9.1374e-01	  9.5165e-02	  9.5165e-02	  5.1004e+00	  1.8375e+01	  9.6558e-02	  1.1518e+00	  1.0053e+00	  1.0000e+00	  3.7029e-01	  5.3397e-02	  0.0000e+00	  9.4746e-03	  4.5274e-04	  1.4330e-02	  7.2423e-03	  5.9254e-05	  3.2927e-02	  5.1331e-03	  2.8047e-04	  1.2940e-02	  0.0000e+00	  1.9960e-03	
    -7.00844	  5.3000e+01	  6.1460e+00	  7.9431e-05	  7.8370e-04	  1.4450e-05	  7.7040e-03	  1.3146e-02	  1.1289e+04	  9.9279e-02	  2.6269e-01	  5.3192e-01	  9.4937e-01	  5.3413e-01	  1.8176e+01	  1.5701e+00	  9.3215e-03	  9.0733e-01	  9.5980e-02	  9.5980e-02	  5.1729e+00	  1.8302e+01	  9.5821e-02	  1.1541e+00	  1.0055e+00	  1.0000e+00	  3.7606e-01	  5.4789e-02	  0.0000e+00	  9.6420e-03	  4.5855e-04	  1.4493e-02	  7.3319e-03	  5.9004e-05	  3.3358e-02	  5.1885e-03	  2.8185e-04	  1.3146e-02	  0.0000e+00	  1.9962e-03	
    -7.01048	  5.4000e+01	  6.1449e+00	  7.9414e-05	  8.0415e-04	  1.4452e-05	  7.8268e-03	  1.3349e-02	  1.1417e+04	  9.8545e-02	  2.6053e-01	  5.2920e-01	  9.4841e-01	  5.0951e-01	  1.8192e+01	  1.5668e+00	  9.1414e-03	  9.0073e-01	  9.6787e-02	  9.6787e-02	  5.2443e+00	  1.8230e+01	  9.5112e-02	  1.1565e+00	  1.0056e+00	  1.0000e+00	  3.8174e-01	  5.6174e-02	  0.0000e+00	  9.8084e-03	  4.6432e-04	  1.4655e-02	  7.4205e-03	  5.8752e-05	  3.3784e-02	  5.2433e-03	  2.8321e-04	  1.3349e-02	  0.0000e+00	  1.9963e-03	
    -7.01251	  5.5000e+01	  6.1440e+00	  7.9397e-05	  8.2450e-04	  1.4454e-05	  7.9478e-03	  1.3550e-02	  1.1544e+04	  9.7832e-02	  2.5843e-01	  5.2654e-01	  9.4746e-01	  4.8609e-01	  1.8207e+01	  1.5636e+00	  8.9689e-03	  8.9397e-01	  9.7587e-02	  9.7587e-02	  5.3146e+00	  1.8160e+01	  9.4429e-02	  1.1587e+00	  1.0058e+00	  1.0000e+00	  3.8733e-01	  5.7553e-02	  0.0000e+00	  9.9737e-03	  4.7004e-04	  1.4814e-02	  7.5081e-03	  5.8498e-05	  3.4205e-02	  5.2974e-03	  2.8455e-04	  1.3550e-02	  0.0000e+00	  1.9964e-03	
    -7.01452	  5.6000e+01	  6.1431e+00	  7.9381e-05	  8.4473e-04	  1.4456e-05	  8.0670e-03	  1.3749e-02	  1.1669e+04	  9.7140e-02	  2.5639e-01	  5.2394e-01	  9.4651e-01	  4.6382e-01	  1.8221e+01	  1.5603e+00	  8.8038e-03	  8.8705e-01	  9.8380e-02	  9.8380e-02	  5.3837e+00	  1.8091e+01	  9.3773e-02	  1.1610e+00	  1.0059e+00	  1.0000e+00	  3.9284e-01	  5.8924e-02	  0.0000e+00	  1.0138e-02	  4.7572e-04	  1.4971e-02	  7.5948e-03	  5.8243e-05	  3.4622e-02	  5.3509e-03	  2.8586e-04	  1.3749e-02	  0.0000e+00	  1.9965e-03	
    -7.01652	  5.7000e+01	  6.1422e+00	  7.9365e-05	  8.6486e-04	  1.4457e-05	  8.1846e-03	  1.3945e-02	  1.1793e+04	  9.6467e-02	  2.5440e-01	  5.2139e-01	  9.4557e-01	  4.4265e-01	  1.8235e+01	  1.5571e+00	  8.6459e-03	  8.7999e-01	  9.9165e-02	  9.9165e-02	  5.4518e+00	  1.8022e+01	  9.3144e-02	  1.1632e+00	  1.0060e+00	  1.0000e+00	  3.9826e-01	  6.0288e-02	  0.0000e+00	  1.0301e-02	  4.8136e-04	  1.5127e-02	  7.6805e-03	  5.7987e-05	  3.5035e-02	  5.4037e-03	  2.8715e-04	  1.3945e-02	  0.0000e+00	  1.9966e-03	
    -7.01851	  5.8000e+01	  6.1414e+00	  7.9349e-05	  8.8487e-04	  1.4459e-05	  8.3004e-03	  1.4139e-02	  1.1915e+04	  9.5814e-02	  2.5247e-01	  5.1890e-01	  9.4463e-01	  4.2254e-01	  1.8248e+01	  1.5539e+00	  8.4951e-03	  8.7279e-01	  9.9942e-02	  9.9942e-02	  5.5188e+00	  1.7955e+01	  9.2540e-02	  1.1654e+00	  1.0062e+00	  1.0000e+00	  4.0359e-01	  6.1644e-02	  0.0000e+00	  1.0463e-02	  4.8695e-04	  1.5280e-02	  7.7654e-03	  5.7730e-05	  3.5443e-02	  5.4560e-03	  2.8841e-04	  1.4139e-02	  0.0000e+00	  1.9967e-03	
    -7.02049	  5.9000e+01	  6.1406e+00	  7.9333e-05	  9.0475e-04	  1.4460e-05	  8.4146e-03	  1.4331e-02	  1.2036e+04	  9.5178e-02	  2.5059e-01	  5.1646e-01	  9.4370e-01	  4.0344e-01	  1.8260e+01	  1.5507e+00	  8.3511e-03	  8.6549e-01	  1.0071e-01	  1.0071e-01	  5.5848e+00	  1.7889e+01	  9.1961e-02	  1.1676e+00	  1.0063e+00	  1.0000e+00	  4.0884e-01	  6.2992e-02	  0.0000e+00	  1.0624e-02	  4.9250e-04	  1.5432e-02	  7.8493e-03	  5.7474e-05	  3.5847e-02	  5.5076e-03	  2.8965e-04	  1.4331e-02	  0.0000e+00	  1.9968e-03	
    -7.02245	  6.0000e+01	  6.1399e+00	  7.9317e-05	  9.2452e-04	  1.4462e-05	  8.5272e-03	  1.4520e-02	  1.2155e+04	  9.4560e-02	  2.4876e-01	  5.1407e-01	  9.4278e-01	  3.8531e-01	  1.8272e+01	  1.5475e+00	  8.2137e-03	  8.5807e-01	  1.0147e-01	  1.0147e-01	  5.6498e+00	  1.7824e+01	  9.1407e-02	  1.1697e+00	  1.0064e+00	  1.0000e+00	  4.1401e-01	  6.4331e-02	  0.0000e+00	  1.0784e-02	  4.9801e-04	  1.5582e-02	  7.9323e-03	  5.7218e-05	  3.6247e-02	  5.5586e-03	  2.9087e-04	  1.4520e-02	  0.0000e+00	  1.9968e-03	
     -7.0244	  6.1000e+01	  6.1392e+00	  7.9302e-05	  9.4416e-04	  1.4464e-05	  8.6382e-03	  1.4707e-02	  1.2273e+04	  9.3959e-02	  2.4698e-01	  5.1173e-01	  9.4186e-01	  3.6810e-01	  1.8284e+01	  1.5443e+00	  8.0828e-03	  8.5056e-01	  1.0222e-01	  1.0222e-01	  5.7138e+00	  1.7760e+01	  9.0877e-02	  1.1718e+00	  1.0066e+00	  1.0000e+00	  4.1910e-01	  6.5663e-02	  0.0000e+00	  1.0943e-02	  5.0347e-04	  1.5730e-02	  8.0144e-03	  5.6963e-05	  3.6643e-02	  5.6091e-03	  2.9207e-04	  1.4707e-02	  0.0000e+00	  1.9969e-03	
    -7.02633	  6.2000e+01	  6.1386e+00	  7.9286e-05	  9.6367e-04	  1.4465e-05	  8.7476e-03	  1.4891e-02	  1.2389e+04	  9.3373e-02	  2.4524e-01	  5.0945e-01	  9.4094e-01	  3.5177e-01	  1.8295e+01	  1.5411e+00	  7.9582e-03	  8.4297e-01	  1.0297e-01	  1.0297e-01	  5.7768e+00	  1.7697e+01	  9.0371e-02	  1.1738e+00	  1.0067e+00	  1.0000e+00	  4.2412e-01	  6.6986e-02	  0.0000e+00	  1.1101e-02	  5.0889e-04	  1.5876e-02	  8.0957e-03	  5.6708e-05	  3.7035e-02	  5.6590e-03	  2.9324e-04	  1.4891e-02	  0.0000e+00	  1.9970e-03	
    -7.02825	  6.3000e+01	  6.1380e+00	  7.9271e-05	  9.8306e-04	  1.4467e-05	  8.8555e-03	  1.5074e-02	  1.2505e+04	  9.2803e-02	  2.4355e-01	  5.0721e-01	  9.4004e-01	  3.3628e-01	  1.8305e+01	  1.5379e+00	  7.8397e-03	  8.3530e-01	  1.0370e-01	  1.0370e-01	  5.8388e+00	  1.7634e+01	  8.9887e-02	  1.1758e+00	  1.0068e+00	  1.0000e+00	  4.2905e-01	  6.8300e-02	  0.0000e+00	  1.1258e-02	  5.1427e-04	  1.6020e-02	  8.1761e-03	  5.6455e-05	  3.7423e-02	  5.7083e-03	  2.9440e-04	  1.5074e-02	  0.0000e+00	  1.9971e-03	
    -7.03015	  6.4000e+01	  6.1374e+00	  7.9256e-05	  1.0023e-03	  1.4468e-05	  8.9618e-03	  1.5254e-02	  1.2619e+04	  9.2248e-02	  2.4190e-01	  5.0501e-01	  9.3914e-01	  3.2160e-01	  1.8315e+01	  1.5347e+00	  7.7271e-03	  8.2757e-01	  1.0443e-01	  1.0443e-01	  5.9000e+00	  1.7573e+01	  8.9426e-02	  1.1778e+00	  1.0070e+00	  1.0000e+00	  4.3391e-01	  6.9606e-02	  0.0000e+00	  1.1413e-02	  5.1961e-04	  1.6163e-02	  8.2556e-03	  5.6203e-05	  3.7806e-02	  5.7571e-03	  2.9554e-04	  1.5254e-02	  0.0000e+00	  1.9971e-03	
    -7.03203	  6.5000e+01	  6.1368e+00	  7.9241e-05	  1.0214e-03	  1.4470e-05	  9.0667e-03	  1.5432e-02	  1.2731e+04	  9.1706e-02	  2.4029e-01	  5.0286e-01	  9.3824e-01	  3.0767e-01	  1.8325e+01	  1.5316e+00	  7.6202e-03	  8.1978e-01	  1.0515e-01	  1.0515e-01	  5.9602e+00	  1.7513e+01	  8.8987e-02	  1.1798e+00	  1.0071e+00	  1.0000e+00	  4.3870e-01	  7.0902e-02	  0.0000e+00	  1.1568e-02	  5.2490e-04	  1.6303e-02	  8.3343e-03	  5.5952e-05	  3.8186e-02	  5.8053e-03	  2.9666e-04	  1.5432e-02	  0.0000e+00	  1.9972e-03	
     -7.0339	  6.6000e+01	  6.1363e+00	  7.9227e-05	  1.0404e-03	  1.4471e-05	  9.1700e-03	  1.5608e-02	  1.2842e+04	  9.1179e-02	  2.3872e-01	  5.0075e-01	  9.3735e-01	  2.9448e-01	  1.8334e+01	  1.5284e+00	  7.5189e-03	  8.1195e-01	  1.0586e-01	  1.0586e-01	  6.0195e+00	  1.7453e+01	  8.8569e-02	  1.1817e+00	  1.0072e+00	  1.0000e+00	  4.4342e-01	  7.2190e-02	  0.0000e+00	  1.1721e-02	  5.3015e-04	  1.6442e-02	  8.4122e-03	  5.5703e-05	  3.8562e-02	  5.8530e-03	  2.9776e-04	  1.5608e-02	  0.0000e+00	  1.9972e-03	
    -7.03575	  6.7000e+01	  6.1359e+00	  7.9212e-05	  1.0593e-03	  1.4473e-05	  9.2720e-03	  1.5781e-02	  1.2952e+04	  9.0665e-02	  2.3719e-01	  4.9869e-01	  9.3647e-01	  2.8197e-01	  1.8343e+01	  1.5253e+00	  7.4230e-03	  8.0409e-01	  1.0656e-01	  1.0656e-01	  6.0780e+00	  1.7394e+01	  8.8172e-02	  1.1836e+00	  1.0073e+00	  1.0000e+00	  4.4806e-01	  7.3468e-02	  0.0000e+00	  1.1873e-02	  5.3536e-04	  1.6580e-02	  8.4893e-03	  5.5457e-05	  3.8934e-02	  5.9001e-03	  2.9884e-04	  1.5781e-02	  0.0000e+00	  1.9973e-03	
    -7.03758	  6.8000e+01	  6.1354e+00	  7.9198e-05	  1.0780e-03	  1.4474e-05	  9.3725e-03	  1.5953e-02	  1.3061e+04	  9.0163e-02	  2.3569e-01	  4.9667e-01	  9.3560e-01	  2.7012e-01	  1.8351e+01	  1.5221e+00	  7.3322e-03	  7.9620e-01	  1.0726e-01	  1.0726e-01	  6.1356e+00	  1.7337e+01	  8.7795e-02	  1.1855e+00	  1.0075e+00	  1.0000e+00	  4.5263e-01	  7.4738e-02	  0.0000e+00	  1.2025e-02	  5.4053e-04	  1.6716e-02	  8.5655e-03	  5.5212e-05	  3.9302e-02	  5.9467e-03	  2.9991e-04	  1.5953e-02	  0.0000e+00	  1.9973e-03	
    -7.03939	  6.9000e+01	  6.1350e+00	  7.9184e-05	  1.0966e-03	  1.4475e-05	  9.4716e-03	  1.6123e-02	  1.3169e+04	  8.9674e-02	  2.3423e-01	  4.9468e-01	  9.3473e-01	  2.5889e-01	  1.8359e+01	  1.5190e+00	  7.2465e-03	  7.8829e-01	  1.0794e-01	  1.0794e-01	  6.1924e+00	  1.7280e+01	  8.7438e-02	  1.1874e+00	  1.0076e+00	  1.0000e+00	  4.5714e-01	  7.5998e-02	  0.0000e+00	  1.2175e-02	  5.4566e-04	  1.6850e-02	  8.6410e-03	  5.4969e-05	  3.9667e-02	  5.9928e-03	  3.0096e-04	  1.6123e-02	  0.0000e+00	  1.9974e-03	
    -7.04118	  7.0000e+01	  6.1346e+00	  7.9169e-05	  1.1150e-03	  1.4477e-05	  9.5694e-03	  1.6290e-02	  1.3275e+04	  8.9196e-02	  2.3281e-01	  4.9274e-01	  9.3386e-01	  2.4826e-01	  1.8367e+01	  1.5159e+00	  7.1657e-03	  7.8036e-01	  1.0862e-01	  1.0862e-01	  6.2484e+00	  1.7223e+01	  8.7101e-02	  1.1892e+00	  1.0077e+00	  1.0000e+00	  4.6158e-01	  7.7249e-02	  0.0000e+00	  1.2324e-02	  5.5075e-04	  1.6982e-02	  8.7157e-03	  5.4729e-05	  4.0027e-02	  6.0384e-03	  3.0199e-04	  1.6290e-02	  0.0000e+00	  1.9974e-03	
    -7.04296	  7.1000e+01	  6.1342e+00	  7.9156e-05	  1.1333e-03	  1.4478e-05	  9.6658e-03	  1.6456e-02	  1.3380e+04	  8.8730e-02	  2.3142e-01	  4.9083e-01	  9.3300e-01	  2.3818e-01	  1.8375e+01	  1.5128e+00	  7.0896e-03	  7.7243e-01	  1.0928e-01	  1.0928e-01	  6.3036e+00	  1.7168e+01	  8.6782e-02	  1.1910e+00	  1.0078e+00	  1.0000e+00	  4.6596e-01	  7.8491e-02	  0.0000e+00	  1.2471e-02	  5.5579e-04	  1.7113e-02	  8.7896e-03	  5.4490e-05	  4.0384e-02	  6.0835e-03	  3.0300e-04	  1.6456e-02	  0.0000e+00	  1.9975e-03	
    -7.04471	  7.2000e+01	  6.1339e+00	  7.9142e-05	  1.1515e-03	  1.4480e-05	  9.7610e-03	  1.6620e-02	  1.3484e+04	  8.8275e-02	  2.3006e-01	  4.8896e-01	  9.3215e-01	  2.2864e-01	  1.8382e+01	  1.5097e+00	  7.0180e-03	  7.6450e-01	  1.0994e-01	  1.0994e-01	  6.3580e+00	  1.7113e+01	  8.6481e-02	  1.1927e+00	  1.0080e+00	  1.0000e+00	  4.7027e-01	  7.9724e-02	  0.0000e+00	  1.2618e-02	  5.6080e-04	  1.7243e-02	  8.8627e-03	  5.4255e-05	  4.0738e-02	  6.1281e-03	  3.0400e-04	  1.6620e-02	  0.0000e+00	  1.9975e-03	
    -7.04645	  7.3000e+01	  6.1335e+00	  7.9128e-05	  1.1695e-03	  1.4481e-05	  9.8548e-03	  1.6781e-02	  1.3587e+04	  8.7830e-02	  2.2873e-01	  4.8712e-01	  9.3131e-01	  2.1960e-01	  1.8388e+01	  1.5066e+00	  6.9508e-03	  7.5658e-01	  1.1059e-01	  1.1059e-01	  6.4117e+00	  1.7060e+01	  8.6198e-02	  1.1945e+00	  1.0081e+00	  1.0000e+00	  4.7452e-01	  8.0947e-02	  0.0000e+00	  1.2764e-02	  5.6576e-04	  1.7370e-02	  8.9350e-03	  5.4022e-05	  4.1088e-02	  6.1723e-03	  3.0498e-04	  1.6781e-02	  0.0000e+00	  1.9975e-03	
