          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
           4	  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
           4	  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
    -6.72082	  1.0000e+00	  6.6794e+00	  8.0747e-05	  7.7964e-06	  1.4320e-05	  8.5888e-05	  2.6396e-04	  7.8854e+02	  4.3451e-01	  8.3247e-01	  9.3734e-01	  9.9949e-01	  4.5659e+00	  1.5974e+01	  1.7585e+00	  1.9943e-01	  6.2845e-01	  5.2524e-02	  5.2524e-02	  1.9393e-01	  2.3290e+01	  6.7805e-02	  1.0008e+00	  1.0000e+00	  1.0000e+00	  1.8876e-03	  5.1464e-06	  0.0000e+00	  3.2152e-04	  6.4220e-05	  9.8600e-04	  4.4228e-04	  8.7031e-05	  1.8199e-03	  2.8211e-04	  8.4636e-05	  2.6396e-04	  0.0000e+00	  1.4067e-03	
    -6.78854	  2.0000e+00	  6.6024e+00	  8.0697e-05	  1.0145e-05	  1.4324e-05	  1.7794e-04	  4.9157e-04	  1.2422e+03	  3.5548e-01	  7.6010e-01	  9.0596e-01	  9.9888e-01	  4.4252e+00	  1.6047e+01	  1.7531e+00	  6.9822e-02	  6.9134e-01	  5.3136e-02	  5.3136e-02	  3.3837e-01	  2.3145e+01	  9.1190e-02	  1.0025e+00	  1.0000e+00	  1.0000e+00	  6.2004e-03	  3.6240e-05	  0.0000e+00	  4.7941e-04	  8.1460e-05	  1.5514e-03	  7.0097e-04	  6.9909e-05	  3.0677e-03	  4.5304e-04	  1.0442e-04	  4.9157e-04	  0.0000e+00	  1.3782e-03	
    -6.82358	  3.0000e+00	  6.5528e+00	  8.0652e-05	  1.1997e-05	  1.4329e-05	  2.8096e-04	  7.2771e-04	  1.6331e+03	  3.1117e-01	  7.0731e-01	  8.8083e-01	  9.9819e-01	  4.2874e+00	  1.6119e+01	  1.7489e+00	  4.0105e-02	  7.1893e-01	  5.3789e-02	  5.3789e-02	  4.3796e-01	  2.3046e+01	  9.9528e-02	  1.0047e+00	  1.0000e+00	  1.0000e+00	  1.1495e-02	  1.0035e-04	  0.0000e+00	  6.3741e-04	  9.5066e-05	  2.0500e-03	  9.3140e-04	  6.2828e-05	  4.1666e-03	  5.9511e-04	  1.1863e-04	  7.2771e-04	  0.0000e+00	  1.3641e-03	
    -6.84602	  4.0000e+00	  6.5153e+00	  8.0611e-05	  1.3671e-05	  1.4333e-05	  3.9015e-04	  9.6437e-04	  1.9875e+03	  2.8131e-01	  6.6549e-01	  8.5937e-01	  9.9746e-01	  4.1523e+00	  1.6190e+01	  1.7448e+00	  3.4815e-02	  7.3721e-01	  5.4463e-02	  5.4463e-02	  5.2763e-01	  2.2956e+01	  1.0467e-01	  1.0071e+00	  1.0000e+00	  1.0000e+00	  1.7250e-02	  1.9791e-04	  0.0000e+00	  7.9859e-04	  1.0689e-04	  2.5067e-03	  1.1441e-03	  5.9142e-05	  5.1813e-03	  7.2238e-04	  1.2998e-04	  9.6437e-04	  0.0000e+00	  1.3600e-03	
    -6.86153	  5.0000e+00	  6.4845e+00	  8.0572e-05	  1.5294e-05	  1.4337e-05	  5.0471e-04	  1.2019e-03	  2.3172e+03	  2.5924e-01	  6.3085e-01	  8.4043e-01	  9.9667e-01	  4.0198e+00	  1.6259e+01	  1.7408e+00	  3.3151e-02	  7.5370e-01	  5.5154e-02	  5.5154e-02	  6.1781e-01	  2.2865e+01	  1.0893e-01	  1.0096e+00	  1.0000e+00	  1.0000e+00	  2.3355e-02	  3.3018e-04	  0.0000e+00	  9.6344e-04	  1.1767e-04	  2.9338e-03	  1.3443e-03	  5.7093e-05	  6.1392e-03	  8.4010e-04	  1.3954e-04	  1.2019e-03	  0.0000e+00	  1.3647e-03	
    -6.87259	  6.0000e+00	  6.4579e+00	  8.0535e-05	  1.6941e-05	  1.4340e-05	  6.2455e-04	  1.4413e-03	  2.6285e+03	  2.4197e-01	  6.0135e-01	  8.2337e-01	  9.9586e-01	  3.8899e+00	  1.6327e+01	  1.7369e+00	  3.1996e-02	  7.6951e-01	  5.5860e-02	  5.5860e-02	  7.0993e-01	  2.2773e+01	  1.1266e-01	  1.0122e+00	  1.0000e+00	  1.0000e+00	  2.9774e-02	  4.9871e-04	  0.0000e+00	  1.1318e-03	  1.2774e-04	  3.3384e-03	  1.5350e-03	  5.5996e-05	  7.0549e-03	  9.5089e-04	  1.4787e-04	  1.4413e-03	  0.0000e+00	  1.3772e-03	
    -6.88056	  7.0000e+00	  6.4342e+00	  8.0500e-05	  1.8670e-05	  1.4344e-05	  7.4963e-04	  1.6832e-03	  2.9252e+03	  2.2795e-01	  5.7570e-01	  8.0780e-01	  9.9501e-01	  3.7626e+00	  1.6394e+01	  1.7329e+00	  3.0951e-02	  7.8479e-01	  5.6581e-02	  5.6581e-02	  8.0405e-01	  2.2679e+01	  1.1591e-01	  1.0150e+00	  1.0001e+00	  1.0000e+00	  3.6485e-02	  7.0484e-04	  0.0000e+00	  1.3034e-03	  1.3732e-04	  3.7247e-03	  1.7180e-03	  5.5514e-05	  7.9372e-03	  1.0563e-03	  1.5528e-04	  1.6832e-03	  0.0000e+00	  1.3970e-03	
    -6.88629	  8.0000e+00	  6.4126e+00	  8.0466e-05	  2.0532e-05	  1.4347e-05	  8.7983e-04	  1.9277e-03	  3.2100e+03	  2.1624e-01	  5.5309e-01	  7.9344e-01	  9.9413e-01	  3.6379e+00	  1.6459e+01	  1.7290e+00	  2.9965e-02	  7.9954e-01	  5.7316e-02	  5.7316e-02	  9.0001e-01	  2.2583e+01	  1.1873e-01	  1.0178e+00	  1.0001e+00	  1.0000e+00	  4.3464e-02	  9.4960e-04	  0.0000e+00	  1.4779e-03	  1.4652e-04	  4.0959e-03	  1.8946e-03	  5.5454e-05	  8.7922e-03	  1.1572e-03	  1.6198e-04	  1.9277e-03	  0.0000e+00	  1.4236e-03	
    -6.89038	  9.0000e+00	  6.3927e+00	  8.0433e-05	  2.2581e-05	  1.4350e-05	  1.0150e-03	  2.1749e-03	  3.4847e+03	  2.0626e-01	  5.3292e-01	  7.8010e-01	  9.9323e-01	  3.5158e+00	  1.6524e+01	  1.7251e+00	  2.9029e-02	  8.1376e-01	  5.8065e-02	  5.8065e-02	  9.9766e-01	  2.2485e+01	  1.2115e-01	  1.0208e+00	  1.0001e+00	  1.0000e+00	  5.0689e-02	  1.2337e-03	  0.0000e+00	  1.6549e-03	  1.5544e-04	  4.4540e-03	  2.0657e-03	  5.5692e-05	  9.6240e-03	  1.2543e-03	  1.6811e-04	  2.1749e-03	  0.0000e+00	  1.4564e-03	
    -6.89324	  1.0000e+01	  6.3743e+00	  8.0400e-05	  2.4876e-05	  1.4354e-05	  1.1548e-03	  2.4249e-03	  3.7506e+03	  1.9761e-01	  5.1476e-01	  7.6764e-01	  9.9231e-01	  3.3963e+00	  1.6587e+01	  1.7213e+00	  2.8137e-02	  8.2742e-01	  5.8828e-02	  5.8828e-02	  1.0968e+00	  2.2385e+01	  1.2319e-01	  1.0238e+00	  1.0002e+00	  1.0000e+00	  5.8137e-02	  1.5575e-03	  0.0000e+00	  1.8342e-03	  1.6412e-04	  4.8007e-03	  2.2320e-03	  5.6146e-05	  1.0436e-02	  1.3481e-03	  1.7377e-04	  2.4249e-03	  0.0000e+00	  1.4944e-03	
    -6.89519	  1.1000e+01	  6.3571e+00	  8.0369e-05	  2.7485e-05	  1.4357e-05	  1.2991e-03	  2.6773e-03	  4.0088e+03	  1.9002e-01	  4.9828e-01	  7.5595e-01	  9.9136e-01	  3.2794e+00	  1.6649e+01	  1.7174e+00	  2.7285e-02	  8.4054e-01	  5.9602e-02	  5.9602e-02	  1.1973e+00	  2.2285e+01	  1.2488e-01	  1.0270e+00	  1.0002e+00	  1.0000e+00	  6.5785e-02	  1.9211e-03	  0.0000e+00	  2.0154e-03	  1.7260e-04	  5.1372e-03	  2.3940e-03	  5.6755e-05	  1.1229e-02	  1.4389e-03	  1.7904e-04	  2.6773e-03	  0.0000e+00	  1.5368e-03	
    -6.89646	  1.2000e+01	  6.3410e+00	  8.0338e-05	  3.0489e-05	  1.4360e-05	  1.4475e-03	  2.9322e-03	  4.2600e+03	  1.8329e-01	  4.8324e-01	  7.4492e-01	  9.9041e-01	  3.1651e+00	  1.6709e+01	  1.7136e+00	  2.6471e-02	  8.5308e-01	  6.0389e-02	  6.0389e-02	  1.2989e+00	  2.2183e+01	  1.2625e-01	  1.0302e+00	  1.0002e+00	  1.0000e+00	  7.3613e-02	  2.3245e-03	  0.0000e+00	  2.1983e-03	  1.8093e-04	  5.4645e-03	  2.5521e-03	  5.7474e-05	  1.2007e-02	  1.5270e-03	  1.8396e-04	  2.9322e-03	  0.0000e+00	  1.5824e-03	
    -6.89725	  1.3000e+01	  6.3259e+00	  8.0308e-05	  3.3980e-05	  1.4363e-05	  1.5996e-03	  3.1891e-03	  4.5049e+03	  1.7727e-01	  4.6944e-01	  7.3450e-01	  9.8943e-01	  3.0534e+00	  1.6769e+01	  1.7098e+00	  2.5691e-02	  8.6506e-01	  6.1188e-02	  6.1188e-02	  1.4015e+00	  2.2080e+01	  1.2732e-01	  1.0334e+00	  1.0003e+00	  1.0000e+00	  8.1598e-02	  2.7671e-03	  0.0000e+00	  2.3826e-03	  1.8911e-04	  5.7835e-03	  2.7067e-03	  5.8264e-05	  1.2770e-02	  1.6125e-03	  1.8860e-04	  3.1891e-03	  0.0000e+00	  1.6295e-03	
    -6.89771	  1.4000e+01	  6.3118e+00	  8.0279e-05	  3.8061e-05	  1.4365e-05	  1.7551e-03	  3.4479e-03	  4.7440e+03	  1.7183e-01	  4.5671e-01	  7.2462e-01	  9.8844e-01	  2.9443e+00	  1.6827e+01	  1.7060e+00	  2.4942e-02	  8.7646e-01	  6.1997e-02	  6.1997e-02	  1.5050e+00	  2.1977e+01	  1.2813e-01	  1.0368e+00	  1.0003e+00	  1.0000e+00	  8.9721e-02	  3.2485e-03	  0.0000e+00	  2.5682e-03	  1.9717e-04	  6.0947e-03	  2.8581e-03	  5.9097e-05	  1.3519e-02	  1.6958e-03	  1.9297e-04	  3.4479e-03	  0.0000e+00	  1.6766e-03	
    -6.89795	  1.5000e+01	  6.2985e+00	  8.0250e-05	  4.2832e-05	  1.4368e-05	  1.9137e-03	  3.7084e-03	  4.9778e+03	  1.6689e-01	  4.4491e-01	  7.1523e-01	  9.8744e-01	  2.8378e+00	  1.6884e+01	  1.7023e+00	  2.4223e-02	  8.8727e-01	  6.2816e-02	  6.2816e-02	  1.6091e+00	  2.1872e+01	  1.2869e-01	  1.0401e+00	  1.0004e+00	  1.0000e+00	  9.7961e-02	  3.7678e-03	  0.0000e+00	  2.7548e-03	  2.0512e-04	  6.3987e-03	  3.0063e-03	  5.9946e-05	  1.4256e-02	  1.7769e-03	  1.9712e-04	  3.7084e-03	  0.0000e+00	  1.7219e-03	
    -6.89808	  1.6000e+01	  6.2860e+00	  8.0222e-05	  4.8383e-05	  1.4371e-05	  2.0748e-03	  3.9702e-03	  5.2066e+03	  1.6238e-01	  4.3395e-01	  7.0628e-01	  9.8642e-01	  2.7339e+00	  1.6939e+01	  1.6985e+00	  2.3531e-02	  8.9750e-01	  6.3646e-02	  6.3646e-02	  1.7137e+00	  2.1768e+01	  1.2902e-01	  1.0436e+00	  1.0004e+00	  1.0000e+00	  1.0630e-01	  4.3240e-03	  0.0000e+00	  2.9423e-03	  2.1297e-04	  6.6962e-03	  3.1518e-03	  6.0793e-05	  1.4981e-02	  1.8560e-03	  2.0106e-04	  3.9702e-03	  0.0000e+00	  1.7639e-03	
    -6.89815	  1.7000e+01	  6.2743e+00	  8.0194e-05	  5.4775e-05	  1.4374e-05	  2.2381e-03	  4.2331e-03	  5.4308e+03	  1.5824e-01	  4.2373e-01	  6.9774e-01	  9.8540e-01	  2.6327e+00	  1.6994e+01	  1.6948e+00	  2.2865e-02	  9.0713e-01	  6.4484e-02	  6.4484e-02	  1.8186e+00	  2.1662e+01	  1.2915e-01	  1.0470e+00	  1.0005e+00	  1.0000e+00	  1.1472e-01	  4.9162e-03	  0.0000e+00	  3.1306e-03	  2.2074e-04	  6.9873e-03	  3.2947e-03	  6.1622e-05	  1.5695e-02	  1.9331e-03	  2.0483e-04	  4.2331e-03	  0.0000e+00	  1.8014e-03	
    -6.89823	  1.8000e+01	  6.2634e+00	  8.0167e-05	  6.2026e-05	  1.4377e-05	  2.4034e-03	  4.4968e-03	  5.6507e+03	  1.5442e-01	  4.1416e-01	  6.8957e-01	  9.8436e-01	  2.5340e+00	  1.7047e+01	  1.6911e+00	  2.2223e-02	  9.1617e-01	  6.5331e-02	  6.5331e-02	  1.9237e+00	  2.1557e+01	  1.2910e-01	  1.0505e+00	  1.0006e+00	  1.0000e+00	  1.2320e-01	  5.5430e-03	  0.0000e+00	  3.3194e-03	  2.2842e-04	  7.2727e-03	  3.4350e-03	  6.2422e-05	  1.6398e-02	  2.0084e-03	  2.0842e-04	  4.4968e-03	  0.0000e+00	  1.8337e-03	
    -6.89833	  1.9000e+01	  6.2531e+00	  8.0140e-05	  7.0118e-05	  1.4379e-05	  2.5701e-03	  4.7611e-03	  5.8665e+03	  1.5089e-01	  4.0519e-01	  6.8175e-01	  9.8332e-01	  2.4379e+00	  1.7099e+01	  1.6874e+00	  2.1604e-02	  9.2460e-01	  6.6185e-02	  6.6185e-02	  2.0289e+00	  2.1452e+01	  1.2888e-01	  1.0540e+00	  1.0006e+00	  1.0000e+00	  1.3173e-01	  6.2032e-03	  0.0000e+00	  3.5087e-03	  2.3602e-04	  7.5524e-03	  3.5730e-03	  6.3186e-05	  1.7091e-02	  2.0820e-03	  2.1187e-04	  4.7611e-03	  0.0000e+00	  1.8609e-03	
    -6.89849	  2.0000e+01	  6.2435e+00	  8.0113e-05	  7.9000e-05	  1.4382e-05	  2.7381e-03	  5.0257e-03	  6.0783e+03	  1.4760e-01	  3.9675e-01	  6.7425e-01	  9.8227e-01	  2.3444e+00	  1.7149e+01	  1.6837e+00	  2.1006e-02	  9.3244e-01	  6.7047e-02	  6.7047e-02	  2.1340e+00	  2.1347e+01	  1.2852e-01	  1.0575e+00	  1.0007e+00	  1.0000e+00	  1.4030e-01	  6.8953e-03	  0.0000e+00	  3.6983e-03	  2.4355e-04	  7.8269e-03	  3.7087e-03	  6.3909e-05	  1.7775e-02	  2.1539e-03	  2.1518e-04	  5.0257e-03	  0.0000e+00	  1.8832e-03	
     -6.8987	  2.1000e+01	  6.2345e+00	  8.0087e-05	  8.8608e-05	  1.4384e-05	  2.9070e-03	  5.2903e-03	  6.2865e+03	  1.4454e-01	  3.8880e-01	  6.6705e-01	  9.8122e-01	  2.2535e+00	  1.7198e+01	  1.6801e+00	  2.0429e-02	  9.3969e-01	  6.7916e-02	  6.7916e-02	  2.2389e+00	  2.1241e+01	  1.2803e-01	  1.0610e+00	  1.0008e+00	  1.0000e+00	  1.4888e-01	  7.6179e-03	  0.0000e+00	  3.8881e-03	  2.5102e-04	  8.0963e-03	  3.8422e-03	  6.4590e-05	  1.8449e-02	  2.2243e-03	  2.1836e-04	  5.2903e-03	  0.0000e+00	  1.9015e-03	
    -6.89899	  2.2000e+01	  6.2260e+00	  8.0062e-05	  9.8868e-05	  1.4387e-05	  3.0766e-03	  5.5547e-03	  6.4911e+03	  1.4167e-01	  3.8129e-01	  6.6012e-01	  9.8016e-01	  2.1652e+00	  1.7246e+01	  1.6764e+00	  1.9871e-02	  9.4633e-01	  6.8791e-02	  6.8791e-02	  2.3435e+00	  2.1137e+01	  1.2743e-01	  1.0645e+00	  1.0008e+00	  1.0000e+00	  1.5747e-01	  8.3696e-03	  0.0000e+00	  4.0781e-03	  2.5842e-04	  8.3610e-03	  3.9737e-03	  6.5229e-05	  1.9114e-02	  2.2931e-03	  2.2142e-04	  5.5547e-03	  0.0000e+00	  1.9162e-03	
    -6.89935	  2.3000e+01	  6.2180e+00	  8.0037e-05	  1.0971e-04	  1.4389e-05	  3.2466e-03	  5.8186e-03	  6.6922e+03	  1.3898e-01	  3.7419e-01	  6.5346e-01	  9.7909e-01	  2.0794e+00	  1.7293e+01	  1.6728e+00	  1.9331e-02	  9.5239e-01	  6.9671e-02	  6.9671e-02	  2.4476e+00	  2.1032e+01	  1.2672e-01	  1.0681e+00	  1.0009e+00	  1.0000e+00	  1.6605e-01	  9.1487e-03	  0.0000e+00	  4.2681e-03	  2.6575e-04	  8.6209e-03	  4.1032e-03	  6.5824e-05	  1.9771e-02	  2.3605e-03	  2.2438e-04	  5.8186e-03	  0.0000e+00	  1.9282e-03	
    -6.89979	  2.4000e+01	  6.2105e+00	  8.0012e-05	  1.2109e-04	  1.4392e-05	  3.4168e-03	  6.0819e-03	  6.8901e+03	  1.3646e-01	  3.6745e-01	  6.4704e-01	  9.7802e-01	  1.9961e+00	  1.7339e+01	  1.6692e+00	  1.8809e-02	  9.5785e-01	  7.0556e-02	  7.0556e-02	  2.5512e+00	  2.0929e+01	  1.2594e-01	  1.0716e+00	  1.0010e+00	  1.0000e+00	  1.7461e-01	  9.9537e-03	  0.0000e+00	  4.4581e-03	  2.7303e-04	  8.8765e-03	  4.2308e-03	  6.6376e-05	  2.0419e-02	  2.4265e-03	  2.2723e-04	  6.0819e-03	  0.0000e+00	  1.9380e-03	
     -6.9003	  2.5000e+01	  6.2035e+00	  7.9987e-05	  1.3293e-04	  1.4394e-05	  3.5870e-03	  6.3444e-03	  7.0849e+03	  1.3408e-01	  3.6106e-01	  6.4085e-01	  9.7695e-01	  1.9154e+00	  1.7383e+01	  1.6656e+00	  1.8304e-02	  9.6274e-01	  7.1445e-02	  7.1445e-02	  2.6542e+00	  2.0825e+01	  1.2508e-01	  1.0751e+00	  1.0011e+00	  1.0000e+00	  1.8315e-01	  1.0783e-02	  0.0000e+00	  4.6479e-03	  2.8025e-04	  9.1277e-03	  4.3565e-03	  6.6885e-05	  2.1060e-02	  2.4912e-03	  2.2999e-04	  6.3444e-03	  0.0000e+00	  1.9460e-03	
     -6.9009	  2.6000e+01	  6.1968e+00	  7.9963e-05	  1.4519e-04	  1.4397e-05	  3.7569e-03	  6.6057e-03	  7.2766e+03	  1.3183e-01	  3.5498e-01	  6.3488e-01	  9.7587e-01	  1.8372e+00	  1.7426e+01	  1.6620e+00	  1.7815e-02	  9.6704e-01	  7.2338e-02	  7.2338e-02	  2.7565e+00	  2.0723e+01	  1.2415e-01	  1.0785e+00	  1.0012e+00	  1.0000e+00	  1.9164e-01	  1.1635e-02	  0.0000e+00	  4.8375e-03	  2.8741e-04	  9.3748e-03	  4.4805e-03	  6.7352e-05	  2.1692e-02	  2.5546e-03	  2.3266e-04	  6.6057e-03	  0.0000e+00	  1.9526e-03	
    -6.90156	  2.7000e+01	  6.1905e+00	  7.9939e-05	  1.5783e-04	  1.4399e-05	  3.9265e-03	  6.8658e-03	  7.4654e+03	  1.2971e-01	  3.4920e-01	  6.2911e-01	  9.7479e-01	  1.7614e+00	  1.7468e+01	  1.6584e+00	  1.7342e-02	  9.7078e-01	  7.3234e-02	  7.3234e-02	  2.8580e+00	  2.0621e+01	  1.2318e-01	  1.0820e+00	  1.0013e+00	  1.0000e+00	  2.0009e-01	  1.2509e-02	  0.0000e+00	  5.0268e-03	  2.9451e-04	  9.6179e-03	  4.6027e-03	  6.7778e-05	  2.2317e-02	  2.6168e-03	  2.3525e-04	  6.8658e-03	  0.0000e+00	  1.9580e-03	
    -6.90231	  2.8000e+01	  6.1846e+00	  7.9916e-05	  1.7082e-04	  1.4401e-05	  4.0954e-03	  7.1245e-03	  7.6513e+03	  1.2770e-01	  3.4368e-01	  6.2353e-01	  9.7371e-01	  1.6881e+00	  1.7508e+01	  1.6549e+00	  1.6884e-02	  9.7396e-01	  7.4133e-02	  7.4133e-02	  2.9586e+00	  2.0521e+01	  1.2217e-01	  1.0854e+00	  1.0013e+00	  1.0000e+00	  2.0849e-01	  1.3402e-02	  0.0000e+00	  5.2157e-03	  3.0156e-04	  9.8572e-03	  4.7232e-03	  6.8163e-05	  2.2934e-02	  2.6778e-03	  2.3776e-04	  7.1245e-03	  0.0000e+00	  1.9626e-03	
    -6.90312	  2.9000e+01	  6.1790e+00	  7.9893e-05	  1.8411e-04	  1.4404e-05	  4.2636e-03	  7.3816e-03	  7.8345e+03	  1.2579e-01	  3.3842e-01	  6.1814e-01	  9.7263e-01	  1.6172e+00	  1.7547e+01	  1.6513e+00	  1.6441e-02	  9.7658e-01	  7.5034e-02	  7.5034e-02	  3.0583e+00	  2.0421e+01	  1.2112e-01	  1.0889e+00	  1.0014e+00	  1.0000e+00	  2.1682e-01	  1.4313e-02	  0.0000e+00	  5.4043e-03	  3.0856e-04	  1.0093e-02	  4.8421e-03	  6.8510e-05	  2.3544e-02	  2.7377e-03	  2.4019e-04	  7.3816e-03	  0.0000e+00	  1.9665e-03	
      -6.904	  3.0000e+01	  6.1737e+00	  7.9870e-05	  1.9769e-04	  1.4406e-05	  4.4309e-03	  7.6371e-03	  8.0150e+03	  1.2397e-01	  3.3339e-01	  6.1292e-01	  9.7155e-01	  1.5486e+00	  1.7586e+01	  1.6478e+00	  1.6011e-02	  9.7867e-01	  7.5936e-02	  7.5936e-02	  3.1569e+00	  2.0322e+01	  1.2005e-01	  1.0923e+00	  1.0015e+00	  1.0000e+00	  2.2509e-01	  1.5242e-02	  0.0000e+00	  5.5924e-03	  3.1551e-04	  1.0325e-02	  4.9594e-03	  6.8819e-05	  2.4147e-02	  2.7965e-03	  2.4256e-04	  7.6371e-03	  0.0000e+00	  1.9698e-03	
    -6.90496	  3.1000e+01	  6.1688e+00	  7.9847e-05	  2.1152e-04	  1.4408e-05	  4.5971e-03	  7.8907e-03	  8.1929e+03	  1.2224e-01	  3.2858e-01	  6.0786e-01	  9.7047e-01	  1.4825e+00	  1.7623e+01	  1.6443e+00	  1.5596e-02	  9.8022e-01	  7.6839e-02	  7.6839e-02	  3.2546e+00	  2.0224e+01	  1.1896e-01	  1.0956e+00	  1.0016e+00	  1.0000e+00	  2.3329e-01	  1.6186e-02	  0.0000e+00	  5.7800e-03	  3.2240e-04	  1.0553e-02	  5.0752e-03	  6.9091e-05	  2.4743e-02	  2.8542e-03	  2.4486e-04	  7.8907e-03	  0.0000e+00	  1.9726e-03	
