          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.7008e+00	  2.7951e-02	  8.0609e-04	  4.1870e-03	  4.8488e-03	  6.8208e-05	  3.7417e-02	  2.8846e-03	  5.6857e-04	  9.5064e-04	  9.9199e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6992e+00	  2.7998e-02	  8.0732e-04	  4.2003e-03	  4.8639e-03	  6.8167e-05	  3.7504e-02	  2.8939e-03	  5.6933e-04	  9.5589e-04	  9.9410e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6977e+00	  2.8043e-02	  8.0849e-04	  4.2131e-03	  4.8786e-03	  6.8128e-05	  3.7588e-02	  2.9029e-03	  5.7008e-04	  9.6096e-04	  9.9613e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6962e+00	  2.8086e-02	  8.0963e-04	  4.2254e-03	  4.8927e-03	  6.8090e-05	  3.7669e-02	  2.9116e-03	  5.7079e-04	  9.6585e-04	  9.9809e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6947e+00	  2.8128e-02	  8.1073e-04	  4.2373e-03	  4.9063e-03	  6.8054e-05	  3.7748e-02	  2.9200e-03	  5.7148e-04	  9.7057e-04	  9.9998e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6933e+00	  2.8169e-02	  8.1178e-04	  4.2488e-03	  4.9195e-03	  6.8020e-05	  3.7823e-02	  2.9281e-03	  5.7214e-04	  9.7513e-04	  1.0018e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6920e+00	  2.8208e-02	  8.1281e-04	  4.2600e-03	  4.9322e-03	  6.7986e-05	  3.7896e-02	  2.9359e-03	  5.7278e-04	  9.7952e-04	  1.0036e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6907e+00	  2.8246e-02	  8.1379e-04	  4.2707e-03	  4.9445e-03	  6.7954e-05	  3.7967e-02	  2.9434e-03	  5.7340e-04	  9.8376e-04	  1.0053e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6895e+00	  2.8282e-02	  8.1474e-04	  4.2811e-03	  4.9564e-03	  6.7923e-05	  3.8035e-02	  2.9507e-03	  5.7400e-04	  9.8785e-04	  1.0069e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6883e+00	  2.8317e-02	  8.1566e-04	  4.2911e-03	  4.9678e-03	  6.7894e-05	  3.8100e-02	  2.9577e-03	  5.7457e-04	  9.9180e-04	  1.0085e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6871e+00	  2.8351e-02	  8.1654e-04	  4.3008e-03	  4.9789e-03	  6.7865e-05	  3.8164e-02	  2.9645e-03	  5.7513e-04	  9.9562e-04	  1.0100e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6860e+00	  2.8384e-02	  8.1739e-04	  4.3101e-03	  4.9896e-03	  6.7838e-05	  3.8225e-02	  2.9710e-03	  5.7566e-04	  9.9929e-04	  1.0115e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6849e+00	  2.8415e-02	  8.1821e-04	  4.3191e-03	  4.9999e-03	  6.7811e-05	  3.8284e-02	  2.9773e-03	  5.7618e-04	  1.0028e-03	  1.0129e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6839e+00	  2.8446e-02	  8.1901e-04	  4.3278e-03	  5.0099e-03	  6.7786e-05	  3.8341e-02	  2.9834e-03	  5.7667e-04	  1.0063e-03	  1.0143e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6829e+00	  2.8475e-02	  8.1978e-04	  4.3362e-03	  5.0195e-03	  6.7761e-05	  3.8396e-02	  2.9893e-03	  5.7715e-04	  1.0096e-03	  1.0156e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6819e+00	  2.8503e-02	  8.2051e-04	  4.3444e-03	  5.0288e-03	  6.7738e-05	  3.8449e-02	  2.9950e-03	  5.7762e-04	  1.0128e-03	  1.0169e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6810e+00	  2.8531e-02	  8.2123e-04	  4.3522e-03	  5.0377e-03	  6.7715e-05	  3.8501e-02	  3.0004e-03	  5.7806e-04	  1.0159e-03	  1.0181e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
