          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.4711e+00	  5.7476e-03	  4.2273e-04	  8.1532e-03	  1.8160e-03	  2.2333e-05	  1.5488e-02	  1.2234e-03	  5.3423e-04	  5.6832e-04	  4.9330e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9527e-01	  5.7272e-02	  0.0000e+00	
  6.4702e+00	  5.7566e-03	  4.2322e-04	  8.1730e-03	  1.8205e-03	  2.2367e-05	  1.5542e-02	  1.2290e-03	  5.3480e-04	  5.7129e-04	  4.9461e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9529e-01	  5.7239e-02	  0.0000e+00	
  6.4694e+00	  5.7653e-03	  4.2368e-04	  8.1921e-03	  1.8247e-03	  2.2400e-05	  1.5594e-02	  1.2345e-03	  5.3534e-04	  5.7414e-04	  4.9588e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9532e-01	  5.7207e-02	  0.0000e+00	
  6.4686e+00	  5.7737e-03	  4.2413e-04	  8.2106e-03	  1.8289e-03	  2.2432e-05	  1.5645e-02	  1.2398e-03	  5.3587e-04	  5.7690e-04	  4.9711e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9534e-01	  5.7176e-02	  0.0000e+00	
  6.4678e+00	  5.7818e-03	  4.2456e-04	  8.2284e-03	  1.8329e-03	  2.2463e-05	  1.5693e-02	  1.2450e-03	  5.3638e-04	  5.7956e-04	  4.9829e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9536e-01	  5.7146e-02	  0.0000e+00	
  6.4671e+00	  5.7896e-03	  4.2498e-04	  8.2456e-03	  1.8367e-03	  2.2492e-05	  1.5740e-02	  1.2499e-03	  5.3688e-04	  5.8213e-04	  4.9944e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9537e-01	  5.7118e-02	  0.0000e+00	
  6.4663e+00	  5.7972e-03	  4.2538e-04	  8.2622e-03	  1.8405e-03	  2.2521e-05	  1.5785e-02	  1.2546e-03	  5.3735e-04	  5.8461e-04	  5.0054e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9539e-01	  5.7090e-02	  0.0000e+00	
  6.4657e+00	  5.8045e-03	  4.2577e-04	  8.2782e-03	  1.8441e-03	  2.2549e-05	  1.5829e-02	  1.2592e-03	  5.3781e-04	  5.8701e-04	  5.0160e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9541e-01	  5.7064e-02	  0.0000e+00	
  6.4650e+00	  5.8115e-03	  4.2615e-04	  8.2936e-03	  1.8475e-03	  2.2576e-05	  1.5871e-02	  1.2637e-03	  5.3825e-04	  5.8932e-04	  5.0263e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9543e-01	  5.7038e-02	  0.0000e+00	
  6.4643e+00	  5.8183e-03	  4.2651e-04	  8.3086e-03	  1.8509e-03	  2.2602e-05	  1.5912e-02	  1.2679e-03	  5.3868e-04	  5.9155e-04	  5.0362e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9544e-01	  5.7014e-02	  0.0000e+00	
  6.4637e+00	  5.8249e-03	  4.2686e-04	  8.3230e-03	  1.8541e-03	  2.2628e-05	  1.5951e-02	  1.2721e-03	  5.3909e-04	  5.9370e-04	  5.0457e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9546e-01	  5.6990e-02	  0.0000e+00	
  6.4631e+00	  5.8312e-03	  4.2720e-04	  8.3369e-03	  1.8572e-03	  2.2652e-05	  1.5989e-02	  1.2761e-03	  5.3948e-04	  5.9578e-04	  5.0550e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9547e-01	  5.6967e-02	  0.0000e+00	
  6.4626e+00	  5.8373e-03	  4.2752e-04	  8.3504e-03	  1.8603e-03	  2.2676e-05	  1.6025e-02	  1.2799e-03	  5.3987e-04	  5.9779e-04	  5.0639e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9549e-01	  5.6945e-02	  0.0000e+00	
  6.4620e+00	  5.8432e-03	  4.2783e-04	  8.3634e-03	  1.8632e-03	  2.2698e-05	  1.6061e-02	  1.2836e-03	  5.4024e-04	  5.9972e-04	  5.0725e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9550e-01	  5.6924e-02	  0.0000e+00	
  6.4615e+00	  5.8489e-03	  4.2814e-04	  8.3759e-03	  1.8660e-03	  2.2720e-05	  1.6095e-02	  1.2872e-03	  5.4059e-04	  6.0159e-04	  5.0808e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9551e-01	  5.6903e-02	  0.0000e+00	
  6.4609e+00	  5.8544e-03	  4.2843e-04	  8.3880e-03	  1.8687e-03	  2.2742e-05	  1.6128e-02	  1.2906e-03	  5.4094e-04	  6.0340e-04	  5.0888e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9553e-01	  5.6883e-02	  0.0000e+00	
  6.4604e+00	  5.8597e-03	  4.2871e-04	  8.3997e-03	  1.8713e-03	  2.2762e-05	  1.6159e-02	  1.2940e-03	  5.4127e-04	  6.0514e-04	  5.0965e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9554e-01	  5.6864e-02	  0.0000e+00	
  6.4600e+00	  5.8648e-03	  4.2898e-04	  8.4110e-03	  1.8739e-03	  2.2782e-05	  1.6190e-02	  1.2972e-03	  5.4159e-04	  6.0682e-04	  5.1039e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9555e-01	  5.6846e-02	  0.0000e+00	
  6.4595e+00	  5.8698e-03	  4.2924e-04	  8.4219e-03	  1.8763e-03	  2.2802e-05	  1.6220e-02	  1.3003e-03	  5.4189e-04	  6.0845e-04	  5.1111e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9556e-01	  5.6828e-02	  0.0000e+00	
  6.4591e+00	  5.8746e-03	  4.2950e-04	  8.4324e-03	  1.8787e-03	  2.2820e-05	  1.6248e-02	  1.3033e-03	  5.4219e-04	  6.1001e-04	  5.1181e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9558e-01	  5.6811e-02	  0.0000e+00	
  6.4586e+00	  5.8792e-03	  4.2974e-04	  8.4426e-03	  1.8809e-03	  2.2838e-05	  1.6276e-02	  1.3062e-03	  5.4248e-04	  6.1153e-04	  5.1248e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9559e-01	  5.6794e-02	  0.0000e+00	
  6.4582e+00	  5.8836e-03	  4.2998e-04	  8.4524e-03	  1.8831e-03	  2.2856e-05	  1.6302e-02	  1.3090e-03	  5.4276e-04	  6.1299e-04	  5.1313e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9560e-01	  5.6779e-02	  0.0000e+00	
  6.4578e+00	  5.8879e-03	  4.3020e-04	  8.4619e-03	  1.8853e-03	  2.2872e-05	  1.6328e-02	  1.3117e-03	  5.4302e-04	  6.1440e-04	  5.1375e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9561e-01	  5.6763e-02	  0.0000e+00	
  6.4574e+00	  5.8921e-03	  4.3042e-04	  8.4710e-03	  1.8873e-03	  2.2889e-05	  1.6353e-02	  1.3143e-03	  5.4328e-04	  6.1576e-04	  5.1436e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9562e-01	  5.6748e-02	  0.0000e+00	
  6.4570e+00	  5.8961e-03	  4.3064e-04	  8.4798e-03	  1.8893e-03	  2.2904e-05	  1.6377e-02	  1.3168e-03	  5.4353e-04	  6.1707e-04	  5.1494e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9563e-01	  5.6734e-02	  0.0000e+00	
  6.4567e+00	  5.9000e-03	  4.3084e-04	  8.4884e-03	  1.8912e-03	  2.2920e-05	  1.6400e-02	  1.3192e-03	  5.4377e-04	  6.1834e-04	  5.1550e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9563e-01	  5.6720e-02	  0.0000e+00	
  6.4563e+00	  5.9037e-03	  4.3104e-04	  8.4966e-03	  1.8931e-03	  2.2934e-05	  1.6422e-02	  1.3215e-03	  5.4400e-04	  6.1957e-04	  5.1604e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9564e-01	  5.6707e-02	  0.0000e+00	
  6.4560e+00	  5.9073e-03	  4.3123e-04	  8.5045e-03	  1.8948e-03	  2.2948e-05	  1.6444e-02	  1.3238e-03	  5.4423e-04	  6.2075e-04	  5.1657e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9565e-01	  5.6694e-02	  0.0000e+00	
  6.4557e+00	  5.9108e-03	  4.3141e-04	  8.5122e-03	  1.8966e-03	  2.2962e-05	  1.6465e-02	  1.3260e-03	  5.4444e-04	  6.2189e-04	  5.1707e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9566e-01	  5.6682e-02	  0.0000e+00	
  6.4554e+00	  5.9141e-03	  4.3159e-04	  8.5196e-03	  1.8982e-03	  2.2975e-05	  1.6485e-02	  1.3281e-03	  5.4465e-04	  6.2299e-04	  5.1756e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9567e-01	  5.6670e-02	  0.0000e+00	
  6.4550e+00	  5.9174e-03	  4.3176e-04	  8.5268e-03	  1.8998e-03	  2.2988e-05	  1.6504e-02	  1.3301e-03	  5.4485e-04	  6.2406e-04	  5.1803e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9568e-01	  5.6658e-02	  0.0000e+00	
  6.4548e+00	  5.9205e-03	  4.3193e-04	  8.5337e-03	  1.9014e-03	  2.3000e-05	  1.6523e-02	  1.3321e-03	  5.4505e-04	  6.2508e-04	  5.1849e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.9568e-01	  5.6647e-02	  0.0000e+00	
