          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.6704e+00	  2.4145e-02	  7.0454e-04	  3.1461e-03	  3.6552e-03	  7.3140e-05	  3.0494e-02	  2.0833e-03	  5.0260e-04	  5.1535e-04	  8.2059e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6691e+00	  2.4163e-02	  7.0501e-04	  3.1506e-03	  3.6604e-03	  7.3121e-05	  3.0525e-02	  2.0867e-03	  5.0291e-04	  5.1730e-04	  8.2137e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6679e+00	  2.4180e-02	  7.0547e-04	  3.1549e-03	  3.6654e-03	  7.3103e-05	  3.0555e-02	  2.0901e-03	  5.0320e-04	  5.1919e-04	  8.2212e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6668e+00	  2.4196e-02	  7.0591e-04	  3.1591e-03	  3.6703e-03	  7.3085e-05	  3.0585e-02	  2.0933e-03	  5.0349e-04	  5.2100e-04	  8.2285e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6656e+00	  2.4212e-02	  7.0633e-04	  3.1631e-03	  3.6749e-03	  7.3068e-05	  3.0613e-02	  2.0964e-03	  5.0376e-04	  5.2276e-04	  8.2355e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6646e+00	  2.4227e-02	  7.0674e-04	  3.1670e-03	  3.6794e-03	  7.3051e-05	  3.0640e-02	  2.0993e-03	  5.0403e-04	  5.2445e-04	  8.2423e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6635e+00	  2.4242e-02	  7.0713e-04	  3.1708e-03	  3.6838e-03	  7.3035e-05	  3.0666e-02	  2.1022e-03	  5.0428e-04	  5.2608e-04	  8.2488e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6625e+00	  2.4256e-02	  7.0752e-04	  3.1745e-03	  3.6880e-03	  7.3020e-05	  3.0692e-02	  2.1050e-03	  5.0453e-04	  5.2766e-04	  8.2551e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6616e+00	  2.4270e-02	  7.0788e-04	  3.1780e-03	  3.6920e-03	  7.3005e-05	  3.0716e-02	  2.1077e-03	  5.0477e-04	  5.2918e-04	  8.2612e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6606e+00	  2.4283e-02	  7.0824e-04	  3.1814e-03	  3.6960e-03	  7.2991e-05	  3.0740e-02	  2.1103e-03	  5.0500e-04	  5.3065e-04	  8.2670e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
