  Time(hour)	          OC	         NO3	         NO2	         Fe2	         SO4	    Fe(OH)3a	      CH4tot	      CO2tot	       N2tot	       O2tot	      H2Stot	      NaRbio	      FeRbio	      SRAbio	     Methbio	          pH	         fpH	
  3.4474e+03	  3.3184e-03	  2.2796e-16	  6.6997e-05	  4.5621e-04	  2.4002e-03	  5.4934e-03	  6.3842e-08	  1.3053e-02	  5.3982e-03	  0.0000e+00	  8.3167e-06	  1.1169e-03	  3.3248e-05	  5.9505e-05	  3.0320e-05	  7.3086e+00	  9.6746e-01	
  3.4498e+03	  3.3175e-03	  2.2193e-16	  6.6633e-05	  4.5668e-04	  2.3998e-03	  5.4927e-03	  6.4077e-08	  1.3055e-02	  5.3984e-03	  0.0000e+00	  8.3088e-06	  1.1169e-03	  3.3263e-05	  5.9523e-05	  3.0330e-05	  7.3087e+00	  9.6744e-01	
  3.4522e+03	  3.3167e-03	  2.1606e-16	  6.6272e-05	  4.5716e-04	  2.3994e-03	  5.4920e-03	  6.4313e-08	  1.3056e-02	  5.3986e-03	  0.0000e+00	  8.3009e-06	  1.1169e-03	  3.3277e-05	  5.9542e-05	  3.0339e-05	  7.3089e+00	  9.6742e-01	
  3.4546e+03	  3.3159e-03	  2.1035e-16	  6.5913e-05	  4.5764e-04	  2.3990e-03	  5.4912e-03	  6.4551e-08	  1.3057e-02	  5.3988e-03	  0.0000e+00	  8.2930e-06	  1.1169e-03	  3.3292e-05	  5.9561e-05	  3.0348e-05	  7.3091e+00	  9.6740e-01	
  3.4570e+03	  3.3151e-03	  2.0479e-16	  6.5555e-05	  4.5812e-04	  2.3986e-03	  5.4905e-03	  6.4789e-08	  1.3058e-02	  5.3990e-03	  0.0000e+00	  8.2852e-06	  1.1170e-03	  3.3307e-05	  5.9579e-05	  3.0357e-05	  7.3092e+00	  9.6738e-01	
  3.4594e+03	  3.3142e-03	  1.9938e-16	  6.5200e-05	  4.5860e-04	  2.3981e-03	  5.4898e-03	  6.5029e-08	  1.3059e-02	  5.3991e-03	  0.0000e+00	  8.2773e-06	  1.1170e-03	  3.3321e-05	  5.9598e-05	  3.0366e-05	  7.3094e+00	  9.6736e-01	
  3.4619e+03	  3.3134e-03	  1.9411e-16	  6.4847e-05	  4.5907e-04	  2.3977e-03	  5.4891e-03	  6.5271e-08	  1.3060e-02	  5.3993e-03	  0.0000e+00	  8.2695e-06	  1.1170e-03	  3.3336e-05	  5.9616e-05	  3.0376e-05	  7.3096e+00	  9.6733e-01	
  3.4643e+03	  3.3126e-03	  1.8898e-16	  6.4495e-05	  4.5955e-04	  2.3973e-03	  5.4884e-03	  6.5513e-08	  1.3062e-02	  5.3995e-03	  0.0000e+00	  8.2618e-06	  1.1170e-03	  3.3351e-05	  5.9635e-05	  3.0385e-05	  7.3097e+00	  9.6731e-01	
  3.4667e+03	  3.3118e-03	  1.8399e-16	  6.4146e-05	  4.6003e-04	  2.3969e-03	  5.4877e-03	  6.5758e-08	  1.3063e-02	  5.3997e-03	  0.0000e+00	  8.2540e-06	  1.1170e-03	  3.3366e-05	  5.9653e-05	  3.0394e-05	  7.3099e+00	  9.6729e-01	
  3.4691e+03	  3.3110e-03	  1.7914e-16	  6.3798e-05	  4.6051e-04	  2.3965e-03	  5.4870e-03	  6.6003e-08	  1.3064e-02	  5.3999e-03	  0.0000e+00	  8.2463e-06	  1.1171e-03	  3.3380e-05	  5.9672e-05	  3.0403e-05	  7.3101e+00	  9.6727e-01	
  3.4715e+03	  3.3101e-03	  1.7441e-16	  6.3453e-05	  4.6098e-04	  2.3961e-03	  5.4863e-03	  6.6250e-08	  1.3065e-02	  5.4000e-03	  0.0000e+00	  8.2386e-06	  1.1171e-03	  3.3395e-05	  5.9691e-05	  3.0412e-05	  7.3102e+00	  9.6725e-01	
  3.4739e+03	  3.3093e-03	  1.6981e-16	  6.3109e-05	  4.6146e-04	  2.3957e-03	  5.4856e-03	  6.6498e-08	  1.3066e-02	  5.4002e-03	  0.0000e+00	  8.2309e-06	  1.1171e-03	  3.3410e-05	  5.9709e-05	  3.0422e-05	  7.3104e+00	  9.6723e-01	
  3.4763e+03	  3.3085e-03	  1.6533e-16	  6.2768e-05	  4.6194e-04	  2.3953e-03	  5.4849e-03	  6.6747e-08	  1.3067e-02	  5.4004e-03	  0.0000e+00	  8.2232e-06	  1.1171e-03	  3.3424e-05	  5.9728e-05	  3.0431e-05	  7.3105e+00	  9.6721e-01	
  3.4787e+03	  3.3077e-03	  1.6097e-16	  6.2428e-05	  4.6241e-04	  2.3949e-03	  5.4842e-03	  6.6998e-08	  1.3069e-02	  5.4006e-03	  0.0000e+00	  8.2156e-06	  1.1172e-03	  3.3439e-05	  5.9746e-05	  3.0440e-05	  7.3107e+00	  9.6719e-01	
  3.4811e+03	  3.3069e-03	  1.5672e-16	  6.2090e-05	  4.6289e-04	  2.3945e-03	  5.4835e-03	  6.7250e-08	  1.3070e-02	  5.4007e-03	  0.0000e+00	  8.2080e-06	  1.1172e-03	  3.3454e-05	  5.9765e-05	  3.0449e-05	  7.3109e+00	  9.6717e-01	
  3.4835e+03	  3.3061e-03	  1.5259e-16	  6.1754e-05	  4.6337e-04	  2.3941e-03	  5.4828e-03	  6.7504e-08	  1.3071e-02	  5.4009e-03	  0.0000e+00	  8.2004e-06	  1.1172e-03	  3.3468e-05	  5.9783e-05	  3.0459e-05	  7.3110e+00	  9.6715e-01	
  3.4859e+03	  3.3053e-03	  1.4857e-16	  6.1420e-05	  4.6384e-04	  2.3937e-03	  5.4821e-03	  6.7758e-08	  1.3072e-02	  5.4011e-03	  0.0000e+00	  8.1928e-06	  1.1172e-03	  3.3483e-05	  5.9802e-05	  3.0468e-05	  7.3112e+00	  9.6713e-01	
  3.4883e+03	  3.3045e-03	  1.4465e-16	  6.1088e-05	  4.6432e-04	  2.3933e-03	  5.4813e-03	  6.8015e-08	  1.3073e-02	  5.4013e-03	  0.0000e+00	  8.1853e-06	  1.1172e-03	  3.3498e-05	  5.9821e-05	  3.0477e-05	  7.3114e+00	  9.6711e-01	
  3.4907e+03	  3.3037e-03	  1.4084e-16	  6.0757e-05	  4.6479e-04	  2.3929e-03	  5.4806e-03	  6.8273e-08	  1.3074e-02	  5.4014e-03	  0.0000e+00	  8.1778e-06	  1.1173e-03	  3.3512e-05	  5.9839e-05	  3.0486e-05	  7.3115e+00	  9.6709e-01	
  3.4931e+03	  3.3029e-03	  1.3713e-16	  6.0429e-05	  4.6527e-04	  2.3925e-03	  5.4799e-03	  6.8532e-08	  1.3075e-02	  5.4016e-03	  0.0000e+00	  8.1703e-06	  1.1173e-03	  3.3527e-05	  5.9858e-05	  3.0496e-05	  7.3117e+00	  9.6707e-01	
  3.4956e+03	  3.3021e-03	  1.3352e-16	  6.0102e-05	  4.6574e-04	  2.3921e-03	  5.4792e-03	  6.8792e-08	  1.3077e-02	  5.4018e-03	  0.0000e+00	  8.1628e-06	  1.1173e-03	  3.3542e-05	  5.9876e-05	  3.0505e-05	  7.3118e+00	  9.6705e-01	
  3.4980e+03	  3.3013e-03	  1.3001e-16	  5.9777e-05	  4.6622e-04	  2.3917e-03	  5.4785e-03	  6.9054e-08	  1.3078e-02	  5.4019e-03	  0.0000e+00	  8.1553e-06	  1.1173e-03	  3.3557e-05	  5.9895e-05	  3.0514e-05	  7.3120e+00	  9.6703e-01	
  3.5004e+03	  3.3005e-03	  1.2659e-16	  5.9454e-05	  4.6670e-04	  2.3912e-03	  5.4778e-03	  6.9318e-08	  1.3079e-02	  5.4021e-03	  0.0000e+00	  8.1479e-06	  1.1173e-03	  3.3571e-05	  5.9913e-05	  3.0523e-05	  7.3122e+00	  9.6701e-01	
  3.5028e+03	  3.2997e-03	  1.2326e-16	  5.9133e-05	  4.6717e-04	  2.3908e-03	  5.4771e-03	  6.9582e-08	  1.3080e-02	  5.4023e-03	  0.0000e+00	  8.1405e-06	  1.1174e-03	  3.3586e-05	  5.9932e-05	  3.0533e-05	  7.3123e+00	  9.6699e-01	
  3.5052e+03	  3.2989e-03	  1.2001e-16	  5.8813e-05	  4.6764e-04	  2.3904e-03	  5.4764e-03	  6.9849e-08	  1.3081e-02	  5.4024e-03	  0.0000e+00	  8.1331e-06	  1.1174e-03	  3.3601e-05	  5.9951e-05	  3.0542e-05	  7.3125e+00	  9.6697e-01	
  3.5076e+03	  3.2981e-03	  1.1686e-16	  5.8495e-05	  4.6812e-04	  2.3900e-03	  5.4757e-03	  7.0116e-08	  1.3082e-02	  5.4026e-03	  0.0000e+00	  8.1257e-06	  1.1174e-03	  3.3615e-05	  5.9969e-05	  3.0551e-05	  7.3127e+00	  9.6695e-01	
  3.5100e+03	  3.2973e-03	  1.1378e-16	  5.8179e-05	  4.6859e-04	  2.3896e-03	  5.4750e-03	  7.0386e-08	  1.3083e-02	  5.4027e-03	  0.0000e+00	  8.1184e-06	  1.1174e-03	  3.3630e-05	  5.9988e-05	  3.0560e-05	  7.3128e+00	  9.6693e-01	
  3.5124e+03	  3.2965e-03	  1.1079e-16	  5.7865e-05	  4.6907e-04	  2.3892e-03	  5.4743e-03	  7.0656e-08	  1.3085e-02	  5.4029e-03	  0.0000e+00	  8.1110e-06	  1.1174e-03	  3.3645e-05	  6.0006e-05	  3.0570e-05	  7.3130e+00	  9.6691e-01	
  3.5148e+03	  3.2957e-03	  1.0788e-16	  5.7553e-05	  4.6954e-04	  2.3888e-03	  5.4736e-03	  7.0929e-08	  1.3086e-02	  5.4031e-03	  0.0000e+00	  8.1037e-06	  1.1175e-03	  3.3660e-05	  6.0025e-05	  3.0579e-05	  7.3131e+00	  9.6689e-01	
  3.5172e+03	  3.2949e-03	  1.0505e-16	  5.7242e-05	  4.7002e-04	  2.3884e-03	  5.4729e-03	  7.1202e-08	  1.3087e-02	  5.4032e-03	  0.0000e+00	  8.0964e-06	  1.1175e-03	  3.3674e-05	  6.0043e-05	  3.0588e-05	  7.3133e+00	  9.6687e-01	
  3.5196e+03	  3.2941e-03	  1.0229e-16	  5.6933e-05	  4.7049e-04	  2.3880e-03	  5.4722e-03	  7.1477e-08	  1.3088e-02	  5.4034e-03	  0.0000e+00	  8.0892e-06	  1.1175e-03	  3.3689e-05	  6.0062e-05	  3.0598e-05	  7.3134e+00	  9.6685e-01	
  3.5220e+03	  3.2934e-03	  9.9600e-17	  5.6626e-05	  4.7096e-04	  2.3876e-03	  5.4715e-03	  7.1754e-08	  1.3089e-02	  5.4035e-03	  0.0000e+00	  8.0819e-06	  1.1175e-03	  3.3704e-05	  6.0081e-05	  3.0607e-05	  7.3136e+00	  9.6683e-01	
  3.5244e+03	  3.2926e-03	  9.6985e-17	  5.6320e-05	  4.7144e-04	  2.3872e-03	  5.4708e-03	  7.2032e-08	  1.3090e-02	  5.4037e-03	  0.0000e+00	  8.0747e-06	  1.1175e-03	  3.3719e-05	  6.0099e-05	  3.0616e-05	  7.3138e+00	  9.6681e-01	
  3.5269e+03	  3.2918e-03	  9.4439e-17	  5.6016e-05	  4.7191e-04	  2.3868e-03	  5.4701e-03	  7.2312e-08	  1.3091e-02	  5.4039e-03	  0.0000e+00	  8.0675e-06	  1.1175e-03	  3.3733e-05	  6.0118e-05	  3.0625e-05	  7.3139e+00	  9.6679e-01	
  3.5293e+03	  3.2910e-03	  9.1960e-17	  5.5714e-05	  4.7238e-04	  2.3864e-03	  5.4694e-03	  7.2593e-08	  1.3093e-02	  5.4040e-03	  0.0000e+00	  8.0603e-06	  1.1176e-03	  3.3748e-05	  6.0136e-05	  3.0635e-05	  7.3141e+00	  9.6677e-01	
  3.5317e+03	  3.2902e-03	  8.9547e-17	  5.5413e-05	  4.7286e-04	  2.3860e-03	  5.4687e-03	  7.2876e-08	  1.3094e-02	  5.4042e-03	  0.0000e+00	  8.0532e-06	  1.1176e-03	  3.3763e-05	  6.0155e-05	  3.0644e-05	  7.3142e+00	  9.6675e-01	
  3.5341e+03	  3.2894e-03	  8.7198e-17	  5.5115e-05	  4.7333e-04	  2.3856e-03	  5.4680e-03	  7.3160e-08	  1.3095e-02	  5.4043e-03	  0.0000e+00	  8.0460e-06	  1.1176e-03	  3.3778e-05	  6.0173e-05	  3.0653e-05	  7.3144e+00	  9.6673e-01	
  3.5365e+03	  3.2887e-03	  8.4911e-17	  5.4817e-05	  4.7380e-04	  2.3852e-03	  5.4673e-03	  7.3446e-08	  1.3096e-02	  5.4045e-03	  0.0000e+00	  8.0389e-06	  1.1176e-03	  3.3792e-05	  6.0192e-05	  3.0663e-05	  7.3146e+00	  9.6671e-01	
  3.5389e+03	  3.2879e-03	  8.2685e-17	  5.4522e-05	  4.7427e-04	  2.3848e-03	  5.4666e-03	  7.3733e-08	  1.3097e-02	  5.4046e-03	  0.0000e+00	  8.0318e-06	  1.1176e-03	  3.3807e-05	  6.0211e-05	  3.0672e-05	  7.3147e+00	  9.6669e-01	
  3.5413e+03	  3.2871e-03	  8.0517e-17	  5.4228e-05	  4.7475e-04	  2.3843e-03	  5.4660e-03	  7.4022e-08	  1.3098e-02	  5.4048e-03	  0.0000e+00	  8.0248e-06	  1.1177e-03	  3.3822e-05	  6.0229e-05	  3.0681e-05	  7.3149e+00	  9.6667e-01	
  3.5437e+03	  3.2863e-03	  7.8407e-17	  5.3936e-05	  4.7522e-04	  2.3839e-03	  5.4653e-03	  7.4313e-08	  1.3099e-02	  5.4049e-03	  0.0000e+00	  8.0177e-06	  1.1177e-03	  3.3837e-05	  6.0248e-05	  3.0691e-05	  7.3150e+00	  9.6665e-01	
  3.5461e+03	  3.2856e-03	  7.6352e-17	  5.3645e-05	  4.7569e-04	  2.3835e-03	  5.4646e-03	  7.4605e-08	  1.3101e-02	  5.4051e-03	  0.0000e+00	  8.0107e-06	  1.1177e-03	  3.3851e-05	  6.0266e-05	  3.0700e-05	  7.3152e+00	  9.6663e-01	
  3.5485e+03	  3.2848e-03	  7.4352e-17	  5.3356e-05	  4.7616e-04	  2.3831e-03	  5.4639e-03	  7.4899e-08	  1.3102e-02	  5.4052e-03	  0.0000e+00	  8.0036e-06	  1.1177e-03	  3.3866e-05	  6.0285e-05	  3.0709e-05	  7.3153e+00	  9.6661e-01	
  3.5509e+03	  3.2840e-03	  7.2405e-17	  5.3069e-05	  4.7663e-04	  2.3827e-03	  5.4632e-03	  7.5194e-08	  1.3103e-02	  5.4054e-03	  0.0000e+00	  7.9967e-06	  1.1177e-03	  3.3881e-05	  6.0304e-05	  3.0719e-05	  7.3155e+00	  9.6659e-01	
  3.5533e+03	  3.2833e-03	  7.0509e-17	  5.2783e-05	  4.7711e-04	  2.3823e-03	  5.4625e-03	  7.5491e-08	  1.3104e-02	  5.4055e-03	  0.0000e+00	  7.9897e-06	  1.1178e-03	  3.3896e-05	  6.0322e-05	  3.0728e-05	  7.3156e+00	  9.6657e-01	
  3.5557e+03	  3.2825e-03	  6.8663e-17	  5.2499e-05	  4.7758e-04	  2.3819e-03	  5.4618e-03	  7.5790e-08	  1.3105e-02	  5.4057e-03	  0.0000e+00	  7.9827e-06	  1.1178e-03	  3.3910e-05	  6.0341e-05	  3.0737e-05	  7.3158e+00	  9.6655e-01	
  3.5581e+03	  3.2817e-03	  6.6865e-17	  5.2216e-05	  4.7805e-04	  2.3815e-03	  5.4611e-03	  7.6090e-08	  1.3106e-02	  5.4058e-03	  0.0000e+00	  7.9758e-06	  1.1178e-03	  3.3925e-05	  6.0359e-05	  3.0747e-05	  7.3160e+00	  9.6653e-01	
  3.5606e+03	  3.2810e-03	  6.5116e-17	  5.1935e-05	  4.7852e-04	  2.3811e-03	  5.4604e-03	  7.6392e-08	  1.3107e-02	  5.4060e-03	  0.0000e+00	  7.9689e-06	  1.1178e-03	  3.3940e-05	  6.0378e-05	  3.0756e-05	  7.3161e+00	  9.6651e-01	
  3.5630e+03	  3.2802e-03	  6.3412e-17	  5.1655e-05	  4.7899e-04	  2.3807e-03	  5.4597e-03	  7.6695e-08	  1.3108e-02	  5.4061e-03	  0.0000e+00	  7.9620e-06	  1.1178e-03	  3.3955e-05	  6.0396e-05	  3.0765e-05	  7.3163e+00	  9.6649e-01	
  3.5654e+03	  3.2794e-03	  6.1754e-17	  5.1377e-05	  4.7946e-04	  2.3803e-03	  5.4590e-03	  7.7000e-08	  1.3110e-02	  5.4062e-03	  0.0000e+00	  7.9551e-06	  1.1178e-03	  3.3970e-05	  6.0415e-05	  3.0775e-05	  7.3164e+00	  9.6647e-01	
  3.5678e+03	  3.2787e-03	  6.0139e-17	  5.1101e-05	  4.7993e-04	  2.3799e-03	  5.4583e-03	  7.7307e-08	  1.3111e-02	  5.4064e-03	  0.0000e+00	  7.9482e-06	  1.1179e-03	  3.3984e-05	  6.0434e-05	  3.0784e-05	  7.3166e+00	  9.6645e-01	
  3.5702e+03	  3.2779e-03	  5.8566e-17	  5.0826e-05	  4.8040e-04	  2.3795e-03	  5.4576e-03	  7.7616e-08	  1.3112e-02	  5.4065e-03	  0.0000e+00	  7.9414e-06	  1.1179e-03	  3.3999e-05	  6.0452e-05	  3.0793e-05	  7.3167e+00	  9.6643e-01	
  3.5726e+03	  3.2772e-03	  5.7036e-17	  5.0553e-05	  4.8087e-04	  2.3791e-03	  5.4569e-03	  7.7926e-08	  1.3113e-02	  5.4067e-03	  0.0000e+00	  7.9346e-06	  1.1179e-03	  3.4014e-05	  6.0471e-05	  3.0803e-05	  7.3169e+00	  9.6641e-01	
  3.5750e+03	  3.2764e-03	  5.5545e-17	  5.0281e-05	  4.8134e-04	  2.3787e-03	  5.4563e-03	  7.8238e-08	  1.3114e-02	  5.4068e-03	  0.0000e+00	  7.9278e-06	  1.1179e-03	  3.4029e-05	  6.0489e-05	  3.0812e-05	  7.3170e+00	  9.6639e-01	
  3.5774e+03	  3.2756e-03	  5.4094e-17	  5.0010e-05	  4.8181e-04	  2.3783e-03	  5.4556e-03	  7.8551e-08	  1.3115e-02	  5.4070e-03	  0.0000e+00	  7.9210e-06	  1.1179e-03	  3.4044e-05	  6.0508e-05	  3.0822e-05	  7.3172e+00	  9.6638e-01	
  3.5798e+03	  3.2749e-03	  5.2681e-17	  4.9741e-05	  4.8228e-04	  2.3778e-03	  5.4549e-03	  7.8867e-08	  1.3116e-02	  5.4071e-03	  0.0000e+00	  7.9142e-06	  1.1179e-03	  3.4058e-05	  6.0527e-05	  3.0831e-05	  7.3173e+00	  9.6636e-01	
  3.5822e+03	  3.2741e-03	  5.1305e-17	  4.9474e-05	  4.8275e-04	  2.3774e-03	  5.4542e-03	  7.9183e-08	  1.3117e-02	  5.4072e-03	  0.0000e+00	  7.9075e-06	  1.1180e-03	  3.4073e-05	  6.0545e-05	  3.0840e-05	  7.3175e+00	  9.6634e-01	
  3.5846e+03	  3.2734e-03	  4.9966e-17	  4.9208e-05	  4.8322e-04	  2.3770e-03	  5.4535e-03	  7.9502e-08	  1.3119e-02	  5.4074e-03	  0.0000e+00	  7.9008e-06	  1.1180e-03	  3.4088e-05	  6.0564e-05	  3.0850e-05	  7.3176e+00	  9.6632e-01	
  3.5870e+03	  3.2726e-03	  4.8661e-17	  4.8944e-05	  4.8369e-04	  2.3766e-03	  5.4528e-03	  7.9823e-08	  1.3120e-02	  5.4075e-03	  0.0000e+00	  7.8941e-06	  1.1180e-03	  3.4103e-05	  6.0582e-05	  3.0859e-05	  7.3178e+00	  9.6630e-01	
  3.5894e+03	  3.2719e-03	  4.7392e-17	  4.8681e-05	  4.8416e-04	  2.3762e-03	  5.4521e-03	  8.0145e-08	  1.3121e-02	  5.4076e-03	  0.0000e+00	  7.8874e-06	  1.1180e-03	  3.4118e-05	  6.0601e-05	  3.0868e-05	  7.3179e+00	  9.6628e-01	
  3.5919e+03	  3.2711e-03	  4.6155e-17	  4.8419e-05	  4.8463e-04	  2.3758e-03	  5.4514e-03	  8.0469e-08	  1.3122e-02	  5.4078e-03	  0.0000e+00	  7.8807e-06	  1.1180e-03	  3.4132e-05	  6.0619e-05	  3.0878e-05	  7.3181e+00	  9.6626e-01	
  3.5943e+03	  3.2704e-03	  4.4951e-17	  4.8159e-05	  4.8510e-04	  2.3754e-03	  5.4507e-03	  8.0794e-08	  1.3123e-02	  5.4079e-03	  0.0000e+00	  7.8741e-06	  1.1180e-03	  3.4147e-05	  6.0638e-05	  3.0887e-05	  7.3182e+00	  9.6624e-01	
  3.5967e+03	  3.2696e-03	  4.3779e-17	  4.7901e-05	  4.8557e-04	  2.3750e-03	  5.4501e-03	  8.1122e-08	  1.3124e-02	  5.4080e-03	  0.0000e+00	  7.8674e-06	  1.1181e-03	  3.4162e-05	  6.0657e-05	  3.0897e-05	  7.3184e+00	  9.6622e-01	
  3.5991e+03	  3.2689e-03	  4.2637e-17	  4.7643e-05	  4.8604e-04	  2.3746e-03	  5.4494e-03	  8.1451e-08	  1.3125e-02	  5.4082e-03	  0.0000e+00	  7.8608e-06	  1.1181e-03	  3.4177e-05	  6.0675e-05	  3.0906e-05	  7.3185e+00	  9.6620e-01	
  3.6015e+03	  3.2681e-03	  4.1526e-17	  4.7388e-05	  4.8650e-04	  2.3742e-03	  5.4487e-03	  8.1782e-08	  1.3126e-02	  5.4083e-03	  0.0000e+00	  7.8542e-06	  1.1181e-03	  3.4192e-05	  6.0694e-05	  3.0915e-05	  7.3187e+00	  9.6618e-01	
  3.6039e+03	  3.2674e-03	  4.0444e-17	  4.7133e-05	  4.8697e-04	  2.3738e-03	  5.4480e-03	  8.2115e-08	  1.3127e-02	  5.4084e-03	  0.0000e+00	  7.8476e-06	  1.1181e-03	  3.4206e-05	  6.0712e-05	  3.0925e-05	  7.3188e+00	  9.6616e-01	
  3.6063e+03	  3.2666e-03	  3.9390e-17	  4.6880e-05	  4.8744e-04	  2.3734e-03	  5.4473e-03	  8.2450e-08	  1.3129e-02	  5.4086e-03	  0.0000e+00	  7.8411e-06	  1.1181e-03	  3.4221e-05	  6.0731e-05	  3.0934e-05	  7.3190e+00	  9.6614e-01	
  3.6087e+03	  3.2659e-03	  3.8364e-17	  4.6629e-05	  4.8791e-04	  2.3730e-03	  5.4466e-03	  8.2786e-08	  1.3130e-02	  5.4087e-03	  0.0000e+00	  7.8346e-06	  1.1181e-03	  3.4236e-05	  6.0750e-05	  3.0944e-05	  7.3191e+00	  9.6613e-01	
  3.6111e+03	  3.2652e-03	  3.7364e-17	  4.6379e-05	  4.8838e-04	  2.3726e-03	  5.4459e-03	  8.3125e-08	  1.3131e-02	  5.4088e-03	  0.0000e+00	  7.8280e-06	  1.1182e-03	  3.4251e-05	  6.0768e-05	  3.0953e-05	  7.3193e+00	  9.6611e-01	
  3.6135e+03	  3.2644e-03	  3.6392e-17	  4.6130e-05	  4.8884e-04	  2.3722e-03	  5.4453e-03	  8.3465e-08	  1.3132e-02	  5.4090e-03	  0.0000e+00	  7.8215e-06	  1.1182e-03	  3.4266e-05	  6.0787e-05	  3.0963e-05	  7.3194e+00	  9.6609e-01	
  3.6159e+03	  3.2637e-03	  3.5444e-17	  4.5882e-05	  4.8931e-04	  2.3717e-03	  5.4446e-03	  8.3807e-08	  1.3133e-02	  5.4091e-03	  0.0000e+00	  7.8150e-06	  1.1182e-03	  3.4281e-05	  6.0805e-05	  3.0972e-05	  7.3196e+00	  9.6607e-01	
  3.6183e+03	  3.2630e-03	  3.4522e-17	  4.5636e-05	  4.8978e-04	  2.3713e-03	  5.4439e-03	  8.4151e-08	  1.3134e-02	  5.4092e-03	  0.0000e+00	  7.8086e-06	  1.1182e-03	  3.4295e-05	  6.0824e-05	  3.0981e-05	  7.3197e+00	  9.6605e-01	
  3.6207e+03	  3.2622e-03	  3.3623e-17	  4.5392e-05	  4.9025e-04	  2.3709e-03	  5.4432e-03	  8.4497e-08	  1.3135e-02	  5.4093e-03	  0.0000e+00	  7.8021e-06	  1.1182e-03	  3.4310e-05	  6.0842e-05	  3.0991e-05	  7.3199e+00	  9.6603e-01	
  3.6231e+03	  3.2615e-03	  3.2749e-17	  4.5149e-05	  4.9071e-04	  2.3705e-03	  5.4425e-03	  8.4844e-08	  1.3136e-02	  5.4095e-03	  0.0000e+00	  7.7957e-06	  1.1182e-03	  3.4325e-05	  6.0861e-05	  3.1000e-05	  7.3200e+00	  9.6601e-01	
  3.6256e+03	  3.2607e-03	  3.1897e-17	  4.4907e-05	  4.9118e-04	  2.3701e-03	  5.4418e-03	  8.5194e-08	  1.3137e-02	  5.4096e-03	  0.0000e+00	  7.7893e-06	  1.1183e-03	  3.4340e-05	  6.0880e-05	  3.1010e-05	  7.3202e+00	  9.6599e-01	
  3.6280e+03	  3.2600e-03	  3.1067e-17	  4.4666e-05	  4.9165e-04	  2.3697e-03	  5.4412e-03	  8.5545e-08	  1.3139e-02	  5.4097e-03	  0.0000e+00	  7.7829e-06	  1.1183e-03	  3.4355e-05	  6.0898e-05	  3.1019e-05	  7.3203e+00	  9.6597e-01	
  3.6304e+03	  3.2593e-03	  3.0260e-17	  4.4427e-05	  4.9211e-04	  2.3693e-03	  5.4405e-03	  8.5898e-08	  1.3140e-02	  5.4098e-03	  0.0000e+00	  7.7765e-06	  1.1183e-03	  3.4370e-05	  6.0917e-05	  3.1029e-05	  7.3205e+00	  9.6595e-01	
  3.6328e+03	  3.2585e-03	  2.9473e-17	  4.4189e-05	  4.9258e-04	  2.3689e-03	  5.4398e-03	  8.6254e-08	  1.3141e-02	  5.4100e-03	  0.0000e+00	  7.7701e-06	  1.1183e-03	  3.4385e-05	  6.0935e-05	  3.1038e-05	  7.3206e+00	  9.6594e-01	
  3.6352e+03	  3.2578e-03	  2.8707e-17	  4.3952e-05	  4.9305e-04	  2.3685e-03	  5.4391e-03	  8.6611e-08	  1.3142e-02	  5.4101e-03	  0.0000e+00	  7.7638e-06	  1.1183e-03	  3.4399e-05	  6.0954e-05	  3.1047e-05	  7.3208e+00	  9.6592e-01	
  3.6376e+03	  3.2571e-03	  2.7961e-17	  4.3717e-05	  4.9351e-04	  2.3681e-03	  5.4384e-03	  8.6970e-08	  1.3143e-02	  5.4102e-03	  0.0000e+00	  7.7575e-06	  1.1183e-03	  3.4414e-05	  6.0973e-05	  3.1057e-05	  7.3209e+00	  9.6590e-01	
  3.6400e+03	  3.2564e-03	  2.7235e-17	  4.3483e-05	  4.9398e-04	  2.3677e-03	  5.4377e-03	  8.7331e-08	  1.3144e-02	  5.4103e-03	  0.0000e+00	  7.7511e-06	  1.1184e-03	  3.4429e-05	  6.0991e-05	  3.1066e-05	  7.3211e+00	  9.6588e-01	
  3.6424e+03	  3.2556e-03	  2.6528e-17	  4.3250e-05	  4.9445e-04	  2.3673e-03	  5.4371e-03	  8.7694e-08	  1.3145e-02	  5.4104e-03	  0.0000e+00	  7.7449e-06	  1.1184e-03	  3.4444e-05	  6.1010e-05	  3.1076e-05	  7.3212e+00	  9.6586e-01	
  3.6448e+03	  3.2549e-03	  2.5839e-17	  4.3018e-05	  4.9491e-04	  2.3669e-03	  5.4364e-03	  8.8059e-08	  1.3146e-02	  5.4106e-03	  0.0000e+00	  7.7386e-06	  1.1184e-03	  3.4459e-05	  6.1028e-05	  3.1085e-05	  7.3214e+00	  9.6584e-01	
  3.6472e+03	  3.2542e-03	  2.5168e-17	  4.2788e-05	  4.9538e-04	  2.3665e-03	  5.4357e-03	  8.8426e-08	  1.3147e-02	  5.4107e-03	  0.0000e+00	  7.7323e-06	  1.1184e-03	  3.4474e-05	  6.1047e-05	  3.1095e-05	  7.3215e+00	  9.6582e-01	
  3.6496e+03	  3.2535e-03	  2.4515e-17	  4.2559e-05	  4.9584e-04	  2.3660e-03	  5.4350e-03	  8.8795e-08	  1.3148e-02	  5.4108e-03	  0.0000e+00	  7.7261e-06	  1.1184e-03	  3.4489e-05	  6.1066e-05	  3.1104e-05	  7.3217e+00	  9.6580e-01	
