          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
           4	  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
           4	  0.0000e+00	  6.9509e+00	  2.5557e-04	  1.0001e-07	  0.0000e+00	  0.0000e+00	  9.0006e-06	  1.0504e+02	  7.6982e-01	  9.7338e-01	  9.9060e-01	  9.9999e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1401e-04	  2.8002e-05	  1.8275e-04	  7.9006e-05	  5.0003e-06	  1.3301e-04	  4.0003e-06	  3.8003e-05	  9.0006e-06	  0.0000e+00	  0.0000e+00	
    -6.77824	  1.0000e+00	  6.6802e+00	  8.0744e-05	  8.8046e-06	  1.4320e-05	  8.5535e-05	  2.6345e-04	  7.9426e+02	  4.3322e-01	  8.3147e-01	  9.3693e-01	  9.9949e-01	  4.5659e+00	  1.5974e+01	  1.7585e+00	  1.9941e-01	  6.2843e-01	  5.2524e-02	  5.2524e-02	  1.9382e-01	  2.3290e+01	  6.7828e-02	  1.0008e+00	  1.0000e+00	  1.0000e+00	  1.8607e-03	  1.3050e-05	  0.0000e+00	  3.2263e-04	  6.4463e-05	  9.9452e-04	  4.5453e-04	  8.6425e-05	  1.5273e-03	  4.6813e-04	  8.5019e-05	  2.6345e-04	  0.0000e+00	  1.3962e-03	
    -6.84894	  2.0000e+00	  6.6049e+00	  8.0692e-05	  1.1551e-05	  1.4325e-05	  1.7694e-04	  4.9110e-04	  1.2389e+03	  3.5593e-01	  7.6059e-01	  9.0618e-01	  9.9889e-01	  4.4252e+00	  1.6047e+01	  1.7531e+00	  6.9797e-02	  6.9127e-01	  5.3136e-02	  5.3136e-02	  3.3804e-01	  2.3146e+01	  9.1261e-02	  1.0025e+00	  1.0000e+00	  1.0000e+00	  6.0763e-03	  8.9662e-05	  0.0000e+00	  4.7925e-04	  8.1460e-05	  1.5508e-03	  7.1883e-04	  6.9759e-05	  2.5689e-03	  7.5509e-04	  1.0452e-04	  4.9110e-04	  0.0000e+00	  1.3722e-03	
    -6.88603	  3.0000e+00	  6.5568e+00	  8.0648e-05	  1.3835e-05	  1.4329e-05	  2.7932e-04	  7.2809e-04	  1.6181e+03	  3.1261e-01	  7.0919e-01	  8.8176e-01	  9.9822e-01	  4.2874e+00	  1.6119e+01	  1.7489e+00	  4.0083e-02	  7.1879e-01	  5.3789e-02	  5.3789e-02	  4.3752e-01	  2.3046e+01	  9.9650e-02	  1.0046e+00	  1.0000e+00	  1.0000e+00	  1.1224e-02	  2.4360e-04	  0.0000e+00	  6.3561e-04	  9.4826e-05	  2.0363e-03	  9.5312e-04	  6.2797e-05	  3.4885e-03	  9.9356e-04	  1.1847e-04	  7.2809e-04	  0.0000e+00	  1.3721e-03	
    -6.91012	  4.0000e+00	  6.5205e+00	  8.0607e-05	  1.6052e-05	  1.4333e-05	  3.8795e-04	  9.6645e-04	  1.9600e+03	  2.8337e-01	  6.6855e-01	  8.6099e-01	  9.9752e-01	  4.1523e+00	  1.6190e+01	  1.7448e+00	  3.4801e-02	  7.3700e-01	  5.4463e-02	  5.4463e-02	  5.2731e-01	  2.2956e+01	  1.0484e-01	  1.0069e+00	  1.0000e+00	  1.0000e+00	  1.6798e-02	  4.7274e-04	  0.0000e+00	  7.9493e-04	  1.0643e-04	  2.4783e-03	  1.1689e-03	  5.9103e-05	  4.3385e-03	  1.2068e-03	  1.2959e-04	  9.6645e-04	  0.0000e+00	  1.3900e-03	
    -6.92711	  5.0000e+00	  6.4909e+00	  8.0568e-05	  1.8396e-05	  1.4337e-05	  5.0206e-04	  1.2066e-03	  2.2767e+03	  2.6171e-01	  6.3491e-01	  8.4271e-01	  9.9677e-01	  4.0198e+00	  1.6259e+01	  1.7408e+00	  3.3147e-02	  7.5340e-01	  5.5153e-02	  5.5153e-02	  6.1784e-01	  2.2865e+01	  1.0913e-01	  1.0093e+00	  1.0001e+00	  1.0000e+00	  2.2693e-02	  7.7737e-04	  0.0000e+00	  9.5774e-04	  1.1700e-04	  2.8898e-03	  1.3716e-03	  5.6981e-05	  5.1413e-03	  1.4035e-03	  1.3895e-04	  1.2066e-03	  0.0000e+00	  1.4231e-03	
    -6.93959	  6.0000e+00	  6.4654e+00	  8.0532e-05	  2.1026e-05	  1.4341e-05	  6.2155e-04	  1.4494e-03	  2.5748e+03	  2.4474e-01	  6.0623e-01	  8.2626e-01	  9.9600e-01	  3.8899e+00	  1.6327e+01	  1.7369e+00	  3.2001e-02	  7.6914e-01	  5.5859e-02	  5.5859e-02	  7.1058e-01	  2.2772e+01	  1.1288e-01	  1.0118e+00	  1.0001e+00	  1.0000e+00	  2.8878e-02	  1.1588e-03	  0.0000e+00	  1.1239e-03	  1.2688e-04	  3.2783e-03	  1.5643e-03	  5.5766e-05	  5.9088e-03	  1.5882e-03	  1.4709e-04	  1.4494e-03	  0.0000e+00	  1.4694e-03	
    -6.94897	  7.0000e+00	  6.4429e+00	  8.0497e-05	  2.4116e-05	  1.4344e-05	  7.4635e-04	  1.6954e-03	  2.8583e+03	  2.3093e-01	  5.8129e-01	  8.1125e-01	  9.9520e-01	  3.7626e+00	  1.6394e+01	  1.7329e+00	  3.0965e-02	  7.8434e-01	  5.6580e-02	  5.6580e-02	  8.0558e-01	  2.2677e+01	  1.1614e-01	  1.0145e+00	  1.0002e+00	  1.0000e+00	  3.5330e-02	  1.6178e-03	  0.0000e+00	  1.2932e-03	  1.3626e-04	  3.6483e-03	  1.7492e-03	  5.5124e-05	  6.6485e-03	  1.7634e-03	  1.5433e-04	  1.6954e-03	  0.0000e+00	  1.5266e-03	
    -6.95615	  8.0000e+00	  6.4226e+00	  8.0463e-05	  2.7881e-05	  1.4348e-05	  8.7628e-04	  1.9450e-03	  3.1299e+03	  2.1938e-01	  5.5927e-01	  7.9742e-01	  9.9438e-01	  3.6379e+00	  1.6459e+01	  1.7290e+00	  2.9989e-02	  7.9901e-01	  5.7315e-02	  5.7315e-02	  9.0270e-01	  2.2580e+01	  1.1895e-01	  1.0172e+00	  1.0002e+00	  1.0000e+00	  4.2027e-02	  2.1549e-03	  0.0000e+00	  1.4653e-03	  1.4529e-04	  4.0030e-03	  1.9274e-03	  5.4860e-05	  7.3652e-03	  1.9308e-03	  1.6088e-04	  1.9450e-03	  0.0000e+00	  1.5916e-03	
    -6.96178	  9.0000e+00	  6.4041e+00	  8.0431e-05	  3.2597e-05	  1.4351e-05	  1.0111e-03	  2.1982e-03	  3.3914e+03	  2.0952e-01	  5.3960e-01	  7.8458e-01	  9.9354e-01	  3.5158e+00	  1.6524e+01	  1.7251e+00	  2.9061e-02	  8.1315e-01	  5.8063e-02	  5.8063e-02	  1.0018e+00	  2.2481e+01	  1.2134e-01	  1.0201e+00	  1.0003e+00	  1.0000e+00	  4.8948e-02	  2.7698e-03	  0.0000e+00	  1.6398e-03	  1.5403e-04	  4.3446e-03	  2.1000e-03	  5.4844e-05	  8.0624e-03	  2.0916e-03	  1.6687e-04	  2.1982e-03	  0.0000e+00	  1.6602e-03	
    -6.96633	  1.0000e+01	  6.3872e+00	  8.0399e-05	  3.8590e-05	  1.4354e-05	  1.1504e-03	  2.4548e-03	  3.6442e+03	  2.0096e-01	  5.2187e-01	  7.7258e-01	  9.9268e-01	  3.3963e+00	  1.6587e+01	  1.7213e+00	  2.8176e-02	  8.2675e-01	  5.8825e-02	  5.8825e-02	  1.1026e+00	  2.2380e+01	  1.2334e-01	  1.0230e+00	  1.0003e+00	  1.0000e+00	  5.6072e-02	  3.4617e-03	  0.0000e+00	  1.8165e-03	  1.6254e-04	  4.6748e-03	  2.2676e-03	  5.4982e-05	  8.7425e-03	  2.2465e-03	  1.7240e-04	  2.4548e-03	  0.0000e+00	  1.7275e-03	
    -6.97013	  1.1000e+01	  6.3718e+00	  8.0368e-05	  4.6186e-05	  1.4357e-05	  1.2938e-03	  2.7149e-03	  3.8894e+03	  1.9344e-01	  5.0577e-01	  7.6131e-01	  9.9181e-01	  3.2794e+00	  1.6649e+01	  1.7174e+00	  2.7332e-02	  8.3979e-01	  5.9599e-02	  5.9599e-02	  1.2050e+00	  2.2277e+01	  1.2498e-01	  1.0260e+00	  1.0004e+00	  1.0000e+00	  6.3376e-02	  4.2293e-03	  0.0000e+00	  1.9951e-03	  1.7086e-04	  4.9950e-03	  2.4309e-03	  5.5206e-05	  9.4076e-03	  2.3961e-03	  1.7755e-04	  2.7149e-03	  0.0000e+00	  1.7883e-03	
    -6.97345	  1.2000e+01	  6.3576e+00	  8.0339e-05	  5.5604e-05	  1.4360e-05	  1.4408e-03	  2.9780e-03	  4.1279e+03	  1.8676e-01	  4.9104e-01	  7.5068e-01	  9.9092e-01	  3.1651e+00	  1.6709e+01	  1.7136e+00	  2.6524e-02	  8.5227e-01	  6.0385e-02	  6.0385e-02	  1.3089e+00	  2.2173e+01	  1.2628e-01	  1.0290e+00	  1.0005e+00	  1.0000e+00	  7.0839e-02	  5.0711e-03	  0.0000e+00	  2.1753e-03	  1.7903e-04	  5.3062e-03	  2.5902e-03	  5.5467e-05	  1.0059e-02	  2.5411e-03	  1.8237e-04	  2.9780e-03	  0.0000e+00	  1.8389e-03	
    -6.97645	  1.3000e+01	  6.3446e+00	  8.0309e-05	  6.6878e-05	  1.4363e-05	  1.5911e-03	  3.2440e-03	  4.3602e+03	  1.8077e-01	  4.7750e-01	  7.4062e-01	  9.9001e-01	  3.0534e+00	  1.6769e+01	  1.7098e+00	  2.5749e-02	  8.6418e-01	  6.1182e-02	  6.1182e-02	  1.4139e+00	  2.2068e+01	  1.2727e-01	  1.0321e+00	  1.0006e+00	  1.0000e+00	  7.8442e-02	  5.9849e-03	  0.0000e+00	  2.3569e-03	  1.8706e-04	  5.6093e-03	  2.7460e-03	  5.5736e-05	  1.0698e-02	  2.6816e-03	  1.8690e-04	  3.2440e-03	  0.0000e+00	  1.8781e-03	
    -6.97921	  1.4000e+01	  6.3326e+00	  8.0281e-05	  7.9881e-05	  1.4366e-05	  1.7442e-03	  3.5126e-03	  4.5869e+03	  1.7535e-01	  4.6499e-01	  7.3108e-01	  9.8909e-01	  2.9443e+00	  1.6827e+01	  1.7060e+00	  2.5005e-02	  8.7552e-01	  6.1991e-02	  6.1991e-02	  1.5200e+00	  2.1962e+01	  1.2799e-01	  1.0353e+00	  1.0007e+00	  1.0000e+00	  8.6164e-02	  6.9684e-03	  0.0000e+00	  2.5398e-03	  1.9497e-04	  5.9049e-03	  2.8985e-03	  5.5998e-05	  1.1326e-02	  2.8182e-03	  1.9119e-04	  3.5126e-03	  0.0000e+00	  1.9070e-03	
    -6.98181	  1.5000e+01	  6.3216e+00	  8.0253e-05	  9.4413e-05	  1.4369e-05	  1.8999e-03	  3.7834e-03	  4.8085e+03	  1.7043e-01	  4.5339e-01	  7.2200e-01	  9.8817e-01	  2.8378e+00	  1.6884e+01	  1.7023e+00	  2.4290e-02	  8.8627e-01	  6.2809e-02	  6.2809e-02	  1.6269e+00	  2.1855e+01	  1.2844e-01	  1.0385e+00	  1.0008e+00	  1.0000e+00	  9.3986e-02	  8.0191e-03	  0.0000e+00	  2.7237e-03	  2.0278e-04	  6.1935e-03	  3.0480e-03	  5.6249e-05	  1.1942e-02	  2.9511e-03	  1.9525e-04	  3.7834e-03	  0.0000e+00	  1.9281e-03	
    -6.98427	  1.6000e+01	  6.3114e+00	  8.0225e-05	  1.1028e-04	  1.4371e-05	  2.0577e-03	  4.0560e-03	  5.0254e+03	  1.6593e-01	  4.4259e-01	  7.1335e-01	  9.8723e-01	  2.7339e+00	  1.6939e+01	  1.6985e+00	  2.3602e-02	  8.9644e-01	  6.3637e-02	  6.3637e-02	  1.7345e+00	  2.1747e+01	  1.2866e-01	  1.0418e+00	  1.0009e+00	  1.0000e+00	  1.0189e-01	  9.1340e-03	  0.0000e+00	  2.9085e-03	  2.1049e-04	  6.4757e-03	  3.1946e-03	  5.6483e-05	  1.2549e-02	  3.0804e-03	  1.9911e-04	  4.0560e-03	  0.0000e+00	  1.9433e-03	
    -6.98664	  1.7000e+01	  6.3019e+00	  8.0198e-05	  1.2731e-04	  1.4374e-05	  2.2175e-03	  4.3302e-03	  5.2377e+03	  1.6179e-01	  4.3251e-01	  7.0508e-01	  9.8628e-01	  2.6327e+00	  1.6994e+01	  1.6948e+00	  2.2939e-02	  9.0601e-01	  6.4475e-02	  6.4475e-02	  1.8426e+00	  2.1638e+01	  1.2866e-01	  1.0450e+00	  1.0010e+00	  1.0000e+00	  1.0986e-01	  1.0310e-02	  0.0000e+00	  3.0940e-03	  2.1812e-04	  6.7519e-03	  3.3386e-03	  5.6699e-05	  1.3147e-02	  3.2065e-03	  2.0280e-04	  4.3302e-03	  0.0000e+00	  1.9544e-03	
    -6.98893	  1.8000e+01	  6.2931e+00	  8.0171e-05	  1.4538e-04	  1.4377e-05	  2.3789e-03	  4.6056e-03	  5.4458e+03	  1.5797e-01	  4.2306e-01	  6.9717e-01	  9.8533e-01	  2.5340e+00	  1.7047e+01	  1.6911e+00	  2.2299e-02	  9.1499e-01	  6.5320e-02	  6.5320e-02	  1.9511e+00	  2.1530e+01	  1.2848e-01	  1.0483e+00	  1.0012e+00	  1.0000e+00	  1.1788e-01	  1.1545e-02	  0.0000e+00	  3.2801e-03	  2.2566e-04	  7.0223e-03	  3.4800e-03	  5.6893e-05	  1.3735e-02	  3.3296e-03	  2.0633e-04	  4.6056e-03	  0.0000e+00	  1.9627e-03	
    -6.99118	  1.9000e+01	  6.2849e+00	  8.0145e-05	  1.6438e-04	  1.4379e-05	  2.5415e-03	  4.8819e-03	  5.6500e+03	  1.5443e-01	  4.1419e-01	  6.8960e-01	  9.8437e-01	  2.4379e+00	  1.7098e+01	  1.6874e+00	  2.1681e-02	  9.2337e-01	  6.6174e-02	  6.6174e-02	  2.0597e+00	  2.1421e+01	  1.2813e-01	  1.0516e+00	  1.0013e+00	  1.0000e+00	  1.2592e-01	  1.2834e-02	  0.0000e+00	  3.4666e-03	  2.3313e-04	  7.2873e-03	  3.6189e-03	  5.7063e-05	  1.4316e-02	  3.4497e-03	  2.0970e-04	  4.8819e-03	  0.0000e+00	  1.9690e-03	
     -6.9934	  2.0000e+01	  6.2773e+00	  8.0120e-05	  1.8422e-04	  1.4382e-05	  2.7051e-03	  5.1587e-03	  5.8503e+03	  1.5114e-01	  4.0584e-01	  6.8233e-01	  9.8340e-01	  2.3445e+00	  1.7149e+01	  1.6837e+00	  2.1085e-02	  9.3115e-01	  6.7034e-02	  6.7034e-02	  2.1684e+00	  2.1312e+01	  1.2762e-01	  1.0549e+00	  1.0014e+00	  1.0000e+00	  1.3399e-01	  1.4175e-02	  0.0000e+00	  3.6534e-03	  2.4053e-04	  7.5472e-03	  3.7556e-03	  5.7207e-05	  1.4888e-02	  3.5671e-03	  2.1295e-04	  5.1587e-03	  0.0000e+00	  1.9739e-03	
    -6.99561	  2.1000e+01	  6.2702e+00	  8.0094e-05	  2.0484e-04	  1.4384e-05	  2.8694e-03	  5.4358e-03	  6.0471e+03	  1.4807e-01	  3.9797e-01	  6.7534e-01	  9.8243e-01	  2.2536e+00	  1.7198e+01	  1.6800e+00	  2.0508e-02	  9.3833e-01	  6.7902e-02	  6.7902e-02	  2.2769e+00	  2.1203e+01	  1.2698e-01	  1.0582e+00	  1.0016e+00	  1.0000e+00	  1.4206e-01	  1.5565e-02	  0.0000e+00	  3.8404e-03	  2.4786e-04	  7.8022e-03	  3.8902e-03	  5.7324e-05	  1.5452e-02	  3.6819e-03	  2.1606e-04	  5.4358e-03	  0.0000e+00	  1.9777e-03	
    -6.99781	  2.2000e+01	  6.2635e+00	  8.0070e-05	  2.2615e-04	  1.4387e-05	  3.0342e-03	  5.7128e-03	  6.2405e+03	  1.4520e-01	  3.9053e-01	  6.6862e-01	  9.8145e-01	  2.1652e+00	  1.7246e+01	  1.6764e+00	  1.9951e-02	  9.4491e-01	  6.8775e-02	  6.8775e-02	  2.3853e+00	  2.1095e+01	  1.2623e-01	  1.0615e+00	  1.0017e+00	  1.0000e+00	  1.5013e-01	  1.6999e-02	  0.0000e+00	  4.0276e-03	  2.5513e-04	  8.0525e-03	  4.0226e-03	  5.7414e-05	  1.6008e-02	  3.7942e-03	  2.1907e-04	  5.7128e-03	  0.0000e+00	  1.9807e-03	
    -7.00003	  2.3000e+01	  6.2573e+00	  8.0045e-05	  2.4811e-04	  1.4389e-05	  3.1992e-03	  5.9896e-03	  6.4306e+03	  1.4250e-01	  3.8348e-01	  6.6215e-01	  9.8047e-01	  2.0794e+00	  1.7293e+01	  1.6728e+00	  1.9411e-02	  9.5090e-01	  6.9654e-02	  6.9654e-02	  2.4932e+00	  2.0987e+01	  1.2538e-01	  1.0648e+00	  1.0018e+00	  1.0000e+00	  1.5817e-01	  1.8476e-02	  0.0000e+00	  4.2148e-03	  2.6234e-04	  8.2983e-03	  4.1530e-03	  5.7476e-05	  1.6558e-02	  3.9042e-03	  2.2196e-04	  5.9896e-03	  0.0000e+00	  1.9831e-03	
    -7.00226	  2.4000e+01	  6.2515e+00	  8.0021e-05	  2.7065e-04	  1.4392e-05	  3.3641e-03	  6.2658e-03	  6.6176e+03	  1.3997e-01	  3.7679e-01	  6.5592e-01	  9.7949e-01	  1.9962e+00	  1.7338e+01	  1.6692e+00	  1.8890e-02	  9.5630e-01	  7.0537e-02	  7.0537e-02	  2.6007e+00	  2.0879e+01	  1.2443e-01	  1.0681e+00	  1.0020e+00	  1.0000e+00	  1.6619e-01	  1.9991e-02	  0.0000e+00	  4.4019e-03	  2.6949e-04	  8.5399e-03	  4.2815e-03	  5.7510e-05	  1.7100e-02	  4.0119e-03	  2.2476e-04	  6.2658e-03	  0.0000e+00	  1.9851e-03	
    -7.00451	  2.5000e+01	  6.2461e+00	  7.9997e-05	  2.9372e-04	  1.4394e-05	  3.5287e-03	  6.5411e-03	  6.8015e+03	  1.3758e-01	  3.7044e-01	  6.4990e-01	  9.7850e-01	  1.9155e+00	  1.7383e+01	  1.6656e+00	  1.8384e-02	  9.6112e-01	  7.1425e-02	  7.1425e-02	  2.7076e+00	  2.0772e+01	  1.2342e-01	  1.0714e+00	  1.0022e+00	  1.0000e+00	  1.7416e-01	  2.1542e-02	  0.0000e+00	  4.5889e-03	  2.7658e-04	  8.7773e-03	  4.4081e-03	  5.7517e-05	  1.7636e-02	  4.1175e-03	  2.2747e-04	  6.5411e-03	  0.0000e+00	  1.9868e-03	
    -7.00678	  2.6000e+01	  6.2411e+00	  7.9974e-05	  3.1728e-04	  1.4396e-05	  3.6928e-03	  6.8155e-03	  6.9825e+03	  1.3532e-01	  3.6439e-01	  6.4409e-01	  9.7751e-01	  1.8372e+00	  1.7426e+01	  1.6620e+00	  1.7895e-02	  9.6535e-01	  7.2316e-02	  7.2316e-02	  2.8138e+00	  2.0666e+01	  1.2234e-01	  1.0746e+00	  1.0023e+00	  1.0000e+00	  1.8209e-01	  2.3125e-02	  0.0000e+00	  4.7756e-03	  2.8362e-04	  9.0107e-03	  4.5329e-03	  5.7497e-05	  1.8165e-02	  4.2211e-03	  2.3009e-04	  6.8155e-03	  0.0000e+00	  1.9882e-03	
    -7.00908	  2.7000e+01	  6.2364e+00	  7.9951e-05	  3.4127e-04	  1.4399e-05	  3.8563e-03	  7.0886e-03	  7.1608e+03	  1.3318e-01	  3.5863e-01	  6.3847e-01	  9.7652e-01	  1.7615e+00	  1.7467e+01	  1.6584e+00	  1.7421e-02	  9.6902e-01	  7.3211e-02	  7.3211e-02	  2.9192e+00	  2.0560e+01	  1.2122e-01	  1.0779e+00	  1.0025e+00	  1.0000e+00	  1.8996e-01	  2.4738e-02	  0.0000e+00	  4.9621e-03	  2.9060e-04	  9.2403e-03	  4.6560e-03	  5.7451e-05	  1.8687e-02	  4.3227e-03	  2.3262e-04	  7.0886e-03	  0.0000e+00	  1.9894e-03	
    -7.01141	  2.8000e+01	  6.2320e+00	  7.9928e-05	  3.6565e-04	  1.4401e-05	  4.0189e-03	  7.3602e-03	  7.3363e+03	  1.3115e-01	  3.5314e-01	  6.3304e-01	  9.7553e-01	  1.6881e+00	  1.7508e+01	  1.6549e+00	  1.6962e-02	  9.7212e-01	  7.4108e-02	  7.4108e-02	  3.0238e+00	  2.0455e+01	  1.2006e-01	  1.0811e+00	  1.0026e+00	  1.0000e+00	  1.9776e-01	  2.6377e-02	  0.0000e+00	  5.1483e-03	  2.9753e-04	  9.4662e-03	  4.7774e-03	  5.7382e-05	  1.9204e-02	  4.4225e-03	  2.3509e-04	  7.3602e-03	  0.0000e+00	  1.9903e-03	
    -7.01375	  2.9000e+01	  6.2279e+00	  7.9906e-05	  3.9038e-04	  1.4403e-05	  4.1805e-03	  7.6303e-03	  7.5092e+03	  1.2923e-01	  3.4788e-01	  6.2779e-01	  9.7454e-01	  1.6172e+00	  1.7547e+01	  1.6513e+00	  1.6517e-02	  9.7467e-01	  7.5007e-02	  7.5007e-02	  3.1274e+00	  2.0352e+01	  1.1886e-01	  1.0842e+00	  1.0028e+00	  1.0000e+00	  2.0550e-01	  2.8040e-02	  0.0000e+00	  5.3340e-03	  3.0441e-04	  9.6885e-03	  4.8971e-03	  5.7289e-05	  1.9714e-02	  4.5205e-03	  2.3747e-04	  7.6303e-03	  0.0000e+00	  1.9912e-03	
    -7.01612	  3.0000e+01	  6.2240e+00	  7.9884e-05	  4.1542e-04	  1.4406e-05	  4.3410e-03	  7.8986e-03	  7.6795e+03	  1.2740e-01	  3.4286e-01	  6.2270e-01	  9.7355e-01	  1.5487e+00	  1.7585e+01	  1.6478e+00	  1.6087e-02	  9.7667e-01	  7.5907e-02	  7.5907e-02	  3.2300e+00	  2.0249e+01	  1.1765e-01	  1.0874e+00	  1.0030e+00	  1.0000e+00	  2.1316e-01	  2.9724e-02	  0.0000e+00	  5.5193e-03	  3.1123e-04	  9.9073e-03	  5.0153e-03	  5.7175e-05	  2.0218e-02	  4.6168e-03	  2.3980e-04	  7.8986e-03	  0.0000e+00	  1.9919e-03	
    -7.01852	  3.1000e+01	  6.2204e+00	  7.9862e-05	  4.4072e-04	  1.4408e-05	  4.5003e-03	  8.1650e-03	  7.8474e+03	  1.2565e-01	  3.3805e-01	  6.1776e-01	  9.7255e-01	  1.4826e+00	  1.7622e+01	  1.6443e+00	  1.5670e-02	  9.7814e-01	  7.6808e-02	  7.6808e-02	  3.3316e+00	  2.0147e+01	  1.1642e-01	  1.0905e+00	  1.0031e+00	  1.0000e+00	  2.2074e-01	  3.1427e-02	  0.0000e+00	  5.7042e-03	  3.1801e-04	  1.0123e-02	  5.1319e-03	  5.7040e-05	  2.0716e-02	  4.7114e-03	  2.4205e-04	  8.1650e-03	  0.0000e+00	  1.9926e-03	
    -7.02093	  3.2000e+01	  6.2171e+00	  7.9840e-05	  4.6626e-04	  1.4410e-05	  4.6582e-03	  8.4294e-03	  8.0129e+03	  1.2399e-01	  3.3345e-01	  6.1298e-01	  9.7156e-01	  1.4187e+00	  1.7658e+01	  1.6408e+00	  1.5267e-02	  9.7910e-01	  7.7710e-02	  7.7710e-02	  3.4320e+00	  2.0046e+01	  1.1518e-01	  1.0935e+00	  1.0033e+00	  1.0000e+00	  2.2823e-01	  3.3146e-02	  0.0000e+00	  5.8884e-03	  3.2474e-04	  1.0335e-02	  5.2471e-03	  5.6887e-05	  2.1209e-02	  4.8045e-03	  2.4425e-04	  8.4294e-03	  0.0000e+00	  1.9931e-03	
    -7.02336	  3.3000e+01	  6.2140e+00	  7.9819e-05	  4.9200e-04	  1.4412e-05	  4.8146e-03	  8.6916e-03	  8.1760e+03	  1.2240e-01	  3.2903e-01	  6.0834e-01	  9.7057e-01	  1.3571e+00	  1.7693e+01	  1.6373e+00	  1.4876e-02	  9.7954e-01	  7.8611e-02	  7.8611e-02	  3.5313e+00	  1.9947e+01	  1.1394e-01	  1.0966e+00	  1.0035e+00	  1.0000e+00	  2.3564e-01	  3.4879e-02	  0.0000e+00	  6.0721e-03	  3.3141e-04	  1.0544e-02	  5.3607e-03	  5.6717e-05	  2.1696e-02	  4.8961e-03	  2.4639e-04	  8.6916e-03	  0.0000e+00	  1.9936e-03	
    -7.02581	  3.4000e+01	  6.2110e+00	  7.9798e-05	  5.1790e-04	  1.4414e-05	  4.9694e-03	  8.9515e-03	  8.3369e+03	  1.2088e-01	  3.2478e-01	  6.0383e-01	  9.6958e-01	  1.2978e+00	  1.7726e+01	  1.6338e+00	  1.4498e-02	  9.7950e-01	  7.9511e-02	  7.9511e-02	  3.6294e+00	  1.9849e+01	  1.1271e-01	  1.0996e+00	  1.0037e+00	  1.0000e+00	  2.4296e-01	  3.6624e-02	  0.0000e+00	  6.2551e-03	  3.3804e-04	  1.0750e-02	  5.4730e-03	  5.6531e-05	  2.2177e-02	  4.9863e-03	  2.4847e-04	  8.9515e-03	  0.0000e+00	  1.9940e-03	
    -7.02827	  3.5000e+01	  6.2083e+00	  7.9777e-05	  5.4394e-04	  1.4416e-05	  5.1227e-03	  9.2091e-03	  8.4955e+03	  1.1943e-01	  3.2070e-01	  5.9946e-01	  9.6859e-01	  1.2407e+00	  1.7759e+01	  1.6304e+00	  1.4132e-02	  9.7897e-01	  8.0411e-02	  8.0411e-02	  3.7263e+00	  1.9752e+01	  1.1148e-01	  1.1025e+00	  1.0038e+00	  1.0000e+00	  2.5018e-01	  3.8378e-02	  0.0000e+00	  6.4375e-03	  3.4463e-04	  1.0953e-02	  5.5838e-03	  5.6331e-05	  2.2653e-02	  5.0750e-03	  2.5050e-04	  9.2091e-03	  0.0000e+00	  1.9944e-03	
    -7.03074	  3.6000e+01	  6.2057e+00	  7.9757e-05	  5.7009e-04	  1.4418e-05	  5.2742e-03	  9.4643e-03	  8.6520e+03	  1.1804e-01	  3.1678e-01	  5.9521e-01	  9.6761e-01	  1.1857e+00	  1.7790e+01	  1.6269e+00	  1.3778e-02	  9.7798e-01	  8.1308e-02	  8.1308e-02	  3.8219e+00	  1.9656e+01	  1.1026e-01	  1.1055e+00	  1.0040e+00	  1.0000e+00	  2.5730e-01	  4.0140e-02	  0.0000e+00	  6.6192e-03	  3.5116e-04	  1.1152e-02	  5.6933e-03	  5.6118e-05	  2.3124e-02	  5.1624e-03	  2.5248e-04	  9.4643e-03	  0.0000e+00	  1.9948e-03	
