          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.2015e+00	  1.3050e-02	  5.3206e-04	  1.8276e-03	  2.1764e-03	  7.8271e-05	  1.3771e-02	  7.8167e-04	  3.7157e-04	  9.8375e-04	  4.2945e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2015e+00	  1.3052e-02	  5.3213e-04	  1.8282e-03	  2.1771e-03	  7.8265e-05	  1.3773e-02	  7.8234e-04	  3.7162e-04	  9.8544e-04	  4.2954e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2016e+00	  1.3054e-02	  5.3219e-04	  1.8287e-03	  2.1777e-03	  7.8260e-05	  1.3775e-02	  7.8299e-04	  3.7166e-04	  9.8708e-04	  4.2963e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2016e+00	  1.3056e-02	  5.3225e-04	  1.8292e-03	  2.1783e-03	  7.8254e-05	  1.3777e-02	  7.8362e-04	  3.7170e-04	  9.8865e-04	  4.2972e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2017e+00	  1.3058e-02	  5.3232e-04	  1.8297e-03	  2.1789e-03	  7.8249e-05	  1.3779e-02	  7.8423e-04	  3.7174e-04	  9.9017e-04	  4.2980e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2017e+00	  1.3059e-02	  5.3237e-04	  1.8302e-03	  2.1795e-03	  7.8244e-05	  1.3781e-02	  7.8481e-04	  3.7179e-04	  9.9164e-04	  4.2988e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2017e+00	  1.3061e-02	  5.3243e-04	  1.8306e-03	  2.1800e-03	  7.8239e-05	  1.3783e-02	  7.8538e-04	  3.7182e-04	  9.9306e-04	  4.2996e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2018e+00	  1.3062e-02	  5.3249e-04	  1.8311e-03	  2.1806e-03	  7.8235e-05	  1.3785e-02	  7.8592e-04	  3.7186e-04	  9.9443e-04	  4.3003e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2018e+00	  1.3064e-02	  5.3254e-04	  1.8315e-03	  2.1811e-03	  7.8230e-05	  1.3787e-02	  7.8645e-04	  3.7190e-04	  9.9575e-04	  4.3010e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2018e+00	  1.3065e-02	  5.3259e-04	  1.8319e-03	  2.1816e-03	  7.8226e-05	  1.3788e-02	  7.8696e-04	  3.7193e-04	  9.9703e-04	  4.3017e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2019e+00	  1.3067e-02	  5.3264e-04	  1.8323e-03	  2.1821e-03	  7.8221e-05	  1.3790e-02	  7.8745e-04	  3.7197e-04	  9.9826e-04	  4.3024e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2019e+00	  1.3068e-02	  5.3269e-04	  1.8327e-03	  2.1825e-03	  7.8217e-05	  1.3792e-02	  7.8792e-04	  3.7200e-04	  9.9945e-04	  4.3030e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2019e+00	  1.3069e-02	  5.3273e-04	  1.8331e-03	  2.1830e-03	  7.8214e-05	  1.3793e-02	  7.8838e-04	  3.7203e-04	  1.0006e-03	  4.3037e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2020e+00	  1.3070e-02	  5.3278e-04	  1.8334e-03	  2.1834e-03	  7.8210e-05	  1.3795e-02	  7.8882e-04	  3.7206e-04	  1.0017e-03	  4.3043e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2020e+00	  1.3072e-02	  5.3282e-04	  1.8338e-03	  2.1838e-03	  7.8206e-05	  1.3796e-02	  7.8925e-04	  3.7209e-04	  1.0028e-03	  4.3049e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2020e+00	  1.3073e-02	  5.3286e-04	  1.8341e-03	  2.1842e-03	  7.8203e-05	  1.3797e-02	  7.8966e-04	  3.7212e-04	  1.0038e-03	  4.3054e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2021e+00	  1.3074e-02	  5.3290e-04	  1.8345e-03	  2.1846e-03	  7.8199e-05	  1.3799e-02	  7.9006e-04	  3.7215e-04	  1.0048e-03	  4.3060e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2021e+00	  1.3075e-02	  5.3294e-04	  1.8348e-03	  2.1850e-03	  7.8196e-05	  1.3800e-02	  7.9044e-04	  3.7217e-04	  1.0058e-03	  4.3065e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2021e+00	  1.3076e-02	  5.3298e-04	  1.8351e-03	  2.1853e-03	  7.8193e-05	  1.3801e-02	  7.9081e-04	  3.7220e-04	  1.0067e-03	  4.3070e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2021e+00	  1.3077e-02	  5.3301e-04	  1.8354e-03	  2.1857e-03	  7.8190e-05	  1.3802e-02	  7.9117e-04	  3.7222e-04	  1.0076e-03	  4.3075e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2022e+00	  1.3078e-02	  5.3305e-04	  1.8356e-03	  2.1860e-03	  7.8187e-05	  1.3804e-02	  7.9152e-04	  3.7225e-04	  1.0085e-03	  4.3079e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2022e+00	  1.3079e-02	  5.3308e-04	  1.8359e-03	  2.1863e-03	  7.8184e-05	  1.3805e-02	  7.9185e-04	  3.7227e-04	  1.0093e-03	  4.3084e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2022e+00	  1.3080e-02	  5.3311e-04	  1.8362e-03	  2.1866e-03	  7.8181e-05	  1.3806e-02	  7.9217e-04	  3.7229e-04	  1.0101e-03	  4.3088e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2022e+00	  1.3081e-02	  5.3314e-04	  1.8364e-03	  2.1869e-03	  7.8178e-05	  1.3807e-02	  7.9249e-04	  3.7231e-04	  1.0109e-03	  4.3093e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2022e+00	  1.3082e-02	  5.3317e-04	  1.8367e-03	  2.1872e-03	  7.8176e-05	  1.3808e-02	  7.9279e-04	  3.7233e-04	  1.0117e-03	  4.3097e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.3082e-02	  5.3320e-04	  1.8369e-03	  2.1875e-03	  7.8173e-05	  1.3809e-02	  7.9308e-04	  3.7235e-04	  1.0124e-03	  4.3101e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.3083e-02	  5.3323e-04	  1.8372e-03	  2.1878e-03	  7.8171e-05	  1.3810e-02	  7.9336e-04	  3.7237e-04	  1.0131e-03	  4.3105e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.3084e-02	  5.3326e-04	  1.8374e-03	  2.1881e-03	  7.8169e-05	  1.3811e-02	  7.9363e-04	  3.7239e-04	  1.0138e-03	  4.3108e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.3085e-02	  5.3329e-04	  1.8376e-03	  2.1883e-03	  7.8166e-05	  1.3811e-02	  7.9389e-04	  3.7241e-04	  1.0144e-03	  4.3112e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.3085e-02	  5.3331e-04	  1.8378e-03	  2.1886e-03	  7.8164e-05	  1.3812e-02	  7.9414e-04	  3.7243e-04	  1.0151e-03	  4.3115e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2023e+00	  1.3086e-02	  5.3334e-04	  1.8380e-03	  2.1888e-03	  7.8162e-05	  1.3813e-02	  7.9438e-04	  3.7244e-04	  1.0157e-03	  4.3119e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3087e-02	  5.3336e-04	  1.8382e-03	  2.1890e-03	  7.8160e-05	  1.3814e-02	  7.9462e-04	  3.7246e-04	  1.0163e-03	  4.3122e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3087e-02	  5.3338e-04	  1.8384e-03	  2.1892e-03	  7.8158e-05	  1.3815e-02	  7.9484e-04	  3.7248e-04	  1.0168e-03	  4.3125e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3088e-02	  5.3340e-04	  1.8385e-03	  2.1895e-03	  7.8156e-05	  1.3815e-02	  7.9506e-04	  3.7249e-04	  1.0174e-03	  4.3128e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3089e-02	  5.3343e-04	  1.8387e-03	  2.1897e-03	  7.8155e-05	  1.3816e-02	  7.9527e-04	  3.7251e-04	  1.0179e-03	  4.3131e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3089e-02	  5.3345e-04	  1.8389e-03	  2.1899e-03	  7.8153e-05	  1.3817e-02	  7.9548e-04	  3.7252e-04	  1.0184e-03	  4.3133e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3090e-02	  5.3347e-04	  1.8391e-03	  2.1901e-03	  7.8151e-05	  1.3817e-02	  7.9568e-04	  3.7253e-04	  1.0189e-03	  4.3136e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2024e+00	  1.3090e-02	  5.3348e-04	  1.8392e-03	  2.1902e-03	  7.8150e-05	  1.3818e-02	  7.9587e-04	  3.7255e-04	  1.0194e-03	  4.3139e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3091e-02	  5.3350e-04	  1.8394e-03	  2.1904e-03	  7.8148e-05	  1.3819e-02	  7.9605e-04	  3.7256e-04	  1.0199e-03	  4.3141e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3091e-02	  5.3352e-04	  1.8395e-03	  2.1906e-03	  7.8147e-05	  1.3819e-02	  7.9623e-04	  3.7257e-04	  1.0203e-03	  4.3144e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3092e-02	  5.3354e-04	  1.8396e-03	  2.1908e-03	  7.8145e-05	  1.3820e-02	  7.9640e-04	  3.7258e-04	  1.0207e-03	  4.3146e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3092e-02	  5.3355e-04	  1.8398e-03	  2.1909e-03	  7.8144e-05	  1.3820e-02	  7.9656e-04	  3.7259e-04	  1.0212e-03	  4.3148e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3093e-02	  5.3357e-04	  1.8399e-03	  2.1911e-03	  7.8142e-05	  1.3821e-02	  7.9672e-04	  3.7261e-04	  1.0216e-03	  4.3150e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3093e-02	  5.3359e-04	  1.8400e-03	  2.1912e-03	  7.8141e-05	  1.3821e-02	  7.9688e-04	  3.7262e-04	  1.0220e-03	  4.3153e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3093e-02	  5.3360e-04	  1.8402e-03	  2.1914e-03	  7.8140e-05	  1.3822e-02	  7.9703e-04	  3.7263e-04	  1.0223e-03	  4.3155e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3094e-02	  5.3362e-04	  1.8403e-03	  2.1915e-03	  7.8138e-05	  1.3822e-02	  7.9717e-04	  3.7264e-04	  1.0227e-03	  4.3157e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3094e-02	  5.3363e-04	  1.8404e-03	  2.1916e-03	  7.8137e-05	  1.3823e-02	  7.9731e-04	  3.7265e-04	  1.0230e-03	  4.3158e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2025e+00	  1.3095e-02	  5.3364e-04	  1.8405e-03	  2.1918e-03	  7.8136e-05	  1.3823e-02	  7.9744e-04	  3.7266e-04	  1.0234e-03	  4.3160e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3095e-02	  5.3366e-04	  1.8406e-03	  2.1919e-03	  7.8135e-05	  1.3824e-02	  7.9757e-04	  3.7266e-04	  1.0237e-03	  4.3162e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3095e-02	  5.3367e-04	  1.8407e-03	  2.1920e-03	  7.8134e-05	  1.3824e-02	  7.9770e-04	  3.7267e-04	  1.0240e-03	  4.3164e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3096e-02	  5.3368e-04	  1.8408e-03	  2.1921e-03	  7.8133e-05	  1.3824e-02	  7.9782e-04	  3.7268e-04	  1.0243e-03	  4.3165e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3096e-02	  5.3369e-04	  1.8409e-03	  2.1923e-03	  7.8132e-05	  1.3825e-02	  7.9794e-04	  3.7269e-04	  1.0246e-03	  4.3167e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3096e-02	  5.3370e-04	  1.8410e-03	  2.1924e-03	  7.8131e-05	  1.3825e-02	  7.9805e-04	  3.7270e-04	  1.0249e-03	  4.3169e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3097e-02	  5.3372e-04	  1.8411e-03	  2.1925e-03	  7.8130e-05	  1.3825e-02	  7.9816e-04	  3.7270e-04	  1.0252e-03	  4.3170e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3097e-02	  5.3373e-04	  1.8412e-03	  2.1926e-03	  7.8129e-05	  1.3826e-02	  7.9826e-04	  3.7271e-04	  1.0254e-03	  4.3171e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3097e-02	  5.3374e-04	  1.8413e-03	  2.1927e-03	  7.8128e-05	  1.3826e-02	  7.9836e-04	  3.7272e-04	  1.0257e-03	  4.3173e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3098e-02	  5.3375e-04	  1.8413e-03	  2.1928e-03	  7.8127e-05	  1.3827e-02	  7.9846e-04	  3.7273e-04	  1.0259e-03	  4.3174e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3098e-02	  5.3376e-04	  1.8414e-03	  2.1929e-03	  7.8127e-05	  1.3827e-02	  7.9855e-04	  3.7273e-04	  1.0262e-03	  4.3175e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3098e-02	  5.3376e-04	  1.8415e-03	  2.1930e-03	  7.8126e-05	  1.3827e-02	  7.9865e-04	  3.7274e-04	  1.0264e-03	  4.3177e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3098e-02	  5.3377e-04	  1.8416e-03	  2.1930e-03	  7.8125e-05	  1.3827e-02	  7.9873e-04	  3.7274e-04	  1.0266e-03	  4.3178e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3099e-02	  5.3378e-04	  1.8416e-03	  2.1931e-03	  7.8124e-05	  1.3828e-02	  7.9882e-04	  3.7275e-04	  1.0268e-03	  4.3179e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3099e-02	  5.3379e-04	  1.8417e-03	  2.1932e-03	  7.8124e-05	  1.3828e-02	  7.9890e-04	  3.7276e-04	  1.0270e-03	  4.3180e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2026e+00	  1.3099e-02	  5.3380e-04	  1.8418e-03	  2.1933e-03	  7.8123e-05	  1.3828e-02	  7.9898e-04	  3.7276e-04	  1.0272e-03	  4.3181e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3099e-02	  5.3381e-04	  1.8418e-03	  2.1934e-03	  7.8122e-05	  1.3828e-02	  7.9906e-04	  3.7277e-04	  1.0274e-03	  4.3182e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3099e-02	  5.3381e-04	  1.8419e-03	  2.1934e-03	  7.8122e-05	  1.3829e-02	  7.9913e-04	  3.7277e-04	  1.0276e-03	  4.3183e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3100e-02	  5.3382e-04	  1.8419e-03	  2.1935e-03	  7.8121e-05	  1.3829e-02	  7.9920e-04	  3.7278e-04	  1.0278e-03	  4.3184e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3100e-02	  5.3383e-04	  1.8420e-03	  2.1936e-03	  7.8121e-05	  1.3829e-02	  7.9927e-04	  3.7278e-04	  1.0280e-03	  4.3185e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3100e-02	  5.3383e-04	  1.8421e-03	  2.1936e-03	  7.8120e-05	  1.3829e-02	  7.9934e-04	  3.7279e-04	  1.0281e-03	  4.3186e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3100e-02	  5.3384e-04	  1.8421e-03	  2.1937e-03	  7.8119e-05	  1.3830e-02	  7.9940e-04	  3.7279e-04	  1.0283e-03	  4.3187e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3100e-02	  5.3385e-04	  1.8422e-03	  2.1937e-03	  7.8119e-05	  1.3830e-02	  7.9946e-04	  3.7279e-04	  1.0285e-03	  4.3188e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3100e-02	  5.3385e-04	  1.8422e-03	  2.1938e-03	  7.8118e-05	  1.3830e-02	  7.9952e-04	  3.7280e-04	  1.0286e-03	  4.3189e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3101e-02	  5.3386e-04	  1.8423e-03	  2.1939e-03	  7.8118e-05	  1.3830e-02	  7.9958e-04	  3.7280e-04	  1.0287e-03	  4.3189e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3101e-02	  5.3386e-04	  1.8423e-03	  2.1939e-03	  7.8117e-05	  1.3830e-02	  7.9964e-04	  3.7281e-04	  1.0289e-03	  4.3190e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3101e-02	  5.3387e-04	  1.8423e-03	  2.1940e-03	  7.8117e-05	  1.3831e-02	  7.9969e-04	  3.7281e-04	  1.0290e-03	  4.3191e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3101e-02	  5.3387e-04	  1.8424e-03	  2.1940e-03	  7.8117e-05	  1.3831e-02	  7.9974e-04	  3.7281e-04	  1.0292e-03	  4.3192e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3101e-02	  5.3388e-04	  1.8424e-03	  2.1941e-03	  7.8116e-05	  1.3831e-02	  7.9979e-04	  3.7282e-04	  1.0293e-03	  4.3192e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3101e-02	  5.3388e-04	  1.8425e-03	  2.1941e-03	  7.8116e-05	  1.3831e-02	  7.9984e-04	  3.7282e-04	  1.0294e-03	  4.3193e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3389e-04	  1.8425e-03	  2.1942e-03	  7.8115e-05	  1.3831e-02	  7.9989e-04	  3.7282e-04	  1.0295e-03	  4.3194e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3389e-04	  1.8425e-03	  2.1942e-03	  7.8115e-05	  1.3831e-02	  7.9993e-04	  3.7283e-04	  1.0296e-03	  4.3194e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3390e-04	  1.8426e-03	  2.1943e-03	  7.8115e-05	  1.3832e-02	  7.9998e-04	  3.7283e-04	  1.0297e-03	  4.3195e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3390e-04	  1.8426e-03	  2.1943e-03	  7.8114e-05	  1.3832e-02	  8.0002e-04	  3.7283e-04	  1.0299e-03	  4.3195e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3391e-04	  1.8426e-03	  2.1943e-03	  7.8114e-05	  1.3832e-02	  8.0006e-04	  3.7284e-04	  1.0300e-03	  4.3196e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3391e-04	  1.8427e-03	  2.1944e-03	  7.8113e-05	  1.3832e-02	  8.0010e-04	  3.7284e-04	  1.0301e-03	  4.3197e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3391e-04	  1.8427e-03	  2.1944e-03	  7.8113e-05	  1.3832e-02	  8.0014e-04	  3.7284e-04	  1.0301e-03	  4.3197e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3392e-04	  1.8427e-03	  2.1944e-03	  7.8113e-05	  1.3832e-02	  8.0017e-04	  3.7284e-04	  1.0302e-03	  4.3198e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3102e-02	  5.3392e-04	  1.8428e-03	  2.1945e-03	  7.8113e-05	  1.3832e-02	  8.0021e-04	  3.7285e-04	  1.0303e-03	  4.3198e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3393e-04	  1.8428e-03	  2.1945e-03	  7.8112e-05	  1.3832e-02	  8.0024e-04	  3.7285e-04	  1.0304e-03	  4.3199e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3393e-04	  1.8428e-03	  2.1945e-03	  7.8112e-05	  1.3833e-02	  8.0028e-04	  3.7285e-04	  1.0305e-03	  4.3199e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3393e-04	  1.8429e-03	  2.1946e-03	  7.8112e-05	  1.3833e-02	  8.0031e-04	  3.7285e-04	  1.0306e-03	  4.3199e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3393e-04	  1.8429e-03	  2.1946e-03	  7.8111e-05	  1.3833e-02	  8.0034e-04	  3.7285e-04	  1.0307e-03	  4.3200e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
