          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.2453e+00	  2.5601e-01	  4.8090e-03	  3.9757e-02	  1.0206e-02	  2.6810e-05	  2.8746e-01	  2.8317e-02	  4.3380e-04	  1.3028e-02	  6.2615e+04	  1.5286e-01	  7.3567e-02	  2.2167e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2453e+00	  2.5603e-01	  4.8093e-03	  3.9759e-02	  1.0207e-02	  2.6811e-05	  2.8748e-01	  2.8319e-02	  4.3380e-04	  1.3028e-02	  6.2618e+04	  1.5287e-01	  7.3565e-02	  2.2172e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2453e+00	  2.5605e-01	  4.8096e-03	  3.9761e-02	  1.0208e-02	  2.6813e-05	  2.8750e-01	  2.8321e-02	  4.3380e-04	  1.3028e-02	  6.2622e+04	  1.5287e-01	  7.3562e-02	  2.2176e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2453e+00	  2.5606e-01	  4.8099e-03	  3.9763e-02	  1.0208e-02	  2.6814e-05	  2.8752e-01	  2.8323e-02	  4.3380e-04	  1.3029e-02	  6.2625e+04	  1.5288e-01	  7.3560e-02	  2.2180e-03	  2.0602e-01	  1.9098e-01	  0.0000e+00	
  6.2453e+00	  2.5608e-01	  4.8102e-03	  3.9765e-02	  1.0209e-02	  2.6815e-05	  2.8754e-01	  2.8324e-02	  4.3380e-04	  1.3029e-02	  6.2628e+04	  1.5288e-01	  7.3558e-02	  2.2184e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2452e+00	  2.5609e-01	  4.8105e-03	  3.9766e-02	  1.0210e-02	  2.6816e-05	  2.8755e-01	  2.8326e-02	  4.3380e-04	  1.3030e-02	  6.2631e+04	  1.5289e-01	  7.3555e-02	  2.2188e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2452e+00	  2.5611e-01	  4.8107e-03	  3.9768e-02	  1.0210e-02	  2.6818e-05	  2.8757e-01	  2.8328e-02	  4.3380e-04	  1.3030e-02	  6.2634e+04	  1.5289e-01	  7.3553e-02	  2.2192e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2452e+00	  2.5612e-01	  4.8110e-03	  3.9770e-02	  1.0211e-02	  2.6819e-05	  2.8758e-01	  2.8329e-02	  4.3380e-04	  1.3030e-02	  6.2637e+04	  1.5289e-01	  7.3551e-02	  2.2196e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2452e+00	  2.5613e-01	  4.8112e-03	  3.9772e-02	  1.0211e-02	  2.6820e-05	  2.8760e-01	  2.8331e-02	  4.3380e-04	  1.3031e-02	  6.2640e+04	  1.5290e-01	  7.3549e-02	  2.2199e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2452e+00	  2.5615e-01	  4.8114e-03	  3.9773e-02	  1.0212e-02	  2.6821e-05	  2.8761e-01	  2.8332e-02	  4.3380e-04	  1.3031e-02	  6.2642e+04	  1.5290e-01	  7.3548e-02	  2.2203e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2452e+00	  2.5616e-01	  4.8116e-03	  3.9775e-02	  1.0212e-02	  2.6822e-05	  2.8763e-01	  2.8333e-02	  4.3380e-04	  1.3031e-02	  6.2645e+04	  1.5291e-01	  7.3546e-02	  2.2206e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5617e-01	  4.8119e-03	  3.9776e-02	  1.0213e-02	  2.6823e-05	  2.8764e-01	  2.8335e-02	  4.3380e-04	  1.3032e-02	  6.2647e+04	  1.5291e-01	  7.3544e-02	  2.2209e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5618e-01	  4.8121e-03	  3.9778e-02	  1.0213e-02	  2.6824e-05	  2.8765e-01	  2.8336e-02	  4.3380e-04	  1.3032e-02	  6.2650e+04	  1.5291e-01	  7.3542e-02	  2.2212e-03	  2.0602e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5619e-01	  4.8123e-03	  3.9779e-02	  1.0214e-02	  2.6825e-05	  2.8767e-01	  2.8337e-02	  4.3380e-04	  1.3032e-02	  6.2652e+04	  1.5292e-01	  7.3541e-02	  2.2215e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5620e-01	  4.8125e-03	  3.9780e-02	  1.0214e-02	  2.6825e-05	  2.8768e-01	  2.8339e-02	  4.3380e-04	  1.3033e-02	  6.2654e+04	  1.5292e-01	  7.3539e-02	  2.2218e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5621e-01	  4.8126e-03	  3.9782e-02	  1.0214e-02	  2.6826e-05	  2.8769e-01	  2.8340e-02	  4.3380e-04	  1.3033e-02	  6.2656e+04	  1.5292e-01	  7.3538e-02	  2.2221e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5622e-01	  4.8128e-03	  3.9783e-02	  1.0215e-02	  2.6827e-05	  2.8770e-01	  2.8341e-02	  4.3380e-04	  1.3033e-02	  6.2658e+04	  1.5292e-01	  7.3536e-02	  2.2224e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2451e+00	  2.5623e-01	  4.8130e-03	  3.9784e-02	  1.0215e-02	  2.6828e-05	  2.8771e-01	  2.8342e-02	  4.3380e-04	  1.3033e-02	  6.2660e+04	  1.5293e-01	  7.3535e-02	  2.2226e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2450e+00	  2.5624e-01	  4.8132e-03	  3.9785e-02	  1.0216e-02	  2.6829e-05	  2.8772e-01	  2.8343e-02	  4.3380e-04	  1.3034e-02	  6.2662e+04	  1.5293e-01	  7.3533e-02	  2.2229e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2450e+00	  2.5625e-01	  4.8133e-03	  3.9786e-02	  1.0216e-02	  2.6829e-05	  2.8773e-01	  2.8344e-02	  4.3380e-04	  1.3034e-02	  6.2664e+04	  1.5293e-01	  7.3532e-02	  2.2231e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2450e+00	  2.5626e-01	  4.8135e-03	  3.9787e-02	  1.0216e-02	  2.6830e-05	  2.8774e-01	  2.8345e-02	  4.3380e-04	  1.3034e-02	  6.2666e+04	  1.5294e-01	  7.3531e-02	  2.2233e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2450e+00	  2.5627e-01	  4.8136e-03	  3.9788e-02	  1.0217e-02	  2.6831e-05	  2.8775e-01	  2.8346e-02	  4.3380e-04	  1.3034e-02	  6.2668e+04	  1.5294e-01	  7.3529e-02	  2.2236e-03	  2.0603e-01	  1.9097e-01	  0.0000e+00	
  6.2450e+00	  2.5628e-01	  4.8138e-03	  3.9789e-02	  1.0217e-02	  2.6832e-05	  2.8776e-01	  2.8347e-02	  4.3380e-04	  1.3035e-02	  6.2669e+04	  1.5294e-01	  7.3528e-02	  2.2238e-03	  2.0603e-01	  1.9096e-01	  0.0000e+00	
