          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.2037e+00	  1.2481e-02	  5.1140e-04	  1.6642e-03	  1.9818e-03	  8.0282e-05	  1.3108e-02	  5.6694e-04	  3.5746e-04	  4.6858e-04	  4.0157e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2041e+00	  1.2489e-02	  5.1170e-04	  1.6665e-03	  1.9845e-03	  8.0257e-05	  1.3117e-02	  5.6980e-04	  3.5767e-04	  4.7580e-04	  4.0196e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2045e+00	  1.2497e-02	  5.1198e-04	  1.6686e-03	  1.9871e-03	  8.0233e-05	  1.3126e-02	  5.7257e-04	  3.5786e-04	  4.8277e-04	  4.0234e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2049e+00	  1.2505e-02	  5.1225e-04	  1.6708e-03	  1.9896e-03	  8.0209e-05	  1.3135e-02	  5.7523e-04	  3.5805e-04	  4.8950e-04	  4.0270e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2053e+00	  1.2512e-02	  5.1251e-04	  1.6728e-03	  1.9920e-03	  8.0187e-05	  1.3144e-02	  5.7781e-04	  3.5823e-04	  4.9600e-04	  4.0305e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2057e+00	  1.2519e-02	  5.1277e-04	  1.6748e-03	  1.9944e-03	  8.0165e-05	  1.3152e-02	  5.8029e-04	  3.5841e-04	  5.0227e-04	  4.0339e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2060e+00	  1.2526e-02	  5.1301e-04	  1.6767e-03	  1.9967e-03	  8.0144e-05	  1.3160e-02	  5.8268e-04	  3.5858e-04	  5.0832e-04	  4.0372e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2064e+00	  1.2532e-02	  5.1325e-04	  1.6785e-03	  1.9988e-03	  8.0123e-05	  1.3167e-02	  5.8500e-04	  3.5874e-04	  5.1416e-04	  4.0404e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2067e+00	  1.2539e-02	  5.1347e-04	  1.6803e-03	  2.0010e-03	  8.0104e-05	  1.3174e-02	  5.8723e-04	  3.5890e-04	  5.1980e-04	  4.0434e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2070e+00	  1.2545e-02	  5.1369e-04	  1.6820e-03	  2.0030e-03	  8.0085e-05	  1.3181e-02	  5.8938e-04	  3.5905e-04	  5.2524e-04	  4.0464e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2073e+00	  1.2551e-02	  5.1391e-04	  1.6837e-03	  2.0050e-03	  8.0067e-05	  1.3188e-02	  5.9146e-04	  3.5920e-04	  5.3050e-04	  4.0493e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2076e+00	  1.2556e-02	  5.1411e-04	  1.6853e-03	  2.0069e-03	  8.0049e-05	  1.3195e-02	  5.9346e-04	  3.5934e-04	  5.3557e-04	  4.0520e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
