          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.0125e+00	  9.3991e-03	  5.9308e-04	  1.6663e-02	  3.6375e-03	  1.3561e-06	  3.6621e-02	  3.3754e-03	  7.2821e-04	  1.6493e-03	  9.9737e+03	  0.0000e+00	  1.4999e-01	  3.4400e-03	
  7.0125e+00	  9.3996e-03	  5.9310e-04	  1.6664e-02	  3.6378e-03	  1.3563e-06	  3.6624e-02	  3.3757e-03	  7.2823e-04	  1.6494e-03	  9.9743e+03	  0.0000e+00	  1.4999e-01	  3.4407e-03	
  7.0124e+00	  9.4000e-03	  5.9312e-04	  1.6665e-02	  3.6380e-03	  1.3564e-06	  3.6627e-02	  3.3760e-03	  7.2826e-04	  1.6495e-03	  9.9749e+03	  0.0000e+00	  1.4999e-01	  3.4413e-03	
  7.0124e+00	  9.4005e-03	  5.9314e-04	  1.6666e-02	  3.6382e-03	  1.3566e-06	  3.6629e-02	  3.3762e-03	  7.2827e-04	  1.6496e-03	  9.9755e+03	  0.0000e+00	  1.4999e-01	  3.4420e-03	
  7.0124e+00	  9.4009e-03	  5.9316e-04	  1.6667e-02	  3.6385e-03	  1.3567e-06	  3.6632e-02	  3.3765e-03	  7.2829e-04	  1.6497e-03	  9.9761e+03	  0.0000e+00	  1.4999e-01	  3.4426e-03	
  7.0123e+00	  9.4014e-03	  5.9317e-04	  1.6668e-02	  3.6387e-03	  1.3568e-06	  3.6634e-02	  3.3767e-03	  7.2831e-04	  1.6498e-03	  9.9766e+03	  0.0000e+00	  1.4999e-01	  3.4432e-03	
  7.0123e+00	  9.4018e-03	  5.9319e-04	  1.6669e-02	  3.6389e-03	  1.3569e-06	  3.6636e-02	  3.3769e-03	  7.2833e-04	  1.6499e-03	  9.9771e+03	  0.0000e+00	  1.4999e-01	  3.4437e-03	
  7.0123e+00	  9.4022e-03	  5.9321e-04	  1.6670e-02	  3.6391e-03	  1.3570e-06	  3.6638e-02	  3.3772e-03	  7.2835e-04	  1.6500e-03	  9.9776e+03	  0.0000e+00	  1.4999e-01	  3.4443e-03	
  7.0122e+00	  9.4025e-03	  5.9322e-04	  1.6671e-02	  3.6392e-03	  1.3572e-06	  3.6641e-02	  3.3774e-03	  7.2836e-04	  1.6501e-03	  9.9781e+03	  0.0000e+00	  1.4999e-01	  3.4448e-03	
  7.0122e+00	  9.4029e-03	  5.9324e-04	  1.6672e-02	  3.6394e-03	  1.3573e-06	  3.6643e-02	  3.3776e-03	  7.2838e-04	  1.6502e-03	  9.9786e+03	  0.0000e+00	  1.4999e-01	  3.4453e-03	
  7.0122e+00	  9.4033e-03	  5.9325e-04	  1.6672e-02	  3.6396e-03	  1.3574e-06	  3.6645e-02	  3.3778e-03	  7.2839e-04	  1.6503e-03	  9.9790e+03	  0.0000e+00	  1.4999e-01	  3.4458e-03	
  7.0121e+00	  9.4036e-03	  5.9327e-04	  1.6673e-02	  3.6398e-03	  1.3575e-06	  3.6646e-02	  3.3780e-03	  7.2841e-04	  1.6503e-03	  9.9795e+03	  0.0000e+00	  1.4999e-01	  3.4463e-03	
  7.0121e+00	  9.4039e-03	  5.9328e-04	  1.6674e-02	  3.6399e-03	  1.3576e-06	  3.6648e-02	  3.3782e-03	  7.2842e-04	  1.6504e-03	  9.9799e+03	  0.0000e+00	  1.4999e-01	  3.4467e-03	
  7.0121e+00	  9.4043e-03	  5.9329e-04	  1.6675e-02	  3.6401e-03	  1.3577e-06	  3.6650e-02	  3.3783e-03	  7.2844e-04	  1.6505e-03	  9.9803e+03	  0.0000e+00	  1.4999e-01	  3.4472e-03	
