          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1402e+00	  7.1872e-03	  4.6595e-04	  9.9094e-03	  2.1698e-03	  1.2799e-06	  1.9901e-02	  1.6658e-03	  5.7400e-04	  8.6973e-04	  6.0741e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1388e+00	  7.1987e-03	  4.6640e-04	  9.9280e-03	  2.1739e-03	  1.2845e-06	  1.9951e-02	  1.6709e-03	  5.7445e-04	  8.7263e-04	  6.0862e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1374e+00	  7.2098e-03	  4.6683e-04	  9.9459e-03	  2.1778e-03	  1.2889e-06	  1.9999e-02	  1.6758e-03	  5.7488e-04	  8.7544e-04	  6.0980e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1361e+00	  7.2205e-03	  4.6724e-04	  9.9631e-03	  2.1817e-03	  1.2933e-06	  2.0045e-02	  1.6805e-03	  5.7529e-04	  8.7814e-04	  6.1093e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1348e+00	  7.2308e-03	  4.6764e-04	  9.9798e-03	  2.1854e-03	  1.2974e-06	  2.0090e-02	  1.6851e-03	  5.7569e-04	  8.8075e-04	  6.1202e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1336e+00	  7.2408e-03	  4.6802e-04	  9.9959e-03	  2.1890e-03	  1.3015e-06	  2.0133e-02	  1.6895e-03	  5.7607e-04	  8.8327e-04	  6.1308e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1324e+00	  7.2505e-03	  4.6840e-04	  1.0011e-02	  2.1924e-03	  1.3054e-06	  2.0174e-02	  1.6938e-03	  5.7645e-04	  8.8570e-04	  6.1409e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1313e+00	  7.2598e-03	  4.6875e-04	  1.0026e-02	  2.1957e-03	  1.3092e-06	  2.0215e-02	  1.6979e-03	  5.7681e-04	  8.8805e-04	  6.1508e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1302e+00	  7.2688e-03	  4.6910e-04	  1.0041e-02	  2.1990e-03	  1.3129e-06	  2.0253e-02	  1.7019e-03	  5.7715e-04	  8.9032e-04	  6.1603e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1291e+00	  7.2775e-03	  4.6943e-04	  1.0055e-02	  2.2021e-03	  1.3165e-06	  2.0291e-02	  1.7057e-03	  5.7748e-04	  8.9251e-04	  6.1694e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1281e+00	  7.2859e-03	  4.6976e-04	  1.0068e-02	  2.2051e-03	  1.3200e-06	  2.0327e-02	  1.7094e-03	  5.7781e-04	  8.9462e-04	  6.1782e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1271e+00	  7.2940e-03	  4.7007e-04	  1.0082e-02	  2.2080e-03	  1.3233e-06	  2.0362e-02	  1.7130e-03	  5.7812e-04	  8.9666e-04	  6.1868e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1261e+00	  7.3018e-03	  4.7037e-04	  1.0094e-02	  2.2108e-03	  1.3266e-06	  2.0396e-02	  1.7165e-03	  5.7842e-04	  8.9863e-04	  6.1950e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1252e+00	  7.3094e-03	  4.7066e-04	  1.0106e-02	  2.2135e-03	  1.3297e-06	  2.0428e-02	  1.7198e-03	  5.7871e-04	  9.0053e-04	  6.2030e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1243e+00	  7.3167e-03	  4.7094e-04	  1.0118e-02	  2.2161e-03	  1.3328e-06	  2.0459e-02	  1.7230e-03	  5.7899e-04	  9.0236e-04	  6.2106e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1234e+00	  7.3237e-03	  4.7121e-04	  1.0129e-02	  2.2186e-03	  1.3357e-06	  2.0490e-02	  1.7261e-03	  5.7925e-04	  9.0413e-04	  6.2180e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1226e+00	  7.3305e-03	  4.7147e-04	  1.0140e-02	  2.2210e-03	  1.3386e-06	  2.0519e-02	  1.7291e-03	  5.7951e-04	  9.0584e-04	  6.2252e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1218e+00	  7.3371e-03	  4.7172e-04	  1.0151e-02	  2.2234e-03	  1.3414e-06	  2.0547e-02	  1.7320e-03	  5.7977e-04	  9.0749e-04	  6.2321e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1210e+00	  7.3435e-03	  4.7196e-04	  1.0161e-02	  2.2256e-03	  1.3441e-06	  2.0575e-02	  1.7348e-03	  5.8001e-04	  9.0909e-04	  6.2388e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1203e+00	  7.3496e-03	  4.7220e-04	  1.0171e-02	  2.2278e-03	  1.3467e-06	  2.0601e-02	  1.7375e-03	  5.8024e-04	  9.1062e-04	  6.2452e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1196e+00	  7.3555e-03	  4.7242e-04	  1.0180e-02	  2.2299e-03	  1.3492e-06	  2.0626e-02	  1.7401e-03	  5.8047e-04	  9.1211e-04	  6.2514e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1189e+00	  7.3612e-03	  4.7264e-04	  1.0190e-02	  2.2320e-03	  1.3516e-06	  2.0651e-02	  1.7426e-03	  5.8068e-04	  9.1354e-04	  6.2574e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1182e+00	  7.3668e-03	  4.7285e-04	  1.0198e-02	  2.2339e-03	  1.3540e-06	  2.0675e-02	  1.7450e-03	  5.8089e-04	  9.1493e-04	  6.2632e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1175e+00	  7.3721e-03	  4.7305e-04	  1.0207e-02	  2.2358e-03	  1.3563e-06	  2.0698e-02	  1.7474e-03	  5.8110e-04	  9.1626e-04	  6.2688e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
