          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  5.7001e+00	  9.0528e-02	  2.4949e-03	  2.4322e-01	  5.6764e-02	  4.2871e-05	  5.6902e-01	  5.6473e-02	  2.8665e-03	  1.7478e-02	  9.5179e+04	  0.0000e+00	  1.4998e-01	  5.3726e-02	
  5.6951e+00	  9.1420e-02	  2.5073e-03	  2.4520e-01	  5.7251e-02	  4.3552e-05	  5.7387e-01	  5.6959e-02	  2.8781e-03	  1.7673e-02	  9.5779e+04	  0.0000e+00	  1.4998e-01	  5.3926e-02	
  5.6903e+00	  9.2283e-02	  2.5193e-03	  2.4711e-01	  5.7722e-02	  4.4215e-05	  5.7856e-01	  5.7428e-02	  2.8892e-03	  1.7862e-02	  9.6356e+04	  0.0000e+00	  1.4998e-01	  5.4114e-02	
  5.6857e+00	  9.3119e-02	  2.5308e-03	  2.4896e-01	  5.8176e-02	  4.4858e-05	  5.8309e-01	  5.7880e-02	  2.8999e-03	  1.8044e-02	  9.6912e+04	  0.0000e+00	  1.4998e-01	  5.4292e-02	
  5.6813e+00	  9.3928e-02	  2.5419e-03	  2.5074e-01	  5.8615e-02	  4.5482e-05	  5.8746e-01	  5.8318e-02	  2.9102e-03	  1.8220e-02	  9.7447e+04	  0.0000e+00	  1.4998e-01	  5.4461e-02	
  5.6771e+00	  9.4710e-02	  2.5526e-03	  2.5246e-01	  5.9038e-02	  4.6087e-05	  5.9168e-01	  5.8740e-02	  2.9201e-03	  1.8390e-02	  9.7962e+04	  0.0000e+00	  1.4998e-01	  5.4620e-02	
  5.6730e+00	  9.5468e-02	  2.5629e-03	  2.5411e-01	  5.9448e-02	  4.6675e-05	  5.9576e-01	  5.9148e-02	  2.9297e-03	  1.8555e-02	  9.8458e+04	  0.0000e+00	  1.4998e-01	  5.4771e-02	
  5.6691e+00	  9.6201e-02	  2.5728e-03	  2.5571e-01	  5.9843e-02	  4.7245e-05	  5.9969e-01	  5.9541e-02	  2.9388e-03	  1.8714e-02	  9.8936e+04	  0.0000e+00	  1.4998e-01	  5.4915e-02	
  5.6654e+00	  9.6910e-02	  2.5824e-03	  2.5726e-01	  6.0225e-02	  4.7797e-05	  6.0350e-01	  5.9921e-02	  2.9477e-03	  1.8867e-02	  9.9396e+04	  0.0000e+00	  1.4998e-01	  5.5050e-02	
  5.6619e+00	  9.7597e-02	  2.5916e-03	  2.5875e-01	  6.0593e-02	  4.8332e-05	  6.0717e-01	  6.0288e-02	  2.9561e-03	  1.9015e-02	  9.9839e+04	  0.0000e+00	  1.4998e-01	  5.5179e-02	
  5.6584e+00	  9.8260e-02	  2.6005e-03	  2.6019e-01	  6.0949e-02	  4.8851e-05	  6.1071e-01	  6.0643e-02	  2.9643e-03	  1.9158e-02	  1.0027e+05	  0.0000e+00	  1.4998e-01	  5.5301e-02	
  5.6551e+00	  9.8903e-02	  2.6091e-03	  2.6158e-01	  6.1293e-02	  4.9354e-05	  6.1414e-01	  6.0985e-02	  2.9722e-03	  1.9296e-02	  1.0068e+05	  0.0000e+00	  1.4998e-01	  5.5416e-02	
  5.6520e+00	  9.9524e-02	  2.6174e-03	  2.6292e-01	  6.1625e-02	  4.9841e-05	  6.1744e-01	  6.1316e-02	  2.9798e-03	  1.9429e-02	  1.0107e+05	  0.0000e+00	  1.4998e-01	  5.5526e-02	
  5.6490e+00	  1.0012e-01	  2.6254e-03	  2.6421e-01	  6.1946e-02	  5.0312e-05	  6.2063e-01	  6.1635e-02	  2.9870e-03	  1.9558e-02	  1.0145e+05	  0.0000e+00	  1.4998e-01	  5.5630e-02	
  5.6460e+00	  1.0071e-01	  2.6331e-03	  2.6546e-01	  6.2255e-02	  5.0769e-05	  6.2371e-01	  6.1943e-02	  2.9941e-03	  1.9682e-02	  1.0182e+05	  0.0000e+00	  1.4998e-01	  5.5729e-02	
  5.6433e+00	  1.0127e-01	  2.6405e-03	  2.6667e-01	  6.2554e-02	  5.1211e-05	  6.2669e-01	  6.2241e-02	  3.0008e-03	  1.9802e-02	  1.0218e+05	  0.0000e+00	  1.4998e-01	  5.5823e-02	
  5.6406e+00	  1.0181e-01	  2.6477e-03	  2.6783e-01	  6.2843e-02	  5.1638e-05	  6.2957e-01	  6.2528e-02	  3.0073e-03	  1.9917e-02	  1.0252e+05	  0.0000e+00	  1.4998e-01	  5.5912e-02	
  5.6380e+00	  1.0234e-01	  2.6546e-03	  2.6895e-01	  6.3122e-02	  5.2052e-05	  6.3234e-01	  6.2806e-02	  3.0136e-03	  2.0029e-02	  1.0285e+05	  0.0000e+00	  1.4998e-01	  5.5996e-02	
  5.6355e+00	  1.0285e-01	  2.6613e-03	  2.7004e-01	  6.3391e-02	  5.2453e-05	  6.3502e-01	  6.3074e-02	  3.0197e-03	  2.0137e-02	  1.0316e+05	  0.0000e+00	  1.4998e-01	  5.6077e-02	
  5.6331e+00	  1.0334e-01	  2.6677e-03	  2.7108e-01	  6.3651e-02	  5.2840e-05	  6.3761e-01	  6.3332e-02	  3.0255e-03	  2.0241e-02	  1.0347e+05	  0.0000e+00	  1.4998e-01	  5.6153e-02	
  5.6309e+00	  1.0381e-01	  2.6739e-03	  2.7209e-01	  6.3902e-02	  5.3215e-05	  6.4011e-01	  6.3582e-02	  3.0311e-03	  2.0341e-02	  1.0376e+05	  0.0000e+00	  1.4998e-01	  5.6226e-02	
  5.6287e+00	  1.0427e-01	  2.6799e-03	  2.7307e-01	  6.4145e-02	  5.3578e-05	  6.4252e-01	  6.3824e-02	  3.0365e-03	  2.0438e-02	  1.0405e+05	  0.0000e+00	  1.4998e-01	  5.6295e-02	
  5.6265e+00	  1.0471e-01	  2.6857e-03	  2.7401e-01	  6.4379e-02	  5.3929e-05	  6.4485e-01	  6.4057e-02	  3.0417e-03	  2.0531e-02	  1.0432e+05	  0.0000e+00	  1.4998e-01	  5.6361e-02	
  5.6245e+00	  1.0514e-01	  2.6912e-03	  2.7492e-01	  6.4605e-02	  5.4268e-05	  6.4710e-01	  6.4282e-02	  3.0467e-03	  2.0622e-02	  1.0459e+05	  0.0000e+00	  1.4998e-01	  5.6424e-02	
  5.6225e+00	  1.0556e-01	  2.6966e-03	  2.7580e-01	  6.4824e-02	  5.4596e-05	  6.4927e-01	  6.4499e-02	  3.0516e-03	  2.0709e-02	  1.0484e+05	  0.0000e+00	  1.4998e-01	  5.6484e-02	
  5.6207e+00	  1.0596e-01	  2.7018e-03	  2.7665e-01	  6.5035e-02	  5.4913e-05	  6.5137e-01	  6.4709e-02	  3.0562e-03	  2.0792e-02	  1.0509e+05	  0.0000e+00	  1.4998e-01	  5.6540e-02	
  5.6189e+00	  1.0635e-01	  2.7068e-03	  2.7746e-01	  6.5238e-02	  5.5219e-05	  6.5340e-01	  6.4911e-02	  3.0607e-03	  2.0873e-02	  1.0532e+05	  0.0000e+00	  1.4998e-01	  5.6595e-02	
  5.6171e+00	  1.0672e-01	  2.7116e-03	  2.7825e-01	  6.5435e-02	  5.5515e-05	  6.5535e-01	  6.5107e-02	  3.0651e-03	  2.0952e-02	  1.0555e+05	  0.0000e+00	  1.4998e-01	  5.6646e-02	
  5.6154e+00	  1.0708e-01	  2.7163e-03	  2.7902e-01	  6.5625e-02	  5.5802e-05	  6.5724e-01	  6.5296e-02	  3.0693e-03	  2.1027e-02	  1.0577e+05	  0.0000e+00	  1.4998e-01	  5.6696e-02	
  5.6138e+00	  1.0743e-01	  2.7208e-03	  2.7975e-01	  6.5809e-02	  5.6078e-05	  6.5907e-01	  6.5478e-02	  3.0733e-03	  2.1100e-02	  1.0598e+05	  0.0000e+00	  1.4998e-01	  5.6743e-02	
  5.6123e+00	  1.0777e-01	  2.7251e-03	  2.8046e-01	  6.5986e-02	  5.6346e-05	  6.6083e-01	  6.5654e-02	  3.0772e-03	  2.1170e-02	  1.0619e+05	  0.0000e+00	  1.4998e-01	  5.6787e-02	
  5.6108e+00	  1.0810e-01	  2.7293e-03	  2.8115e-01	  6.6157e-02	  5.6604e-05	  6.6253e-01	  6.5824e-02	  3.0809e-03	  2.1238e-02	  1.0638e+05	  0.0000e+00	  1.4998e-01	  5.6830e-02	
  5.6093e+00	  1.0842e-01	  2.7334e-03	  2.8181e-01	  6.6322e-02	  5.6854e-05	  6.6417e-01	  6.5989e-02	  3.0845e-03	  2.1303e-02	  1.0658e+05	  0.0000e+00	  1.4998e-01	  5.6871e-02	
  5.6080e+00	  1.0872e-01	  2.7373e-03	  2.8245e-01	  6.6481e-02	  5.7096e-05	  6.6576e-01	  6.6147e-02	  3.0880e-03	  2.1366e-02	  1.0676e+05	  0.0000e+00	  1.4998e-01	  5.6910e-02	
  5.6066e+00	  1.0902e-01	  2.7410e-03	  2.8307e-01	  6.6635e-02	  5.7329e-05	  6.6729e-01	  6.6300e-02	  3.0914e-03	  2.1427e-02	  1.0694e+05	  0.0000e+00	  1.4998e-01	  5.6947e-02	
  5.6053e+00	  1.0930e-01	  2.7446e-03	  2.8366e-01	  6.6784e-02	  5.7554e-05	  6.6877e-01	  6.6448e-02	  3.0946e-03	  2.1485e-02	  1.0711e+05	  0.0000e+00	  1.4998e-01	  5.6983e-02	
  5.6041e+00	  1.0958e-01	  2.7482e-03	  2.8424e-01	  6.6928e-02	  5.7772e-05	  6.7020e-01	  6.6591e-02	  3.0977e-03	  2.1542e-02	  1.0727e+05	  0.0000e+00	  1.4998e-01	  5.7016e-02	
  5.6029e+00	  1.0984e-01	  2.7515e-03	  2.8479e-01	  6.7066e-02	  5.7982e-05	  6.7157e-01	  6.6729e-02	  3.1008e-03	  2.1597e-02	  1.0743e+05	  0.0000e+00	  1.4998e-01	  5.7049e-02	
  5.6018e+00	  1.1010e-01	  2.7548e-03	  2.8533e-01	  6.7200e-02	  5.8186e-05	  6.7291e-01	  6.6862e-02	  3.1037e-03	  2.1649e-02	  1.0758e+05	  0.0000e+00	  1.4998e-01	  5.7080e-02	
  5.6007e+00	  1.1035e-01	  2.7580e-03	  2.8585e-01	  6.7330e-02	  5.8382e-05	  6.7419e-01	  6.6991e-02	  3.1065e-03	  2.1700e-02	  1.0773e+05	  0.0000e+00	  1.4998e-01	  5.7110e-02	
  5.5996e+00	  1.1059e-01	  2.7610e-03	  2.8635e-01	  6.7455e-02	  5.8572e-05	  6.7543e-01	  6.7115e-02	  3.1092e-03	  2.1749e-02	  1.0788e+05	  0.0000e+00	  1.4998e-01	  5.7138e-02	
  5.5986e+00	  1.1082e-01	  2.7639e-03	  2.8683e-01	  6.7575e-02	  5.8755e-05	  6.7663e-01	  6.7235e-02	  3.1118e-03	  2.1797e-02	  1.0801e+05	  0.0000e+00	  1.4998e-01	  5.7165e-02	
  5.5976e+00	  1.1104e-01	  2.7668e-03	  2.8729e-01	  6.7692e-02	  5.8932e-05	  6.7779e-01	  6.7350e-02	  3.1143e-03	  2.1842e-02	  1.0815e+05	  0.0000e+00	  1.4998e-01	  5.7191e-02	
  5.5966e+00	  1.1126e-01	  2.7695e-03	  2.8774e-01	  6.7804e-02	  5.9103e-05	  6.7891e-01	  6.7462e-02	  3.1167e-03	  2.1886e-02	  1.0827e+05	  0.0000e+00	  1.4998e-01	  5.7216e-02	
  5.5957e+00	  1.1147e-01	  2.7721e-03	  2.8818e-01	  6.7913e-02	  5.9268e-05	  6.7999e-01	  6.7570e-02	  3.1191e-03	  2.1929e-02	  1.0840e+05	  0.0000e+00	  1.4998e-01	  5.7240e-02	
  5.5948e+00	  1.1167e-01	  2.7747e-03	  2.8860e-01	  6.8018e-02	  5.9427e-05	  6.8103e-01	  6.7674e-02	  3.1213e-03	  2.1970e-02	  1.0852e+05	  0.0000e+00	  1.4998e-01	  5.7263e-02	
  5.5940e+00	  1.1187e-01	  2.7772e-03	  2.8900e-01	  6.8119e-02	  5.9581e-05	  6.8204e-01	  6.7775e-02	  3.1235e-03	  2.2010e-02	  1.0863e+05	  0.0000e+00	  1.4998e-01	  5.7284e-02	
  5.5932e+00	  1.1206e-01	  2.7795e-03	  2.8939e-01	  6.8217e-02	  5.9730e-05	  6.8301e-01	  6.7872e-02	  3.1256e-03	  2.2048e-02	  1.0874e+05	  0.0000e+00	  1.4998e-01	  5.7305e-02	
  5.5924e+00	  1.1224e-01	  2.7818e-03	  2.8977e-01	  6.8311e-02	  5.9874e-05	  6.8395e-01	  6.7966e-02	  3.1277e-03	  2.2085e-02	  1.0885e+05	  0.0000e+00	  1.4998e-01	  5.7325e-02	
  5.5916e+00	  1.1241e-01	  2.7840e-03	  2.9013e-01	  6.8402e-02	  6.0013e-05	  6.8485e-01	  6.8057e-02	  3.1296e-03	  2.2120e-02	  1.0896e+05	  0.0000e+00	  1.4998e-01	  5.7344e-02	
  5.5909e+00	  1.1258e-01	  2.7862e-03	  2.9049e-01	  6.8490e-02	  6.0147e-05	  6.8573e-01	  6.8144e-02	  3.1315e-03	  2.2155e-02	  1.0906e+05	  0.0000e+00	  1.4998e-01	  5.7363e-02	
