          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1866e+00	  5.7316e-03	  3.9172e-04	  6.8753e-03	  1.5028e-03	  1.4594e-06	  1.1649e-02	  7.8158e-04	  4.8781e-04	  3.6377e-04	  4.0473e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1819e+00	  5.7550e-03	  3.9255e-04	  6.9031e-03	  1.5091e-03	  1.4792e-06	  1.1731e-02	  7.9018e-04	  4.8857e-04	  3.6864e-04	  4.0681e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1774e+00	  5.7776e-03	  3.9335e-04	  6.9300e-03	  1.5151e-03	  1.4987e-06	  1.1810e-02	  7.9848e-04	  4.8930e-04	  3.7335e-04	  4.0882e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1730e+00	  5.7994e-03	  3.9411e-04	  6.9560e-03	  1.5209e-03	  1.5178e-06	  1.1886e-02	  8.0649e-04	  4.9001e-04	  3.7789e-04	  4.1076e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1688e+00	  5.8205e-03	  3.9485e-04	  6.9810e-03	  1.5266e-03	  1.5365e-06	  1.1960e-02	  8.1421e-04	  4.9069e-04	  3.8227e-04	  4.1263e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1647e+00	  5.8409e-03	  3.9557e-04	  7.0052e-03	  1.5320e-03	  1.5549e-06	  1.2030e-02	  8.2166e-04	  4.9135e-04	  3.8649e-04	  4.1444e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1607e+00	  5.8606e-03	  3.9625e-04	  7.0286e-03	  1.5372e-03	  1.5728e-06	  1.2099e-02	  8.2884e-04	  4.9198e-04	  3.9057e-04	  4.1618e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1569e+00	  5.8796e-03	  3.9692e-04	  7.0511e-03	  1.5423e-03	  1.5904e-06	  1.2165e-02	  8.3577e-04	  4.9259e-04	  3.9450e-04	  4.1786e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1532e+00	  5.8980e-03	  3.9756e-04	  7.0728e-03	  1.5472e-03	  1.6076e-06	  1.2229e-02	  8.4246e-04	  4.9318e-04	  3.9830e-04	  4.1948e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1497e+00	  5.9157e-03	  3.9818e-04	  7.0938e-03	  1.5519e-03	  1.6244e-06	  1.2290e-02	  8.4892e-04	  4.9375e-04	  4.0196e-04	  4.2104e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1462e+00	  5.9329e-03	  3.9877e-04	  7.1141e-03	  1.5565e-03	  1.6409e-06	  1.2350e-02	  8.5514e-04	  4.9429e-04	  4.0549e-04	  4.2255e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1429e+00	  5.9495e-03	  3.9935e-04	  7.1337e-03	  1.5609e-03	  1.6570e-06	  1.2407e-02	  8.6115e-04	  4.9482e-04	  4.0890e-04	  4.2400e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1397e+00	  5.9655e-03	  3.9990e-04	  7.1526e-03	  1.5651e-03	  1.6727e-06	  1.2462e-02	  8.6695e-04	  4.9533e-04	  4.1219e-04	  4.2541e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1366e+00	  5.9810e-03	  4.0043e-04	  7.1708e-03	  1.5692e-03	  1.6880e-06	  1.2516e-02	  8.7254e-04	  4.9582e-04	  4.1537e-04	  4.2676e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1336e+00	  5.9959e-03	  4.0095e-04	  7.1884e-03	  1.5732e-03	  1.7030e-06	  1.2567e-02	  8.7794e-04	  4.9629e-04	  4.1843e-04	  4.2807e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1308e+00	  6.0103e-03	  4.0145e-04	  7.2054e-03	  1.5770e-03	  1.7176e-06	  1.2617e-02	  8.8315e-04	  4.9674e-04	  4.2139e-04	  4.2934e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1280e+00	  6.0243e-03	  4.0193e-04	  7.2218e-03	  1.5807e-03	  1.7319e-06	  1.2665e-02	  8.8818e-04	  4.9718e-04	  4.2424e-04	  4.3055e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1253e+00	  6.0377e-03	  4.0239e-04	  7.2376e-03	  1.5843e-03	  1.7457e-06	  1.2711e-02	  8.9303e-04	  4.9760e-04	  4.2700e-04	  4.3173e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1227e+00	  6.0508e-03	  4.0284e-04	  7.2529e-03	  1.5877e-03	  1.7593e-06	  1.2756e-02	  8.9771e-04	  4.9801e-04	  4.2966e-04	  4.3286e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1202e+00	  6.0633e-03	  4.0327e-04	  7.2677e-03	  1.5910e-03	  1.7725e-06	  1.2799e-02	  9.0223e-04	  4.9840e-04	  4.3222e-04	  4.3396e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1177e+00	  6.0755e-03	  4.0369e-04	  7.2819e-03	  1.5942e-03	  1.7853e-06	  1.2841e-02	  9.0659e-04	  4.9878e-04	  4.3470e-04	  4.3502e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1154e+00	  6.0872e-03	  4.0409e-04	  7.2957e-03	  1.5973e-03	  1.7978e-06	  1.2881e-02	  9.1080e-04	  4.9915e-04	  4.3709e-04	  4.3604e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1131e+00	  6.0985e-03	  4.0448e-04	  7.3089e-03	  1.6003e-03	  1.8100e-06	  1.2920e-02	  9.1487e-04	  4.9950e-04	  4.3939e-04	  4.3702e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1110e+00	  6.1095e-03	  4.0485e-04	  7.3218e-03	  1.6032e-03	  1.8219e-06	  1.2958e-02	  9.1879e-04	  4.9984e-04	  4.4162e-04	  4.3797e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1088e+00	  6.1200e-03	  4.0521e-04	  7.3341e-03	  1.6060e-03	  1.8334e-06	  1.2994e-02	  9.2257e-04	  5.0016e-04	  4.4377e-04	  4.3889e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
