          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.1906e+00	  1.3382e-02	  5.4410e-04	  1.9258e-03	  2.2933e-03	  7.7233e-05	  1.4162e-02	  9.0196e-04	  3.7972e-04	  1.2694e-03	  4.4551e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1907e+00	  1.3386e-02	  5.4423e-04	  1.9269e-03	  2.2946e-03	  7.7222e-05	  1.4167e-02	  9.0327e-04	  3.7981e-04	  1.2726e-03	  4.4569e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1907e+00	  1.3389e-02	  5.4436e-04	  1.9280e-03	  2.2958e-03	  7.7212e-05	  1.4171e-02	  9.0452e-04	  3.7990e-04	  1.2758e-03	  4.4586e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1908e+00	  1.3393e-02	  5.4448e-04	  1.9290e-03	  2.2970e-03	  7.7202e-05	  1.4175e-02	  9.0573e-04	  3.7998e-04	  1.2788e-03	  4.4603e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1908e+00	  1.3396e-02	  5.4460e-04	  1.9300e-03	  2.2982e-03	  7.7193e-05	  1.4179e-02	  9.0690e-04	  3.8006e-04	  1.2818e-03	  4.4619e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1908e+00	  1.3399e-02	  5.4471e-04	  1.9309e-03	  2.2993e-03	  7.7183e-05	  1.4183e-02	  9.0803e-04	  3.8014e-04	  1.2846e-03	  4.4635e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1909e+00	  1.3402e-02	  5.4482e-04	  1.9318e-03	  2.3004e-03	  7.7174e-05	  1.4187e-02	  9.0912e-04	  3.8022e-04	  1.2873e-03	  4.4649e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1909e+00	  1.3405e-02	  5.4493e-04	  1.9327e-03	  2.3014e-03	  7.7166e-05	  1.4190e-02	  9.1018e-04	  3.8029e-04	  1.2900e-03	  4.4664e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1909e+00	  1.3408e-02	  5.4503e-04	  1.9336e-03	  2.3025e-03	  7.7158e-05	  1.4193e-02	  9.1119e-04	  3.8036e-04	  1.2925e-03	  4.4678e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1910e+00	  1.3411e-02	  5.4513e-04	  1.9344e-03	  2.3034e-03	  7.7150e-05	  1.4197e-02	  9.1217e-04	  3.8043e-04	  1.2950e-03	  4.4691e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
