          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  6.9165e+00	  9.1594e-03	  4.1910e-04	  5.1474e-03	  1.5040e-03	  6.8203e-06	  1.1614e-02	  7.3509e-04	  4.2269e-04	  3.6897e-04	  4.0868e+03	  7.0718e-02	  1.1464e-01	  0.0000e+00	
  6.9145e+00	  9.1955e-03	  4.1974e-04	  5.1495e-03	  1.5072e-03	  6.8792e-06	  1.1654e-02	  7.3911e-04	  4.2269e-04	  3.7137e-04	  4.0974e+03	  7.0623e-02	  1.1469e-01	  0.0000e+00	
  6.9126e+00	  9.2303e-03	  4.2036e-04	  5.1516e-03	  1.5103e-03	  6.9363e-06	  1.1693e-02	  7.4298e-04	  4.2269e-04	  3.7370e-04	  4.1076e+03	  7.0532e-02	  1.1473e-01	  0.0000e+00	
  6.9108e+00	  9.2639e-03	  4.2096e-04	  5.1536e-03	  1.5133e-03	  6.9915e-06	  1.1730e-02	  7.4672e-04	  4.2269e-04	  3.7594e-04	  4.1175e+03	  7.0443e-02	  1.1478e-01	  0.0000e+00	
  6.9090e+00	  9.2964e-03	  4.2154e-04	  5.1555e-03	  1.5162e-03	  7.0451e-06	  1.1767e-02	  7.5034e-04	  4.2269e-04	  3.7811e-04	  4.1270e+03	  7.0358e-02	  1.1482e-01	  0.0000e+00	
  6.9073e+00	  9.3277e-03	  4.2210e-04	  5.1574e-03	  1.5190e-03	  7.0969e-06	  1.1801e-02	  7.5382e-04	  4.2269e-04	  3.8020e-04	  4.1362e+03	  7.0276e-02	  1.1486e-01	  0.0000e+00	
  6.9057e+00	  9.3580e-03	  4.2263e-04	  5.1592e-03	  1.5217e-03	  7.1471e-06	  1.1835e-02	  7.5719e-04	  4.2269e-04	  3.8222e-04	  4.1451e+03	  7.0197e-02	  1.1490e-01	  0.0000e+00	
  6.9041e+00	  9.3872e-03	  4.2315e-04	  5.1609e-03	  1.5243e-03	  7.1957e-06	  1.1868e-02	  7.6045e-04	  4.2269e-04	  3.8417e-04	  4.1537e+03	  7.0121e-02	  1.1494e-01	  0.0000e+00	
  6.9026e+00	  9.4154e-03	  4.2366e-04	  5.1626e-03	  1.5268e-03	  7.2428e-06	  1.1899e-02	  7.6359e-04	  4.2269e-04	  3.8605e-04	  4.1620e+03	  7.0047e-02	  1.1497e-01	  0.0000e+00	
  6.9011e+00	  9.4427e-03	  4.2414e-04	  5.1642e-03	  1.5292e-03	  7.2883e-06	  1.1929e-02	  7.6662e-04	  4.2269e-04	  3.8787e-04	  4.1700e+03	  6.9976e-02	  1.1501e-01	  0.0000e+00	
  6.8997e+00	  9.4690e-03	  4.2461e-04	  5.1658e-03	  1.5315e-03	  7.3324e-06	  1.1959e-02	  7.6955e-04	  4.2269e-04	  3.8963e-04	  4.1777e+03	  6.9907e-02	  1.1504e-01	  0.0000e+00	
  6.8984e+00	  9.4944e-03	  4.2506e-04	  5.1673e-03	  1.5338e-03	  7.3751e-06	  1.1987e-02	  7.7237e-04	  4.2269e-04	  3.9132e-04	  4.1851e+03	  6.9841e-02	  1.1508e-01	  0.0000e+00	
  6.8971e+00	  9.5190e-03	  4.2550e-04	  5.1687e-03	  1.5360e-03	  7.4163e-06	  1.2014e-02	  7.7510e-04	  4.2269e-04	  3.9296e-04	  4.1923e+03	  6.9777e-02	  1.1511e-01	  0.0000e+00	
  6.8958e+00	  9.5426e-03	  4.2592e-04	  5.1701e-03	  1.5381e-03	  7.4563e-06	  1.2041e-02	  7.7774e-04	  4.2269e-04	  3.9454e-04	  4.1993e+03	  6.9716e-02	  1.1514e-01	  0.0000e+00	
  6.8946e+00	  9.5655e-03	  4.2633e-04	  5.1715e-03	  1.5401e-03	  7.4950e-06	  1.2066e-02	  7.8029e-04	  4.2270e-04	  3.9607e-04	  4.2060e+03	  6.9656e-02	  1.1517e-01	  0.0000e+00	
  6.8935e+00	  9.5876e-03	  4.2672e-04	  5.1728e-03	  1.5421e-03	  7.5324e-06	  1.2091e-02	  7.8274e-04	  4.2270e-04	  3.9754e-04	  4.2125e+03	  6.9599e-02	  1.1520e-01	  0.0000e+00	
  6.8924e+00	  9.6089e-03	  4.2710e-04	  5.1741e-03	  1.5440e-03	  7.5685e-06	  1.2114e-02	  7.8512e-04	  4.2270e-04	  3.9897e-04	  4.2187e+03	  6.9543e-02	  1.1522e-01	  0.0000e+00	
  6.8913e+00	  9.6295e-03	  4.2747e-04	  5.1753e-03	  1.5458e-03	  7.6035e-06	  1.2137e-02	  7.8741e-04	  4.2270e-04	  4.0034e-04	  4.2247e+03	  6.9490e-02	  1.1525e-01	  0.0000e+00	
  6.8903e+00	  9.6494e-03	  4.2782e-04	  5.1765e-03	  1.5476e-03	  7.6374e-06	  1.2159e-02	  7.8962e-04	  4.2270e-04	  4.0167e-04	  4.2306e+03	  6.9438e-02	  1.1528e-01	  0.0000e+00	
  6.8893e+00	  9.6686e-03	  4.2816e-04	  5.1776e-03	  1.5493e-03	  7.6701e-06	  1.2181e-02	  7.9176e-04	  4.2270e-04	  4.0295e-04	  4.2362e+03	  6.9388e-02	  1.1530e-01	  0.0000e+00	
  6.8883e+00	  9.6872e-03	  4.2849e-04	  5.1787e-03	  1.5509e-03	  7.7018e-06	  1.2201e-02	  7.9382e-04	  4.2270e-04	  4.0419e-04	  4.2416e+03	  6.9340e-02	  1.1533e-01	  0.0000e+00	
  6.8874e+00	  9.7051e-03	  4.2881e-04	  5.1798e-03	  1.5525e-03	  7.7324e-06	  1.2221e-02	  7.9582e-04	  4.2270e-04	  4.0538e-04	  4.2469e+03	  6.9294e-02	  1.1535e-01	  0.0000e+00	
  6.8866e+00	  9.7224e-03	  4.2912e-04	  5.1808e-03	  1.5540e-03	  7.7621e-06	  1.2240e-02	  7.9774e-04	  4.2270e-04	  4.0654e-04	  4.2519e+03	  6.9249e-02	  1.1537e-01	  0.0000e+00	
  6.8857e+00	  9.7391e-03	  4.2941e-04	  5.1818e-03	  1.5555e-03	  7.7907e-06	  1.2259e-02	  7.9960e-04	  4.2270e-04	  4.0765e-04	  4.2568e+03	  6.9206e-02	  1.1539e-01	  0.0000e+00	
  6.8849e+00	  9.7552e-03	  4.2970e-04	  5.1828e-03	  1.5570e-03	  7.8184e-06	  1.2277e-02	  8.0139e-04	  4.2270e-04	  4.0873e-04	  4.2615e+03	  6.9164e-02	  1.1541e-01	  0.0000e+00	
  6.8841e+00	  9.7708e-03	  4.2998e-04	  5.1837e-03	  1.5583e-03	  7.8452e-06	  1.2294e-02	  8.0312e-04	  4.2270e-04	  4.0977e-04	  4.2661e+03	  6.9124e-02	  1.1543e-01	  0.0000e+00	
  6.8833e+00	  9.7858e-03	  4.3024e-04	  5.1846e-03	  1.5597e-03	  7.8711e-06	  1.2311e-02	  8.0480e-04	  4.2270e-04	  4.1077e-04	  4.2705e+03	  6.9085e-02	  1.1545e-01	  0.0000e+00	
  6.8826e+00	  9.8003e-03	  4.3050e-04	  5.1854e-03	  1.5610e-03	  7.8961e-06	  1.2327e-02	  8.0641e-04	  4.2270e-04	  4.1174e-04	  4.2748e+03	  6.9047e-02	  1.1547e-01	  0.0000e+00	
