          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.2337e+00	  6.1136e-03	  4.3333e-04	  8.7174e-03	  1.8996e-03	  1.0099e-06	  1.6385e-02	  1.3014e-03	  5.4652e-04	  6.6347e-04	  5.2047e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2288e+00	  6.1466e-03	  4.3489e-04	  8.7833e-03	  1.9140e-03	  1.0210e-06	  1.6558e-02	  1.3193e-03	  5.4826e-04	  6.7361e-04	  5.2473e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2241e+00	  6.1784e-03	  4.3640e-04	  8.8469e-03	  1.9280e-03	  1.0319e-06	  1.6724e-02	  1.3365e-03	  5.4993e-04	  6.8339e-04	  5.2884e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2196e+00	  6.2092e-03	  4.3786e-04	  8.9083e-03	  1.9415e-03	  1.0426e-06	  1.6884e-02	  1.3532e-03	  5.5154e-04	  6.9283e-04	  5.3281e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2153e+00	  6.2389e-03	  4.3925e-04	  8.9675e-03	  1.9545e-03	  1.0531e-06	  1.7038e-02	  1.3692e-03	  5.5309e-04	  7.0192e-04	  5.3663e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2111e+00	  6.2676e-03	  4.4060e-04	  9.0248e-03	  1.9670e-03	  1.0634e-06	  1.7188e-02	  1.3846e-03	  5.5457e-04	  7.1069e-04	  5.4031e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2070e+00	  6.2953e-03	  4.4190e-04	  9.0800e-03	  1.9792e-03	  1.0734e-06	  1.7331e-02	  1.3995e-03	  5.5601e-04	  7.1915e-04	  5.4386e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.2031e+00	  6.3220e-03	  4.4315e-04	  9.1333e-03	  1.9909e-03	  1.0833e-06	  1.7470e-02	  1.4138e-03	  5.5738e-04	  7.2730e-04	  5.4728e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1993e+00	  6.3478e-03	  4.4435e-04	  9.1848e-03	  2.0022e-03	  1.0929e-06	  1.7604e-02	  1.4277e-03	  5.5871e-04	  7.3517e-04	  5.5059e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1957e+00	  6.3728e-03	  4.4551e-04	  9.2345e-03	  2.0131e-03	  1.1023e-06	  1.7733e-02	  1.4410e-03	  5.5998e-04	  7.4276e-04	  5.5377e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1922e+00	  6.3968e-03	  4.4663e-04	  9.2825e-03	  2.0236e-03	  1.1115e-06	  1.7858e-02	  1.4539e-03	  5.6121e-04	  7.5007e-04	  5.5684e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1888e+00	  6.4201e-03	  4.4770e-04	  9.3289e-03	  2.0338e-03	  1.1205e-06	  1.7978e-02	  1.4663e-03	  5.6240e-04	  7.5713e-04	  5.5980e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1855e+00	  6.4425e-03	  4.4874e-04	  9.3736e-03	  2.0436e-03	  1.1293e-06	  1.8094e-02	  1.4782e-03	  5.6353e-04	  7.6394e-04	  5.6266e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1823e+00	  6.4642e-03	  4.4974e-04	  9.4168e-03	  2.0531e-03	  1.1379e-06	  1.8206e-02	  1.4898e-03	  5.6463e-04	  7.7051e-04	  5.6541e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1792e+00	  6.4851e-03	  4.5070e-04	  9.4585e-03	  2.0622e-03	  1.1462e-06	  1.8314e-02	  1.5009e-03	  5.6569e-04	  7.7685e-04	  5.6807e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1763e+00	  6.5053e-03	  4.5163e-04	  9.4988e-03	  2.0711e-03	  1.1544e-06	  1.8418e-02	  1.5116e-03	  5.6670e-04	  7.8297e-04	  5.7063e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1734e+00	  6.5248e-03	  4.5253e-04	  9.5377e-03	  2.0796e-03	  1.1624e-06	  1.8519e-02	  1.5220e-03	  5.6768e-04	  7.8887e-04	  5.7310e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1707e+00	  6.5437e-03	  4.5339e-04	  9.5752e-03	  2.0878e-03	  1.1701e-06	  1.8616e-02	  1.5320e-03	  5.6863e-04	  7.9456e-04	  5.7549e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1680e+00	  6.5619e-03	  4.5422e-04	  9.6114e-03	  2.0958e-03	  1.1777e-06	  1.8710e-02	  1.5416e-03	  5.6954e-04	  8.0005e-04	  5.7779e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1655e+00	  6.5794e-03	  4.5502e-04	  9.6464e-03	  2.1035e-03	  1.1851e-06	  1.8800e-02	  1.5509e-03	  5.7041e-04	  8.0535e-04	  5.8001e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1630e+00	  6.5964e-03	  4.5580e-04	  9.6802e-03	  2.1109e-03	  1.1922e-06	  1.8887e-02	  1.5599e-03	  5.7126e-04	  8.1047e-04	  5.8215e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1606e+00	  6.6128e-03	  4.5654e-04	  9.7128e-03	  2.1180e-03	  1.1992e-06	  1.8972e-02	  1.5686e-03	  5.7207e-04	  8.1540e-04	  5.8422e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1583e+00	  6.6286e-03	  4.5726e-04	  9.7443e-03	  2.1250e-03	  1.2060e-06	  1.9053e-02	  1.5769e-03	  5.7286e-04	  8.2016e-04	  5.8621e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1561e+00	  6.6438e-03	  4.5795e-04	  9.7747e-03	  2.1316e-03	  1.2126e-06	  1.9131e-02	  1.5850e-03	  5.7361e-04	  8.2476e-04	  5.8814e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1539e+00	  6.6586e-03	  4.5862e-04	  9.8040e-03	  2.1381e-03	  1.2191e-06	  1.9207e-02	  1.5928e-03	  5.7434e-04	  8.2919e-04	  5.8999e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1518e+00	  6.6728e-03	  4.5927e-04	  9.8324e-03	  2.1443e-03	  1.2253e-06	  1.9280e-02	  1.6003e-03	  5.7504e-04	  8.3347e-04	  5.9178e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1498e+00	  6.6866e-03	  4.5989e-04	  9.8597e-03	  2.1503e-03	  1.2314e-06	  1.9351e-02	  1.6075e-03	  5.7572e-04	  8.3761e-04	  5.9351e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1479e+00	  6.6998e-03	  4.6049e-04	  9.8861e-03	  2.1561e-03	  1.2373e-06	  1.9419e-02	  1.6145e-03	  5.7637e-04	  8.4159e-04	  5.9518e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1460e+00	  6.7127e-03	  4.6106e-04	  9.9116e-03	  2.1617e-03	  1.2431e-06	  1.9485e-02	  1.6212e-03	  5.7700e-04	  8.4544e-04	  5.9679e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1442e+00	  6.7250e-03	  4.6162e-04	  9.9363e-03	  2.1671e-03	  1.2487e-06	  1.9548e-02	  1.6277e-03	  5.7761e-04	  8.4915e-04	  5.9834e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1424e+00	  6.7370e-03	  4.6216e-04	  9.9600e-03	  2.1723e-03	  1.2541e-06	  1.9609e-02	  1.6340e-03	  5.7819e-04	  8.5274e-04	  5.9984e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1408e+00	  6.7485e-03	  4.6268e-04	  9.9830e-03	  2.1774e-03	  1.2594e-06	  1.9669e-02	  1.6401e-03	  5.7876e-04	  8.5620e-04	  6.0129e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1391e+00	  6.7597e-03	  4.6318e-04	  1.0005e-02	  2.1822e-03	  1.2645e-06	  1.9726e-02	  1.6459e-03	  5.7930e-04	  8.5953e-04	  6.0268e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1376e+00	  6.7704e-03	  4.6366e-04	  1.0027e-02	  2.1869e-03	  1.2695e-06	  1.9781e-02	  1.6516e-03	  5.7983e-04	  8.6276e-04	  6.0403e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1360e+00	  6.7808e-03	  4.6413e-04	  1.0047e-02	  2.1915e-03	  1.2743e-06	  1.9834e-02	  1.6570e-03	  5.8033e-04	  8.6587e-04	  6.0533e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1346e+00	  6.7908e-03	  4.6458e-04	  1.0067e-02	  2.1958e-03	  1.2790e-06	  1.9885e-02	  1.6623e-03	  5.8082e-04	  8.6887e-04	  6.0659e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1332e+00	  6.8005e-03	  4.6501e-04	  1.0086e-02	  2.2001e-03	  1.2836e-06	  1.9935e-02	  1.6674e-03	  5.8129e-04	  8.7177e-04	  6.0780e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1318e+00	  6.8099e-03	  4.6543e-04	  1.0105e-02	  2.2042e-03	  1.2880e-06	  1.9983e-02	  1.6723e-03	  5.8175e-04	  8.7456e-04	  6.0897e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1305e+00	  6.8189e-03	  4.6584e-04	  1.0123e-02	  2.2081e-03	  1.2922e-06	  2.0029e-02	  1.6770e-03	  5.8218e-04	  8.7726e-04	  6.1010e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1292e+00	  6.8276e-03	  4.6623e-04	  1.0140e-02	  2.2119e-03	  1.2964e-06	  2.0074e-02	  1.6816e-03	  5.8261e-04	  8.7987e-04	  6.1119e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1280e+00	  6.8361e-03	  4.6660e-04	  1.0157e-02	  2.2156e-03	  1.3004e-06	  2.0117e-02	  1.6860e-03	  5.8301e-04	  8.8239e-04	  6.1224e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1268e+00	  6.8442e-03	  4.6696e-04	  1.0173e-02	  2.2191e-03	  1.3043e-06	  2.0158e-02	  1.6902e-03	  5.8341e-04	  8.8482e-04	  6.1325e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1257e+00	  6.8521e-03	  4.6731e-04	  1.0189e-02	  2.2226e-03	  1.3081e-06	  2.0198e-02	  1.6943e-03	  5.8379e-04	  8.8716e-04	  6.1423e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1245e+00	  6.8596e-03	  4.6765e-04	  1.0204e-02	  2.2259e-03	  1.3118e-06	  2.0237e-02	  1.6983e-03	  5.8415e-04	  8.8942e-04	  6.1518e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1235e+00	  6.8670e-03	  4.6798e-04	  1.0218e-02	  2.2291e-03	  1.3153e-06	  2.0274e-02	  1.7021e-03	  5.8450e-04	  8.9161e-04	  6.1609e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1224e+00	  6.8740e-03	  4.6829e-04	  1.0232e-02	  2.2322e-03	  1.3188e-06	  2.0311e-02	  1.7058e-03	  5.8484e-04	  8.9372e-04	  6.1697e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1214e+00	  6.8809e-03	  4.6860e-04	  1.0246e-02	  2.2351e-03	  1.3221e-06	  2.0345e-02	  1.7094e-03	  5.8517e-04	  8.9575e-04	  6.1782e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1205e+00	  6.8874e-03	  4.6889e-04	  1.0259e-02	  2.2380e-03	  1.3254e-06	  2.0379e-02	  1.7128e-03	  5.8549e-04	  8.9772e-04	  6.1864e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1196e+00	  6.8938e-03	  4.6917e-04	  1.0272e-02	  2.2408e-03	  1.3285e-06	  2.0412e-02	  1.7162e-03	  5.8580e-04	  8.9962e-04	  6.1943e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1187e+00	  6.9000e-03	  4.6945e-04	  1.0284e-02	  2.2435e-03	  1.3315e-06	  2.0443e-02	  1.7194e-03	  5.8609e-04	  9.0145e-04	  6.2020e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1178e+00	  6.9059e-03	  4.6971e-04	  1.0296e-02	  2.2461e-03	  1.3345e-06	  2.0473e-02	  1.7225e-03	  5.8638e-04	  9.0322e-04	  6.2094e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1170e+00	  6.9116e-03	  4.6996e-04	  1.0307e-02	  2.2486e-03	  1.3373e-06	  2.0502e-02	  1.7255e-03	  5.8665e-04	  9.0492e-04	  6.2165e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1162e+00	  6.9172e-03	  4.7021e-04	  1.0318e-02	  2.2510e-03	  1.3401e-06	  2.0531e-02	  1.7283e-03	  5.8692e-04	  9.0657e-04	  6.2234e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1154e+00	  6.9225e-03	  4.7045e-04	  1.0329e-02	  2.2533e-03	  1.3427e-06	  2.0558e-02	  1.7311e-03	  5.8717e-04	  9.0816e-04	  6.2300e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1146e+00	  6.9277e-03	  4.7067e-04	  1.0339e-02	  2.2555e-03	  1.3453e-06	  2.0584e-02	  1.7338e-03	  5.8742e-04	  9.0970e-04	  6.2364e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1139e+00	  6.9326e-03	  4.7090e-04	  1.0349e-02	  2.2577e-03	  1.3478e-06	  2.0610e-02	  1.7364e-03	  5.8766e-04	  9.1118e-04	  6.2426e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1132e+00	  6.9375e-03	  4.7111e-04	  1.0358e-02	  2.2598e-03	  1.3502e-06	  2.0634e-02	  1.7389e-03	  5.8789e-04	  9.1261e-04	  6.2486e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1125e+00	  6.9421e-03	  4.7131e-04	  1.0368e-02	  2.2618e-03	  1.3526e-06	  2.0658e-02	  1.7413e-03	  5.8811e-04	  9.1400e-04	  6.2544e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1119e+00	  6.9466e-03	  4.7151e-04	  1.0377e-02	  2.2638e-03	  1.3549e-06	  2.0681e-02	  1.7437e-03	  5.8832e-04	  9.1533e-04	  6.2599e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1112e+00	  6.9509e-03	  4.7170e-04	  1.0385e-02	  2.2657e-03	  1.3570e-06	  2.0703e-02	  1.7459e-03	  5.8853e-04	  9.1662e-04	  6.2653e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1106e+00	  6.9551e-03	  4.7189e-04	  1.0394e-02	  2.2675e-03	  1.3592e-06	  2.0724e-02	  1.7481e-03	  5.8873e-04	  9.1786e-04	  6.2705e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1100e+00	  6.9591e-03	  4.7207e-04	  1.0402e-02	  2.2693e-03	  1.3612e-06	  2.0745e-02	  1.7502e-03	  5.8892e-04	  9.1907e-04	  6.2755e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1095e+00	  6.9630e-03	  4.7224e-04	  1.0409e-02	  2.2710e-03	  1.3632e-06	  2.0765e-02	  1.7522e-03	  5.8911e-04	  9.2022e-04	  6.2804e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1089e+00	  6.9668e-03	  4.7241e-04	  1.0417e-02	  2.2726e-03	  1.3651e-06	  2.0784e-02	  1.7542e-03	  5.8929e-04	  9.2134e-04	  6.2850e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1084e+00	  6.9705e-03	  4.7257e-04	  1.0424e-02	  2.2742e-03	  1.3670e-06	  2.0802e-02	  1.7561e-03	  5.8946e-04	  9.2243e-04	  6.2896e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1079e+00	  6.9740e-03	  4.7272e-04	  1.0431e-02	  2.2757e-03	  1.3688e-06	  2.0820e-02	  1.7579e-03	  5.8963e-04	  9.2347e-04	  6.2939e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1074e+00	  6.9774e-03	  4.7287e-04	  1.0438e-02	  2.2772e-03	  1.3705e-06	  2.0838e-02	  1.7597e-03	  5.8979e-04	  9.2448e-04	  6.2981e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1069e+00	  6.9806e-03	  4.7302e-04	  1.0444e-02	  2.2786e-03	  1.3722e-06	  2.0854e-02	  1.7614e-03	  5.8995e-04	  9.2545e-04	  6.3022e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1064e+00	  6.9838e-03	  4.7316e-04	  1.0450e-02	  2.2800e-03	  1.3739e-06	  2.0870e-02	  1.7630e-03	  5.9010e-04	  9.2639e-04	  6.3061e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1060e+00	  6.9868e-03	  4.7329e-04	  1.0456e-02	  2.2813e-03	  1.3754e-06	  2.0886e-02	  1.7646e-03	  5.9024e-04	  9.2730e-04	  6.3099e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1056e+00	  6.9898e-03	  4.7342e-04	  1.0462e-02	  2.2826e-03	  1.3770e-06	  2.0901e-02	  1.7662e-03	  5.9038e-04	  9.2817e-04	  6.3135e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1051e+00	  6.9926e-03	  4.7355e-04	  1.0468e-02	  2.2839e-03	  1.3784e-06	  2.0915e-02	  1.7676e-03	  5.9052e-04	  9.2902e-04	  6.3171e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1047e+00	  6.9954e-03	  4.7367e-04	  1.0473e-02	  2.2851e-03	  1.3799e-06	  2.0929e-02	  1.7691e-03	  5.9065e-04	  9.2983e-04	  6.3205e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1044e+00	  6.9980e-03	  4.7378e-04	  1.0479e-02	  2.2862e-03	  1.3812e-06	  2.0943e-02	  1.7704e-03	  5.9077e-04	  9.3062e-04	  6.3238e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1040e+00	  7.0006e-03	  4.7390e-04	  1.0484e-02	  2.2873e-03	  1.3826e-06	  2.0956e-02	  1.7718e-03	  5.9090e-04	  9.3138e-04	  6.3269e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1036e+00	  7.0031e-03	  4.7400e-04	  1.0489e-02	  2.2884e-03	  1.3839e-06	  2.0968e-02	  1.7731e-03	  5.9101e-04	  9.3212e-04	  6.3300e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1033e+00	  7.0055e-03	  4.7411e-04	  1.0493e-02	  2.2895e-03	  1.3851e-06	  2.0981e-02	  1.7743e-03	  5.9113e-04	  9.3283e-04	  6.3329e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
