          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.8627e+00	  2.2824e-03	  2.8029e-04	  3.8340e-03	  7.9083e-04	  4.9892e-05	  1.3314e-03	  2.0021e-05	  3.8070e-04	  9.0095e-06	  1.4414e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.8627e+00	  2.2824e-03	  2.8029e-04	  3.8340e-03	  7.9083e-04	  4.9892e-05	  1.3314e-03	  2.0021e-05	  3.8070e-04	  9.0095e-06	  1.4414e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.0010e+00	  2.3232e-03	  2.8475e-04	  3.8273e-03	  8.1438e-04	  1.0948e-05	  1.4256e-03	  4.4896e-05	  3.8724e-04	  1.6963e-04	  1.4930e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6396e-01	  1.0427e-01	  0.0000e+00	
  6.9999e+00	  2.3391e-03	  2.8617e-04	  3.8719e-03	  8.2401e-04	  1.0880e-05	  1.5274e-03	  6.8907e-05	  3.8914e-04	  2.2134e-04	  1.5273e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6409e-01	  1.0407e-01	  0.0000e+00	
  6.9988e+00	  2.3545e-03	  2.8752e-04	  3.9148e-03	  8.3331e-04	  1.0815e-05	  1.6252e-03	  9.1875e-05	  3.9095e-04	  2.7101e-04	  1.5601e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6422e-01	  1.0388e-01	  0.0000e+00	
  6.9978e+00	  2.3692e-03	  2.8883e-04	  3.9563e-03	  8.4228e-04	  1.0753e-05	  1.7190e-03	  1.1386e-04	  3.9269e-04	  3.1875e-04	  1.5916e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6434e-01	  1.0370e-01	  0.0000e+00	
  6.9969e+00	  2.3835e-03	  2.9008e-04	  3.9962e-03	  8.5094e-04	  1.0694e-05	  1.8090e-03	  1.3490e-04	  3.9436e-04	  3.6464e-04	  1.6219e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6446e-01	  1.0352e-01	  0.0000e+00	
  6.9960e+00	  2.3972e-03	  2.9128e-04	  4.0348e-03	  8.5929e-04	  1.0638e-05	  1.8956e-03	  1.5506e-04	  3.9596e-04	  4.0876e-04	  1.6509e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6457e-01	  1.0335e-01	  0.0000e+00	
  6.9951e+00	  2.4104e-03	  2.9243e-04	  4.0720e-03	  8.6735e-04	  1.0585e-05	  1.9787e-03	  1.7438e-04	  3.9750e-04	  4.5118e-04	  1.6788e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6468e-01	  1.0319e-01	  0.0000e+00	
  6.9943e+00	  2.4232e-03	  2.9354e-04	  4.1079e-03	  8.7512e-04	  1.0534e-05	  2.0586e-03	  1.9291e-04	  3.9898e-04	  4.9200e-04	  1.7057e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6479e-01	  1.0303e-01	  0.0000e+00	
  6.9935e+00	  2.4355e-03	  2.9460e-04	  4.1426e-03	  8.8262e-04	  1.0485e-05	  2.1353e-03	  2.1067e-04	  4.0040e-04	  5.3126e-04	  1.7314e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6489e-01	  1.0287e-01	  0.0000e+00	
  6.9928e+00	  2.4473e-03	  2.9562e-04	  4.1760e-03	  8.8986e-04	  1.0438e-05	  2.2092e-03	  2.2771e-04	  4.0176e-04	  5.6904e-04	  1.7562e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6499e-01	  1.0273e-01	  0.0000e+00	
  6.9921e+00	  2.4587e-03	  2.9660e-04	  4.2083e-03	  8.9685e-04	  1.0394e-05	  2.2801e-03	  2.4406e-04	  4.0307e-04	  6.0541e-04	  1.7800e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6508e-01	  1.0258e-01	  0.0000e+00	
  6.9915e+00	  2.4697e-03	  2.9755e-04	  4.2394e-03	  9.0359e-04	  1.0351e-05	  2.3484e-03	  2.5976e-04	  4.0433e-04	  6.4041e-04	  1.8029e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6518e-01	  1.0245e-01	  0.0000e+00	
  6.9908e+00	  2.4804e-03	  2.9845e-04	  4.2694e-03	  9.1010e-04	  1.0310e-05	  2.4141e-03	  2.7483e-04	  4.0554e-04	  6.7410e-04	  1.8249e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6526e-01	  1.0231e-01	  0.0000e+00	
  6.9903e+00	  2.4906e-03	  2.9933e-04	  4.2984e-03	  9.1637e-04	  1.0271e-05	  2.4773e-03	  2.8931e-04	  4.0670e-04	  7.0655e-04	  1.8461e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6535e-01	  1.0219e-01	  0.0000e+00	
  6.9897e+00	  2.5005e-03	  3.0017e-04	  4.3264e-03	  9.2243e-04	  1.0234e-05	  2.5381e-03	  3.0321e-04	  4.0782e-04	  7.3779e-04	  1.8665e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6543e-01	  1.0206e-01	  0.0000e+00	
  6.9891e+00	  2.5100e-03	  3.0097e-04	  4.3534e-03	  9.2828e-04	  1.0198e-05	  2.5966e-03	  3.1658e-04	  4.0890e-04	  7.6788e-04	  1.8861e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6551e-01	  1.0194e-01	  0.0000e+00	
  6.9886e+00	  2.5192e-03	  3.0175e-04	  4.3794e-03	  9.3392e-04	  1.0164e-05	  2.6530e-03	  3.2942e-04	  4.0993e-04	  7.9687e-04	  1.9050e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6559e-01	  1.0183e-01	  0.0000e+00	
  6.9881e+00	  2.5281e-03	  3.0250e-04	  4.4046e-03	  9.3937e-04	  1.0131e-05	  2.7072e-03	  3.4177e-04	  4.1093e-04	  8.2479e-04	  1.9231e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6566e-01	  1.0172e-01	  0.0000e+00	
  6.9877e+00	  2.5367e-03	  3.0322e-04	  4.4289e-03	  9.4463e-04	  1.0100e-05	  2.7594e-03	  3.5364e-04	  4.1188e-04	  8.5169e-04	  1.9406e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6573e-01	  1.0161e-01	  0.0000e+00	
  6.9872e+00	  2.5449e-03	  3.0391e-04	  4.4523e-03	  9.4970e-04	  1.0069e-05	  2.8097e-03	  3.6506e-04	  4.1280e-04	  8.7761e-04	  1.9575e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6580e-01	  1.0151e-01	  0.0000e+00	
  6.9868e+00	  2.5529e-03	  3.0458e-04	  4.4749e-03	  9.5460e-04	  1.0040e-05	  2.8582e-03	  3.7604e-04	  4.1369e-04	  9.0258e-04	  1.9737e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6587e-01	  1.0141e-01	  0.0000e+00	
  6.9864e+00	  2.5606e-03	  3.0522e-04	  4.4967e-03	  9.5933e-04	  1.0013e-05	  2.9048e-03	  3.8661e-04	  4.1454e-04	  9.2665e-04	  1.9893e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6593e-01	  1.0131e-01	  0.0000e+00	
  6.9860e+00	  2.5680e-03	  3.0584e-04	  4.5178e-03	  9.6389e-04	  9.9860e-06	  2.9498e-03	  3.9677e-04	  4.1537e-04	  9.4985e-04	  2.0044e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6599e-01	  1.0122e-01	  0.0000e+00	
  6.9856e+00	  2.5751e-03	  3.0643e-04	  4.5381e-03	  9.6829e-04	  9.9604e-06	  2.9931e-03	  4.0656e-04	  4.1616e-04	  9.7221e-04	  2.0188e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6605e-01	  1.0113e-01	  0.0000e+00	
  6.9853e+00	  2.5820e-03	  3.0701e-04	  4.5577e-03	  9.7254e-04	  9.9358e-06	  3.0348e-03	  4.1597e-04	  4.1692e-04	  9.9376e-04	  2.0328e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6611e-01	  1.0104e-01	  0.0000e+00	
  6.9849e+00	  2.5887e-03	  3.0756e-04	  4.5767e-03	  9.7665e-04	  9.9122e-06	  3.0750e-03	  4.2504e-04	  4.1765e-04	  1.0145e-03	  2.0463e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6617e-01	  1.0096e-01	  0.0000e+00	
  6.9846e+00	  2.5951e-03	  3.0809e-04	  4.5950e-03	  9.8061e-04	  9.8895e-06	  3.1137e-03	  4.3376e-04	  4.1836e-04	  1.0346e-03	  2.0592e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6622e-01	  1.0088e-01	  0.0000e+00	
  6.9843e+00	  2.6013e-03	  3.0860e-04	  4.6126e-03	  9.8443e-04	  9.8678e-06	  3.1511e-03	  4.4217e-04	  4.1904e-04	  1.0539e-03	  2.0717e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6627e-01	  1.0080e-01	  0.0000e+00	
  6.9840e+00	  2.6073e-03	  3.0910e-04	  4.6296e-03	  9.8812e-04	  9.8468e-06	  3.1871e-03	  4.5026e-04	  4.1970e-04	  1.0725e-03	  2.0837e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6632e-01	  1.0073e-01	  0.0000e+00	
  6.9837e+00	  2.6131e-03	  3.0957e-04	  4.6461e-03	  9.9169e-04	  9.8267e-06	  3.2217e-03	  4.5805e-04	  4.2033e-04	  1.0905e-03	  2.0953e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6637e-01	  1.0066e-01	  0.0000e+00	
  6.9835e+00	  2.6186e-03	  3.1003e-04	  4.6620e-03	  9.9513e-04	  9.8074e-06	  3.2552e-03	  4.6555e-04	  4.2094e-04	  1.1078e-03	  2.1065e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6642e-01	  1.0059e-01	  0.0000e+00	
  6.9832e+00	  2.6240e-03	  3.1047e-04	  4.6773e-03	  9.9845e-04	  9.7888e-06	  3.2874e-03	  4.7278e-04	  4.2152e-04	  1.1245e-03	  2.1173e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6646e-01	  1.0052e-01	  0.0000e+00	
  6.9829e+00	  2.6292e-03	  3.1090e-04	  4.6921e-03	  1.0017e-03	  9.7709e-06	  3.3185e-03	  4.7975e-04	  4.2209e-04	  1.1406e-03	  2.1277e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6651e-01	  1.0046e-01	  0.0000e+00	
  6.9827e+00	  2.6342e-03	  3.1131e-04	  4.7064e-03	  1.0047e-03	  9.7537e-06	  3.3484e-03	  4.8646e-04	  4.2263e-04	  1.1561e-03	  2.1377e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6655e-01	  1.0039e-01	  0.0000e+00	
  6.9825e+00	  2.6391e-03	  3.1171e-04	  4.7201e-03	  1.0077e-03	  9.7372e-06	  3.3773e-03	  4.9293e-04	  4.2316e-04	  1.1711e-03	  2.1474e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6659e-01	  1.0033e-01	  0.0000e+00	
  6.9823e+00	  2.6437e-03	  3.1209e-04	  4.7334e-03	  1.0106e-03	  9.7213e-06	  3.4052e-03	  4.9916e-04	  4.2367e-04	  1.1855e-03	  2.1567e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6663e-01	  1.0028e-01	  0.0000e+00	
  6.9820e+00	  2.6482e-03	  3.1246e-04	  4.7463e-03	  1.0134e-03	  9.7060e-06	  3.4321e-03	  5.0516e-04	  4.2415e-04	  1.1995e-03	  2.1657e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6666e-01	  1.0022e-01	  0.0000e+00	
  6.9818e+00	  2.6526e-03	  3.1281e-04	  4.7587e-03	  1.0161e-03	  9.6913e-06	  3.4580e-03	  5.1095e-04	  4.2462e-04	  1.2129e-03	  2.1743e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6670e-01	  1.0016e-01	  0.0000e+00	
  6.9816e+00	  2.6568e-03	  3.1315e-04	  4.7707e-03	  1.0187e-03	  9.6771e-06	  3.4829e-03	  5.1653e-04	  4.2508e-04	  1.2259e-03	  2.1827e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6673e-01	  1.0011e-01	  0.0000e+00	
  6.9815e+00	  2.6608e-03	  3.1348e-04	  4.7822e-03	  1.0212e-03	  9.6634e-06	  3.5070e-03	  5.2190e-04	  4.2551e-04	  1.2384e-03	  2.1907e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6677e-01	  1.0006e-01	  0.0000e+00	
  6.9813e+00	  2.6647e-03	  3.1380e-04	  4.7934e-03	  1.0236e-03	  9.6503e-06	  3.5303e-03	  5.2709e-04	  4.2594e-04	  1.2505e-03	  2.1985e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6680e-01	  1.0001e-01	  0.0000e+00	
  6.9811e+00	  2.6685e-03	  3.1411e-04	  4.8042e-03	  1.0259e-03	  9.6377e-06	  3.5527e-03	  5.3208e-04	  4.2634e-04	  1.2621e-03	  2.2060e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6683e-01	  9.9966e-02	  0.0000e+00	
  6.9809e+00	  2.6722e-03	  3.1440e-04	  4.8145e-03	  1.0282e-03	  9.6255e-06	  3.5743e-03	  5.3690e-04	  4.2673e-04	  1.2734e-03	  2.2132e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6686e-01	  9.9921e-02	  0.0000e+00	
  6.9808e+00	  2.6757e-03	  3.1469e-04	  4.8246e-03	  1.0304e-03	  9.6138e-06	  3.5952e-03	  5.4154e-04	  4.2711e-04	  1.2842e-03	  2.2202e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6689e-01	  9.9877e-02	  0.0000e+00	
  6.9806e+00	  2.6791e-03	  3.1496e-04	  4.8343e-03	  1.0325e-03	  9.6025e-06	  3.6153e-03	  5.4602e-04	  4.2748e-04	  1.2947e-03	  2.2269e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6692e-01	  9.9835e-02	  0.0000e+00	
  6.9805e+00	  2.6824e-03	  3.1523e-04	  4.8436e-03	  1.0345e-03	  9.5916e-06	  3.6347e-03	  5.5034e-04	  4.2783e-04	  1.3048e-03	  2.2334e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6695e-01	  9.9794e-02	  0.0000e+00	
  6.9803e+00	  2.6855e-03	  3.1548e-04	  4.8527e-03	  1.0365e-03	  9.5811e-06	  3.6534e-03	  5.5450e-04	  4.2817e-04	  1.3145e-03	  2.2396e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6697e-01	  9.9755e-02	  0.0000e+00	
  6.9802e+00	  2.6886e-03	  3.1573e-04	  4.8614e-03	  1.0383e-03	  9.5711e-06	  3.6715e-03	  5.5852e-04	  4.2849e-04	  1.3239e-03	  2.2457e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6700e-01	  9.9717e-02	  0.0000e+00	
  6.9801e+00	  2.6915e-03	  3.1597e-04	  4.8698e-03	  1.0402e-03	  9.5613e-06	  3.6889e-03	  5.6239e-04	  4.2881e-04	  1.3330e-03	  2.2515e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6702e-01	  9.9680e-02	  0.0000e+00	
  6.9799e+00	  2.6944e-03	  3.1619e-04	  4.8779e-03	  1.0419e-03	  9.5520e-06	  3.7057e-03	  5.6613e-04	  4.2911e-04	  1.3417e-03	  2.2571e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6705e-01	  9.9644e-02	  0.0000e+00	
  6.9798e+00	  2.6971e-03	  3.1642e-04	  4.8858e-03	  1.0436e-03	  9.5430e-06	  3.7220e-03	  5.6973e-04	  4.2940e-04	  1.3502e-03	  2.2625e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6707e-01	  9.9610e-02	  0.0000e+00	
  6.9797e+00	  2.6998e-03	  3.1663e-04	  4.8934e-03	  1.0453e-03	  9.5343e-06	  3.7376e-03	  5.7321e-04	  4.2969e-04	  1.3583e-03	  2.2677e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6709e-01	  9.9577e-02	  0.0000e+00	
  6.9796e+00	  2.7023e-03	  3.1684e-04	  4.9007e-03	  1.0469e-03	  9.5259e-06	  3.7527e-03	  5.7656e-04	  4.2996e-04	  1.3662e-03	  2.2728e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6711e-01	  9.9545e-02	  0.0000e+00	
  6.9795e+00	  2.7048e-03	  3.1703e-04	  4.9078e-03	  1.0484e-03	  9.5178e-06	  3.7673e-03	  5.7979e-04	  4.3022e-04	  1.3738e-03	  2.2776e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6713e-01	  9.9515e-02	  0.0000e+00	
  6.9794e+00	  2.7072e-03	  3.1723e-04	  4.9146e-03	  1.0499e-03	  9.5100e-06	  3.7814e-03	  5.8291e-04	  4.3048e-04	  1.3811e-03	  2.2823e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6715e-01	  9.9485e-02	  0.0000e+00	
  6.9793e+00	  2.7095e-03	  3.1741e-04	  4.9212e-03	  1.0513e-03	  9.5025e-06	  3.7949e-03	  5.8592e-04	  4.3072e-04	  1.3882e-03	  2.2869e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6717e-01	  9.9456e-02	  0.0000e+00	
  6.9792e+00	  2.7117e-03	  3.1759e-04	  4.9275e-03	  1.0527e-03	  9.4953e-06	  3.8080e-03	  5.8882e-04	  4.3096e-04	  1.3950e-03	  2.2912e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6719e-01	  9.9429e-02	  0.0000e+00	
  6.9791e+00	  2.7139e-03	  3.1776e-04	  4.9337e-03	  1.0540e-03	  9.4883e-06	  3.8207e-03	  5.9162e-04	  4.3119e-04	  1.4016e-03	  2.2955e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6721e-01	  9.9402e-02	  0.0000e+00	
  6.9790e+00	  2.7159e-03	  3.1793e-04	  4.9396e-03	  1.0553e-03	  9.4816e-06	  3.8329e-03	  5.9433e-04	  4.3141e-04	  1.4079e-03	  2.2995e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6723e-01	  9.9376e-02	  0.0000e+00	
  6.9789e+00	  2.7179e-03	  3.1809e-04	  4.9453e-03	  1.0565e-03	  9.4751e-06	  3.8446e-03	  5.9693e-04	  4.3162e-04	  1.4141e-03	  2.3035e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6724e-01	  9.9351e-02	  0.0000e+00	
  6.9788e+00	  2.7199e-03	  3.1824e-04	  4.9508e-03	  1.0577e-03	  9.4689e-06	  3.8560e-03	  5.9945e-04	  4.3182e-04	  1.4200e-03	  2.3073e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6726e-01	  9.9327e-02	  0.0000e+00	
  6.9788e+00	  2.7217e-03	  3.1839e-04	  4.9562e-03	  1.0589e-03	  9.4629e-06	  3.8670e-03	  6.0188e-04	  4.3202e-04	  1.4257e-03	  2.3109e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6727e-01	  9.9304e-02	  0.0000e+00	
  6.9787e+00	  2.7235e-03	  3.1854e-04	  4.9613e-03	  1.0600e-03	  9.4571e-06	  3.8776e-03	  6.0422e-04	  4.3221e-04	  1.4312e-03	  2.3145e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6729e-01	  9.9282e-02	  0.0000e+00	
  6.9786e+00	  2.7253e-03	  3.1868e-04	  4.9663e-03	  1.0611e-03	  9.4515e-06	  3.8878e-03	  6.0648e-04	  4.3240e-04	  1.4365e-03	  2.3179e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6730e-01	  9.9260e-02	  0.0000e+00	
  6.9785e+00	  2.7270e-03	  3.1881e-04	  4.9711e-03	  1.0621e-03	  9.4461e-06	  3.8976e-03	  6.0866e-04	  4.3257e-04	  1.4417e-03	  2.3212e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6732e-01	  9.9239e-02	  0.0000e+00	
  6.9785e+00	  2.7286e-03	  3.1894e-04	  4.9757e-03	  1.0631e-03	  9.4408e-06	  3.9071e-03	  6.1076e-04	  4.3275e-04	  1.4466e-03	  2.3243e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6733e-01	  9.9219e-02	  0.0000e+00	
  6.9784e+00	  2.7301e-03	  3.1906e-04	  4.9802e-03	  1.0641e-03	  9.4358e-06	  3.9163e-03	  6.1279e-04	  4.3291e-04	  1.4514e-03	  2.3274e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6734e-01	  9.9200e-02	  0.0000e+00	
  6.9783e+00	  2.7317e-03	  3.1919e-04	  4.9845e-03	  1.0650e-03	  9.4310e-06	  3.9252e-03	  6.1475e-04	  4.3307e-04	  1.4560e-03	  2.3304e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6736e-01	  9.9181e-02	  0.0000e+00	
  6.9783e+00	  2.7331e-03	  3.1930e-04	  4.9887e-03	  1.0659e-03	  9.4263e-06	  3.9337e-03	  6.1664e-04	  4.3323e-04	  1.4605e-03	  2.3332e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6737e-01	  9.9163e-02	  0.0000e+00	
  6.9782e+00	  2.7345e-03	  3.1941e-04	  4.9927e-03	  1.0668e-03	  9.4218e-06	  3.9420e-03	  6.1847e-04	  4.3337e-04	  1.4648e-03	  2.3360e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6738e-01	  9.9145e-02	  0.0000e+00	
  6.9782e+00	  2.7359e-03	  3.1952e-04	  4.9966e-03	  1.0676e-03	  9.4175e-06	  3.9500e-03	  6.2023e-04	  4.3352e-04	  1.4690e-03	  2.3386e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6739e-01	  9.9128e-02	  0.0000e+00	
  6.9781e+00	  2.7372e-03	  3.1963e-04	  5.0004e-03	  1.0685e-03	  9.4133e-06	  3.9577e-03	  6.2193e-04	  4.3366e-04	  1.4730e-03	  2.3412e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6740e-01	  9.9112e-02	  0.0000e+00	
  6.9781e+00	  2.7385e-03	  3.1973e-04	  5.0040e-03	  1.0693e-03	  9.4092e-06	  3.9651e-03	  6.2357e-04	  4.3379e-04	  1.4769e-03	  2.3437e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6741e-01	  9.9096e-02	  0.0000e+00	
  6.9780e+00	  2.7397e-03	  3.1983e-04	  5.0075e-03	  1.0700e-03	  9.4053e-06	  3.9723e-03	  6.2515e-04	  4.3392e-04	  1.4806e-03	  2.3461e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6742e-01	  9.9081e-02	  0.0000e+00	
  6.9780e+00	  2.7409e-03	  3.1992e-04	  5.0109e-03	  1.0707e-03	  9.4015e-06	  3.9792e-03	  6.2668e-04	  4.3404e-04	  1.4842e-03	  2.3484e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6743e-01	  9.9066e-02	  0.0000e+00	
  6.9779e+00	  2.7420e-03	  3.2001e-04	  5.0141e-03	  1.0714e-03	  9.3979e-06	  3.9859e-03	  6.2816e-04	  4.3416e-04	  1.4877e-03	  2.3506e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	  2.6744e-01	  9.9052e-02	  0.0000e+00	
